Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,812000,255431528,43766,159179,https://www.youtube.com/watch?v=xEdIqLLcJU4
杏仁ミル,320000,18790227,15745,44726,https://www.youtube.com/watch?v=H9QS3VL-D8M
梓凜,275000,21748982,1522,3895,https://www.youtube.com/watch?v=6fX1sZIh_C4
高雄林小姐,104000,27770601,4322,9568,https://www.youtube.com/watch?v=EIQGteMBX0s
鳥羽樂奈,51900,3249742,7527,28717,https://www.youtube.com/watch?v=LkG6T6sjqhc
香草奈若,47700,4556512,15946,61693,https://www.youtube.com/watch?v=YwjS16dfu9w
璐洛洛,46300,4435543,9847,47808,https://www.youtube.com/watch?v=uCmwqXj9Jic
悠白,36100,981687,4980,13060,https://www.youtube.com/watch?v=EGWxy8QCEWU
虎妮,35300,1131153,2071,8019,https://www.youtube.com/watch?v=pYmZ7I8jkwM
泰多貝亞,34400,738922,12963,36632,https://www.youtube.com/watch?v=kdpMXHeO-u4
兔姬,30000,1004914,5207,6838,https://www.youtube.com/watch?v=HwhgAxuBnJ0
Asa Ifrit,27600,973581,5431,10337,https://www.youtube.com/watch?v=NhLipopje4k
灰名,24600,749428,6430,36808,https://www.youtube.com/watch?v=M1C9p9kmVLk
空,21000,1306960,997,11937,https://www.youtube.com/watch?v=DuJwYt9mNco
Naya,18600,4689188,1170,5341,https://www.youtube.com/watch?v=Uz7aTAyp2-4
藤乃熊,17000,73796,551,1186,https://www.youtube.com/watch?v=glVwDID_SpQ
三毛,15700,734211,5143,14808,https://www.youtube.com/watch?v=YctgSgYk7cY
水野魚娜,15500,687038,4180,8463,https://www.youtube.com/watch?v=8wTi3eeb-wg
平平子,15500,242396,4523,9044,https://www.youtube.com/watch?v=zEHJINkdhSA
鼠屋栗太,14700,166043,838,2502,https://www.youtube.com/watch?v=5TyghUwzloc
十五號,13900,248859,4879,16633,https://www.youtube.com/watch?v=4xch0T4J4KA
諳石,11400,2657980,262,3682,https://www.youtube.com/watch?v=8B2FgiBWmpQ
一介,10800,739912,473,473,https://www.youtube.com/watch?v=VLra9iWZkms
星見遙,10100,294227,1041,3197,https://www.youtube.com/watch?v=xnJVAa1GUJk
須多夜花,9740,155980,2150,5008,https://www.youtube.com/watch?v=XaxMMj4Zqfo
蕾兒,8190,179445,1198,2520,https://www.youtube.com/watch?v=_mNIMhZfJBI
祈菈‧貝希毛絲,6590,377753,2133,4330,https://www.youtube.com/watch?v=IZVLwSNuIe8
風絮,6480,42737,151,462,https://www.youtube.com/watch?v=dTSKpIyqAUs
TSMATCH火柴,5940,137395,596,1048,https://www.youtube.com/watch?v=m5YihTPY-js
夏日葵,5720,310240,413,691,https://www.youtube.com/watch?v=z-h7diMk9GE
姬宮優花,5600,99343,426,606,https://www.youtube.com/watch?v=_t8Fpt3YBKk
魔法!,5590,1759698,185,501,https://www.youtube.com/watch?v=3azRncgaVaI
いくせん,5590,348868,271,792,https://www.youtube.com/watch?v=57YNeYFEepY
瀰婭,5420,200232,566,1232,https://www.youtube.com/watch?v=40O6BxKCAJk
邱可,5350,60475,696,1000,https://www.youtube.com/watch?v=gapLfNJiAro
希靈,5250,80927,1115,2985,https://www.youtube.com/watch?v=RywQ9FtIl_E
綾瑞香,5220,262589,2057,5328,https://www.youtube.com/watch?v=H_cKXlJISPg
夏莎莎,4870,42919,751,3374,https://www.youtube.com/watch?v=IxIONNW-6FA
LMPAPER,4820,416401,51,113,https://www.youtube.com/watch?v=leYM9iQI7gs
祈霓,4740,50384,636,1633,https://www.youtube.com/watch?v=6ThtBDi_Y6Q
貝莉莓,4450,39783,844,4970,https://www.youtube.com/watch?v=t7IdHP95gzw
綾賢ラピス,4310,52309,303,997,https://www.youtube.com/watch?v=EjgVWAa_GR4
Lumina,4150,151158,227,453,https://www.youtube.com/watch?v=883qyMFEt7I
蝦拉拉,3950,120360,795,2567,https://www.youtube.com/watch?v=Yzsb1RHAEvg
楠橋詩耶,3760,98947,253,602,https://www.youtube.com/watch?v=a4HCEKpGHCI
秋月莉莉卡,3600,37195,698,1841,https://www.youtube.com/watch?v=sS1bu8pN8Aw
鴨鴨伊比,3580,58071,1690,9550,https://www.youtube.com/watch?v=autqMNlpFCU
天堂密室,3400,76326,1678,6907,https://www.youtube.com/watch?v=HQgMtHmFN94
卡滋可可,3340,105575,437,1505,https://www.youtube.com/watch?v=6J4iZxXTk_0
狐媚娘‧達亞,3180,63893,420,581,https://www.youtube.com/watch?v=mx4JOrvfSo4
