Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,811000,256775348,42444,133035,https://www.youtube.com/watch?v=xEdIqLLcJU4
杏仁ミル,320000,18661768,16793,40851,https://www.youtube.com/watch?v=H9QS3VL-D8M
梓凜,276000,21734515,1640,5608,https://www.youtube.com/watch?v=iXakeVY8l_s
高雄林小姐,104000,27700113,4437,9250,https://www.youtube.com/watch?v=BE12OcNDvGY
鳥羽樂奈,51200,3161979,8228,26666,https://www.youtube.com/watch?v=LkG6T6sjqhc
香草奈若,46800,4306565,17445,55387,https://www.youtube.com/watch?v=FJvPw15zPOc
璐洛洛,45400,4306979,4915,45508,https://www.youtube.com/watch?v=uCmwqXj9Jic
虎妮,35300,1118903,2012,7848,https://www.youtube.com/watch?v=pYmZ7I8jkwM
悠白,35000,927627,4621,6787,https://www.youtube.com/watch?v=tPS7LTN-xBo
泰多貝亞,33000,641935,12265,34125,https://www.youtube.com/watch?v=kdpMXHeO-u4
兔姬,29500,991044,4974,8069,https://www.youtube.com/watch?v=tG12m1QgOTM
Asa Ifrit,27000,938660,4440,11180,https://www.youtube.com/watch?v=15NrTeKBXYY
灰名,23200,669906,6191,34055,https://www.youtube.com/watch?v=M1C9p9kmVLk
空,20800,1281338,943,11878,https://www.youtube.com/watch?v=DuJwYt9mNco
Naya,18600,4684419,1126,5265,https://www.youtube.com/watch?v=Uz7aTAyp2-4
藤乃熊,16100,68551,517,1287,https://www.youtube.com/watch?v=I_0HJ1cga3g
三毛,15100,665923,5383,14107,https://www.youtube.com/watch?v=YctgSgYk7cY
水野魚娜,14800,642143,4272,8199,https://www.youtube.com/watch?v=uZU_Yf4kqHY
平平子,14600,210811,4471,8689,https://www.youtube.com/watch?v=zEHJINkdhSA
鼠屋栗太,14400,153001,759,1739,https://www.youtube.com/watch?v=724OId7VYro
十五號,12000,197365,4615,13158,https://www.youtube.com/watch?v=DL0OJ5Z4ItA
諳石,11200,2644965,247,808,https://www.youtube.com/watch?v=_TqfYSGte84
一介,10800,736494,469,539,https://www.youtube.com/watch?v=42dh_tsODlk
星見遙,9900,282263,1073,3037,https://www.youtube.com/watch?v=xnJVAa1GUJk
須多夜花,9300,132218,2376,8023,https://www.youtube.com/watch?v=jJDtGWDHchw
蕾兒,8040,171657,1239,2483,https://www.youtube.com/watch?v=_mNIMhZfJBI
風絮,6470,40744,175,227,https://www.youtube.com/watch?v=xcGFG2AtnT4
祈菈‧貝希毛絲,5940,360302,1923,6346,https://www.youtube.com/watch?v=EeG4CIJUGQI
TSMATCH火柴,5850,132204,576,923,https://www.youtube.com/watch?v=zoYWJwJeonU
夏日葵,5680,308039,416,8827,https://www.youtube.com/watch?v=ch_qIhqWfVw
魔法!,5580,1754081,419,480,https://www.youtube.com/watch?v=NoPKE5zooAg
姬宮優花,5570,96917,442,559,https://www.youtube.com/watch?v=AlihcIrCsLc
いくせん,5450,342833,217,784,https://www.youtube.com/watch?v=57YNeYFEepY
邱可,5340,58372,705,1875,https://www.youtube.com/watch?v=I0rBWVEc7CU
瀰婭,5300,195083,536,1402,https://www.youtube.com/watch?v=MFhTssWx-2s
希靈,5070,72458,1251,2843,https://www.youtube.com/watch?v=RywQ9FtIl_E
綾瑞香,5000,216925,1334,3331,https://www.youtube.com/watch?v=H_cKXlJISPg
LMPAPER,4810,415730,57,304,https://www.youtube.com/watch?v=aj-upnSdv5U
夏莎莎,4790,40349,827,3245,https://www.youtube.com/watch?v=IxIONNW-6FA
祈霓,4660,48211,844,1587,https://www.youtube.com/watch?v=6ThtBDi_Y6Q
綾賢ラピス,4250,51440,308,872,https://www.youtube.com/watch?v=iHfpTz8VLI0
Lumina,4150,149028,206,222,https://www.youtube.com/watch?v=17Ex_KG3NAA
貝莉莓,3990,29744,690,5101,https://www.youtube.com/watch?v=iwXh9Km2q2A
蝦拉拉,3780,114929,1032,1734,https://www.youtube.com/watch?v=Yzsb1RHAEvg
楠橋詩耶,3710,97315,257,530,https://www.youtube.com/watch?v=a4HCEKpGHCI
秋月莉莉卡,3420,33547,815,3062,https://www.youtube.com/watch?v=Y7l26CuSRrc
卡滋可可,3310,103738,373,1484,https://www.youtube.com/watch?v=6J4iZxXTk_0
天堂密室,3230,64742,2101,6669,https://www.youtube.com/watch?v=HQgMtHmFN94
狐媚娘‧達亞,3170,61198,464,1064,https://www.youtube.com/watch?v=ybWw96iqRAc
罷工,3160,79804,135,2532,https://www.youtube.com/watch?v=JV2MaD4YqqU
観空部,3080,146330,379,608,https://www.youtube.com/watch?v=F_PWv99QRQU
艾黎,3040,32409,330,1039,https://www.youtube.com/watch?v=isDU4y9SOGc
櫻野露,3040,79899,452,756,https://www.youtube.com/watch?v=xNZhjYYRT8A
Joyce昕,3030,301405,155,288,https://www.youtube.com/watch?v=0t04dqWLy3Y
南琳,2670,23061,154,412,https://www.youtube.com/watch?v=-hXnomylRfw
布魯斯,2640,32099,1038,3665,https://www.youtube.com/watch?v=ty2zaC3Fyc8
星形KARAS,2620,378262,249,645,https://www.youtube.com/watch?v=REFRwtEHzYI
撇嘴耳包前滾翻,2610,134743,463,658,https://www.youtube.com/watch?v=b_4VL4UG2tM
明石巴,2590,16173,237,237,https://www.youtube.com/watch?v=CLXvwP_8IYw
uiru,2480,59832,349,640,https://www.youtube.com/watch?v=xZ97wAoY2w4
小森,2450,23037,509,652,https://www.youtube.com/watch?v=KB8CrH4oi9A
鴨鴨伊比,2450,38311,975,4296,https://www.youtube.com/watch?v=r1Q-iG-cQpY
鬼塚魅華,2390,12673,361,2016,https://www.youtube.com/watch?v=jFOBsP4-dLI
Shaya,2370,97604,277,531,https://www.youtube.com/watch?v=wEJZVcXKkS0
西園寺兆兆,2370,44362,388,869,https://www.youtube.com/watch?v=s4zzq5fiLSA
仙貝兔兔,2360,154645,413,1113,https://www.youtube.com/watch?v=vT1I6x1lMxM
塔芭絲可,2340,27846,487,1886,https://www.youtube.com/watch?v=EXrkEcmcrh0
蘭希,2300,309663,320,940,https://www.youtube.com/watch?v=lKC6Gul-5To
櫻坂くりこ,2280,98631,232,605,https://www.youtube.com/watch?v=6n5CUFQ3xSE
斜胖,2260,49136,567,1144,https://www.youtube.com/watch?v=UNBYMpfM1a4
海姬依莉亞,2140,33479,490,1644,https://www.youtube.com/watch?v=WX-z3tnsHPw
貓耳小宇,2120,76294,6,37,https://www.youtube.com/watch?v=E3a2t-2VP2s
希莉亞,2100,92143,2061,4037,https://www.youtube.com/watch?v=qlcRS8JVRJ4
周默,2100,40217,447,742,https://www.youtube.com/watch?v=h7egOtmeUe0
墨子,2070,64068,53,310,https://www.youtube.com/watch?v=igNXBm4T6_8
羽蔚陌攸,2060,27875,63,63,https://www.youtube.com/watch?v=JZji3JRnbeM
喵控,2050,38919,136,227,https://www.youtube.com/watch?v=RgNylKk_6jc
雨宮夢,1960,44109,174,276,https://www.youtube.com/watch?v=mix66jmXr5s
水手緞帶,1950,92822,229,452,https://www.youtube.com/watch?v=bLUX8RM0jZ4
嗚夫沃夫,1930,56272,1308,2932,https://www.youtube.com/watch?v=W6XGSfJ7kbs
