Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,321000,19212852,16860,45138,https://www.youtube.com/watch?v=Zza52z9QG88,15429,11735,23464,https://www.twitch.tv/videos/1024620917
高雄林小姐,104000,27930399,4907,24794,https://www.youtube.com/watch?v=S0F5QeZkM4s,0,0,0,
鳥羽樂奈,51600,3415722,8158,26582,https://www.youtube.com/watch?v=zIkWp5hw9-Q,1206,0,0,
璐洛洛,48200,4722034,10479,33039,https://www.youtube.com/watch?v=MRlladtLEW4,4596,640,4564,https://www.twitch.tv/videos/1032447849
香草奈若,47100,4859801,17764,63152,https://www.youtube.com/watch?v=wh1jQ5bFL6A,0,0,0,
悠白,38000,1116567,6441,31165,https://www.youtube.com/watch?v=EGWxy8QCEWU,0,0,0,
泰多貝亞,36400,849483,14722,32712,https://www.youtube.com/watch?v=Kpp63DfeRPo,0,0,0,
虎妮,35600,1164172,2366,6877,https://www.youtube.com/watch?v=jMokGd6AO94,20,0,0,
兔姬,31100,1041348,4506,11703,https://www.youtube.com/watch?v=FM2FERDxIng,0,0,0,
Asa Ifrit,28700,1063457,6911,11337,https://www.youtube.com/watch?v=ImSkVIZ2YMM,0,0,0,
灰名,27000,883194,5786,13154,https://www.youtube.com/watch?v=t1qAIeR8S_4,0,0,0,
空,21300,1362874,1060,22694,https://www.youtube.com/watch?v=maTvIFUp3uA,0,0,0,
平平子,20400,332290,5642,14705,https://www.youtube.com/watch?v=aAD3t0g3hbY,0,0,0,
十五號,20100,358955,5755,22760,https://www.youtube.com/watch?v=4xch0T4J4KA,0,0,0,
Naya,18600,4697236,1085,2265,https://www.youtube.com/watch?v=6O-Uk0voXd4,3164,253,506,https://www.twitch.tv/videos/1026785082
藤乃熊,17900,76525,576,908,https://www.youtube.com/watch?v=z-3UV6G092s,0,0,0,
三毛,17700,820747,5345,35906,https://www.youtube.com/watch?v=yAD2HnaXJl4,0,0,0,
浠Mizuki,17700,149132,78006,107128,https://www.youtube.com/watch?v=6Z6o5VlyLHQ,0,0,0,
露恰露恰,16800,116983,22386,52253,https://www.youtube.com/watch?v=y54UfL3OtfI,0,0,0,
水野魚娜,16700,756859,4105,12607,https://www.youtube.com/watch?v=N1P0Qgi_H5s,352,0,0,
鼠屋栗太,15100,191049,1074,2934,https://www.youtube.com/watch?v=5TyghUwzloc,0,0,0,
須多夜花,12200,229050,2494,11942,https://www.youtube.com/watch?v=Bv_Mt1pw2xU,0,0,0,
諳石,11500,2682185,260,7232,https://www.youtube.com/watch?v=8B2FgiBWmpQ,1374,19,27,https://www.twitch.tv/videos/1023509371
一介,10800,746236,560,560,https://www.youtube.com/watch?v=xJsKtzID-cE,0,0,0,
星見遙,10300,311678,1115,3224,https://www.youtube.com/watch?v=AYjGVjtWbpU,0,0,0,
祈菈‧貝希毛絲,8930,436226,2298,12140,https://www.youtube.com/watch?v=7nL2jAZxH2w,0,0,0,
蕾兒,8440,190605,1407,2546,https://www.youtube.com/watch?v=8ZRjkz7ck9A,0,0,0,
風絮,6500,48997,159,2644,https://www.youtube.com/watch?v=lyamc0u5Eso,0,0,0,
希靈,6300,98922,1216,3915,https://www.youtube.com/watch?v=ez5_QhrU0X8,0,0,0,
蘆棠布奈,6200,45688,27109,35546,https://www.youtube.com/watch?v=Dsrh1boXOTA,0,0,0,
TSMATCH火柴,6100,149100,757,1919,https://www.youtube.com/watch?v=EsOIZGJT8Cg,0,0,0,
夏日葵,5810,313108,507,719,https://www.youtube.com/watch?v=z-h7diMk9GE,0,0,0,
姬宮優花,5770,104769,438,810,https://www.youtube.com/watch?v=bvEgYOHg_mo,427,27,38,https://www.twitch.tv/videos/1032269971
いくせん,5650,357236,380,1189,https://www.youtube.com/watch?v=A5idldlqv1I,79,0,0,
魔法!,5610,1769620,109,346,https://www.youtube.com/watch?v=_ODaH8xN9OM,2273,103,117,https://www.twitch.tv/videos/1028997880
瀰婭,5560,203955,616,1624,https://www.youtube.com/watch?v=40O6BxKCAJk,97,0,0,
綾瑞香,5440,326832,4094,5920,https://www.youtube.com/watch?v=H_cKXlJISPg,246,0,0,
邱可,5420,63757,762,1392,https://www.youtube.com/watch?v=Sdw2C7uDzcE,0,0,0,
綾賢ラピス,5250,71595,585,15759,https://www.youtube.com/watch?v=9h3K0fJwfm0,0,0,0,
鴨鴨伊比,5250,100185,3580,21690,https://www.youtube.com/watch?v=autqMNlpFCU,0,0,0,
貝莉莓Vtype,5200,58664,1436,5561,https://www.youtube.com/watch?v=o8Od4tjCwwo,0,0,0,
夏莎莎,5130,49731,709,1602,https://www.youtube.com/watch?v=kbYRoA-DFKk,0,0,0,
