Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,321000,19312595,15487,50118,https://www.youtube.com/watch?v=Zza52z9QG88,15497,14604,23491,https://www.twitch.tv/videos/1024620917
高雄林小姐,104000,27964422,4961,28546,https://www.youtube.com/watch?v=S0F5QeZkM4s,0,0,0,
紅月,87500,101632,3197,3197,https://www.youtube.com/watch?v=mm5iK8TWSKs,0,0,0,
鳥羽樂奈,51500,3446115,7675,26613,https://www.youtube.com/watch?v=zIkWp5hw9-Q,1205,0,0,
璐洛洛,48600,4790852,10250,33341,https://www.youtube.com/watch?v=MRlladtLEW4,4616,652,4614,https://www.twitch.tv/videos/1032447849
香草奈若,47100,4938880,17092,67353,https://www.youtube.com/watch?v=wh1jQ5bFL6A,0,0,0,
悠白,38800,1169360,8148,33658,https://www.youtube.com/watch?v=EGWxy8QCEWU,0,0,0,
泰多貝亞,36900,900584,15319,33251,https://www.youtube.com/watch?v=Kpp63DfeRPo,0,0,0,
虎妮,35600,1170191,2351,7038,https://www.youtube.com/watch?v=jMokGd6AO94,20,0,0,
兔姬,31400,1053400,4696,11846,https://www.youtube.com/watch?v=FM2FERDxIng,0,0,0,
Asa Ifrit,29100,1088384,7010,12276,https://www.youtube.com/watch?v=ImSkVIZ2YMM,0,0,0,
灰名,27800,918352,6098,10815,https://www.youtube.com/watch?v=Zyz-emEbyCc,0,0,0,
露恰露恰,24200,205379,28886,62902,https://www.youtube.com/watch?v=y54UfL3OtfI,0,0,0,
十五號,22400,388590,6044,24102,https://www.youtube.com/watch?v=4xch0T4J4KA,0,0,0,
平平子,22100,370520,5923,15138,https://www.youtube.com/watch?v=aAD3t0g3hbY,0,0,0,
空,21400,1382092,1091,35630,https://www.youtube.com/watch?v=maTvIFUp3uA,0,0,0,
浠Mizuki,19200,192239,98017,142666,https://www.youtube.com/watch?v=6Z6o5VlyLHQ,0,0,0,
Naya,18600,4700130,1026,1143,https://www.youtube.com/watch?v=oQFTubQxUHg,3164,254,506,https://www.twitch.tv/videos/1026785082
藤乃熊,18100,77029,473,918,https://www.youtube.com/watch?v=z-3UV6G092s,0,0,0,
三毛,17900,830058,5593,38462,https://www.youtube.com/watch?v=yAD2HnaXJl4,0,0,0,
水野魚娜,16800,760350,4118,12846,https://www.youtube.com/watch?v=N1P0Qgi_H5s,351,0,0,
鼠屋栗太,15200,195591,1117,2958,https://www.youtube.com/watch?v=5TyghUwzloc,0,0,0,
須多夜花,12800,245569,2771,13389,https://www.youtube.com/watch?v=Bv_Mt1pw2xU,0,0,0,
諳石,11500,2688564,272,7578,https://www.youtube.com/watch?v=8B2FgiBWmpQ,1376,17,27,https://www.twitch.tv/videos/1023509371
一介,10800,747572,611,611,https://www.youtube.com/watch?v=xJsKtzID-cE,0,0,0,
星見遙,10300,316154,1141,3234,https://www.youtube.com/watch?v=AYjGVjtWbpU,0,0,0,
祈菈‧貝希毛絲,9540,452817,2608,12590,https://www.youtube.com/watch?v=7nL2jAZxH2w,0,0,0,
蕾兒,8470,191527,1517,2565,https://www.youtube.com/watch?v=8ZRjkz7ck9A,0,0,0,
蘆棠布奈,7670,78108,25103,47634,https://www.youtube.com/watch?v=Dsrh1boXOTA,0,0,0,
風絮,6510,52349,163,2755,https://www.youtube.com/watch?v=lyamc0u5Eso,0,0,0,
希靈,6440,104199,1182,4214,https://www.youtube.com/watch?v=ez5_QhrU0X8,0,0,0,
TSMATCH火柴,6150,151927,815,1926,https://www.youtube.com/watch?v=EsOIZGJT8Cg,0,0,0,
夏日葵,5830,314672,536,1130,https://www.youtube.com/watch?v=jp7O1K07nIo,0,0,0,
姬宮優花,5790,105899,434,821,https://www.youtube.com/watch?v=bvEgYOHg_mo,425,28,39,https://www.twitch.tv/videos/1032269971
いくせん,5670,358281,384,1214,https://www.youtube.com/watch?v=A5idldlqv1I,79,0,0,
魔法!,5620,1772281,118,351,https://www.youtube.com/watch?v=_ODaH8xN9OM,2273,116,166,https://www.twitch.tv/videos/1037924981
