Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,811000,256676874,42315,129042,https://www.youtube.com/watch?v=xEdIqLLcJU4
杏仁ミル,319000,18657300,17834,40475,https://www.youtube.com/watch?v=H9QS3VL-D8M
梓凜,276000,21731097,1638,5545,https://www.youtube.com/watch?v=iXakeVY8l_s
高雄林小姐,104000,27692266,4429,9248,https://www.youtube.com/watch?v=BE12OcNDvGY
鳥羽樂奈,51100,3133821,8177,26077,https://www.youtube.com/watch?v=LkG6T6sjqhc
香草奈若,46600,4269798,16923,55058,https://www.youtube.com/watch?v=FJvPw15zPOc
璐洛洛,45300,4283967,4492,45116,https://www.youtube.com/watch?v=uCmwqXj9Jic
虎妮,35300,1116361,2004,7830,https://www.youtube.com/watch?v=pYmZ7I8jkwM
悠白,34900,923408,5224,6716,https://www.youtube.com/watch?v=tPS7LTN-xBo
泰多貝亞,32800,630560,12240,33778,https://www.youtube.com/watch?v=kdpMXHeO-u4
兔姬,29400,990067,4954,8054,https://www.youtube.com/watch?v=tG12m1QgOTM
Asa Ifrit,26900,930893,4705,11894,https://www.youtube.com/watch?v=worGj9FJSE0
灰名,22900,654894,6174,33516,https://www.youtube.com/watch?v=M1C9p9kmVLk
喵太,22500,570925,0,0,
空,20800,1279527,924,11875,https://www.youtube.com/watch?v=DuJwYt9mNco
Naya,18600,4682395,1165,5250,https://www.youtube.com/watch?v=Uz7aTAyp2-4
藤乃熊,16000,68262,519,6384,https://www.youtube.com/watch?v=jWqywYzCeV8
三毛,15000,662770,5398,14004,https://www.youtube.com/watch?v=YctgSgYk7cY
水野魚娜,14800,632138,4269,8199,https://www.youtube.com/watch?v=uZU_Yf4kqHY
平平子,14500,208322,4463,8641,https://www.youtube.com/watch?v=zEHJINkdhSA
鼠屋栗太,14400,151717,782,1737,https://www.youtube.com/watch?v=724OId7VYro
十五號,11900,195229,4512,13020,https://www.youtube.com/watch?v=DL0OJ5Z4ItA
諳石,11200,2643570,249,802,https://www.youtube.com/watch?v=_TqfYSGte84
星見遙,9840,279669,1042,3015,https://www.youtube.com/watch?v=xnJVAa1GUJk
須多夜花,9230,128466,2396,8005,https://www.youtube.com/watch?v=jJDtGWDHchw
蕾兒,8040,171235,1253,2477,https://www.youtube.com/watch?v=_mNIMhZfJBI
風絮,6470,40518,172,208,https://www.youtube.com/watch?v=xcGFG2AtnT4
祈菈‧貝希毛絲,5900,357628,1893,6316,https://www.youtube.com/watch?v=EeG4CIJUGQI
TSMATCH火柴,5830,131904,582,920,https://www.youtube.com/watch?v=zoYWJwJeonU
夏日葵,5670,307802,400,8775,https://www.youtube.com/watch?v=ch_qIhqWfVw
魔法!,5580,1753220,399,445,https://www.youtube.com/watch?v=P1NBHihxhW8
姬宮優花,5570,96636,453,595,https://www.youtube.com/watch?v=n6zdFsQEEK8
いくせん,5430,342198,207,778,https://www.youtube.com/watch?v=57YNeYFEepY
邱可,5330,58233,710,1861,https://www.youtube.com/watch?v=I0rBWVEc7CU
瀰婭,5280,194730,547,1398,https://www.youtube.com/watch?v=MFhTssWx-2s
希靈,5050,70999,1345,2966,https://www.youtube.com/watch?v=-1RzMgDh7Hw
綾瑞香,4910,211471,891,1582,https://www.youtube.com/watch?v=B9uHZNegTsQ
LMPAPER,4810,415636,192,302,https://www.youtube.com/watch?v=aj-upnSdv5U
夏莎莎,4780,40127,798,3231,https://www.youtube.com/watch?v=IxIONNW-6FA
祈霓,4660,47380,879,1578,https://www.youtube.com/watch?v=6ThtBDi_Y6Q
綾賢ラピス,4240,51407,308,871,https://www.youtube.com/watch?v=iHfpTz8VLI0
Lumina,4150,148817,203,220,https://www.youtube.com/watch?v=17Ex_KG3NAA
貝莉莓,3920,28415,752,5091,https://www.youtube.com/watch?v=iwXh9Km2q2A
蝦拉拉,3770,114664,1022,1637,https://www.youtube.com/watch?v=Yzsb1RHAEvg
楠橋詩耶,3710,97202,256,471,https://www.youtube.com/watch?v=a4HCEKpGHCI
秋月莉莉卡,3410,33346,835,3059,https://www.youtube.com/watch?v=Y7l26CuSRrc
卡滋可可,3290,103878,369,1472,https://www.youtube.com/watch?v=6J4iZxXTk_0
天堂密室,3210,63055,2102,6647,https://www.youtube.com/watch?v=HQgMtHmFN94
狐媚娘‧達亞,3170,60967,470,2888,https://www.youtube.com/watch?v=bdBav-0sJtI
罷工,3160,79701,138,2527,https://www.youtube.com/watch?v=JV2MaD4YqqU
観空部,3080,146266,378,606,https://www.youtube.com/watch?v=F_PWv99QRQU
艾黎,3040,32338,336,1034,https://www.youtube.com/watch?v=isDU4y9SOGc
Joyce昕,3030,301314,155,278,https://www.youtube.com/watch?v=0t04dqWLy3Y
櫻野露,3030,79758,441,754,https://www.youtube.com/watch?v=xNZhjYYRT8A
南琳,2660,22869,156,402,https://www.youtube.com/watch?v=-hXnomylRfw
布魯斯,2640,31945,1121,8227,https://www.youtube.com/watch?v=2zpBetbVcr0
明石巴,2590,16164,268,302,https://www.youtube.com/watch?v=qSo8NsGSeWA
希莉亞,2100,91503,2043,4036,https://www.youtube.com/watch?v=qlcRS8JVRJ4
嗚夫沃夫,1910,54054,1305,2926,https://www.youtube.com/watch?v=W6XGSfJ7kbs
醬油Mochi,0,130525,1243,2469,https://www.youtube.com/watch?v=ZhIWDnQ531I
