Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,321000,19100627,16555,42172,https://www.youtube.com/watch?v=fYwPx2UIBNs,15352,18845,23030,https://www.twitch.tv/videos/1024620917
梓凜,275000,21768080,1617,4132,https://www.youtube.com/watch?v=6fX1sZIh_C4,0,0,0,
高雄林小姐,104000,27891063,4699,22004,https://www.youtube.com/watch?v=S0F5QeZkM4s,0,0,0,
鬼鬼副頻道,76700,218673,23999,143648,https://www.youtube.com/watch?v=B5waZl5A_j4,0,0,0,
鳥羽樂奈,51600,3403393,8319,29800,https://www.youtube.com/watch?v=LkG6T6sjqhc,1206,0,0,
璐洛洛,48000,4678216,10997,32869,https://www.youtube.com/watch?v=MRlladtLEW4,4594,640,4532,https://www.twitch.tv/videos/1032447849
香草奈若,47100,4799598,16400,60347,https://www.youtube.com/watch?v=wh1jQ5bFL6A,0,0,0,
悠白,37800,1094381,6269,28855,https://www.youtube.com/watch?v=EGWxy8QCEWU,0,0,0,
泰多貝亞,36200,828225,15131,32204,https://www.youtube.com/watch?v=Kpp63DfeRPo,0,0,0,
虎妮,35600,1158494,2492,6834,https://www.youtube.com/watch?v=jMokGd6AO94,19,0,0,
兔姬,31000,1038844,4439,11565,https://www.youtube.com/watch?v=FM2FERDxIng,0,0,0,
Asa Ifrit,28500,1052691,6322,10574,https://www.youtube.com/watch?v=ImSkVIZ2YMM,0,0,0,
灰名,26600,853391,5529,14316,https://www.youtube.com/watch?v=x4NvTiJhj2g,0,0,0,
空,21300,1359277,1030,22683,https://www.youtube.com/watch?v=maTvIFUp3uA,0,0,0,
平平子,19500,315116,5347,13982,https://www.youtube.com/watch?v=aAD3t0g3hbY,0,0,0,
十五號,19100,341525,5650,22145,https://www.youtube.com/watch?v=4xch0T4J4KA,0,0,0,
