Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,811000,257119120,40404,143379,https://www.youtube.com/watch?v=xEdIqLLcJU4
杏仁ミル,320000,18715070,16105,41925,https://www.youtube.com/watch?v=H9QS3VL-D8M
梓凜,275000,21739583,1517,3729,https://www.youtube.com/watch?v=6fX1sZIh_C4
高雄林小姐,104000,27725499,4289,7314,https://www.youtube.com/watch?v=Rv1NpAYt8OU
紅月,87800,96509,0,0,
鳥羽樂奈,51600,3214522,8047,28040,https://www.youtube.com/watch?v=LkG6T6sjqhc
香草奈若,47100,4406274,16345,56956,https://www.youtube.com/watch?v=YwjS16dfu9w
璐洛洛,45800,4370272,8758,46734,https://www.youtube.com/watch?v=uCmwqXj9Jic
悠白,35400,945666,4617,6763,https://www.youtube.com/watch?v=TOOUuTKAVAY
虎妮,35300,1124142,2052,7895,https://www.youtube.com/watch?v=pYmZ7I8jkwM
泰多貝亞,33500,695257,12250,35115,https://www.youtube.com/watch?v=kdpMXHeO-u4
兔姬,29600,998596,5084,6546,https://www.youtube.com/watch?v=HwhgAxuBnJ0
Asa Ifrit,27300,961535,5462,10101,https://www.youtube.com/watch?v=NhLipopje4k
灰名,23800,704339,6462,35342,https://www.youtube.com/watch?v=M1C9p9kmVLk
喵太,22600,573247,0,0,
空,20800,1287759,989,11891,https://www.youtube.com/watch?v=DuJwYt9mNco
Naya,18600,4686693,1153,5308,https://www.youtube.com/watch?v=Uz7aTAyp2-4
如月ルミィ,18400,501307,6507,17520,https://www.youtube.com/watch?v=_TUH0qI-ANM
藤乃熊,16400,70180,497,964,https://www.youtube.com/watch?v=glVwDID_SpQ
三毛,15300,688695,5381,14401,https://www.youtube.com/watch?v=YctgSgYk7cY
水野魚娜,15100,653941,4327,8301,https://www.youtube.com/watch?v=8wTi3eeb-wg
平平子,15000,225178,4584,8855,https://www.youtube.com/watch?v=zEHJINkdhSA
鼠屋栗太,14500,158685,743,1749,https://www.youtube.com/watch?v=724OId7VYro
十五號,12400,211905,4507,13579,https://www.youtube.com/watch?v=DL0OJ5Z4ItA
諳石,11200,2650615,248,1445,https://www.youtube.com/watch?v=8B2FgiBWmpQ
一介,10800,737974,498,559,https://www.youtube.com/watch?v=42dh_tsODlk
夏玥白夜,10600,163939,0,0,
星見遙,10000,288718,1060,3082,https://www.youtube.com/watch?v=xnJVAa1GUJk
須多夜花,9440,138477,2260,8090,https://www.youtube.com/watch?v=jJDtGWDHchw
蕾兒,8080,172359,1231,2490,https://www.youtube.com/watch?v=_mNIMhZfJBI
榎川幸,7710,211442,1491,2285,https://www.youtube.com/watch?v=vq2Q7x0_ilY
秋月イノリ,7470,171979,615,1215,https://www.youtube.com/watch?v=ZpKZfx73uqQ
風絮,6480,42074,156,485,https://www.youtube.com/watch?v=dTSKpIyqAUs
米亞,6470,228442,2227,3242,https://www.youtube.com/watch?v=ZCkq6bXXhEA
祈菈‧貝希毛絲,6270,368303,1994,4461,https://www.youtube.com/watch?v=Zb8r9pJYVOY
TSMATCH火柴,5900,134622,555,928,https://www.youtube.com/watch?v=zoYWJwJeonU
夏日葵,5690,309521,447,9115,https://www.youtube.com/watch?v=ch_qIhqWfVw
魔法!,5580,1756326,439,503,https://www.youtube.com/watch?v=NoPKE5zooAg
姬宮優花,5580,97831,441,581,https://www.youtube.com/watch?v=_t8Fpt3YBKk
いくせん,5520,345291,231,792,https://www.youtube.com/watch?v=57YNeYFEepY
瀰婭,5370,197571,560,1408,https://www.youtube.com/watch?v=MFhTssWx-2s
邱可,5340,58666,708,1887,https://www.youtube.com/watch?v=I0rBWVEc7CU
希靈,5140,77042,1163,2919,https://www.youtube.com/watch?v=RywQ9FtIl_E
綾瑞香,5060,237196,1781,4803,https://www.youtube.com/watch?v=H_cKXlJISPg
MK妹,4850,95043,2992,30438,https://www.youtube.com/watch?v=8WPRgKiDJac
LMPAPER,4820,415965,64,88,https://www.youtube.com/watch?v=leYM9iQI7gs
夏莎莎,4800,42161,833,3283,https://www.youtube.com/watch?v=IxIONNW-6FA
祈霓,4680,49202,692,1604,https://www.youtube.com/watch?v=6ThtBDi_Y6Q
723,4640,366568,80,105,https://www.youtube.com/watch?v=wCET4hFFVCU
狛井葵,4620,160201,852,1378,https://www.youtube.com/watch?v=2vKG4mpRx8s
小林あいす,4440,131602,1637,4840,https://www.youtube.com/watch?v=_5MVeqy_4TI
綾賢ラピス,4260,51588,308,879,https://www.youtube.com/watch?v=iHfpTz8VLI0
貝莉莓,4190,34934,801,5151,https://www.youtube.com/watch?v=iwXh9Km2q2A
Lumina,4150,150292,221,349,https://www.youtube.com/watch?v=QkBqE0sL6bE
紗夏,3970,71887,0,0,
蝦拉拉,3830,117114,801,2078,https://www.youtube.com/watch?v=Yzsb1RHAEvg
楠橋詩耶,3730,97803,241,571,https://www.youtube.com/watch?v=a4HCEKpGHCI
小咖,3580,1852511,9040,26464,https://www.youtube.com/watch?v=_B8Un7yuGMU
黒田翔隼,3530,72929,481,893,https://www.youtube.com/watch?v=YqDr3avbIdI
秋月莉莉卡,3440,34181,794,1824,https://www.youtube.com/watch?v=sS1bu8pN8Aw
卡滋可可,3320,104495,406,1499,https://www.youtube.com/watch?v=6J4iZxXTk_0
天堂密室,3280,68233,1934,6762,https://www.youtube.com/watch?v=HQgMtHmFN94
狐媚娘‧達亞,3170,62556,443,1079,https://www.youtube.com/watch?v=ybWw96iqRAc
罷工,3160,80772,134,580,https://www.youtube.com/watch?v=eveWw5kKAvk
観空部,3090,147671,393,616,https://www.youtube.com/watch?v=F_PWv99QRQU
櫻野露,3090,82618,477,1337,https://www.youtube.com/watch?v=Z_G3z6T8c9w
艾黎,3050,33306,303,1063,https://www.youtube.com/watch?v=isDU4y9SOGc
Joyce昕,3030,301603,243,319,https://www.youtube.com/watch?v=0t04dqWLy3Y
狐太れお,2920,280425,0,0,
米良アイル,2910,57726,646,749,https://www.youtube.com/watch?v=azrTL3aOXq4
鴨鴨伊比,2840,46412,1051,4749,https://www.youtube.com/watch?v=r1Q-iG-cQpY
布魯斯,2700,33157,965,2392,https://www.youtube.com/watch?v=kL0cliUqqck
南琳,2690,23492,149,417,https://www.youtube.com/watch?v=-hXnomylRfw
星形KARAS,2620,378494,441,667,https://www.youtube.com/watch?v=REFRwtEHzYI
撇嘴耳包前滾翻,2610,134957,472,662,https://www.youtube.com/watch?v=b_4VL4UG2tM
店長奶茶,2530,5474,112,141,https://www.youtube.com/watch?v=iDVvjWmf0P0
uiru,2500,60882,389,620,https://www.youtube.com/watch?v=GfiFuI1zOZQ
小森,2480,24383,480,655,https://www.youtube.com/watch?v=KB8CrH4oi9A
萬夜尋,2430,21478,0,0,
西園寺兆兆,2400,45014,418,942,https://www.youtube.com/watch?v=s4zzq5fiLSA
鬼塚魅華,2400,13090,242,1234,https://www.youtube.com/watch?v=AL8CjHHL1xk
仙貝兔兔,2370,157490,387,1114,https://www.youtube.com/watch?v=vT1I6x1lMxM
Shaya,2370,98515,279,588,https://www.youtube.com/watch?v=wEJZVcXKkS0
塔芭絲可,2370,28355,454,1889,https://www.youtube.com/watch?v=EXrkEcmcrh0
砂糖,2330,372960,0,0,
蘭希,2300,310086,343,954,https://www.youtube.com/watch?v=lKC6Gul-5To
水屋砂糖,2300,70471,1537,1537,https://www.youtube.com/watch?v=Q9hccTs1k54
櫻坂くりこ,2290,99173,232,645,https://www.youtube.com/watch?v=6n5CUFQ3xSE
斜胖,2290,50368,535,1149,https://www.youtube.com/watch?v=UNBYMpfM1a4
海姬依莉亞,2180,35376,468,1674,https://www.youtube.com/watch?v=WX-z3tnsHPw
貓耳小宇,2120,76306,4,46,https://www.youtube.com/watch?v=E3a2t-2VP2s
希莉亞,2120,93187,1093,3283,https://www.youtube.com/watch?v=pUNfz1iw6zs
周默,2110,41715,536,748,https://www.youtube.com/watch?v=h7egOtmeUe0
墨子,2070,64296,62,132,https://www.youtube.com/watch?v=rUK84dmBTw4
羽蔚陌攸,2070,28284,67,67,https://www.youtube.com/watch?v=JZji3JRnbeM
喵控,2060,39430,131,227,https://www.youtube.com/watch?v=RgNylKk_6jc
嗚夫沃夫,2040,60963,1334,2958,https://www.youtube.com/watch?v=W6XGSfJ7kbs
凱婷,2040,50751,580,996,https://www.youtube.com/watch?v=ZkDgGWMwdQQ
水手緞帶,1960,93608,233,426,https://www.youtube.com/watch?v=6bR_6kBvF3g
雨宮夢,1960,44565,177,311,https://www.youtube.com/watch?v=mix66jmXr5s
希爾艾姆,1910,40621,166,300,https://www.youtube.com/watch?v=sGG2KKSSpKo
草莓電波,1900,22774,0,0,
冬華凜,1890,27694,364,1374,https://www.youtube.com/watch?v=y_N41odEv74
日暮ない,1790,77167,172,205,https://www.youtube.com/watch?v=utX_EKBgysY
天葉亞里,1780,39067,428,1188,https://www.youtube.com/watch?v=mqBwNIYGaxQ
詠星優宇奈,1760,24872,367,972,https://www.youtube.com/watch?v=LMgT2pG2fCI
阿露比,1750,38092,461,736,https://www.youtube.com/watch?v=rZ8uLhtmTAY
蛋塔レイ,1740,68097,83,189,https://www.youtube.com/watch?v=2QvMcqbj0Qs
茂矢門,1740,91302,184,373,https://www.youtube.com/watch?v=Fc6XPWzSYwU
星眷蕾米,1740,15587,483,2263,https://www.youtube.com/watch?v=CuuH-Djw_3o
閻,1710,53184,170,310,https://www.youtube.com/watch?v=lrEx7J2A1r4
紅茶拿鐵,1680,62433,0,0,
結月,1650,46540,200,784,https://www.youtube.com/watch?v=xZBGaqlrP_M
南心詠,1640,39820,0,0,
幽々魅,1600,31458,0,0,
雙命裂,1580,67714,39,209,https://www.youtube.com/watch?v=kJ0rbQlh5mU
凌千歌,1580,20900,0,0,
莉莉絲‧伊芙莉登,1550,60011,514,1677,https://www.youtube.com/watch?v=uxMeGrRY7fk
CiCiCi cirycle 的 荒荒荒,1550,92887,92,1120,https://www.youtube.com/watch?v=KyH4n7o_fUw
麻子マコ,1550,8662,1592,3129,https://www.youtube.com/watch?v=qSrWUJmPOjo
尤里‧佛瑞斯特,1540,25917,325,658,https://www.youtube.com/watch?v=96osvsIAhnE
罐罐,1520,78898,140,896,https://www.youtube.com/watch?v=3P6pZXusKYE
Yona Moana,1520,22150,388,680,https://www.youtube.com/watch?v=FszRDbERuDo
