Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,811000,256676874,40753,131109,https://www.youtube.com/watch?v=xEdIqLLcJU4
杏仁ミル,319000,18657300,16735,40631,https://www.youtube.com/watch?v=H9QS3VL-D8M
梓凜,276000,21731097,1640,5581,https://www.youtube.com/watch?v=iXakeVY8l_s
高雄林小姐,104000,27692266,4347,9249,https://www.youtube.com/watch?v=BE12OcNDvGY
鳥羽樂奈,51200,3133821,8134,26314,https://www.youtube.com/watch?v=LkG6T6sjqhc
香草奈若,46800,4269798,17249,55220,https://www.youtube.com/watch?v=FJvPw15zPOc
璐洛洛,45400,4283967,5778,45331,https://www.youtube.com/watch?v=uCmwqXj9Jic
虎妮,35300,1116361,1999,7837,https://www.youtube.com/watch?v=pYmZ7I8jkwM
悠白,35000,923408,4532,6740,https://www.youtube.com/watch?v=tPS7LTN-xBo
泰多貝亞,32900,630560,12249,33910,https://www.youtube.com/watch?v=kdpMXHeO-u4
兔姬,29400,990067,4967,8062,https://www.youtube.com/watch?v=tG12m1QgOTM
Asa Ifrit,27000,930893,4434,11165,https://www.youtube.com/watch?v=15NrTeKBXYY
灰名,23100,654894,6211,33794,https://www.youtube.com/watch?v=M1C9p9kmVLk
喵太,22500,570925,0,0,
空,20800,1279527,940,11875,https://www.youtube.com/watch?v=DuJwYt9mNco
Naya,18600,4682395,1173,5256,https://www.youtube.com/watch?v=Uz7aTAyp2-4
藤乃熊,16000,68262,528,6399,https://www.youtube.com/watch?v=jWqywYzCeV8
三毛,15000,662770,5400,14039,https://www.youtube.com/watch?v=YctgSgYk7cY
水野魚娜,14800,632138,4202,8199,https://www.youtube.com/watch?v=uZU_Yf4kqHY
平平子,14500,208322,4463,8658,https://www.youtube.com/watch?v=zEHJINkdhSA
鼠屋栗太,14400,151717,782,1739,https://www.youtube.com/watch?v=724OId7VYro
十五號,11900,195229,4564,13094,https://www.youtube.com/watch?v=DL0OJ5Z4ItA
諳石,11200,2643570,250,805,https://www.youtube.com/watch?v=_TqfYSGte84
星見遙,9880,279669,1053,3028,https://www.youtube.com/watch?v=xnJVAa1GUJk
須多夜花,9280,128466,2375,8013,https://www.youtube.com/watch?v=jJDtGWDHchw
蕾兒,8040,171235,1238,2482,https://www.youtube.com/watch?v=_mNIMhZfJBI
風絮,6470,40518,174,219,https://www.youtube.com/watch?v=xcGFG2AtnT4
祈菈‧貝希毛絲,5930,357628,1911,6327,https://www.youtube.com/watch?v=EeG4CIJUGQI
TSMATCH火柴,5850,131904,576,922,https://www.youtube.com/watch?v=zoYWJwJeonU
夏日葵,5670,307802,408,8805,https://www.youtube.com/watch?v=ch_qIhqWfVw
魔法!,5580,1753220,408,459,https://www.youtube.com/watch?v=NoPKE5zooAg
姬宮優花,5570,96636,442,595,https://www.youtube.com/watch?v=n6zdFsQEEK8
いくせん,5440,342198,214,778,https://www.youtube.com/watch?v=57YNeYFEepY
邱可,5330,58233,711,1872,https://www.youtube.com/watch?v=I0rBWVEc7CU
瀰婭,5290,194730,535,1398,https://www.youtube.com/watch?v=MFhTssWx-2s
希靈,5070,70999,1245,2818,https://www.youtube.com/watch?v=RywQ9FtIl_E
綾瑞香,4930,211471,1021,1591,https://www.youtube.com/watch?v=B9uHZNegTsQ
LMPAPER,4810,415636,54,302,https://www.youtube.com/watch?v=aj-upnSdv5U
夏莎莎,4790,40127,833,3241,https://www.youtube.com/watch?v=IxIONNW-6FA
祈霓,4660,47380,880,1581,https://www.youtube.com/watch?v=6ThtBDi_Y6Q
綾賢ラピス,4240,51407,308,870,https://www.youtube.com/watch?v=iHfpTz8VLI0
Lumina,4150,148817,205,222,https://www.youtube.com/watch?v=17Ex_KG3NAA
貝莉莓,3940,28415,719,5096,https://www.youtube.com/watch?v=iwXh9Km2q2A
蝦拉拉,3780,114664,1027,1681,https://www.youtube.com/watch?v=Yzsb1RHAEvg
楠橋詩耶,3710,97202,257,509,https://www.youtube.com/watch?v=a4HCEKpGHCI
秋月莉莉卡,3420,33346,837,3061,https://www.youtube.com/watch?v=Y7l26CuSRrc
卡滋可可,3310,103878,370,1479,https://www.youtube.com/watch?v=6J4iZxXTk_0
天堂密室,3220,63055,2149,6664,https://www.youtube.com/watch?v=HQgMtHmFN94
狐媚娘‧達亞,3170,60967,469,1171,https://www.youtube.com/watch?v=cb-_iazGEbY
罷工,3160,79701,134,2528,https://www.youtube.com/watch?v=JV2MaD4YqqU
観空部,3080,146266,379,606,https://www.youtube.com/watch?v=F_PWv99QRQU
艾黎,3040,32338,330,1038,https://www.youtube.com/watch?v=isDU4y9SOGc
櫻野露,3040,79758,441,756,https://www.youtube.com/watch?v=xNZhjYYRT8A
Joyce昕,3030,301314,155,283,https://www.youtube.com/watch?v=0t04dqWLy3Y
南琳,2660,22869,147,406,https://www.youtube.com/watch?v=-hXnomylRfw
布魯斯,2640,31945,1037,3661,https://www.youtube.com/watch?v=ty2zaC3Fyc8
明石巴,2590,16164,268,303,https://www.youtube.com/watch?v=qSo8NsGSeWA
希莉亞,2100,91503,2061,4037,https://www.youtube.com/watch?v=qlcRS8JVRJ4
嗚夫沃夫,1920,54054,1330,2930,https://www.youtube.com/watch?v=W6XGSfJ7kbs
醬油Mochi,0,130525,1242,2471,https://www.youtube.com/watch?v=ZhIWDnQ531I
