Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,811000,257232676,40047,147865,https://www.youtube.com/watch?v=xEdIqLLcJU4
杏仁ミル,319000,18735034,16664,42465,https://www.youtube.com/watch?v=H9QS3VL-D8M
梓凜,275000,21740754,1510,3769,https://www.youtube.com/watch?v=6fX1sZIh_C4
高雄林小姐,104000,27733894,4325,7317,https://www.youtube.com/watch?v=Rv1NpAYt8OU
紅月,87700,96569,0,0,
鳥羽樂奈,51600,3220602,8202,28285,https://www.youtube.com/watch?v=LkG6T6sjqhc
香草奈若,47200,4438041,17684,57955,https://www.youtube.com/watch?v=YwjS16dfu9w
璐洛洛,45900,4384089,9643,46990,https://www.youtube.com/watch?v=uCmwqXj9Jic
悠白,35600,952601,4689,6893,https://www.youtube.com/watch?v=TOOUuTKAVAY
虎妮,35300,1124836,2085,7916,https://www.youtube.com/watch?v=pYmZ7I8jkwM
泰多貝亞,33700,708127,12422,35398,https://www.youtube.com/watch?v=kdpMXHeO-u4
兔姬,29700,999463,5104,6576,https://www.youtube.com/watch?v=HwhgAxuBnJ0
Asa Ifrit,27300,955058,6529,10156,https://www.youtube.com/watch?v=NhLipopje4k
灰名,24000,717154,6117,35698,https://www.youtube.com/watch?v=M1C9p9kmVLk
喵太,22600,573891,0,0,
空,20800,1287759,1021,11895,https://www.youtube.com/watch?v=DuJwYt9mNco
Naya,18600,4687197,1153,5317,https://www.youtube.com/watch?v=Uz7aTAyp2-4
如月ルミィ,18500,507425,6374,17599,https://www.youtube.com/watch?v=_TUH0qI-ANM
藤乃熊,16400,70956,497,1002,https://www.youtube.com/watch?v=glVwDID_SpQ
三毛,15400,696872,5375,14492,https://www.youtube.com/watch?v=YctgSgYk7cY
水野魚娜,15200,666957,4233,8343,https://www.youtube.com/watch?v=8wTi3eeb-wg
平平子,15100,231705,4479,8902,https://www.youtube.com/watch?v=zEHJINkdhSA
鼠屋栗太,14500,160420,775,1751,https://www.youtube.com/watch?v=724OId7VYro
