Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,320000,19090605,15848,39518,https://www.youtube.com/watch?v=fYwPx2UIBNs,15328,18756,22865,https://www.twitch.tv/videos/1024620917
梓凜,275000,21766856,1545,4096,https://www.youtube.com/watch?v=6fX1sZIh_C4,0,0,0,
高雄林小姐,104000,27873000,4431,10182,https://www.youtube.com/watch?v=EIQGteMBX0s,0,0,0,
鬼鬼,62500,201313,21965,129761,https://www.youtube.com/watch?v=B5waZl5A_j4,0,0,0,
鳥羽樂奈,51600,3395172,8315,29630,https://www.youtube.com/watch?v=LkG6T6sjqhc,1206,0,0,
璐洛洛,47500,4638081,9301,32845,https://www.youtube.com/watch?v=X1cuylquD6A,4242,640,2566,https://www.twitch.tv/videos/1026742412
香草奈若,47100,4788253,16461,72292,https://www.youtube.com/watch?v=YwjS16dfu9w,0,0,0,
悠白,37500,1081462,6001,26002,https://www.youtube.com/watch?v=EGWxy8QCEWU,0,0,0,
泰多貝亞,35800,824845,15536,31085,https://www.youtube.com/watch?v=Kpp63DfeRPo,0,0,0,
虎妮,35500,1157601,2377,6657,https://www.youtube.com/watch?v=jMokGd6AO94,19,0,0,
兔姬,31000,1038201,4383,11418,https://www.youtube.com/watch?v=FM2FERDxIng,0,0,0,
Asa Ifrit,28300,1044185,5874,10100,https://www.youtube.com/watch?v=qBR0Z6QX6TM,0,0,0,
灰名,26100,843699,6599,14078,https://www.youtube.com/watch?v=x4NvTiJhj2g,0,0,0,
空,21300,1352668,1044,22212,https://www.youtube.com/watch?v=maTvIFUp3uA,0,0,0,
Naya,18600,4695255,1110,5399,https://www.youtube.com/watch?v=Uz7aTAyp2-4,3161,228,506,https://www.twitch.tv/videos/1026785082
平平子,18600,305949,5105,13100,https://www.youtube.com/watch?v=aAD3t0g3hbY,0,0,0,
十五號,17800,328449,5358,21133,https://www.youtube.com/watch?v=4xch0T4J4KA,0,0,0,
藤乃熊,17700,75715,574,878,https://www.youtube.com/watch?v=z-3UV6G092s,0,0,0,
三毛,16900,845585,5503,15264,https://www.youtube.com/watch?v=YctgSgYk7cY,0,0,0,
水野魚娜,16600,751185,4094,12238,https://www.youtube.com/watch?v=N1P0Qgi_H5s,350,0,0,
鼠屋栗太,14900,183603,1038,2875,https://www.youtube.com/watch?v=5TyghUwzloc,0,0,0,
浠Mizuki,12700,73045,38027,38889,https://www.youtube.com/watch?v=6Z6o5VlyLHQ,0,0,0,
諳石,11500,2675428,268,5933,https://www.youtube.com/watch?v=8B2FgiBWmpQ,1374,13,27,https://www.twitch.tv/videos/1023509371
一介,10800,744415,510,585,https://www.youtube.com/watch?v=VLra9iWZkms,0,0,0,
須多夜花,10800,201092,2328,5902,https://www.youtube.com/watch?v=eCM3KWI5KS0,0,0,0,
星見遙,10200,306990,1028,3208,https://www.youtube.com/watch?v=AYjGVjtWbpU,0,0,0,
露恰露恰,8430,33268,5618,30561,https://www.youtube.com/watch?v=y54UfL3OtfI,0,0,0,
蕾兒,8360,185936,1276,2511,https://www.youtube.com/watch?v=8ZRjkz7ck9A,0,0,0,
祈菈‧貝希毛絲,8060,411954,2116,11160,https://www.youtube.com/watch?v=7nL2jAZxH2w,0,0,0,
風絮,6490,44780,157,467,https://www.youtube.com/watch?v=dTSKpIyqAUs,0,0,0,
希靈,6110,95308,1152,3542,https://www.youtube.com/watch?v=ez5_QhrU0X8,0,0,0,
TSMATCH火柴,6030,146351,732,2142,https://www.youtube.com/watch?v=EsOIZGJT8Cg,0,0,0,
夏日葵,5790,312739,504,714,https://www.youtube.com/watch?v=z-h7diMk9GE,0,0,0,
姬宮優花,5730,103847,400,799,https://www.youtube.com/watch?v=bvEgYOHg_mo,425,22,30,https://www.twitch.tv/videos/1029014533
いくせん,5640,355768,373,1122,https://www.youtube.com/watch?v=A5idldlqv1I,79,0,0,
魔法!,5600,1766697,107,569,https://www.youtube.com/watch?v=3azRncgaVaI,2273,117,155,https://www.twitch.tv/videos/1018784589
