Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
鬼鬼,812000,255583406,41449,163626,https://www.youtube.com/watch?v=xEdIqLLcJU4,0,0,0,
杏仁ミル,320000,18833078,13287,45734,https://www.youtube.com/watch?v=H9QS3VL-D8M,16122,7716,14250,https://www.twitch.tv/videos/1018653569
梓凜,275000,21752131,1532,3956,https://www.youtube.com/watch?v=6fX1sZIh_C4,0,0,0,
高雄林小姐,104000,27789816,4407,9987,https://www.youtube.com/watch?v=EIQGteMBX0s,0,0,0,
鳥羽樂奈,52000,3261537,7669,28949,https://www.youtube.com/watch?v=LkG6T6sjqhc,1210,0,0,
香草奈若,47900,4609650,15452,63829,https://www.youtube.com/watch?v=YwjS16dfu9w,0,0,0,
璐洛洛,46400,4460946,10224,48153,https://www.youtube.com/watch?v=uCmwqXj9Jic,4050,720,1530,https://www.twitch.tv/videos/1016636371
悠白,36400,1003909,5115,16546,https://www.youtube.com/watch?v=EGWxy8QCEWU,0,0,0,
虎妮,35400,1134400,2157,8071,https://www.youtube.com/watch?v=pYmZ7I8jkwM,19,0,0,
泰多貝亞,34900,753898,13369,37071,https://www.youtube.com/watch?v=kdpMXHeO-u4,0,0,0,
兔姬,30300,1007267,5390,7070,https://www.youtube.com/watch?v=HwhgAxuBnJ0,0,0,0,
Asa Ifrit,27700,999721,6315,10394,https://www.youtube.com/watch?v=NhLipopje4k,0,0,0,
灰名,24900,763306,6554,37259,https://www.youtube.com/watch?v=M1C9p9kmVLk,0,0,0,
空,21100,1328613,1034,13320,https://www.youtube.com/watch?v=maTvIFUp3uA,0,0,0,
Naya,18600,4690063,1175,5362,https://www.youtube.com/watch?v=Uz7aTAyp2-4,3161,267,477,https://www.twitch.tv/videos/1009568824
藤乃熊,17100,74241,574,881,https://www.youtube.com/watch?v=CCWRB20uew0,0,0,0,
三毛,15800,740300,5237,14916,https://www.youtube.com/watch?v=YctgSgYk7cY,0,0,0,
水野魚娜,15700,695677,4015,8513,https://www.youtube.com/watch?v=8wTi3eeb-wg,310,0,0,
平平子,15700,245717,4560,9096,https://www.youtube.com/watch?v=zEHJINkdhSA,0,0,0,
鼠屋栗太,14700,167935,839,2726,https://www.youtube.com/watch?v=5TyghUwzloc,0,0,0,
十五號,14400,257210,4921,17886,https://www.youtube.com/watch?v=4xch0T4J4KA,0,0,0,
諳石,11400,2660216,277,4408,https://www.youtube.com/watch?v=8B2FgiBWmpQ,1369,14,27,https://www.twitch.tv/videos/1011874904
一介,10800,740596,507,507,https://www.youtube.com/watch?v=VLra9iWZkms,0,0,0,
星見遙,10100,296134,1028,3215,https://www.youtube.com/watch?v=xnJVAa1GUJk,0,0,0,
須多夜花,9850,158764,2191,5058,https://www.youtube.com/watch?v=XaxMMj4Zqfo,0,0,0,
蕾兒,8230,180060,1207,2525,https://www.youtube.com/watch?v=_mNIMhZfJBI,0,0,0,
祈菈‧貝希毛絲,6700,382559,2161,4379,https://www.youtube.com/watch?v=IZVLwSNuIe8,0,0,0,
風絮,6480,43112,155,463,https://www.youtube.com/watch?v=dTSKpIyqAUs,0,0,0,
TSMATCH火柴,5960,139112,655,1031,https://www.youtube.com/watch?v=m5YihTPY-js,0,0,0,
夏日葵,5730,310967,493,697,https://www.youtube.com/watch?v=z-h7diMk9GE,0,0,0,
姬宮優花,5610,99602,406,609,https://www.youtube.com/watch?v=_t8Fpt3YBKk,421,20,22,https://www.twitch.tv/videos/1013089118
いくせん,5590,351265,293,810,https://www.youtube.com/watch?v=A5idldlqv1I,79,0,0,
魔法!,5580,1760943,193,542,https://www.youtube.com/watch?v=3azRncgaVaI,2273,125,131,https://www.twitch.tv/videos/1018784589
瀰婭,5450,200806,560,1330,https://www.youtube.com/watch?v=40O6BxKCAJk,96,0,0,
邱可,5360,60592,713,1058,https://www.youtube.com/watch?v=Sdw2C7uDzcE,0,0,0,
希靈,5290,82501,1036,3022,https://www.youtube.com/watch?v=RywQ9FtIl_E,0,0,0,
綾瑞香,5270,272821,3779,5455,https://www.youtube.com/watch?v=H_cKXlJISPg,244,0,0,
夏莎莎,4890,43607,654,1188,https://www.youtube.com/watch?v=dkaoLVPeQbA,0,0,0,
LMPAPER,4830,416517,59,114,https://www.youtube.com/watch?v=leYM9iQI7gs,2688,735,1402,https://www.twitch.tv/videos/1014163752
祈霓,4750,51061,628,1655,https://www.youtube.com/watch?v=6ThtBDi_Y6Q,0,0,0,
綾賢ラピス,4700,52689,300,1302,https://www.youtube.com/watch?v=EjgVWAa_GR4,0,0,0,
貝莉莓,4520,40631,849,5063,https://www.youtube.com/watch?v=t7IdHP95gzw,0,0,0,
