Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,811000,256443169,43126,118914,https://www.youtube.com/watch?v=xEdIqLLcJU4
杏仁ミル,319000,18621769,22897,39730,https://www.youtube.com/watch?v=H9QS3VL-D8M
梓凜,276000,21726804,1603,5110,https://www.youtube.com/watch?v=iXakeVY8l_s
高雄林小姐,104000,27674483,4514,9246,https://www.youtube.com/watch?v=BE12OcNDvGY
鳥羽樂奈,50800,3079713,8324,25177,https://www.youtube.com/watch?v=bmQOA44dbNE
香草奈若,46300,4215544,17323,54463,https://www.youtube.com/watch?v=FJvPw15zPOc
璐洛洛,45000,4224714,3961,44216,https://www.youtube.com/watch?v=uCmwqXj9Jic
虎妮,35300,1115023,1995,7767,https://www.youtube.com/watch?v=pYmZ7I8jkwM
悠白,34800,917269,5257,6623,https://www.youtube.com/watch?v=tPS7LTN-xBo
虛擬熊頭,32400,590121,11627,33107,https://www.youtube.com/watch?v=kdpMXHeO-u4
兔姬,29400,986193,5264,8032,https://www.youtube.com/watch?v=tG12m1QgOTM
Asa Ifrit,26900,927807,4378,11765,https://www.youtube.com/watch?v=worGj9FJSE0
喵太,22500,569806,4817,4817,https://www.youtube.com/watch?v=nczLpp4FyzY
灰名,22400,625717,6000,32555,https://www.youtube.com/watch?v=M1C9p9kmVLk
空,21100,1270946,901,11865,https://www.youtube.com/watch?v=DuJwYt9mNco
Naya,18600,4680030,1254,5251,https://www.youtube.com/watch?v=Uz7aTAyp2-4
藤乃熊,16700,66617,504,6305,https://www.youtube.com/watch?v=jWqywYzCeV8
三毛,14800,648775,5391,13783,https://www.youtube.com/watch?v=YctgSgYk7cY
水野魚娜,14600,617171,4223,8214,https://www.youtube.com/watch?v=uZU_Yf4kqHY
鼠屋栗太,14300,148698,806,3662,https://www.youtube.com/watch?v=j-5AQb3nxaI
平平子,14300,199888,4516,8550,https://www.youtube.com/watch?v=zEHJINkdhSA
十五號,11700,187994,4720,12807,https://www.youtube.com/watch?v=DL0OJ5Z4ItA
諳石,11200,2641175,251,783,https://www.youtube.com/watch?v=_TqfYSGte84
星見遙,9810,277542,1051,2980,https://www.youtube.com/watch?v=xnJVAa1GUJk
須多夜花,9070,120670,2419,9356,https://www.youtube.com/watch?v=V-y38Z-E610
蕾兒,8020,168824,1377,2489,https://www.youtube.com/watch?v=P6qvf8zT9fE
風絮,6460,40050,167,261,https://www.youtube.com/watch?v=1ZduTcDiTj8
TSMATCH火柴,5820,131083,576,918,https://www.youtube.com/watch?v=zoYWJwJeonU
祈菈‧貝希毛絲,5750,353552,1760,6240,https://www.youtube.com/watch?v=EeG4CIJUGQI
夏日葵,5660,307324,358,8669,https://www.youtube.com/watch?v=ch_qIhqWfVw
魔法!,5570,1751712,379,425,https://www.youtube.com/watch?v=P1NBHihxhW8
姬宮優花,5560,96168,462,741,https://www.youtube.com/watch?v=H_xxJmsdmBI
いくせん,5420,340873,213,773,https://www.youtube.com/watch?v=57YNeYFEepY
邱可,5320,56957,727,1853,https://www.youtube.com/watch?v=I0rBWVEc7CU
瀰婭,5240,193260,511,1394,https://www.youtube.com/watch?v=MFhTssWx-2s
希靈,5010,68797,1396,2926,https://www.youtube.com/watch?v=-1RzMgDh7Hw
綾瑞香,4870,204218,649,1530,https://www.youtube.com/watch?v=B9uHZNegTsQ
LMPAPER,4810,415524,182,285,https://www.youtube.com/watch?v=aj-upnSdv5U
夏莎莎,4770,39475,797,3199,https://www.youtube.com/watch?v=IxIONNW-6FA
祈霓,4640,46041,863,1560,https://www.youtube.com/watch?v=6ThtBDi_Y6Q
綾賢ラピス,4240,51262,305,868,https://www.youtube.com/watch?v=iHfpTz8VLI0
Lumina,4140,148610,192,215,https://www.youtube.com/watch?v=17Ex_KG3NAA
貝莉莓,3850,25597,709,5061,https://www.youtube.com/watch?v=iwXh9Km2q2A
蝦拉拉,3760,114230,995,1503,https://www.youtube.com/watch?v=Yzsb1RHAEvg
楠橋詩耶,3680,97158,234,440,https://www.youtube.com/watch?v=KsPmaCb0AI8
秋月莉莉卡,3370,31356,897,5239,https://www.youtube.com/watch?v=z9mKyEh68NQ
卡滋可可,3250,102838,313,1421,https://www.youtube.com/watch?v=6J4iZxXTk_0
天堂,3170,60714,2119,9070,https://www.youtube.com/watch?v=Z9tD0EmJuGQ
罷工,3160,79234,170,2508,https://www.youtube.com/watch?v=JV2MaD4YqqU
狐媚娘‧達亞,3160,59409,480,2888,https://www.youtube.com/watch?v=bdBav-0sJtI
明石巴,3080,16165,262,299,https://www.youtube.com/watch?v=qSo8NsGSeWA
観空部,3070,145948,377,597,https://www.youtube.com/watch?v=F_PWv99QRQU
Joyce昕,3040,301160,150,240,https://www.youtube.com/watch?v=0t04dqWLy3Y
艾黎,3030,31438,320,1023,https://www.youtube.com/watch?v=isDU4y9SOGc
櫻野露,3020,78866,450,751,https://www.youtube.com/watch?v=xNZhjYYRT8A
布魯斯,2620,31741,1114,8199,https://www.youtube.com/watch?v=2zpBetbVcr0
希莉亞,2090,90512,2208,4031,https://www.youtube.com/watch?v=qlcRS8JVRJ4
嗚夫沃夫,1850,49808,1302,4558,https://www.youtube.com/watch?v=hEAGT872CME
麻子マコ,1480,6739,1698,2988,https://www.youtube.com/watch?v=qSrWUJmPOjo
醬油Mochi,0,127478,1236,2479,https://www.youtube.com/watch?v=V-lzUIp7W3o
