Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,321000,19212852,16944,46162,https://www.youtube.com/watch?v=Zza52z9QG88,15454,14454,23474,https://www.twitch.tv/videos/1024620917
高雄林小姐,104000,27930399,4949,25235,https://www.youtube.com/watch?v=S0F5QeZkM4s,0,0,0,
鳥羽樂奈,51500,3415722,7731,26590,https://www.youtube.com/watch?v=zIkWp5hw9-Q,1206,0,0,
璐洛洛,48300,4722034,10479,33149,https://www.youtube.com/watch?v=MRlladtLEW4,4597,868,4571,https://www.twitch.tv/videos/1032447849
香草奈若,47100,4859801,16693,64186,https://www.youtube.com/watch?v=wh1jQ5bFL6A,0,0,0,
悠白,38200,1116567,6536,32188,https://www.youtube.com/watch?v=EGWxy8QCEWU,0,0,0,
泰多貝亞,36500,849483,14964,32850,https://www.youtube.com/watch?v=Kpp63DfeRPo,0,0,0,
虎妮,35600,1164172,2410,6961,https://www.youtube.com/watch?v=jMokGd6AO94,20,0,0,
兔姬,31200,1041348,4585,11753,https://www.youtube.com/watch?v=FM2FERDxIng,0,0,0,
Asa Ifrit,28800,1063457,6779,11618,https://www.youtube.com/watch?v=ImSkVIZ2YMM,0,0,0,
灰名,27100,883194,5870,13584,https://www.youtube.com/watch?v=Oxbz8j7aDNg,0,0,0,
空,21400,1362874,1077,22698,https://www.youtube.com/watch?v=maTvIFUp3uA,0,0,0,
平平子,20800,332290,5727,14865,https://www.youtube.com/watch?v=aAD3t0g3hbY,0,0,0,
十五號,20600,358955,5770,23112,https://www.youtube.com/watch?v=4xch0T4J4KA,0,0,0,
Naya,18600,4697236,1046,1414,https://www.youtube.com/watch?v=xiMUwTvfi74,3164,254,506,https://www.twitch.tv/videos/1026785082
露恰露恰,18400,116983,21340,55175,https://www.youtube.com/watch?v=y54UfL3OtfI,0,0,0,
浠Mizuki,18100,149132,83472,116755,https://www.youtube.com/watch?v=6Z6o5VlyLHQ,0,0,0,
藤乃熊,17900,76525,576,908,https://www.youtube.com/watch?v=z-3UV6G092s,0,0,0,
三毛,17700,820747,5352,36761,https://www.youtube.com/watch?v=yAD2HnaXJl4,0,0,0,
水野魚娜,16700,756859,4109,12673,https://www.youtube.com/watch?v=N1P0Qgi_H5s,351,0,0,
鼠屋栗太,15100,191049,1075,2942,https://www.youtube.com/watch?v=5TyghUwzloc,0,0,0,
須多夜花,12300,229050,2541,12278,https://www.youtube.com/watch?v=Bv_Mt1pw2xU,0,0,0,
諳石,11500,2682185,258,7347,https://www.youtube.com/watch?v=8B2FgiBWmpQ,1374,16,27,https://www.twitch.tv/videos/1023509371
一介,10800,746236,573,573,https://www.youtube.com/watch?v=xJsKtzID-cE,0,0,0,
星見遙,10300,311678,1099,3226,https://www.youtube.com/watch?v=AYjGVjtWbpU,0,0,0,
祈菈‧貝希毛絲,9080,436226,2324,12279,https://www.youtube.com/watch?v=7nL2jAZxH2w,0,0,0,
蕾兒,8450,190605,1409,2548,https://www.youtube.com/watch?v=8ZRjkz7ck9A,0,0,0,
蘆棠布奈,6640,45688,30197,39748,https://www.youtube.com/watch?v=Dsrh1boXOTA,0,0,0,
風絮,6500,48997,159,2665,https://www.youtube.com/watch?v=lyamc0u5Eso,0,0,0,
希靈,6320,98922,1268,3954,https://www.youtube.com/watch?v=ez5_QhrU0X8,0,0,0,
TSMATCH火柴,6110,149100,752,1922,https://www.youtube.com/watch?v=EsOIZGJT8Cg,0,0,0,
夏日葵,5810,313108,544,720,https://www.youtube.com/watch?v=z-h7diMk9GE,0,0,0,
姬宮優花,5780,104769,442,811,https://www.youtube.com/watch?v=bvEgYOHg_mo,425,28,39,https://www.twitch.tv/videos/1032269971
いくせん,5650,357236,381,1197,https://www.youtube.com/watch?v=A5idldlqv1I,79,0,0,
魔法!,5610,1769620,111,346,https://www.youtube.com/watch?v=_ODaH8xN9OM,2274,105,118,https://www.twitch.tv/videos/1028997880
瀰婭,5560,203955,617,1630,https://www.youtube.com/watch?v=40O6BxKCAJk,97,0,0,
綾瑞香,5450,326832,4107,5939,https://www.youtube.com/watch?v=H_cKXlJISPg,246,0,0,
邱可,5430,63757,764,1398,https://www.youtube.com/watch?v=Sdw2C7uDzcE,0,0,0,
鴨鴨伊比,5300,100185,3597,22229,https://www.youtube.com/watch?v=autqMNlpFCU,0,0,0,
綾賢ラピス,5250,71595,585,15779,https://www.youtube.com/watch?v=9h3K0fJwfm0,0,0,0,
貝莉莓Vtype,5210,58664,1438,5569,https://www.youtube.com/watch?v=o8Od4tjCwwo,0,0,0,
夏莎莎,5150,49731,721,1611,https://www.youtube.com/watch?v=kbYRoA-DFKk,0,0,0,
祈霓,4900,54275,622,891,https://www.youtube.com/watch?v=Ev7PC3IudEQ,0,0,0,
LMPAPER,4830,417202,48,132,https://www.youtube.com/watch?v=leYM9iQI7gs,2710,712,1605,https://www.twitch.tv/videos/1022185949
Lumina,4180,154067,243,585,https://www.youtube.com/watch?v=QkBqE0sL6bE,0,0,0,
蝦拉拉,4170,127929,920,1562,https://www.youtube.com/watch?v=l4UBPglKXKc,1650,366,366,https://www.twitch.tv/videos/1032544813
塔芭絲可,4110,60679,720,10981,https://www.youtube.com/watch?v=JScXPskXaIM,0,0,0,
