Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,811000,256936522,40626,137314,https://www.youtube.com/watch?v=xEdIqLLcJU4
杏仁ミル,320000,18670358,16938,41436,https://www.youtube.com/watch?v=H9QS3VL-D8M
梓凜,276000,21736049,1621,5677,https://www.youtube.com/watch?v=iXakeVY8l_s
高雄林小姐,104000,27705972,4382,9251,https://www.youtube.com/watch?v=BE12OcNDvGY
鳥羽樂奈,51400,3178457,8163,27410,https://www.youtube.com/watch?v=LkG6T6sjqhc
香草奈若,47000,4327400,17564,55714,https://www.youtube.com/watch?v=YwjS16dfu9w
璐洛洛,45600,4321151,6743,46134,https://www.youtube.com/watch?v=uCmwqXj9Jic
虎妮,35300,1119435,2054,7869,https://www.youtube.com/watch?v=pYmZ7I8jkwM
悠白,35200,929908,4813,6859,https://www.youtube.com/watch?v=tPS7LTN-xBo
泰多貝亞,33200,645738,12275,34637,https://www.youtube.com/watch?v=kdpMXHeO-u4
兔姬,29500,991623,5034,6350,https://www.youtube.com/watch?v=HwhgAxuBnJ0
Asa Ifrit,27200,946432,6171,11279,https://www.youtube.com/watch?v=15NrTeKBXYY
灰名,23400,676877,6327,34706,https://www.youtube.com/watch?v=M1C9p9kmVLk
空,20800,1282739,972,11885,https://www.youtube.com/watch?v=DuJwYt9mNco
Naya,18600,4685107,1138,5287,https://www.youtube.com/watch?v=Uz7aTAyp2-4
藤乃熊,16200,68764,510,909,https://www.youtube.com/watch?v=XgWNEpreI5A
三毛,15200,674452,5341,14258,https://www.youtube.com/watch?v=YctgSgYk7cY
水野魚娜,14900,649300,4325,8235,https://www.youtube.com/watch?v=8wTi3eeb-wg
平平子,14700,215002,4482,8768,https://www.youtube.com/watch?v=zEHJINkdhSA
鼠屋栗太,14500,154285,737,1745,https://www.youtube.com/watch?v=724OId7VYro
十五號,12100,201084,4162,13352,https://www.youtube.com/watch?v=DL0OJ5Z4ItA
諳石,11200,2645894,259,826,https://www.youtube.com/watch?v=_TqfYSGte84
一介,10800,736857,483,547,https://www.youtube.com/watch?v=42dh_tsODlk
星見遙,10000,287538,1050,3062,https://www.youtube.com/watch?v=xnJVAa1GUJk
須多夜花,9360,134378,2327,8055,https://www.youtube.com/watch?v=jJDtGWDHchw
蕾兒,8060,171824,1224,2485,https://www.youtube.com/watch?v=_mNIMhZfJBI
風絮,6470,40939,175,442,https://www.youtube.com/watch?v=dTSKpIyqAUs
祈菈‧貝希毛絲,6130,364215,1946,6529,https://www.youtube.com/watch?v=EeG4CIJUGQI
TSMATCH火柴,5880,132907,506,923,https://www.youtube.com/watch?v=zoYWJwJeonU
夏日葵,5690,308567,412,9017,https://www.youtube.com/watch?v=ch_qIhqWfVw
魔法!,5580,1755138,423,496,https://www.youtube.com/watch?v=NoPKE5zooAg
姬宮優花,5580,97153,441,570,https://www.youtube.com/watch?v=_t8Fpt3YBKk
いくせん,5480,343290,220,788,https://www.youtube.com/watch?v=57YNeYFEepY
邱可,5340,58423,703,1882,https://www.youtube.com/watch?v=I0rBWVEc7CU
瀰婭,5320,195586,505,1404,https://www.youtube.com/watch?v=MFhTssWx-2s
希靈,5110,74280,1217,2881,https://www.youtube.com/watch?v=RywQ9FtIl_E
綾瑞香,5040,225486,1652,4495,https://www.youtube.com/watch?v=H_cKXlJISPg
LMPAPER,4820,415816,79,321,https://www.youtube.com/watch?v=aj-upnSdv5U
夏莎莎,4800,41216,868,3265,https://www.youtube.com/watch?v=IxIONNW-6FA
祈霓,4660,48390,787,1592,https://www.youtube.com/watch?v=6ThtBDi_Y6Q
綾賢ラピス,4250,51501,308,872,https://www.youtube.com/watch?v=iHfpTz8VLI0
Lumina,4150,149121,202,225,https://www.youtube.com/watch?v=17Ex_KG3NAA
貝莉莓,4100,31780,758,5129,https://www.youtube.com/watch?v=iwXh9Km2q2A
蝦拉拉,3800,115098,777,1889,https://www.youtube.com/watch?v=Yzsb1RHAEvg
楠橋詩耶,3730,97497,241,552,https://www.youtube.com/watch?v=a4HCEKpGHCI
秋月莉莉卡,3430,33837,793,1824,https://www.youtube.com/watch?v=sS1bu8pN8Aw
卡滋可可,3320,104304,378,1495,https://www.youtube.com/watch?v=6J4iZxXTk_0
天堂密室,3250,66363,2001,6701,https://www.youtube.com/watch?v=HQgMtHmFN94
狐媚娘‧達亞,3160,61598,445,1070,https://www.youtube.com/watch?v=ybWw96iqRAc
罷工,3160,79863,133,2538,https://www.youtube.com/watch?v=JV2MaD4YqqU
観空部,3090,146649,379,614,https://www.youtube.com/watch?v=F_PWv99QRQU
艾黎,3050,32689,317,1047,https://www.youtube.com/watch?v=isDU4y9SOGc
櫻野露,3040,80368,441,762,https://www.youtube.com/watch?v=xNZhjYYRT8A
Joyce昕,3030,301449,236,310,https://www.youtube.com/watch?v=0t04dqWLy3Y
南琳,2680,23096,148,413,https://www.youtube.com/watch?v=-hXnomylRfw
布魯斯,2660,32172,996,2382,https://www.youtube.com/watch?v=kL0cliUqqck
星形KARAS,2620,378228,249,652,https://www.youtube.com/watch?v=REFRwtEHzYI
撇嘴耳包前滾翻,2610,134812,462,660,https://www.youtube.com/watch?v=b_4VL4UG2tM
醬油Mochi,0,133098,1241,2481,https://www.youtube.com/watch?v=ZhIWDnQ531I
