Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,377000,27668289,18616,90080,https://www.youtube.com/watch?v=qwK7r3hbZ6k,22258,0,0,
李李鈴蘭,168000,10621631,22595,72747,https://www.youtube.com/watch?v=r7KIy8icJT0,0,0,0,
懶貓子,154000,6627402,13942,34536,https://www.youtube.com/watch?v=GUFvjwinDi4,0,0,0,
璐洛洛,133000,18711383,29132,127643,https://www.youtube.com/watch?v=6EQZjpj-Scc,20783,1351,6488,https://www.twitch.tv/videos/1304205647
浠Mizuki,107000,7675200,14920,98015,https://www.youtube.com/watch?v=O0uH8ZJqUy8,0,0,0,
高雄林小姐,103000,29797523,3885,5093,https://www.youtube.com/watch?v=xIQ4UmBPUCw,0,0,0,
悠白,58600,2819828,4267,13577,https://www.youtube.com/watch?v=W8EJJZqiVxQ,0,0,0,
露恰露恰,57900,1819553,5045,22655,https://www.youtube.com/watch?v=4WwNZ1OSQKU,0,0,0,
十五號,55200,2373329,5124,18196,https://www.youtube.com/watch?v=ADbMPr1uMn8,0,0,0,
鳥羽樂奈,52900,4416942,1318,3490,https://www.youtube.com/watch?v=pVrJkYA0NLY,1188,0,0,
香草奈若,50600,6886213,2043,4206,https://www.youtube.com/watch?v=ofxfaRVWQnk,0,0,0,
平平子,49800,1954666,5868,14173,https://www.youtube.com/watch?v=WSBjM4Rhs-A,0,0,0,
兔姬,44000,1854650,5867,9042,https://www.youtube.com/watch?v=zr9YkX8J_jA,0,0,0,
虎妮,42500,1789004,2452,181862,https://www.youtube.com/watch?v=GMZiB9bFJJw,22,0,0,
貝莉莓Vtype,42400,2762876,2860,24509,https://www.youtube.com/watch?v=yss_lwvEYUw,0,0,0,
Asa Ifrit,41500,2585417,3223,15891,https://www.youtube.com/watch?v=R--MI4NKU2c,0,0,0,
說書客,41300,3439390,4003,4675,https://www.youtube.com/watch?v=nXDo4p3IblA,0,0,0,
洛可洛斯特,31500,1407402,6426,21847,https://www.youtube.com/watch?v=eXRT-TAWjB4,0,0,0,
歐貝爾,31300,1240635,4697,8587,https://www.youtube.com/watch?v=g5sgfOBMlPA,0,0,0,
歐妲,30100,523214,3364,7991,https://www.youtube.com/watch?v=N2cchDztJos,0,0,0,
喵太,26500,855754,0,0,,6310,864,2035,https://www.twitch.tv/videos/1303669296
醬油Joyu,25600,440528,889,1489,https://www.youtube.com/watch?v=Jft49MTCHgA,0,0,0,
須多夜花,25600,1127737,1498,4102,https://www.youtube.com/watch?v=MCZN4K5qtj4,0,0,0,
如月ルミィ,24800,1195453,2686,4154,https://www.youtube.com/watch?v=BRD6RrLwnTs,0,0,0,
瑪格麗特．溫特斯,24300,809599,5984,8467,https://www.youtube.com/watch?v=Diyts3hkhF0,0,0,0,
迷子羽根,24200,290264,1109,2679,https://www.youtube.com/watch?v=YtQQANbVF5Y,0,0,0,
三毛,24100,1750430,2978,6857,https://www.youtube.com/watch?v=BMh2E1wAZ4M,0,0,0,
祈菈‧貝希毛絲,24100,1489821,2897,6785,https://www.youtube.com/watch?v=6SX2zqeV7FI,0,0,0,
空,23700,1902912,913,1753,https://www.youtube.com/watch?v=tY4gJU8HMl0,0,0,0,
Yu,23700,5535355,1234,23416,https://www.youtube.com/watch?v=mXLBcROZ0go,0,0,0,
語風薯薯與愛紗公主,23200,12289616,2635,8102,https://www.youtube.com/watch?v=xvFmqaEqw-s,0,0,0,
