Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,377000,27730662,18851,101752,https://www.youtube.com/watch?v=qwK7r3hbZ6k,22285,0,0,
李李鈴蘭,168000,10675918,17043,73961,https://www.youtube.com/watch?v=r7KIy8icJT0,0,0,0,
懶貓子,155000,6662878,14078,34562,https://www.youtube.com/watch?v=GUFvjwinDi4,0,0,0,
璐洛洛,133000,18858108,29294,115588,https://www.youtube.com/watch?v=Ha0ILakboDI,20909,1353,6028,https://www.twitch.tv/videos/1409684104
浠Mizuki,107000,7746106,15018,102226,https://www.youtube.com/watch?v=O0uH8ZJqUy8,0,0,0,
高雄林小姐,103000,29806870,3894,5103,https://www.youtube.com/watch?v=xIQ4UmBPUCw,0,0,0,
悠白,58700,2829225,4361,13642,https://www.youtube.com/watch?v=W8EJJZqiVxQ,0,0,0,
露恰露恰,57900,1825462,5247,22679,https://www.youtube.com/watch?v=4WwNZ1OSQKU,0,0,0,
十五號,55200,2386195,5377,18212,https://www.youtube.com/watch?v=ADbMPr1uMn8,0,0,0,
鳥羽樂奈,52900,4421335,1300,3554,https://www.youtube.com/watch?v=pVrJkYA0NLY,1188,0,0,
香草奈若,50700,6892372,2026,3818,https://www.youtube.com/watch?v=vuzrHGQIask,0,0,0,
平平子,49900,1972883,5976,14218,https://www.youtube.com/watch?v=WSBjM4Rhs-A,0,0,0,
兔姬,44100,1856104,5678,9075,https://www.youtube.com/watch?v=zr9YkX8J_jA,0,0,0,
貝莉莓Vtype,42600,2779149,2743,33829,https://www.youtube.com/watch?v=kntiRgOSC6Y,0,0,0,
虎妮,42500,1789760,2248,181872,https://www.youtube.com/watch?v=GMZiB9bFJJw,22,0,0,
Asa Ifrit,41500,2593517,3167,15948,https://www.youtube.com/watch?v=R--MI4NKU2c,0,0,0,
說書客,41300,3442600,4106,4703,https://www.youtube.com/watch?v=nXDo4p3IblA,0,0,0,
洛可洛斯特,31500,1416043,6435,21927,https://www.youtube.com/watch?v=eXRT-TAWjB4,0,0,0,
歐貝爾,31300,1245305,4710,8600,https://www.youtube.com/watch?v=g5sgfOBMlPA,0,0,0,
歐妲,30200,532820,3325,5982,https://www.youtube.com/watch?v=_358OPahhT0,0,0,0,
喵太,26500,857638,732,732,https://www.youtube.com/watch?v=0-ozV7C5NC4,6321,812,902,https://www.twitch.tv/videos/1415958423
醬油Joyu,25600,442023,883,1491,https://www.youtube.com/watch?v=Jft49MTCHgA,0,0,0,
須多夜花,25600,1129739,1417,4109,https://www.youtube.com/watch?v=MCZN4K5qtj4,0,0,0,
如月ルミィ,24900,1197344,2725,4205,https://www.youtube.com/watch?v=BRD6RrLwnTs,0,0,0,
瑪格麗特．溫特斯,24400,811882,6041,8487,https://www.youtube.com/watch?v=Diyts3hkhF0,0,0,0,
迷子羽根,24100,292873,1126,2754,https://www.youtube.com/watch?v=YtQQANbVF5Y,0,0,0,
三毛,24100,1751456,2989,6937,https://www.youtube.com/watch?v=BMh2E1wAZ4M,0,0,0,
祈菈‧貝希毛絲,24100,1493529,2969,6797,https://www.youtube.com/watch?v=6SX2zqeV7FI,0,0,0,
空,23700,1903703,917,1759,https://www.youtube.com/watch?v=tY4gJU8HMl0,0,0,0,
Yu,23700,5552648,1153,11306,https://www.youtube.com/watch?v=hMFhdwfPnb4,0,0,0,
語風薯薯與愛紗公主,23200,12299109,2644,6130,https://www.youtube.com/watch?v=c2WTnRrUoJs,0,0,0,
塔芭絲可,22600,1056701,3351,15904,https://www.youtube.com/watch?v=8V5bgN6Zrzs,0,0,0,
神稻櫻火,22400,560617,4474,7879,https://www.youtube.com/watch?v=HpvNEjKKtKY,0,0,0,
希靈,22200,1080658,1822,7937,https://www.youtube.com/watch?v=vtc9Lbw-Do8,0,0,0,
藤乃熊,21200,142857,341,1813,https://www.youtube.com/watch?v=zXE67ZUqnmI,0,0,0,
小帕Lolipop,21100,7166130,367,726,https://www.youtube.com/watch?v=NXo1T83pINs,0,0,0,
Aoi Hinamori,21100,795980,2686,7881,https://www.youtube.com/watch?v=8HNKkp8k5xE,0,0,0,
米亞,19400,1099625,2869,3803,https://www.youtube.com/watch?v=P_fJCQQz0V0,0,0,0,
鼠屋栗太,18200,530594,673,2157,https://www.youtube.com/watch?v=_lhzU2Uhk-c,0,0,0,
蕾兒,15000,565531,1453,3231,https://www.youtube.com/watch?v=UUFJXh7nShw,0,0,0,
銀鈴‧希爾貝露,14200,501301,1688,2471,https://www.youtube.com/watch?v=EEVWwvjQMCM,0,0,0,
諾櫻,14200,624507,1319,3559,https://www.youtube.com/watch?v=cA8s1z8-2qQ,0,0,0,
蔡宜蓁,14200,489858,3568,5011,https://www.youtube.com/watch?v=n9Z1LakZeCo,0,0,0,
MK妹,13300,502645,3130,6824,https://www.youtube.com/watch?v=lk9WZffbwW4,0,0,0,
蘆棠布奈,12700,498997,1409,31408,https://www.youtube.com/watch?v=C_Cey8sCkog,0,0,0,
諳石,12600,3021272,335,4518,https://www.youtube.com/watch?v=tCH_fDgiDPw,1399,16,21,https://www.twitch.tv/videos/1410852285
星見遙,12300,508479,662,1852,https://www.youtube.com/watch?v=-3chqgL1iag,0,0,0,
秋月イノリ,11500,339005,1073,1211,https://www.youtube.com/watch?v=cNTVKlrLNj8,0,0,0,
一介,11200,845570,0,0,,0,0,0,
巴蘭利維坦,11200,515254,1308,4030,https://www.youtube.com/watch?v=HBeIqJZ_NE0,0,0,0,
海唧,10800,317415,3555,6828,https://www.youtube.com/watch?v=9EpeRvJlUhw,0,0,0,
櫻野露,10600,360097,1101,6827,https://www.youtube.com/watch?v=UqyLoBFrZHA,0,0,0,
弦戶帝丹,10500,329493,990,1482,https://www.youtube.com/watch?v=yJpisf0fwvk,0,0,0,
灰妲,10400,381327,1869,3598,https://www.youtube.com/watch?v=LgBPSDeT8Ls,0,0,0,
夏玥白夜,10100,172123,0,0,,0,0,0,
Lumina,10000,328469,256,317,https://www.youtube.com/watch?v=zFo8XEu8X-0,0,0,0,
麻子マコ,9670,259593,386,13851,https://www.youtube.com/watch?v=1LYOkVYIN1Y,0,0,0,
鴨鴨伊比,9570,343673,1298,2399,https://www.youtube.com/watch?v=HO8dN0S8kjg,0,0,0,
