Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,375000,27515288,18786,75072,https://www.youtube.com/watch?v=iuf9RnrE8eQ,22222,0,0,
李李鈴蘭,168000,10501247,22303,70099,https://www.youtube.com/watch?v=r7KIy8icJT0,0,0,0,
懶貓子,154000,6568387,12794,34480,https://www.youtube.com/watch?v=GUFvjwinDi4,0,0,0,
璐洛洛,132000,18513518,29276,127320,https://www.youtube.com/watch?v=6EQZjpj-Scc,20727,5025,7924,https://www.twitch.tv/videos/1299753861
浠Mizuki,107000,7579679,16373,90735,https://www.youtube.com/watch?v=O0uH8ZJqUy8,0,0,0,
高雄林小姐,103000,29779930,3870,5069,https://www.youtube.com/watch?v=B6USiDES1AQ,0,0,0,
悠白,58400,2796860,5505,13377,https://www.youtube.com/watch?v=W8EJJZqiVxQ,0,0,0,
露恰露恰,57800,1813165,5435,22469,https://www.youtube.com/watch?v=4WwNZ1OSQKU,0,0,0,
灰名,56500,3308181,2814,5297,https://www.youtube.com/watch?v=38X9YLf1RVI,0,0,0,
十五號,55100,2359948,5836,18151,https://www.youtube.com/watch?v=ADbMPr1uMn8,0,0,0,
鳥羽樂奈,52900,4407078,1374,3352,https://www.youtube.com/watch?v=pVrJkYA0NLY,1190,0,0,
香草奈若,50600,6874011,2172,5565,https://www.youtube.com/watch?v=4BjeDkHWv-A,0,0,0,
平平子,49700,1947295,5879,14128,https://www.youtube.com/watch?v=WSBjM4Rhs-A,0,0,0,
兔姬,43900,1848972,5892,8971,https://www.youtube.com/watch?v=zr9YkX8J_jA,0,0,0,
虎妮,42500,1783969,2653,181824,https://www.youtube.com/watch?v=GMZiB9bFJJw,22,0,0,
貝莉莓Vtype,42300,2747300,3118,81834,https://www.youtube.com/watch?v=23ocruUaV34,0,0,0,
Asa Ifrit,41500,2558741,3210,15677,https://www.youtube.com/watch?v=R--MI4NKU2c,0,0,0,
說書客,41200,3432218,3734,4622,https://www.youtube.com/watch?v=nXDo4p3IblA,0,0,0,
洛可洛斯特,31200,1387191,6343,21749,https://www.youtube.com/watch?v=eXRT-TAWjB4,0,0,0,
歐貝爾,31100,1232004,4806,8555,https://www.youtube.com/watch?v=g5sgfOBMlPA,0,0,0,
歐妲,29700,503189,3463,10832,https://www.youtube.com/watch?v=6unvfDN6DRs,0,0,0,
喵太,26500,854489,0,0,,6278,1349,2029,https://www.twitch.tv/videos/1303669296
醬油Joyu,25600,437370,898,3234,https://www.youtube.com/watch?v=k43072LVQXY,0,0,0,
須多夜花,25600,1133681,1860,4556,https://www.youtube.com/watch?v=IavK86JsdEg,0,0,0,
如月ルミィ,24800,1188171,2622,4049,https://www.youtube.com/watch?v=BRD6RrLwnTs,0,0,0,
迷子羽根,24200,286312,1156,2421,https://www.youtube.com/watch?v=YtQQANbVF5Y,0,0,0,
瑪格麗特．溫特斯,24200,798168,5612,8421,https://www.youtube.com/watch?v=Diyts3hkhF0,0,0,0,
