Display Name,View Count,Title,Publish Time,URL,Thumbnail URL
虎妮,181676,蔡宜蓁手把手教貝塔怎麼玩《全面屍控》,2022-02-16T11:02:19Z,https://www.youtube.com/watch?v=GMZiB9bFJJw,https://i.ytimg.com/vi/GMZiB9bFJJw/mqdefault.jpg
璐洛洛,126511,🔴AR59 ASIA【#原神 / Genshin】2.5版本官方前瞻直播一起看🦊是...是心心念念的狐狸嗎!? 海燈節活動一次肝! ▹璐洛洛◃,2022-02-05T03:49:59Z,https://www.youtube.com/watch?v=6EQZjpj-Scc,https://i.ytimg.com/vi/6EQZjpj-Scc/mqdefault.jpg
李李鈴蘭,122152,【原創曲】旭日微光／李李鈴蘭LinglanLily,2022-01-28T21:45:13Z,https://www.youtube.com/watch?v=MV-hR82zR1I,https://i.ytimg.com/vi/MV-hR82zR1I/mqdefault.jpg
璐洛洛,107457,【原神】2.5版本前瞻懶人包🎯八重神子登場! 雷電將軍、心海強勢復刻！抽角選擇困難？新地圖『層岩巨淵』！淵下宮探索活動 新武器 新BOSS 新怪物，神里綾人彩蛋，系統更新&優化! ▹璐洛洛◃,2022-02-07T22:00:13Z,https://www.youtube.com/watch?v=Ha0ILakboDI,https://i.ytimg.com/vi/Ha0ILakboDI/mqdefault.jpg
璐洛洛,84311,【原神研究室】甘雨復刻Q&A💙▸11個常見甘雨的疑問？先1命還是阿莫斯？融化流還是永凍流？樂團套還是冰套？手殘黨和手機黨要抽嗎？甘雨畢業面板參考 ▹璐洛洛◃,2022-01-30T01:15:14Z,https://www.youtube.com/watch?v=iWadpypxMMQ,https://i.ytimg.com/vi/iWadpypxMMQ/mqdefault.jpg
浠Mizuki,83911,【歌枠】今天限定，可以色色(みんな大好きなエロい曲縛り)【浠Mizuki Karaoke】,2022-02-06T01:57:56Z,https://www.youtube.com/watch?v=qDJf6NMvvZM,https://i.ytimg.com/vi/qDJf6NMvvZM/mqdefault.jpg
貝莉莓Vtype,81624,PTT說我老，那又怎樣???【貝莉莓】,2022-01-31T17:00:00Z,https://www.youtube.com/watch?v=23ocruUaV34,https://i.ytimg.com/vi/23ocruUaV34/mqdefault.jpg
璐洛洛,80947,​🔴AR60 ASIA【#原神 / Genshin】滿命八重神子來我家，對狐狸的愛會不會讓洛洛抽到手抽筋!? 看直播抽月卡! ▹璐洛洛◃,2022-02-17T04:07:43Z,https://www.youtube.com/watch?v=14vdMgCzmhw,https://i.ytimg.com/vi/14vdMgCzmhw/mqdefault.jpg
璐洛洛,77801,【原神研究室】八重神子全攻略🦊▸不間斷後台持續掛雷爆發！新手適不適合抽？是否綁定雷電將軍？聖遺物/命座建議/天賦/武器/組隊搭配/輸出手法 ▹璐洛洛◃,2022-02-17T22:30:11Z,https://www.youtube.com/watch?v=vrZux3qpWPE,https://i.ytimg.com/vi/vrZux3qpWPE/mqdefault.jpg
璐洛洛,72811,【原神研究室】2.4版本鍾離復刻Q&A🧡▸9個常見鍾離的疑問？誰該抽鍾離？血牛/大招流/盾輔流聖遺物、武器怎麼穿？被針對退環境？全元素主流隊伍搭配、最詳細命座抽取建議、全流派畢業面板參考 ▹璐洛洛◃,2022-02-02T22:00:15Z,https://www.youtube.com/watch?v=74RlwZI2Mjs,https://i.ytimg.com/vi/74RlwZI2Mjs/mqdefault.jpg
Yu,70863,GTA5推出八年後官方終於給出正史結局！你可能不知道的彩蛋一次看！合約專家,2022-01-29T11:00:23Z,https://www.youtube.com/watch?v=yBl82XbiNks,https://i.ytimg.com/vi/yBl82XbiNks/mqdefault.jpg
