Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,370000,26615236,15407,53996,https://www.youtube.com/watch?v=tgCMEl5ebBk,21574,3848,3848,https://www.twitch.tv/videos/1286490434
李李鈴蘭,164000,9547999,27041,109098,https://www.youtube.com/watch?v=VD5Lgk0T_UA,0,0,0,
懶貓子,152000,6042807,10739,38826,https://www.youtube.com/watch?v=fMn-WqkdPsA,0,0,0,
璐洛洛,121000,16325916,24413,114046,https://www.youtube.com/watch?v=6EQZjpj-Scc,19500,5390,10278,https://www.twitch.tv/videos/1286532853
高雄林小姐,103000,29678192,3532,6543,https://www.youtube.com/watch?v=J4TJzt0BWmU,0,0,0,
浠Mizuki,100000,6275641,12543,249568,https://www.youtube.com/watch?v=RvjTqV5hgro,0,0,0,
悠白,57200,2676536,3540,14321,https://www.youtube.com/watch?v=mp3NOvxsr5M,0,0,0,
灰名,56200,3241644,2510,12959,https://www.youtube.com/watch?v=tkM5wNZJ__A,0,0,0,
露恰露恰,56000,1707036,5925,12216,https://www.youtube.com/watch?v=RkQCZx8BR9I,0,0,0,
十五號,54000,2251873,6175,12738,https://www.youtube.com/watch?v=PsWYQiY-t6M,0,0,0,
鳥羽樂奈,53000,4332049,1358,2562,https://www.youtube.com/watch?v=LnXanHzKFJE,1200,0,0,
香草奈若,50400,6772345,2291,7275,https://www.youtube.com/watch?v=YdsaF7HqkyA,0,0,0,
平平子,48900,1832284,5285,7601,https://www.youtube.com/watch?v=qEfALaWj6uM,0,0,0,
兔姬,42600,1776753,4647,6341,https://www.youtube.com/watch?v=28sN-5y_OZc,0,0,0,
虎妮,42300,1570074,1816,5606,https://www.youtube.com/watch?v=_lte8Pe5PVU,22,0,0,
泰多貝亞,41600,2270299,3739,6271,https://www.youtube.com/watch?v=fspyQrPQeuA,0,0,0,
貝莉莓Vtype,41200,2632610,3323,45568,https://www.youtube.com/watch?v=23ocruUaV34,0,0,0,
Asa Ifrit,40800,2487028,3640,10863,https://www.youtube.com/watch?v=w_fWZZXyOpE,0,0,0,
