V5##VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Total Median View Count,YouTube Recent Total Popularity,YouTube Recent Total Highest View Count,YouTube Recent Total Highest Viewed URL,YouTube Recent Livestream Median View Count,YouTube Recent Livestream Popularity,YouTube Recent Livestream Highest View Count,YouTube Recent Livestream Highest Viewed URL,YouTube Recent Video Median View Count,YouTube Recent Video Popularity,YouTube Recent Video Highest View Count,YouTube Recent Video Highest Viewed URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed URL
1c5619a4ece046dd8ba68ed343489ca3,539000,124164053,30816,13978,241545,https://www.youtube.com/watch?v=OUp-vkhjogo,4434,2022,7177,https://www.youtube.com/watch?v=bhi65EnrgH8,54878,23655,241545,https://www.youtube.com/watch?v=OUp-vkhjogo,32665,0,0,0,
f6a4e7aa8d0c4e5cb39d199845ec4d02,449000,61482809,42391,11084,118957,https://www.youtube.com/watch?v=CZDpGIfLAHs,5879,4546,5879,https://www.youtube.com/watch?v=NNKHkytmzZk,43415,11583,118957,https://www.youtube.com/watch?v=CZDpGIfLAHs,121735,16522,7739,34189,https://www.twitch.tv/videos/2611039935
664e1b310cf343b78623f99b31e40fae,396000,56393882,2150,904,9269,https://www.youtube.com/watch?v=wMGhoTYe9pI,0,0,0,,2150,904,9269,https://www.youtube.com/watch?v=wMGhoTYe9pI,17158,0,0,0,
5535c9524eb046c38e172ebfa06b302f,385000,119106241,16252,5255,87190,https://www.youtube.com/watch?v=OrzjqUGpH4k,10480,4195,64404,https://www.youtube.com/watch?v=azGLxZd8Ccc,19235,6255,87190,https://www.youtube.com/watch?v=OrzjqUGpH4k,73401,1804,709,3950,https://www.twitch.tv/videos/2589846091
d837e8fda137492c9d77882b98ff863a,301000,117404050,32371,14146,401498,https://www.youtube.com/watch?v=SBNuIQZOzMY,10814,5605,32371,https://www.youtube.com/watch?v=CtzAWjyMWTQ,142922,72340,401498,https://www.youtube.com/watch?v=SBNuIQZOzMY,43219,18746,3437,27334,https://www.twitch.tv/videos/2602599574
182da09d8d454f37a52ec546cbb35e39,290000,47896285,27767,8885,109801,https://www.youtube.com/watch?v=ider9Bw9JZk,10818,4581,18550,https://www.youtube.com/watch?v=cW-_-79c_Vk,45422,15882,109801,https://www.youtube.com/watch?v=ider9Bw9JZk,4044,441,427,519,https://www.twitch.tv/videos/2611169524
897400f2658a483286ca6acc927006ca,231000,35143524,1922,239,1922,https://www.youtube.com/watch?v=eqdTKM2KE-g,1922,239,1922,https://www.youtube.com/watch?v=eqdTKM2KE-g,0,0,0,,10438,0,0,0,
4b6b055ada4d4f0ab63b7ad02a3fa3ef,226000,18475828,1174,739,1447,https://www.youtube.com/watch?v=4iwuzhSvX_I,1174,739,1447,https://www.youtube.com/watch?v=4iwuzhSvX_I,0,0,0,,56069,1014,402,1398,https://www.twitch.tv/videos/2603499158
a9f6574e98f34b20a05269134930fb50,222000,9518105,7000,2186,7439,https://www.youtube.com/watch?v=Y1rYaQu0av0,7316,2488,7439,https://www.youtube.com/watch?v=Y1rYaQu0av0,2458,1883,2458,https://www.youtube.com/watch?v=g73533CHQFI,0,0,0,0,
abd64c9a64e04fb1b23faa2480c1c106,219000,78080679,4439,1590,22700,https://www.youtube.com/watch?v=fn9JnkHc3FE,1672,428,2994,https://www.youtube.com/watch?v=87kD3Fqrpx0,8124,2081,22700,https://www.youtube.com/watch?v=fn9JnkHc3FE,2265,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,216000,58419622,6739,3798,50928,https://www.youtube.com/watch?v=X_tF2oWakZI,4990,2346,11721,https://www.youtube.com/watch?v=GECppfichf8,13214,5575,50928,https://www.youtube.com/watch?v=X_tF2oWakZI,54935,4829,989,12047,https://www.twitch.tv/videos/2596633180
c04f006e69e04000a68cd0c41f888eb2,190000,12813971,5621,3095,9482,https://www.youtube.com/watch?v=2fDipivY0jk,5597,2597,7284,https://www.youtube.com/watch?v=v9UTYs4HvAI,9482,8197,9482,https://www.youtube.com/watch?v=2fDipivY0jk,0,0,0,0,
312fdd3c5e6d4aefa73fd3860ecc5613,190000,31881600,12508,4548,35938,https://www.youtube.com/watch?v=rjROt5A8_qA,9534,2839,19731,https://www.youtube.com/watch?v=-5gJk9mLb68,18563,7569,35938,https://www.youtube.com/watch?v=rjROt5A8_qA,14165,0,0,0,
265a18972d244affae35711cfd1f9931,179000,19535877,3504,1640,13794,https://www.youtube.com/watch?v=f40X24uckKk,3301,1712,13794,https://www.youtube.com/watch?v=f40X24uckKk,5752,952,11576,https://www.youtube.com/watch?v=x8hZ-sgrL_w,17314,4011,1342,28150,https://www.twitch.tv/videos/2595729772
e93bd1102e214cbaa71cc5b2e4a53595,175000,31278118,12337,5558,123808,https://www.youtube.com/watch?v=UWxDDZIQKho,11564,4099,21498,https://www.youtube.com/watch?v=rSmuW_PMCL0,16480,6005,123808,https://www.youtube.com/watch?v=UWxDDZIQKho,83314,17115,8992,42076,https://www.twitch.tv/videos/2597476593
c65e7caaf81a43249d5132b9fe312b24,170000,11655548,14525,6759,46781,https://www.youtube.com/watch?v=cImVuXSJnhc,14172,6704,46781,https://www.youtube.com/watch?v=cImVuXSJnhc,37145,31557,37145,https://www.youtube.com/watch?v=F_mH7Jruhv4,0,0,0,0,
f110fd69b66941bab04de9ada563c6ac,150000,16980417,3939,1997,29614,https://www.youtube.com/watch?v=iCzQEOPobZg,3700,1840,29614,https://www.youtube.com/watch?v=iCzQEOPobZg,11352,3387,13288,https://www.youtube.com/watch?v=UasFjeOoe1k,10168,4593,694,15193,https://www.twitch.tv/videos/2587469671
bafb134fd2f849898d6242d1f5f683cc,143000,22388349,5284,3450,49831,https://www.youtube.com/watch?v=WR16ha-pRcE,3905,2799,7698,https://www.youtube.com/watch?v=TG4loZazV3U,11415,4692,49831,https://www.youtube.com/watch?v=WR16ha-pRcE,43442,0,0,0,
3f4650e05ceb41008bd16869780b7af1,135000,53986988,22564,12370,187640,https://www.youtube.com/watch?v=ibzts3j-vPk,2257,1005,6772,https://www.youtube.com/watch?v=PpkgbL_j1EY,43603,32637,187640,https://www.youtube.com/watch?v=ibzts3j-vPk,0,0,0,0,
0641a9c8b9a94994aaa33e0c86fef75b,133000,28056575,8562,4497,151173,https://www.youtube.com/watch?v=_O6Dr6JSloI,3760,2096,10170,https://www.youtube.com/watch?v=LvjszKcWSJY,32745,11887,151173,https://www.youtube.com/watch?v=_O6Dr6JSloI,6149,0,0,0,
58abad4aa8de49efb785367503dfd92c,129000,16535770,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,
fa5a7cdc259543259af42bb23f1e4041,129000,27942375,3567,1727,26593,https://www.youtube.com/watch?v=UWYflaqv5dQ,2601,954,4582,https://www.youtube.com/watch?v=xnBRQjxtYA4,15428,5648,26593,https://www.youtube.com/watch?v=UWYflaqv5dQ,0,0,0,0,
6dc75ab227e34c928598bde8f2d324bf,129000,30768678,9258,5066,149839,https://www.youtube.com/watch?v=3DmQwczT7mU,6393,3443,12873,https://www.youtube.com/watch?v=4VjbZ_9NGTU,60654,29589,149839,https://www.youtube.com/watch?v=3DmQwczT7mU,0,0,0,0,
a3ce195c0069494c99849d0b1a10a7fd,127000,14980592,4935,2310,27366,https://www.youtube.com/watch?v=wE057MsdEFI,2212,1144,27366,https://www.youtube.com/watch?v=wE057MsdEFI,13704,5939,22311,https://www.youtube.com/watch?v=sVAtemXGSp4,25804,2316,930,6454,https://www.twitch.tv/videos/2594125049
b41844198887422fb52cb928a272cbc8,124000,46649671,11466,2741,139448,https://www.youtube.com/watch?v=DXQwXSwiBa4,422,41,422,https://www.youtube.com/watch?v=j7vrnUrsQRM,11613,3485,139448,https://www.youtube.com/watch?v=DXQwXSwiBa4,0,0,0,0,
494d2c5daf9f4a8a8e4538687e6be14c,119000,5460048,3317,1424,24819,https://www.youtube.com/watch?v=RN2Vr_xbu2Y,2846,1424,4066,https://www.youtube.com/watch?v=LYdF8uIlK20,16092,10236,24819,https://www.youtube.com/watch?v=RN2Vr_xbu2Y,0,0,0,0,
e78cffa246c24a1c88031151cad8c385,117000,9787965,1891,1266,15372,https://www.youtube.com/watch?v=qh95m8IO638,1519,971,2556,https://www.youtube.com/watch?v=6xmIpSBv-2Q,8262,3338,15372,https://www.youtube.com/watch?v=qh95m8IO638,2751,0,0,0,
f1b5f88144e14bd188e17b2f98303713,115000,4748260,6649,573,6649,https://www.youtube.com/watch?v=bEXPG7Cyjc8,6649,573,6649,https://www.youtube.com/watch?v=bEXPG7Cyjc8,0,0,0,,0,0,0,0,
ab4f892ca62e4043b6287bdfe50b145d,114000,19191626,3090,2489,81996,https://www.youtube.com/watch?v=pyttRvJtxRY,2234,1847,3021,https://www.youtube.com/watch?v=qJuT809_kNU,3537,2574,81996,https://www.youtube.com/watch?v=pyttRvJtxRY,1478,0,0,0,
b4a1791208fd4d85b7b08ee2bad0c236,108000,14568565,17681,6312,78723,https://www.youtube.com/watch?v=28NPOOvzoNs,5706,2270,10306,https://www.youtube.com/watch?v=cHZABN8tw6A,25664,13819,78723,https://www.youtube.com/watch?v=28NPOOvzoNs,0,0,0,0,
a9b855767b2d432c9f263e3427ff33a6,107000,13863008,6450,2139,40610,https://www.youtube.com/watch?v=Y5faAm8gPYM,4320,1722,7606,https://www.youtube.com/watch?v=YvvQingoNio,10980,4073,40610,https://www.youtube.com/watch?v=Y5faAm8gPYM,0,0,0,0,
04d2ff1dde6b4bb68503a734274f4b7e,107000,8391053,3251,1966,4678,https://www.youtube.com/watch?v=VuRTW3we6R0,3251,1966,4678,https://www.youtube.com/watch?v=VuRTW3we6R0,0,0,0,,0,0,0,0,
23ec5ecfb8c14ea893576783f1790643,105000,5580997,1219,760,23017,https://www.youtube.com/watch?v=Ke1Kk5lwXwA,1201,729,3075,https://www.youtube.com/watch?v=XVmH8OwfFE4,13147,3802,23017,https://www.youtube.com/watch?v=Ke1Kk5lwXwA,1444,785,466,785,https://www.twitch.tv/videos/2601699578
9cec24b011ee45648eb404066c997f49,105000,17003057,6787,3860,53784,https://www.youtube.com/watch?v=u_T3-Sg5oMw,6404,3680,22114,https://www.youtube.com/watch?v=0B6s4LQZzC0,15235,6261,53784,https://www.youtube.com/watch?v=u_T3-Sg5oMw,35936,6984,2566,13212,https://www.twitch.tv/videos/2600853709
b126053a1356460ebf85a874a6a55aca,104000,42044437,2944,1300,8340,https://www.youtube.com/watch?v=SZVw_NDgyX8,3040,1690,8340,https://www.youtube.com/watch?v=SZVw_NDgyX8,2601,854,4912,https://www.youtube.com/watch?v=JvfchOkOGmM,0,0,0,0,
c0c033c9c8014562b58a7124b6b22fb0,103000,1298375,590,292,27245,https://www.youtube.com/watch?v=dheuILcnWXw,590,292,1383,https://www.youtube.com/watch?v=_wPFE6FtEcU,834,304,27245,https://www.youtube.com/watch?v=dheuILcnWXw,0,0,0,0,
5f12df329c6144e1a6c596f4fbcb9e81,101000,8878077,3673,2372,41110,https://www.youtube.com/watch?v=2SfB3ccp42s,3539,1947,7456,https://www.youtube.com/watch?v=7a0PXhEO-3s,21497,9043,41110,https://www.youtube.com/watch?v=2SfB3ccp42s,0,0,0,0,
98e3a5838fec4a6caa936ae35485de23,101000,7857749,2737,1831,18249,https://www.youtube.com/watch?v=efZYgVj08tg,2382,1663,3613,https://www.youtube.com/watch?v=pomLvqCZEHE,5393,2171,18249,https://www.youtube.com/watch?v=efZYgVj08tg,0,0,0,0,
53707f0116dc4fca8614ac7139e40b83,93000,32723710,97,41,368,https://www.youtube.com/watch?v=P28rJ0V7uYg,95,41,264,https://www.youtube.com/watch?v=qrf-VA57OCw,254,187,368,https://www.youtube.com/watch?v=P28rJ0V7uYg,4666,149,106,465,https://www.twitch.tv/videos/2606866044
702c74978d8f4adab79f292cbecb49a4,92800,10908546,4771,1889,41567,https://www.youtube.com/watch?v=HRI-UICkFM4,2190,842,6619,https://www.youtube.com/watch?v=DpdBz80sbFk,9625,4414,41567,https://www.youtube.com/watch?v=HRI-UICkFM4,13117,0,0,0,
15c9a54b946a40c38c07ea2f9efddfa5,90700,19533268,24537,9434,59266,https://www.youtube.com/watch?v=D1o4Lq4yWYw,19573,8589,48605,https://www.youtube.com/watch?v=hsn8WSF1CCI,33023,28508,59266,https://www.youtube.com/watch?v=D1o4Lq4yWYw,54146,24846,11863,46150,https://www.twitch.tv/videos/2604253427
8bf35c3b9a9e461d825a9170555b71c2,89500,15999362,16629,8907,32750,https://www.youtube.com/watch?v=7kxfpwDluQo,14030,7076,32750,https://www.youtube.com/watch?v=7kxfpwDluQo,28351,23651,30734,https://www.youtube.com/watch?v=lxr4FJ69fww,42343,16457,9677,31550,https://www.twitch.tv/videos/2602651718
ea4c1a67c2e445ad8028768616ceb659,89300,12356066,3481,1614,17906,https://www.youtube.com/watch?v=006b83YpCDA,3199,1486,7781,https://www.youtube.com/watch?v=YG1XsMahREk,9844,3968,17906,https://www.youtube.com/watch?v=006b83YpCDA,3351,0,0,0,
4544974bc5624035ae7bb0c9ed33e44e,80000,7813133,2282,1072,88465,https://www.youtube.com/watch?v=N3VMYtlhp5c,2171,825,4992,https://www.youtube.com/watch?v=D3rJEyIMBG8,15766,11989,88465,https://www.youtube.com/watch?v=N3VMYtlhp5c,10250,2487,814,5607,https://www.twitch.tv/videos/2604967971
9d9c6477329245cbb2557895f4f15686,79900,5923642,7464,3299,16058,https://www.youtube.com/watch?v=wq-RHgC_H1I,0,0,0,,7464,3299,16058,https://www.youtube.com/watch?v=wq-RHgC_H1I,162253,15107,6776,63392,https://www.twitch.tv/videos/2606748546
1ccdbe5d48934f4cbabc86512dd1d357,78400,5971086,3361,1163,17011,https://www.youtube.com/watch?v=T81uIpZMd2A,3832,1195,10538,https://www.youtube.com/watch?v=Aje6dZxclTc,1666,710,17011,https://www.youtube.com/watch?v=T81uIpZMd2A,0,0,0,0,
a6a4e83ae23140e6bd1f7c817af8f864,76400,4509220,8845,2170,22904,https://www.youtube.com/watch?v=NT3cQc_5jcc,4436,1120,10940,https://www.youtube.com/watch?v=09JyJvjzkLA,16649,10007,22904,https://www.youtube.com/watch?v=NT3cQc_5jcc,10255,1621,973,4225,https://www.twitch.tv/videos/2606942201
7e81a72484054a5c89f3826ebc8946be,74800,4362264,1144,453,2398,https://www.youtube.com/watch?v=9UptN_fNFq0,1144,453,2398,https://www.youtube.com/watch?v=9UptN_fNFq0,0,0,0,,9638,1008,319,3132,https://www.twitch.tv/videos/2595220575
4b6655120fbd4431a8f7894cac4a4d49,72800,7921114,943,350,14175,https://www.youtube.com/watch?v=5AoppTQC8kM,943,472,14175,https://www.youtube.com/watch?v=5AoppTQC8kM,732,286,1115,https://www.youtube.com/watch?v=PfNQqajMyr8,0,0,0,0,
cd42e06c40534d9eac7e30a434e47d43,72000,5663515,863,324,1674,https://www.youtube.com/watch?v=GAwWJbsTYsM,863,324,1674,https://www.youtube.com/watch?v=GAwWJbsTYsM,0,0,0,,2462,0,0,0,
6bd49f94afb144e995247388ca8c42a8,71900,11066349,18341,10817,97209,https://www.youtube.com/watch?v=0uCoP2xV3b0,14968,5331,44014,https://www.youtube.com/watch?v=Jiwxq2BbTNU,30948,16738,97209,https://www.youtube.com/watch?v=0uCoP2xV3b0,60497,22435,8841,69853,https://www.twitch.tv/videos/2590679448
17c335762a694402b8cb9a96b2865572,71900,6899878,2477,1059,17121,https://www.youtube.com/watch?v=KFGWlWLjFBk,1358,756,17121,https://www.youtube.com/watch?v=KFGWlWLjFBk,4753,1600,12258,https://www.youtube.com/watch?v=H6zG6Bb06bs,0,0,0,0,
c5fe413a473d4638b53fb3f9019aabbe,66600,4877839,12006,3463,15297,https://www.youtube.com/watch?v=5nRCpk2xhws,1513,854,1800,https://www.youtube.com/watch?v=GSmOBOS2ttk,12822,6929,15297,https://www.youtube.com/watch?v=5nRCpk2xhws,12967,11190,2461,20542,https://www.twitch.tv/videos/2596436381
2694a505a0e0441bb99b49e8ce1f7473,66500,4964426,1946,1813,1946,https://www.youtube.com/watch?v=xpCYl2X5x0A,0,0,0,,1946,1813,1946,https://www.youtube.com/watch?v=xpCYl2X5x0A,50304,11726,6162,33033,https://www.twitch.tv/videos/2593832667
fd6a0236861940389e15ef85b16c6069,65900,15789292,39856,23449,434933,https://www.youtube.com/watch?v=Ii1lBPEAxVo,0,0,0,,39856,23449,434933,https://www.youtube.com/watch?v=Ii1lBPEAxVo,163284,55071,22001,90365,https://www.twitch.tv/videos/2599213306
5bd39e2c6dcf4ff19436d8a5fa069464,65100,6739337,16461,8051,97395,https://www.youtube.com/watch?v=LAq-rN40hHo,10981,4589,19154,https://www.youtube.com/watch?v=bzDYQmcS-DQ,42838,16418,97395,https://www.youtube.com/watch?v=LAq-rN40hHo,23803,12862,6554,22984,https://www.twitch.tv/videos/2606008566
1323f1b775bf43659f8b8ec2899522cd,64500,3825192,1013,239,2092,https://www.youtube.com/watch?v=MA3r8qnGbpM,1013,239,2092,https://www.youtube.com/watch?v=MA3r8qnGbpM,0,0,0,,0,0,0,0,
6c872a4043b84e4493877a42af684d1d,62600,8535318,2064,1191,11227,https://www.youtube.com/watch?v=QfqoWPKZfbk,1796,905,2790,https://www.youtube.com/watch?v=8Fc1q-vhnFQ,10482,4958,11227,https://www.youtube.com/watch?v=QfqoWPKZfbk,5967,0,0,0,
d5fdf5fc55d14476908e416e6d43c121,62600,4386341,2300,1286,13981,https://www.youtube.com/watch?v=-z3zJVK5unY,2085,952,13981,https://www.youtube.com/watch?v=-z3zJVK5unY,3717,2090,9235,https://www.youtube.com/watch?v=q92fdr3GWoE,0,0,0,0,
1b63d89e0b1a4b579de6d99e25eaff8f,62400,10939929,6137,1991,37547,https://www.youtube.com/watch?v=m1k0aZ3rrYM,4070,1991,17428,https://www.youtube.com/watch?v=Zx_jI9lJeI8,10421,2372,37547,https://www.youtube.com/watch?v=m1k0aZ3rrYM,10854,0,0,0,
512b64ec20174d018540516e9edf2b2f,61600,7734645,509,283,572,https://www.youtube.com/watch?v=Gn72egquHMo,540,306,572,https://www.youtube.com/watch?v=Gn72egquHMo,346,215,346,https://www.youtube.com/watch?v=M8cr-R9Um6k,1223,27,15,36,https://www.twitch.tv/videos/2600181667
a8ce4642418b4fe8ba1471a32097f4c4,60200,3540894,809,408,5818,https://www.youtube.com/watch?v=tnsK7698PNE,660,352,1154,https://www.youtube.com/watch?v=so6P1RsNZtg,2752,1456,5818,https://www.youtube.com/watch?v=tnsK7698PNE,0,0,0,0,
8d113670c4514e5bb28823a756385528,59400,5957223,16098,7186,48269,https://www.youtube.com/watch?v=Xz6uTBhN4UI,13786,6660,24861,https://www.youtube.com/watch?v=ArBNXcOjQYU,25892,9576,48269,https://www.youtube.com/watch?v=Xz6uTBhN4UI,22558,15569,6414,22627,https://www.twitch.tv/videos/2591586729
911d3403c8e84dc3b0c4a2f6017698b6,57700,1426928,581,249,80877,https://www.youtube.com/watch?v=CI0UHHqSZug,493,232,1362,https://www.youtube.com/watch?v=nfT5VfnZ03c,2559,2036,80877,https://www.youtube.com/watch?v=CI0UHHqSZug,3305,1561,1467,2144,https://www.twitch.tv/videos/2604004099
f985903969ad4e8b839e919aabe94480,57000,874002,493,265,1714,https://www.youtube.com/watch?v=nTHZxOYcL0k,485,264,1061,https://www.youtube.com/watch?v=EDuj2IsNShc,525,517,1714,https://www.youtube.com/watch?v=nTHZxOYcL0k,0,0,0,0,
4fc5a770272a43f1bb0a1d12aa3a9b46,56400,9791459,2346,1837,11217,https://www.youtube.com/watch?v=7JCKf-TXHt8,844,488,844,https://www.youtube.com/watch?v=8n0I0QFwuIo,6781,4138,11217,https://www.youtube.com/watch?v=7JCKf-TXHt8,0,0,0,0,
f5ff982730f54cd4826ff0530a4288c2,55500,4731925,3891,1792,94830,https://www.youtube.com/watch?v=d-gfyRV5ZPw,3011,1495,94830,https://www.youtube.com/watch?v=d-gfyRV5ZPw,3891,3150,13554,https://www.youtube.com/watch?v=vp-K_QPhN1w,0,0,0,0,
ba59bb31bbcd4cf3a481c4cf72918fb0,54700,7756113,2384,830,3404,https://www.youtube.com/watch?v=-cIM_OFOGHI,2325,746,3404,https://www.youtube.com/watch?v=-cIM_OFOGHI,3345,1776,3345,https://www.youtube.com/watch?v=DSYWUnyNUSg,0,0,0,0,
14a9a08fbdc641e8ac8c384dedfccf0a,54300,5152841,3944,2073,13976,https://www.youtube.com/watch?v=koXRTlSgzuY,3648,1804,13976,https://www.youtube.com/watch?v=koXRTlSgzuY,6123,5678,6790,https://www.youtube.com/watch?v=YOlTI61ZuR8,14100,5210,2183,9806,https://www.twitch.tv/videos/2605112369
66c812bb04844241af1d1c7539b5e251,54300,38882134,231,83,4962,https://www.youtube.com/watch?v=fK52HxIPotc,171,60,405,https://www.youtube.com/watch?v=3tI8CzNZJSo,523,193,4962,https://www.youtube.com/watch?v=fK52HxIPotc,1086,42,28,124,https://www.twitch.tv/videos/2600730238
5a934764983e45959855735b79bcc90e,53000,1912323,1033,418,5353,https://www.youtube.com/watch?v=YTrlLXhXcjY,921,324,1824,https://www.youtube.com/watch?v=52OocVz7raU,4258,2703,5353,https://www.youtube.com/watch?v=YTrlLXhXcjY,10274,1060,490,2678,https://www.twitch.tv/videos/2590555492
ce2a2c07a74640fc8d3b39d022b16dd9,51400,4408221,1265,544,5601,https://www.youtube.com/watch?v=MK6WryjmLCY,672,515,1785,https://www.youtube.com/watch?v=9x4x8u8uQZU,3836,1165,5601,https://www.youtube.com/watch?v=MK6WryjmLCY,0,0,0,0,
99f6f80397b34d0b9a0cfd40f3801a35,51200,1907374,2109,1314,13025,https://www.youtube.com/watch?v=KLVRpQshTFQ,1678,705,2358,https://www.youtube.com/watch?v=0BQVVdtfM-w,3075,2397,13025,https://www.youtube.com/watch?v=KLVRpQshTFQ,24339,3092,1288,5477,https://www.twitch.tv/videos/2596650618
658e63bebdca421ca934b0bf6aa2bcd8,51100,5513541,1833,837,10692,https://www.youtube.com/watch?v=RlEkazv1f7A,1830,776,5530,https://www.youtube.com/watch?v=vGcQTgVPvFY,2877,2025,10692,https://www.youtube.com/watch?v=RlEkazv1f7A,11000,372,346,709,https://www.twitch.tv/videos/2610293179
a000aa1d3ea7489c993277d33ab2457e,50700,4351056,1672,897,10868,https://www.youtube.com/watch?v=XGmSUPGZjQ8,1591,810,3482,https://www.youtube.com/watch?v=658XiM3gkhQ,6535,1391,10868,https://www.youtube.com/watch?v=XGmSUPGZjQ8,26588,6814,2361,16171,https://www.twitch.tv/videos/2604168785
