Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,369000,26293857,12868,35332,https://www.youtube.com/watch?v=gMyV3wvn4bg,21473,0,0,
李李鈴蘭,161000,8909894,31825,88722,https://www.youtube.com/watch?v=VD5Lgk0T_UA,0,0,0,
懶貓子,151000,5810592,11614,22904,https://www.youtube.com/watch?v=LhCtOo9_eM4,0,0,0,
璐洛洛,116000,15484239,21756,115436,https://www.youtube.com/watch?v=N1NNxIlS4kQ,18577,4990,7871,https://www.twitch.tv/videos/1258022301
高雄林小姐,103000,29624117,3473,6517,https://www.youtube.com/watch?v=J4TJzt0BWmU,0,0,0,
浠Mizuki,94800,5628710,15088,94152,https://www.youtube.com/watch?v=RvjTqV5hgro,0,0,0,
悠白,56400,2608684,3545,5317,https://www.youtube.com/watch?v=qjLYYmCX6UM,0,0,0,
灰名,55700,3198698,2406,7231,https://www.youtube.com/watch?v=4P6Cnswy4mI,0,0,0,
露恰露恰,55600,1657957,4971,9871,https://www.youtube.com/watch?v=jQPqhFT_oW0,0,0,0,
十五號,53200,2183439,7140,19597,https://www.youtube.com/watch?v=Q6TCfUw-wQo,0,0,0,
鳥羽樂奈,52900,4301415,1184,2523,https://www.youtube.com/watch?v=LnXanHzKFJE,1204,0,0,
香草奈若,50300,6721816,1947,6563,https://www.youtube.com/watch?v=YdsaF7HqkyA,0,0,0,
平平子,48500,1781035,4856,10539,https://www.youtube.com/watch?v=U7G4dk-WNOs,0,0,0,
虎妮,42200,1548615,2301,7647,https://www.youtube.com/watch?v=o8RaGsAdmlE,21,0,0,
兔姬,42200,1738454,4607,6369,https://www.youtube.com/watch?v=OpQ3gE9tp3o,0,0,0,
泰多貝亞,41600,2242922,3839,6087,https://www.youtube.com/watch?v=fspyQrPQeuA,0,0,0,
Asa Ifrit,40600,2454164,3572,10010,https://www.youtube.com/watch?v=w_fWZZXyOpE,0,0,0,
說書客,40600,3293570,3216,9538,https://www.youtube.com/watch?v=Wyy6G-opHnU,0,0,0,
貝莉莓Vtype,40400,2572757,3544,10735,https://www.youtube.com/watch?v=ufQfdnPp8y8,0,0,0,
歐貝爾,30100,1126430,4266,20069,https://www.youtube.com/watch?v=_G_G_n0WnEc,0,0,0,
洛可洛斯特,27200,1106846,4619,13819,https://www.youtube.com/watch?v=sMWGtTy67wY,0,0,0,
喵太,26300,831090,1121,4489,https://www.youtube.com/watch?v=sc0_t_5VhPQ,5955,684,1062,https://www.twitch.tv/videos/1270911558
歐妲,25500,332671,4640,6937,https://www.youtube.com/watch?v=yut2JC4oeC0,0,0,0,
醬油Joyu,25300,383076,828,2405,https://www.youtube.com/watch?v=E5rDLR6FRac,0,0,0,
須多夜花,25000,1069996,1327,4267,https://www.youtube.com/watch?v=Yd0wIwDWa2E,0,0,0,
如月ルミィ,24400,1142624,2595,3675,https://www.youtube.com/watch?v=ZZH2UScacl4,0,0,0,
迷子羽根,24200,254926,1074,1976,https://www.youtube.com/watch?v=kzWsOGG7HkI,0,0,0,
空,24100,1873187,725,2330,https://www.youtube.com/watch?v=bJ3VeL1wbgQ,0,0,0,
三毛,23800,1677073,3163,6824,https://www.youtube.com/watch?v=lvDx8Y--viA,0,0,0,
祈菈‧貝希毛絲,23100,1378978,3395,6765,https://www.youtube.com/watch?v=2EZQ9r3-Iis,0,0,0,
語風薯薯與愛紗公主,22900,12064737,4775,9118,https://www.youtube.com/watch?v=p7l4a_6Gy5w,0,0,0,
瑪格麗特．溫特斯,22100,680219,5030,13911,https://www.youtube.com/watch?v=d0c-sZ84TLw,0,0,0,
Yu,21500,5503315,3782,35502,https://www.youtube.com/watch?v=5qltNNvkq8c,0,0,0,
希靈,21100,948837,2113,10032,https://www.youtube.com/watch?v=tnwMQs1dyEg,0,0,0,
神稻櫻火,21000,463663,5074,8303,https://www.youtube.com/watch?v=4IhvTNP1JyE,0,0,0,
塔芭絲可,20600,883111,3270,7859,https://www.youtube.com/watch?v=tvCtGltnOog,0,0,0,
藤乃熊,20400,131981,348,730,https://www.youtube.com/watch?v=j1dK0Mc6zUs,0,0,0,
Aoi Hinamori,19300,645295,3005,6042,https://www.youtube.com/watch?v=yQXbJJdreK8,0,0,0,
鼠屋栗太,18200,497645,547,767,https://www.youtube.com/watch?v=c6JCnKRQGOU,0,0,0,
米亞,17800,912528,2243,43362,https://www.youtube.com/watch?v=6K6n9mfxvXI,0,0,0,
蕾兒,14400,529009,1748,3382,https://www.youtube.com/watch?v=XVhljhjbLDw,0,0,0,
銀鈴‧希爾貝露,13900,465067,1430,2215,https://www.youtube.com/watch?v=RYafPI6TnFg,0,0,0,
諾櫻,13300,566237,1475,3399,https://www.youtube.com/watch?v=SXINLIGF6S8,0,0,0,
諳石,12500,2976287,255,665,https://www.youtube.com/watch?v=AEHnr6I_jAQ,1394,0,0,
MK妹,12200,443100,2184,3050,https://www.youtube.com/watch?v=T-nXH7oKudc,0,0,0,
星見遙,12100,482949,524,789,https://www.youtube.com/watch?v=pbEMfQtGvOc,0,0,0,
蔡宜蓁,12100,422333,1131,63323,https://www.youtube.com/watch?v=OWjHNn59hGg,0,0,0,
蘆棠布奈,12000,429030,963,4516,https://www.youtube.com/watch?v=hhU_MglVTsk,0,0,0,
一介,11200,833944,0,0,,0,0,0,
巴蘭利維坦,11000,475892,2233,7427,https://www.youtube.com/watch?v=9dOlxMTGeaE,0,0,0,
秋月イノリ,11000,315405,839,1604,https://www.youtube.com/watch?v=nSe_dwpHvuI,0,0,0,
弦戶帝丹,10400,316844,1217,1324,https://www.youtube.com/watch?v=1ZIVZgbVSVQ,0,0,0,
Lumina,10100,324923,203,205,https://www.youtube.com/watch?v=WNF5cDGHAUo,0,0,0,
夏玥白夜,10100,171248,0,0,,0,0,0,
鴨鴨伊比,9250,316010,1300,2203,https://www.youtube.com/watch?v=y1etJr4hTRw,0,0,0,
麻子マコ,9210,231738,469,1687,https://www.youtube.com/watch?v=dBkyYNmiBzg,0,0,0,
小林あいす,8960,332890,697,1115,https://www.youtube.com/watch?v=VUPDBAyZ1d8,0,0,0,
風絮,8790,183124,360,788,https://www.youtube.com/watch?v=SBYLjagMhbM,0,0,0,
櫻野露,8780,285019,697,1203,https://www.youtube.com/watch?v=bMR23AYQMFY,0,0,0,
海姬依莉亞,8680,243111,684,1919,https://www.youtube.com/watch?v=BeHF879DkbE,0,0,0,
蝦拉拉,8600,249185,904,2378,https://www.youtube.com/watch?v=3lAs7Nh4GHw,1978,0,0,
瀰婭,8570,340543,549,859,https://www.youtube.com/watch?v=s2300jmPIuI,213,0,0,
詠星優宇奈,8490,226669,681,1311,https://www.youtube.com/watch?v=wjGHRilA2FE,0,0,0,
榎川幸,8340,271771,519,575,https://www.youtube.com/watch?v=T1ooJ1FlV04,0,0,0,
月城九曜,8110,231599,1634,2838,https://www.youtube.com/watch?v=T7bnCQV0m0w,0,0,0,
晚安了,8070,1816642,678,6847,https://www.youtube.com/watch?v=bHHt8MBRkdE,56,0,0,
海唧,7960,136821,3371,7029,https://www.youtube.com/watch?v=25ndTnWXjos,0,0,0,
邱可,7960,152201,419,1364,https://www.youtube.com/watch?v=5QI-K-kz600,0,0,0,
嗚夫沃夫,7880,558528,1232,1620,https://www.youtube.com/watch?v=8DrEzrIhCjg,0,0,0,
名雪薇薇,7710,161408,1345,6402,https://www.youtube.com/watch?v=0SV1EQxKK2M,0,0,0,
神草甘蔗子,7670,1823853,88,110,https://www.youtube.com/watch?v=JADplVSX4hk,0,0,0,
萊菈‧希格娜斯,7650,222680,554,726,https://www.youtube.com/watch?v=JUq9hgmG3mM,0,0,0,
TSMATCH火柴,7630,267309,555,835,https://www.youtube.com/watch?v=onpvdkTyt3M,0,0,0,
橙米,7500,306646,718,1384,https://www.youtube.com/watch?v=3vAWl3lg-Xs,0,0,0,
牧野白,7420,215288,1054,1317,https://www.youtube.com/watch?v=_03YML513JA,525,0,0,
いくせん,7390,565018,192,620,https://www.youtube.com/watch?v=ydeoPFtkKz4,77,0,0,
貓祭,7240,234913,1459,3676,https://www.youtube.com/watch?v=8Qq9wZGb68U,9,0,0,
蘭希,7130,386110,952,7964,https://www.youtube.com/watch?v=8uEnG_9uNp0,0,0,0,
灰妲,6990,270812,1267,3072,https://www.youtube.com/watch?v=hxO3pYeosOU,0,0,0,
夢寐愛姆,6740,133140,1107,2354,https://www.youtube.com/watch?v=3UJwZ37NntE,0,0,0,
綾瑞香,6700,198149,359,2634,https://www.youtube.com/watch?v=-h-3-zGPbGg,412,65,154,https://www.twitch.tv/videos/1270085389
姬宮優花,6460,129216,165,303,https://www.youtube.com/watch?v=C3UN6ebz1k0,430,12,22,https://www.twitch.tv/videos/1258974278
阿爾姿,6360,44601,3993,15874,https://www.youtube.com/watch?v=_X8lNugN2YA,0,0,0,
吉姆,6270,37602,0,0,,0,0,0,
阿露比,6260,232999,775,2475,https://www.youtube.com/watch?v=mTpd82Ix77I,0,0,0,
解凍三色豆,6170,207289,1583,1583,https://www.youtube.com/watch?v=KSxU9NhSY-w,0,0,0,
狐媚娘‧達亞,6060,168988,289,609,https://www.youtube.com/watch?v=tE0UPa3HWuw,0,0,0,
艾黎,5930,191284,385,600,https://www.youtube.com/watch?v=aU3dM8S7NcI,153,22,30,https://www.twitch.tv/videos/1269871194
ホタル,5860,249267,84,84,https://www.youtube.com/watch?v=-JK2vHiWaQY,0,0,0,
龍葵,5790,359366,411,644,https://www.youtube.com/watch?v=wOcPx-EmhLQ,0,0,0,
魔法!,5720,1936066,0,0,,2259,0,0,
小小雪,5670,402728,506,2453,https://www.youtube.com/watch?v=Wh46DZXMsgw,1080,107,355,https://www.twitch.tv/videos/1259055472
森森觀月,5510,66718,357,646,https://www.youtube.com/watch?v=fMPtUxulgwA,0,0,0,
雨宮夢,5390,61764,382,6684,https://www.youtube.com/watch?v=PG7luynsQkk,0,0,0,
朱道,5360,53492,872,1967,https://www.youtube.com/watch?v=EM7lvM_mOLU,0,0,0,
uiru,5340,144778,257,503,https://www.youtube.com/watch?v=dUoWeN2qGPE,0,0,0,
狛井葵,5250,197696,1016,1506,https://www.youtube.com/watch?v=wjNnsTZ9jm8,0,0,0,
帕豹,5200,160526,701,1666,https://www.youtube.com/watch?v=bTHNLGoZoKs,0,0,0,
夏樹きよし,5100,120175,243,455,https://www.youtube.com/watch?v=ybbbxGH9Jos,0,0,0,
秋月莉莉卡,5060,123040,246,246,https://www.youtube.com/watch?v=3wMLqytroiA,0,0,0,
723,5040,434436,109,217,https://www.youtube.com/watch?v=EOD2QcYmo6A,0,0,0,
