V5##VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Total Median View Count,YouTube Recent Total Popularity,YouTube Recent Total Highest View Count,YouTube Recent Total Highest Viewed URL,YouTube Recent Livestream Median View Count,YouTube Recent Livestream Popularity,YouTube Recent Livestream Highest View Count,YouTube Recent Livestream Highest Viewed URL,YouTube Recent Video Median View Count,YouTube Recent Video Popularity,YouTube Recent Video Highest View Count,YouTube Recent Video Highest Viewed URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed URL
1c5619a4ece046dd8ba68ed343489ca3,548000,107373958,40405,19233,159620,https://www.youtube.com/watch?v=XaAMHRY581Q,9723,2753,10776,https://www.youtube.com/watch?v=E1MxrEB8g_I,42468,22698,159620,https://www.youtube.com/watch?v=XaAMHRY581Q,32958,0,0,0,
f6a4e7aa8d0c4e5cb39d199845ec4d02,441000,68453614,44778,12019,135167,https://www.youtube.com/watch?v=hkjw-rMgWuw,20014,12019,20014,https://www.youtube.com/watch?v=STtOJ4WMr4k,48707,10415,135167,https://www.youtube.com/watch?v=hkjw-rMgWuw,122725,14863,2926,78299,https://www.twitch.tv/videos/2864243600
5535c9524eb046c38e172ebfa06b302f,403000,139111375,19965,8246,114908,https://www.youtube.com/watch?v=6sQvP50Q2n0,23731,12159,114908,https://www.youtube.com/watch?v=6sQvP50Q2n0,17848,3874,33162,https://www.youtube.com/watch?v=hRejNoC1278,74308,1020,554,3752,https://www.twitch.tv/videos/2864967801
664e1b310cf343b78623f99b31e40fae,394000,57727393,20463,6191,20463,https://www.youtube.com/watch?v=y83NflcOpQE,0,0,0,,20463,6191,20463,https://www.youtube.com/watch?v=y83NflcOpQE,16980,0,0,0,
d837e8fda137492c9d77882b98ff863a,373000,210632752,54962,31446,417368,https://www.youtube.com/watch?v=_2aGX216qdw,26951,13703,54962,https://www.youtube.com/watch?v=I7HncCyyUro,163887,71274,417368,https://www.youtube.com/watch?v=_2aGX216qdw,67311,27203,16002,52190,https://www.twitch.tv/videos/2880887238
182da09d8d454f37a52ec546cbb35e39,345000,96847832,46771,24076,776961,https://www.youtube.com/watch?v=92UUh_C4USk,26183,10810,184449,https://www.youtube.com/watch?v=CmtAhBOzjAk,66484,34390,776961,https://www.youtube.com/watch?v=92UUh_C4USk,6319,0,0,0,
c04f006e69e04000a68cd0c41f888eb2,245000,25124736,18807,7077,75645,https://www.youtube.com/watch?v=14VgC3zql98,14238,6737,19316,https://www.youtube.com/watch?v=kjrrMEDDTng,48128,8177,75645,https://www.youtube.com/watch?v=14VgC3zql98,0,0,0,0,
897400f2658a483286ca6acc927006ca,239000,40236099,5995,2440,19312,https://www.youtube.com/watch?v=8wXayPx4h4g,2890,1582,5117,https://www.youtube.com/watch?v=XkNQasoJTzI,9494,3999,19312,https://www.youtube.com/watch?v=8wXayPx4h4g,10765,0,0,0,
abd64c9a64e04fb1b23faa2480c1c106,229000,82135340,3919,1528,73810,https://www.youtube.com/watch?v=-PJBy2GhVZ0,4135,3204,23191,https://www.youtube.com/watch?v=IsscSA_B5e8,3728,1519,73810,https://www.youtube.com/watch?v=-PJBy2GhVZ0,2383,36,26,36,https://www.twitch.tv/videos/2874841706
4b6b055ada4d4f0ab63b7ad02a3fa3ef,224000,19306775,2874,1641,10594,https://www.youtube.com/watch?v=BhDcX1NgbMQ,2819,1623,3865,https://www.youtube.com/watch?v=o89jULyP8UU,10594,8174,10594,https://www.youtube.com/watch?v=BhDcX1NgbMQ,55770,687,325,1007,https://www.twitch.tv/videos/2867716953
a9f6574e98f34b20a05269134930fb50,221000,11081458,12874,4133,22361,https://www.youtube.com/watch?v=59v_eCj0GAA,14743,6540,22361,https://www.youtube.com/watch?v=59v_eCj0GAA,7674,3967,15830,https://www.youtube.com/watch?v=P1mf70kGt1E,0,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,206000,67657007,10688,5758,49280,https://www.youtube.com/watch?v=w9GDT2b5Xk8,9995,5758,31568,https://www.youtube.com/watch?v=fKaKwppEqUg,15405,6261,49280,https://www.youtube.com/watch?v=w9GDT2b5Xk8,55551,0,0,0,
312fdd3c5e6d4aefa73fd3860ecc5613,193000,37837626,16632,7274,95132,https://www.youtube.com/watch?v=n-OohV_lbXg,30644,14069,36020,https://www.youtube.com/watch?v=APqZY0nYc2k,8258,4341,95132,https://www.youtube.com/watch?v=n-OohV_lbXg,27552,7413,3007,12094,https://www.twitch.tv/videos/2857071469
e93bd1102e214cbaa71cc5b2e4a53595,185000,38259100,25825,10859,161357,https://www.youtube.com/watch?v=mPA5ejL4l_I,28500,11893,52914,https://www.youtube.com/watch?v=ipqwxWh1QyU,19616,9740,161357,https://www.youtube.com/watch?v=mPA5ejL4l_I,91413,14065,9510,29543,https://www.twitch.tv/videos/2868532580
265a18972d244affae35711cfd1f9931,184000,23436397,9259,4760,28356,https://www.youtube.com/watch?v=og17Dhb7yXA,9150,4393,28356,https://www.youtube.com/watch?v=og17Dhb7yXA,10369,6595,19256,https://www.youtube.com/watch?v=2vXyov3IWMA,19516,1115,462,9306,https://www.twitch.tv/videos/2855951989
c65e7caaf81a43249d5132b9fe312b24,184000,18059076,14636,5182,25590,https://www.youtube.com/watch?v=Jgv8a-LWiak,14636,5182,25590,https://www.youtube.com/watch?v=Jgv8a-LWiak,11728,10670,17014,https://www.youtube.com/watch?v=eJzOYu5vIKQ,0,0,0,0,
3f4650e05ceb41008bd16869780b7af1,173000,93917666,10209,3713,93550,https://www.youtube.com/watch?v=6Iitj5hIh_o,6127,770,21978,https://www.youtube.com/watch?v=-asnaJ2lJtU,62541,17054,93550,https://www.youtube.com/watch?v=6Iitj5hIh_o,0,0,0,0,
f1b5f88144e14bd188e17b2f98303713,173000,33647489,91607,42656,273826,https://www.youtube.com/watch?v=o2Cc9nnlBBc,13027,1449,13272,https://www.youtube.com/watch?v=DqKsdD046YM,179331,49473,273826,https://www.youtube.com/watch?v=o2Cc9nnlBBc,0,0,0,0,
f110fd69b66941bab04de9ada563c6ac,157000,19254436,6492,3305,94804,https://www.youtube.com/watch?v=yS80VTRGqas,6492,3305,94804,https://www.youtube.com/watch?v=yS80VTRGqas,13290,8019,25761,https://www.youtube.com/watch?v=0X7gnmVw89A,16953,2250,1486,5156,https://www.twitch.tv/videos/2865559953
6dc75ab227e34c928598bde8f2d324bf,151000,52082884,37724,26178,127718,https://www.youtube.com/watch?v=8yHq10StDm4,25003,15230,78452,https://www.youtube.com/watch?v=a5q2ffmY6Wc,94821,46748,127718,https://www.youtube.com/watch?v=8yHq10StDm4,0,0,0,0,
bafb134fd2f849898d6242d1f5f683cc,147000,27468708,11540,6510,32107,https://www.youtube.com/watch?v=_C5y_XlJswc,9013,4966,14247,https://www.youtube.com/watch?v=goxEph3oruY,21897,9172,32107,https://www.youtube.com/watch?v=_C5y_XlJswc,46443,10775,5631,33042,https://www.twitch.tv/videos/2877985183
fa5a7cdc259543259af42bb23f1e4041,146000,43340351,8686,5030,60901,https://www.youtube.com/watch?v=vuS2xOLj0LY,6374,3631,16096,https://www.youtube.com/watch?v=NgXCH8e6ePc,19848,11606,60901,https://www.youtube.com/watch?v=vuS2xOLj0LY,0,0,0,0,
b41844198887422fb52cb928a272cbc8,144000,51700113,4163,2836,53042,https://www.youtube.com/watch?v=1YUJEROxYkE,4116,2445,8297,https://www.youtube.com/watch?v=tc-PTSTKFzo,31079,23609,53042,https://www.youtube.com/watch?v=1YUJEROxYkE,0,0,0,0,
0641a9c8b9a94994aaa33e0c86fef75b,141000,42590871,8164,2487,25423,https://www.youtube.com/watch?v=sc8JnEhDi88,5507,2064,13320,https://www.youtube.com/watch?v=G92PKPfAfiM,13245,4745,25423,https://www.youtube.com/watch?v=sc8JnEhDi88,8738,0,0,0,
