Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,810000,254794706,24273,99717,https://www.youtube.com/watch?v=CagScdEfLRk
杏仁ミル,318000,18307344,48888,126280,https://www.youtube.com/watch?v=iCNnpjC4XLE
高雄林小姐,104000,27540109,4778,10239,https://www.youtube.com/watch?v=aPw3GxseLU8
鳥羽樂奈,48000,2705170,10125,46373,https://www.youtube.com/watch?v=56hoe7Dn5CM
香草奈若,43500,3621137,21045,90786,https://www.youtube.com/watch?v=DJp6yFFAgN4
璐洛洛,42800,3918674,3958,36673,https://www.youtube.com/watch?v=fKLojfMxmPY
虎妮,34900,1114623,2201,5416,https://www.youtube.com/watch?v=ew9vDejzCfc
悠白,33500,884618,5305,10859,https://www.youtube.com/watch?v=ejGH1BC1l98
兔姬,28400,935870,5022,7389,https://www.youtube.com/watch?v=tG12m1QgOTM
虛擬熊頭,27400,342193,11155,21341,https://www.youtube.com/watch?v=cu2KvczVD1k
Asa Ifrit,25300,855242,4031,10357,https://www.youtube.com/watch?v=worGj9FJSE0
喵太,22300,558385,3121,4126,https://www.youtube.com/watch?v=nczLpp4FyzY
空,19400,1223143,886,4255,https://www.youtube.com/watch?v=-97qMHPnUdE
Naya,18600,4657077,1116,2037,https://www.youtube.com/watch?v=bbiX_GG-1Pk
灰名,15700,370888,5107,66294,https://www.youtube.com/watch?v=QjfeAUpMp04
如月ルミィ,14500,356141,6739,15559,https://www.youtube.com/watch?v=VjepVw3EUHs
藤乃熊,14000,58845,393,5222,https://www.youtube.com/watch?v=jWqywYzCeV8
鼠屋栗太,13800,125419,947,3429,https://www.youtube.com/watch?v=j-5AQb3nxaI
三毛,12500,493590,6027,11478,https://www.youtube.com/watch?v=5w-bTaO1Kv4
水野魚娜,12100,468148,3249,4987,https://www.youtube.com/watch?v=MiVvLQMHpw0
諳石,11100,2617153,290,586,https://www.youtube.com/watch?v=f3q9CkhefvA
平平子,10900,140051,4696,8643,https://www.youtube.com/watch?v=DTa5I0_zKIY
十五號,8820,108625,4635,20563,https://www.youtube.com/watch?v=oKBlaZAbjB4
星見遙,8540,238521,1156,1841,https://www.youtube.com/watch?v=fyr8Mil20eg
蕾兒,7790,154482,1850,2778,https://www.youtube.com/watch?v=kBqyA5J-z2M
榎川幸,7240,193757,2125,2823,https://www.youtube.com/watch?v=wdY7UwJK1ag
秋月イノリ,6980,153884,884,1698,https://www.youtube.com/watch?v=UBPosbqDLKg
風絮,6440,38149,200,552,https://www.youtube.com/watch?v=-yjtEMENlRY
米亞,5650,185963,2016,5938,https://www.youtube.com/watch?v=Y-2cWk-wOOs
TSMATCH火柴,5640,122646,629,1011,https://www.youtube.com/watch?v=XYcgPRVYNjQ
魔法!,5550,1739845,226,684,https://www.youtube.com/watch?v=2p8oE4nWDMQ
姬宮優花,5390,92080,505,945,https://www.youtube.com/watch?v=CmGFLqA3p4c
いくせん,5310,330986,287,345,https://www.youtube.com/watch?v=YYxHHn6Lnlc
夏日葵,5250,292826,328,760,https://www.youtube.com/watch?v=E9knqDq5bG8
邱可,5230,50916,1065,2837,https://www.youtube.com/watch?v=ktGw__P6ZOw
須多夜花,5190,72487,4775,12148,https://www.youtube.com/watch?v=1qifa3GwBUY
LMPAPER,4790,414477,119,192,https://www.youtube.com/watch?v=y3iK2cyXuIQ
723,4640,358310,147,222,https://www.youtube.com/watch?v=FMDDlPt0XsM
瀰婭,4520,183582,442,1227,https://www.youtube.com/watch?v=MFhTssWx-2s
綾賢ラピス,4160,47279,432,903,https://www.youtube.com/watch?v=OTgSecy5Mcw
Lumina,4130,146755,237,629,https://www.youtube.com/watch?v=hc_-S0n4qok
綾瑞香,4120,120844,403,4860,https://www.youtube.com/watch?v=OrsVQrySyE0
夏莎莎,4070,29633,1426,2832,https://www.youtube.com/watch?v=SoWfQs6RnEg
祈霓,3970,37040,876,2799,https://www.youtube.com/watch?v=_UVYABIairY
希靈,3960,42088,1280,6997,https://www.youtube.com/watch?v=PG9LMIDbvKY
楠橋詩耶,3500,93152,382,812,https://www.youtube.com/watch?v=r-vY2Sv42yY
蝦拉拉,3490,106884,844,901,https://www.youtube.com/watch?v=g4uLn8x9nZo
撇嘴耳包前滾翻,2390,131939,655,655,https://www.youtube.com/watch?v=RSkJXzyJPqs
小森,2340,18399,993,2978,https://www.youtube.com/watch?v=mHKoXmqu5Dg
醬油Mochi,0,101414,1541,3637,https://www.youtube.com/watch?v=vTigzRTdhfU
