Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,810000,253778105,22326,140223,https://www.youtube.com/watch?v=X4ul5iQNmt4
杏仁ミル,317000,18122827,45669,109964,https://www.youtube.com/watch?v=iCNnpjC4XLE
高雄林小姐,104000,27447963,4790,10225,https://www.youtube.com/watch?v=aPw3GxseLU8
紅月,88100,93710,0,0,
鳥羽樂奈,47400,2487236,10070,41526,https://www.youtube.com/watch?v=56hoe7Dn5CM
璐洛洛,42200,3758931,5821,40195,https://www.youtube.com/watch?v=VV4mCRruDQE
香草奈若,41900,3270872,21591,146179,https://www.youtube.com/watch?v=KkmDmsruADg
虎妮,34900,1097874,2362,5231,https://www.youtube.com/watch?v=ew9vDejzCfc
悠白,32900,833462,5327,10075,https://www.youtube.com/watch?v=C6PJgS0HqIo
兔姬,28200,908660,5104,6518,https://www.youtube.com/watch?v=xk_pzNGd6UQ
虛擬熊頭,25000,200646,11053,44759,https://www.youtube.com/watch?v=gGEpLAatY1Q
Asa Ifrit,24900,807840,4060,10480,https://www.youtube.com/watch?v=CzgeEcgpkKo
喵太,22100,541059,1925,2016,https://www.youtube.com/watch?v=nczLpp4FyzY
空,19300,1209230,837,1825,https://www.youtube.com/watch?v=DQGn2FNLBfQ
Naya,18600,4650546,813,3487,https://www.youtube.com/watch?v=O2xpwGdBMRE
鼠屋栗太,13600,112994,948,2964,https://www.youtube.com/watch?v=UsEvOYoe1zM
如月ルミィ,13400,299930,6301,11616,https://www.youtube.com/watch?v=VjepVw3EUHs
灰名,13300,255925,2562,48661,https://www.youtube.com/watch?v=QjfeAUpMp04
藤乃熊,12700,46376,268,718,https://www.youtube.com/watch?v=oeYv9WviCzk
三毛,11900,386691,6455,209923,https://www.youtube.com/watch?v=6w_OBgAqGx0
水野魚娜,11700,425570,2985,6190,https://www.youtube.com/watch?v=NGhoNQlEQrY
諳石,11100,2596765,325,1109,https://www.youtube.com/watch?v=J7PxKMJnjfE
一介,10800,738583,0,0,
夏玥白夜,10700,162489,0,0,
平平子,10300,115809,4239,7974,https://www.youtube.com/watch?v=DTa5I0_zKIY
十五號,8050,81638,4489,18867,https://www.youtube.com/watch?v=oKBlaZAbjB4
星見遙,8030,211459,1176,2242,https://www.youtube.com/watch?v=8PgyZki1zuo
蕾兒,7620,142407,1901,2722,https://www.youtube.com/watch?v=kBqyA5J-z2M
風絮,6420,36400,211,522,https://www.youtube.com/watch?v=-yjtEMENlRY
TSMATCH火柴,5560,117966,692,1713,https://www.youtube.com/watch?v=gG_PLQKUHzQ
魔法!,5540,1733646,322,711,https://www.youtube.com/watch?v=KTId2MKKsuE
いくせん,5290,326565,345,623,https://www.youtube.com/watch?v=vYS_MuNBehc
姬宮優花,5270,89173,755,892,https://www.youtube.com/watch?v=DGq_DfnOaW8
夏日葵,5200,290387,391,1326,https://www.youtube.com/watch?v=mKRg2BRx7oM
邱可,5100,44467,914,4844,https://www.youtube.com/watch?v=WOTJy-LDPqs
LMPAPER,4780,413492,106,151,https://www.youtube.com/watch?v=Qk2YH94MVmk
綾賢ラピス,4140,44762,537,915,https://www.youtube.com/watch?v=RWYBy3ILpwQ
Lumina,4130,145503,229,586,https://www.youtube.com/watch?v=hc_-S0n4qok
綾瑞香,4010,91179,713,4153,https://www.youtube.com/watch?v=OrsVQrySyE0
夏莎莎,3930,26669,1985,6033,https://www.youtube.com/watch?v=QM2JsaYln8o
祈霓,3880,32331,1141,2679,https://www.youtube.com/watch?v=_UVYABIairY
希靈,3530,26904,1160,6450,https://www.youtube.com/watch?v=PG9LMIDbvKY
蝦拉拉,3460,105762,819,885,https://www.youtube.com/watch?v=MXrx3t-TPxw
楠橋詩耶,3400,93201,353,798,https://www.youtube.com/watch?v=r-vY2Sv42yY
瀰婭,3290,173512,355,614,https://www.youtube.com/watch?v=8ZLosnFd4oU
須多夜花,3270,19435,3628,9190,https://www.youtube.com/watch?v=1qifa3GwBUY
Joyce昕,3040,302799,165,215,https://www.youtube.com/watch?v=CtUukRocWLo
明石巴,3030,15459,187,200,https://www.youtube.com/watch?v=s7jUfsNuo6Q
観空部,2990,139660,539,764,https://www.youtube.com/watch?v=FfFvxmfckeo
祈菈‧貝希毛絲,2920,294027,472,1397,https://www.youtube.com/watch?v=aGbpYiunm_8
櫻野露,2740,69420,409,990,https://www.youtube.com/watch?v=BK_zYxszMwo
狐媚娘‧達亞,2530,38655,462,7417,https://www.youtube.com/watch?v=Jlu55-FPoWw
卡滋可可,2520,94198,272,385,https://www.youtube.com/watch?v=Ac-j4M21ZNg
南琳,2510,17454,134,631,https://www.youtube.com/watch?v=35tk-nTWvBE
星形KARAS,2460,372860,246,473,https://www.youtube.com/watch?v=hhm7jVBBhJk
奶茶,2370,3938,107,136,https://www.youtube.com/watch?v=loqB6Naz6X0
撇嘴耳包前滾翻,2330,129253,450,450,https://www.youtube.com/watch?v=RSkJXzyJPqs
櫻坂くりこ,2270,92855,249,561,https://www.youtube.com/watch?v=8r5sKsdytdA
仙貝兔兔,2230,123500,452,1861,https://www.youtube.com/watch?v=BJllOTyOOtU
Shaya,2200,89030,291,645,https://www.youtube.com/watch?v=crdi8psZ2x0
蘭希,2190,304015,256,312,https://www.youtube.com/watch?v=GmFgu0U0x1E
藤本莉子,2160,28670,162,1045,https://www.youtube.com/watch?v=ye1gxryIq0M
墨子,2070,61992,85,167,https://www.youtube.com/watch?v=rxXGMd6L0qc
ウイル,2050,49562,401,1082,https://www.youtube.com/watch?v=hPcGaZaaUfg
艾黎,2030,18252,558,1003,https://www.youtube.com/watch?v=7EszHOpYJSY
喵控,1970,35510,154,717,https://www.youtube.com/watch?v=5Tfkxl18gj0
雨宮夢,1890,41780,189,377,https://www.youtube.com/watch?v=0NR-i7XN2Cc
草莓電波,1880,21660,0,0,
水手緞帶,1830,83883,205,499,https://www.youtube.com/watch?v=QTtPE4dZOXo
希爾艾姆,1810,34565,91,278,https://www.youtube.com/watch?v=I9yWCjFEEHo
小森,1750,11919,721,2791,https://www.youtube.com/watch?v=Ru6_S3uKdS4
蛋塔レイ,1740,64255,36,98,https://www.youtube.com/watch?v=U068KyGhT3U
西園寺兆兆,1720,34473,295,498,https://www.youtube.com/watch?v=xhpb-rxCq20
斜胖,1680,31318,438,1206,https://www.youtube.com/watch?v=nOKQLVhLv6M
紅茶拿鐵,1660,60921,205,205,https://www.youtube.com/watch?v=JsDd2jrdaGc
秋月莉莉卡,1640,6170,1317,5239,https://www.youtube.com/watch?v=dbIYZwzMd40
南心詠,1610,39100,391,653,https://www.youtube.com/watch?v=LHkeW_-G424
希莉亞,1610,48181,503,2363,https://www.youtube.com/watch?v=1uc70H93grw
結月,1570,40893,167,359,https://www.youtube.com/watch?v=2ra-85EQdKU
幽々魅,1540,30523,110,110,https://www.youtube.com/watch?v=-rrTPMdXTuU
凌千歌,1530,38243,240,241,https://www.youtube.com/watch?v=74WoyCLx6II
雙命裂,1510,65574,36,201,https://www.youtube.com/watch?v=g2KBdftbJAg
詠星優宇奈,1470,16228,358,1223,https://www.youtube.com/watch?v=rod82tsBuhM
罐罐,1450,70565,151,343,https://www.youtube.com/watch?v=0a8IgVT_fRU
阿紋,1430,65025,98,166,https://www.youtube.com/watch?v=-vqh1a4Hs0g
莉莉絲‧伊芙莉登,1420,39084,557,9416,https://www.youtube.com/watch?v=4SHhAYnAvNg
神無月ミハル,1400,30297,199,256,https://www.youtube.com/watch?v=0ERigG8mreo
煌煌,1380,64386,0,0,
尤里‧佛瑞斯特,1380,21422,354,624,https://www.youtube.com/watch?v=SkYEiHEl9DM
