Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,811000,256018119,40395,106207,https://www.youtube.com/watch?v=xEdIqLLcJU4
杏仁ミル,319000,18570364,27264,131175,https://www.youtube.com/watch?v=iCNnpjC4XLE
高雄林小姐,104000,27639092,4313,9245,https://www.youtube.com/watch?v=BE12OcNDvGY
鳥羽樂奈,49500,2950402,8174,26119,https://www.youtube.com/watch?v=8WSsA8iu1pE
香草奈若,45400,4077091,18388,52244,https://www.youtube.com/watch?v=FJvPw15zPOc
璐洛洛,44300,4131446,4003,38790,https://www.youtube.com/watch?v=uCmwqXj9Jic
虎妮,35200,1107554,2026,7516,https://www.youtube.com/watch?v=pYmZ7I8jkwM
悠白,34400,907178,5809,11178,https://www.youtube.com/watch?v=ejGH1BC1l98
虛擬熊頭,31000,528412,11983,30977,https://www.youtube.com/watch?v=kdpMXHeO-u4
兔姬,29100,975254,4925,7962,https://www.youtube.com/watch?v=tG12m1QgOTM
Asa Ifrit,26500,905578,4303,11453,https://www.youtube.com/watch?v=worGj9FJSE0
喵太,22400,566975,4677,4677,https://www.youtube.com/watch?v=nczLpp4FyzY
空,20800,1262294,840,11824,https://www.youtube.com/watch?v=DuJwYt9mNco
灰名,20700,551240,6181,54923,https://www.youtube.com/watch?v=NgZdIk4QG5w
Naya,18600,4666629,1247,4269,https://www.youtube.com/watch?v=Uz7aTAyp2-4
藤乃熊,15500,65349,476,6126,https://www.youtube.com/watch?v=jWqywYzCeV8
三毛,14300,613225,5750,12861,https://www.youtube.com/watch?v=0ccYPEaMM1o
鼠屋栗太,14200,140599,821,3621,https://www.youtube.com/watch?v=j-5AQb3nxaI
水野魚娜,14000,578146,4121,7749,https://www.youtube.com/watch?v=U1H0QZ8iE38
平平子,13500,189858,4477,9223,https://www.youtube.com/watch?v=DTa5I0_zKIY
諳石,11200,2634572,292,734,https://www.youtube.com/watch?v=_TqfYSGte84
十五號,11200,176881,4736,12343,https://www.youtube.com/watch?v=DL0OJ5Z4ItA
星見遙,9600,269543,1156,2839,https://www.youtube.com/watch?v=xnJVAa1GUJk
蕾兒,7940,165943,1427,2474,https://www.youtube.com/watch?v=P6qvf8zT9fE
須多夜花,7720,103724,2535,13913,https://www.youtube.com/watch?v=1qifa3GwBUY
風絮,6450,39338,188,565,https://www.youtube.com/watch?v=-yjtEMENlRY
TSMATCH火柴,5760,129044,541,892,https://www.youtube.com/watch?v=zoYWJwJeonU
夏日葵,5580,304775,303,8286,https://www.youtube.com/watch?v=ch_qIhqWfVw
魔法!,5570,1748370,298,447,https://www.youtube.com/watch?v=kT3yzG6NN3E
姬宮優花,5500,94900,455,1012,https://www.youtube.com/watch?v=CmGFLqA3p4c
いくせん,5380,338660,221,731,https://www.youtube.com/watch?v=57YNeYFEepY
邱可,5260,55186,719,1824,https://www.youtube.com/watch?v=I0rBWVEc7CU
瀰婭,5050,190852,486,1388,https://www.youtube.com/watch?v=MFhTssWx-2s
祈菈‧貝希毛絲,4980,340987,1532,5996,https://www.youtube.com/watch?v=EeG4CIJUGQI
LMPAPER,4800,415253,156,253,https://www.youtube.com/watch?v=aj-upnSdv5U
希靈,4770,59835,1495,2800,https://www.youtube.com/watch?v=vQILNruk-RI
綾瑞香,4690,182781,452,1353,https://www.youtube.com/watch?v=B9uHZNegTsQ
夏莎莎,4660,37506,1243,3106,https://www.youtube.com/watch?v=IxIONNW-6FA
祈霓,4560,43694,927,1428,https://www.youtube.com/watch?v=6ThtBDi_Y6Q
綾賢ラピス,4210,49556,378,864,https://www.youtube.com/watch?v=iHfpTz8VLI0
Lumina,4130,147994,202,245,https://www.youtube.com/watch?v=JxpOvk0sHsc
蝦拉拉,3680,112348,749,1200,https://www.youtube.com/watch?v=x98X5yK1Ohg
楠橋詩耶,3610,96030,267,575,https://www.youtube.com/watch?v=5jCCvCHuH7k
罷工,3150,78941,162,2499,https://www.youtube.com/watch?v=JV2MaD4YqqU
秋月莉莉卡,3150,28989,836,5063,https://www.youtube.com/watch?v=z9mKyEh68NQ
狐媚娘‧達亞,3130,57718,530,2887,https://www.youtube.com/watch?v=bdBav-0sJtI
明石巴,3070,16087,260,294,https://www.youtube.com/watch?v=qSo8NsGSeWA
観空部,3060,144635,342,739,https://www.youtube.com/watch?v=WlDDxfnJ2mY
Joyce昕,3030,300511,132,215,https://www.youtube.com/watch?v=tndrV_gOauM
櫻野露,2980,77963,420,741,https://www.youtube.com/watch?v=xNZhjYYRT8A
天堂,2940,56338,2003,8915,https://www.youtube.com/watch?v=Z9tD0EmJuGQ
艾黎,2890,30161,395,1468,https://www.youtube.com/watch?v=MLwNpFXpWXs
南琳,2590,21664,163,642,https://www.youtube.com/watch?v=DYI24RLRkcw
布魯斯,2450,29049,1816,8057,https://www.youtube.com/watch?v=2zpBetbVcr0
小森,2410,21060,582,3048,https://www.youtube.com/watch?v=mHKoXmqu5Dg
希莉亞,1890,86715,2204,4019,https://www.youtube.com/watch?v=qlcRS8JVRJ4
嗚夫沃夫,1510,42614,1335,4281,https://www.youtube.com/watch?v=hEAGT872CME
麻子マコ,1300,5650,1843,2830,https://www.youtube.com/watch?v=qSrWUJmPOjo
醬油Mochi,0,119730,1312,3617,https://www.youtube.com/watch?v=ZS-QOmiS0DE
