Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,810000,253778105,22082,140069,https://www.youtube.com/watch?v=X4ul5iQNmt4
杏仁ミル,317000,18122827,43333,106474,https://www.youtube.com/watch?v=iCNnpjC4XLE
高雄林小姐,104000,27447963,4808,10221,https://www.youtube.com/watch?v=aPw3GxseLU8
紅月,88100,93710,0,0,
鳥羽樂奈,47300,2487236,9783,40818,https://www.youtube.com/watch?v=56hoe7Dn5CM
璐洛洛,42200,3758931,6128,40106,https://www.youtube.com/watch?v=VV4mCRruDQE
香草奈若,40900,3270872,21550,145864,https://www.youtube.com/watch?v=KkmDmsruADg
虎妮,34900,1097874,2361,5169,https://www.youtube.com/watch?v=ew9vDejzCfc
悠白,32800,833462,5321,10055,https://www.youtube.com/watch?v=C6PJgS0HqIo
兔姬,28100,908660,5069,10126,https://www.youtube.com/watch?v=Xa0KuVZ8R4c
Asa Ifrit,24800,807840,3940,10450,https://www.youtube.com/watch?v=CzgeEcgpkKo
虛擬熊頭,24700,200646,10757,44314,https://www.youtube.com/watch?v=gGEpLAatY1Q
喵太,22100,541059,1619,1895,https://www.youtube.com/watch?v=NmNBO6QRZOA
空,19300,1209230,864,3931,https://www.youtube.com/watch?v=YG9YTUDP_X0
Naya,18600,4650546,809,3484,https://www.youtube.com/watch?v=O2xpwGdBMRE
鼠屋栗太,13600,112994,977,2938,https://www.youtube.com/watch?v=UsEvOYoe1zM
如月ルミィ,13300,299930,6303,11385,https://www.youtube.com/watch?v=cT0Qo0VtEK0
灰名,13100,255925,2554,47640,https://www.youtube.com/watch?v=QjfeAUpMp04
藤乃熊,12600,46376,270,720,https://www.youtube.com/watch?v=oeYv9WviCzk
三毛,11900,386691,6126,209715,https://www.youtube.com/watch?v=6w_OBgAqGx0
水野魚娜,11600,425570,2925,6170,https://www.youtube.com/watch?v=NGhoNQlEQrY
諳石,11100,2596765,323,1092,https://www.youtube.com/watch?v=J7PxKMJnjfE
一介,10700,738583,0,0,
夏玥白夜,10700,162489,0,0,
平平子,10300,115809,4160,7898,https://www.youtube.com/watch?v=DTa5I0_zKIY
十五號,7980,81638,4409,18652,https://www.youtube.com/watch?v=oKBlaZAbjB4
星見遙,7970,211459,1196,2241,https://www.youtube.com/watch?v=8PgyZki1zuo
蕾兒,7580,142407,1933,2723,https://www.youtube.com/watch?v=kBqyA5J-z2M
風絮,6420,36400,211,516,https://www.youtube.com/watch?v=-yjtEMENlRY
魔法!,5540,1733646,322,708,https://www.youtube.com/watch?v=KTId2MKKsuE
TSMATCH火柴,5540,117966,695,1712,https://www.youtube.com/watch?v=gG_PLQKUHzQ
いくせん,5280,326565,378,618,https://www.youtube.com/watch?v=vYS_MuNBehc
