Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,810000,255255546,33929,103816,https://www.youtube.com/watch?v=CagScdEfLRk
杏仁ミル,318000,18376688,21196,128652,https://www.youtube.com/watch?v=iCNnpjC4XLE
高雄林小姐,104000,27576680,4724,9232,https://www.youtube.com/watch?v=BE12OcNDvGY
紅月,87900,94924,0,0,
鳥羽樂奈,48400,2784268,8404,47551,https://www.youtube.com/watch?v=56hoe7Dn5CM
香草奈若,44000,3800175,20387,72159,https://www.youtube.com/watch?v=ikXnox47fKw
璐洛洛,43000,3960250,3379,14885,https://www.youtube.com/watch?v=6Nqk5QcuJRs
虎妮,35000,1090173,1861,5433,https://www.youtube.com/watch?v=ew9vDejzCfc
悠白,33800,894175,5559,10996,https://www.youtube.com/watch?v=ejGH1BC1l98
兔姬,28600,954071,5148,7578,https://www.youtube.com/watch?v=tG12m1QgOTM
虛擬熊頭,28500,400841,11100,18597,https://www.youtube.com/watch?v=WEudqJNM_FA
Asa Ifrit,25700,868518,4684,10672,https://www.youtube.com/watch?v=worGj9FJSE0
喵太,22400,562121,3289,4363,https://www.youtube.com/watch?v=nczLpp4FyzY
空,19500,1229146,885,4572,https://www.youtube.com/watch?v=-97qMHPnUdE
Naya,18600,4660635,1152,2057,https://www.youtube.com/watch?v=bbiX_GG-1Pk
灰名,17700,442301,5727,77514,https://www.youtube.com/watch?v=QjfeAUpMp04
如月ルミィ,15900,391694,7160,17009,https://www.youtube.com/watch?v=VjepVw3EUHs
藤乃熊,14100,62293,454,5672,https://www.youtube.com/watch?v=jWqywYzCeV8
鼠屋栗太,13800,130619,919,3484,https://www.youtube.com/watch?v=j-5AQb3nxaI
三毛,12900,536407,4742,11595,https://www.youtube.com/watch?v=XIGRpHiHRn8
水野魚娜,12600,506388,3460,6933,https://www.youtube.com/watch?v=U1H0QZ8iE38
平平子,12000,155839,4438,8854,https://www.youtube.com/watch?v=DTa5I0_zKIY
諳石,11200,2624510,266,625,https://www.youtube.com/watch?v=f3q9CkhefvA
一介,10800,745737,369,382,https://www.youtube.com/watch?v=QMJM5X2qSOM
夏玥白夜,10600,163108,0,0,
十五號,9720,128857,4625,11392,https://www.youtube.com/watch?v=m5gpfxqyY8w
星見遙,8940,250423,1149,1876,https://www.youtube.com/watch?v=fyr8Mil20eg
蕾兒,7840,157621,1740,2787,https://www.youtube.com/watch?v=kBqyA5J-z2M
榎川幸,7360,197298,2005,2621,https://www.youtube.com/watch?v=ynl1y6BETGU
秋月イノリ,7110,158724,886,1721,https://www.youtube.com/watch?v=UBPosbqDLKg
風絮,6440,38766,186,560,https://www.youtube.com/watch?v=-yjtEMENlRY
須多夜花,6270,86866,3564,12959,https://www.youtube.com/watch?v=1qifa3GwBUY
米亞,5870,197624,2105,6306,https://www.youtube.com/watch?v=Y-2cWk-wOOs
TSMATCH火柴,5680,124543,700,1012,https://www.youtube.com/watch?v=XYcgPRVYNjQ
魔法!,5550,1742628,205,410,https://www.youtube.com/watch?v=kT3yzG6NN3E
姬宮優花,5430,92845,511,970,https://www.youtube.com/watch?v=CmGFLqA3p4c
