Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,810000,253573123,20625,139857,https://www.youtube.com/watch?v=X4ul5iQNmt4
杏仁ミル,317000,17994254,42912,87303,https://www.youtube.com/watch?v=iCNnpjC4XLE
高雄林小姐,104000,27429484,4800,10218,https://www.youtube.com/watch?v=aPw3GxseLU8
紅月,88100,93466,0,0,
鳥羽樂奈,47100,2421028,9568,39350,https://www.youtube.com/watch?v=56hoe7Dn5CM
璐洛洛,42100,3732193,5905,39943,https://www.youtube.com/watch?v=VV4mCRruDQE
香草奈若,40700,3217294,21707,145246,https://www.youtube.com/watch?v=KkmDmsruADg
虎妮,34900,1093069,2338,4859,https://www.youtube.com/watch?v=ew9vDejzCfc
悠白,32800,820962,5304,10033,https://www.youtube.com/watch?v=C6PJgS0HqIo
兔姬,28100,902555,5038,10089,https://www.youtube.com/watch?v=Xa0KuVZ8R4c
Asa Ifrit,24800,797946,3932,10405,https://www.youtube.com/watch?v=CzgeEcgpkKo
虛擬熊頭,24100,179181,10092,43530,https://www.youtube.com/watch?v=gGEpLAatY1Q
喵太,22100,538971,1695,1863,https://www.youtube.com/watch?v=NmNBO6QRZOA
空,19200,1205762,843,3930,https://www.youtube.com/watch?v=YG9YTUDP_X0
Naya,18600,4648069,794,3483,https://www.youtube.com/watch?v=O2xpwGdBMRE
鼠屋栗太,13600,108759,955,2904,https://www.youtube.com/watch?v=UsEvOYoe1zM
如月ルミィ,13100,281385,6217,11287,https://www.youtube.com/watch?v=cT0Qo0VtEK0
灰名,12800,233287,2365,45122,https://www.youtube.com/watch?v=QjfeAUpMp04
藤乃熊,12400,45489,271,728,https://www.youtube.com/watch?v=oeYv9WviCzk
三毛,11900,377673,5264,209342,https://www.youtube.com/watch?v=6w_OBgAqGx0
水野魚娜,11500,417009,2927,6149,https://www.youtube.com/watch?v=NGhoNQlEQrY
諳石,11100,2592605,317,1048,https://www.youtube.com/watch?v=J7PxKMJnjfE
