Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,810000,254712973,24191,99217,https://www.youtube.com/watch?v=CagScdEfLRk
杏仁ミル,318000,18303989,50140,125624,https://www.youtube.com/watch?v=iCNnpjC4XLE
高雄林小姐,104000,27529211,4846,10238,https://www.youtube.com/watch?v=aPw3GxseLU8
鳥羽樂奈,47900,2677663,10120,46153,https://www.youtube.com/watch?v=56hoe7Dn5CM
香草奈若,43400,3582748,21513,90493,https://www.youtube.com/watch?v=DJp6yFFAgN4
璐洛洛,42800,3898244,3953,36544,https://www.youtube.com/watch?v=fKLojfMxmPY
虎妮,34900,1112173,2306,5410,https://www.youtube.com/watch?v=ew9vDejzCfc
悠白,33400,877517,5136,10828,https://www.youtube.com/watch?v=ejGH1BC1l98
兔姬,28400,934784,5015,7311,https://www.youtube.com/watch?v=tG12m1QgOTM
虛擬熊頭,27200,334586,11600,47877,https://www.youtube.com/watch?v=gGEpLAatY1Q
Asa Ifrit,25300,852636,4027,10268,https://www.youtube.com/watch?v=worGj9FJSE0
喵太,22300,556770,3071,4053,https://www.youtube.com/watch?v=nczLpp4FyzY
空,19400,1221872,912,4179,https://www.youtube.com/watch?v=-97qMHPnUdE
Naya,18600,4656323,1109,2031,https://www.youtube.com/watch?v=bbiX_GG-1Pk
灰名,15400,352005,4995,64629,https://www.youtube.com/watch?v=QjfeAUpMp04
如月ルミィ,14300,351827,6697,15160,https://www.youtube.com/watch?v=VjepVw3EUHs
藤乃熊,14000,58275,365,5065,https://www.youtube.com/watch?v=jWqywYzCeV8
鼠屋栗太,13800,124202,930,3412,https://www.youtube.com/watch?v=j-5AQb3nxaI
三毛,12500,481580,5911,11350,https://www.youtube.com/watch?v=5w-bTaO1Kv4
水野魚娜,12100,461855,3340,4979,https://www.youtube.com/watch?v=MiVvLQMHpw0
諳石,11100,2613902,291,577,https://www.youtube.com/watch?v=f3q9CkhefvA
平平子,10900,139004,4275,8609,https://www.youtube.com/watch?v=DTa5I0_zKIY
十五號,8800,107508,4629,20486,https://www.youtube.com/watch?v=oKBlaZAbjB4
星見遙,8490,235096,1158,1834,https://www.youtube.com/watch?v=fyr8Mil20eg
蕾兒,7790,153825,1886,2775,https://www.youtube.com/watch?v=kBqyA5J-z2M
榎川幸,7230,191578,2110,2821,https://www.youtube.com/watch?v=wdY7UwJK1ag
秋月イノリ,6970,153066,884,1690,https://www.youtube.com/watch?v=UBPosbqDLKg
風絮,6440,37932,199,550,https://www.youtube.com/watch?v=-yjtEMENlRY
TSMATCH火柴,5630,121442,695,1150,https://www.youtube.com/watch?v=oogJ4-y1XeY
米亞,5630,184208,2000,5859,https://www.youtube.com/watch?v=Y-2cWk-wOOs
魔法!,5550,1738972,244,680,https://www.youtube.com/watch?v=2p8oE4nWDMQ
姬宮優花,5390,91604,574,931,https://www.youtube.com/watch?v=CmGFLqA3p4c
いくせん,5310,330594,281,343,https://www.youtube.com/watch?v=YYxHHn6Lnlc
夏日葵,5240,292513,323,758,https://www.youtube.com/watch?v=E9knqDq5bG8
邱可,5230,50698,1188,3154,https://www.youtube.com/watch?v=OjTyNWVr4dU
須多夜花,5130,69168,4958,12039,https://www.youtube.com/watch?v=1qifa3GwBUY
LMPAPER,4790,414269,112,184,https://www.youtube.com/watch?v=y3iK2cyXuIQ
723,4640,357857,157,220,https://www.youtube.com/watch?v=g7E0qePE7JU
綾賢ラピス,4150,47178,431,903,https://www.youtube.com/watch?v=OTgSecy5Mcw
Lumina,4130,146473,238,623,https://www.youtube.com/watch?v=hc_-S0n4qok
綾瑞香,4110,117225,406,4788,https://www.youtube.com/watch?v=OrsVQrySyE0
夏莎莎,4060,29470,1425,2831,https://www.youtube.com/watch?v=SoWfQs6RnEg
祈霓,3960,36295,876,2791,https://www.youtube.com/watch?v=_UVYABIairY
希靈,3940,41611,1354,6978,https://www.youtube.com/watch?v=PG9LMIDbvKY
蝦拉拉,3490,106799,842,894,https://www.youtube.com/watch?v=Ldr5LhTs4u0
楠橋詩耶,3490,93102,384,811,https://www.youtube.com/watch?v=r-vY2Sv42yY
祈菈‧貝希毛絲,3380,308246,947,3839,https://www.youtube.com/watch?v=EeG4CIJUGQI
撇嘴耳包前滾翻,2390,131849,651,651,https://www.youtube.com/watch?v=RSkJXzyJPqs
小森,2340,18274,990,2952,https://www.youtube.com/watch?v=mHKoXmqu5Dg
醬油Mochi,0,100962,1595,7303,https://www.youtube.com/watch?v=CG0vTOBXILg
