Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,810000,253492813,21097,139677,https://www.youtube.com/watch?v=X4ul5iQNmt4
杏仁ミル,316000,17983363,41004,81157,https://www.youtube.com/watch?v=Aub9OExS65o
高雄林小姐,104000,27421264,4797,12519,https://www.youtube.com/watch?v=1fKbpLdgcq4
紅月,88200,93373,0,0,
鳥羽樂奈,47000,2382404,9590,38096,https://www.youtube.com/watch?v=56hoe7Dn5CM
璐洛洛,42000,3719303,7688,39805,https://www.youtube.com/watch?v=VV4mCRruDQE
香草奈若,40600,3179822,21419,144669,https://www.youtube.com/watch?v=KkmDmsruADg
虎妮,34900,1089782,2305,4798,https://www.youtube.com/watch?v=ew9vDejzCfc
悠白,32700,812142,5286,10022,https://www.youtube.com/watch?v=C6PJgS0HqIo
兔姬,28000,901979,5107,10049,https://www.youtube.com/watch?v=Xa0KuVZ8R4c
Asa Ifrit,24700,794973,4417,10379,https://www.youtube.com/watch?v=CzgeEcgpkKo
虛擬熊頭,23500,168498,12320,42821,https://www.youtube.com/watch?v=gGEpLAatY1Q
喵太,22000,538079,1652,1838,https://www.youtube.com/watch?v=NmNBO6QRZOA
空,19300,1204711,828,3927,https://www.youtube.com/watch?v=YG9YTUDP_X0
Naya,18600,4647245,753,3483,https://www.youtube.com/watch?v=O2xpwGdBMRE
鼠屋栗太,13500,107499,906,2866,https://www.youtube.com/watch?v=UsEvOYoe1zM
如月ルミィ,12900,276615,6156,11209,https://www.youtube.com/watch?v=cT0Qo0VtEK0
灰名,12600,219582,2349,39914,https://www.youtube.com/watch?v=QjfeAUpMp04
藤乃熊,12200,45275,328,734,https://www.youtube.com/watch?v=oeYv9WviCzk
三毛,11800,372039,5929,208967,https://www.youtube.com/watch?v=6w_OBgAqGx0
水野魚娜,11500,413485,2900,6142,https://www.youtube.com/watch?v=NGhoNQlEQrY
諳石,11100,2590281,304,1026,https://www.youtube.com/watch?v=J7PxKMJnjfE
一介,10700,737465,0,0,
夏玥白夜,10700,162370,0,0,
平平子,10100,110405,4038,7622,https://www.youtube.com/watch?v=DTa5I0_zKIY
星見遙,7790,204527,1185,2236,https://www.youtube.com/watch?v=8PgyZki1zuo
蕾兒,7520,139975,1836,2652,https://www.youtube.com/watch?v=kBqyA5J-z2M
十五號,7400,65841,4117,17375,https://www.youtube.com/watch?v=oKBlaZAbjB4
風絮,6410,35237,212,438,https://www.youtube.com/watch?v=xQ457hEIPoY
魔法!,5540,1731261,328,689,https://www.youtube.com/watch?v=6_VOOSxMfDE
TSMATCH火柴,5510,117046,728,1709,https://www.youtube.com/watch?v=gG_PLQKUHzQ
いくせん,5270,325274,379,588,https://www.youtube.com/watch?v=vYS_MuNBehc
姬宮優花,5250,86928,765,888,https://www.youtube.com/watch?v=DGq_DfnOaW8
夏日葵,5180,289006,443,1318,https://www.youtube.com/watch?v=mKRg2BRx7oM
邱可,5060,42748,1011,4812,https://www.youtube.com/watch?v=WOTJy-LDPqs
LMPAPER,4780,413259,86,150,https://www.youtube.com/watch?v=Qk2YH94MVmk
綾賢ラピス,4130,44576,663,987,https://www.youtube.com/watch?v=yFq-6ZQHaU8
Lumina,4120,145214,226,572,https://www.youtube.com/watch?v=hc_-S0n4qok
綾瑞香,3960,83219,896,3920,https://www.youtube.com/watch?v=4oGsfc1Uths
夏莎莎,3870,25358,1960,5954,https://www.youtube.com/watch?v=QM2JsaYln8o
