Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,810000,254909037,24374,100666,https://www.youtube.com/watch?v=CagScdEfLRk
杏仁ミル,318000,18316700,36940,127262,https://www.youtube.com/watch?v=iCNnpjC4XLE
高雄林小姐,104000,27554875,4623,9218,https://www.youtube.com/watch?v=BE12OcNDvGY
紅月,88000,94695,0,0,
鳥羽樂奈,48100,2737606,9555,46781,https://www.youtube.com/watch?v=56hoe7Dn5CM
香草奈若,43700,3664068,20517,91436,https://www.youtube.com/watch?v=DJp6yFFAgN4
璐洛洛,42900,3928237,3935,36883,https://www.youtube.com/watch?v=fKLojfMxmPY
虎妮,34900,1119967,1925,5421,https://www.youtube.com/watch?v=ew9vDejzCfc
悠白,33600,886290,5306,10921,https://www.youtube.com/watch?v=ejGH1BC1l98
兔姬,28500,943700,4938,7490,https://www.youtube.com/watch?v=tG12m1QgOTM
虛擬熊頭,27800,363883,11757,21828,https://www.youtube.com/watch?v=cu2KvczVD1k
Asa Ifrit,25300,861057,4040,10464,https://www.youtube.com/watch?v=worGj9FJSE0
喵太,22300,559903,3185,4220,https://www.youtube.com/watch?v=nczLpp4FyzY
空,19500,1224211,868,4388,https://www.youtube.com/watch?v=-97qMHPnUdE
Naya,18600,4658040,1122,2041,https://www.youtube.com/watch?v=bbiX_GG-1Pk
灰名,16300,392599,5140,69602,https://www.youtube.com/watch?v=QjfeAUpMp04
如月ルミィ,15000,367852,6820,16132,https://www.youtube.com/watch?v=VjepVw3EUHs
藤乃熊,14100,60202,454,5439,https://www.youtube.com/watch?v=jWqywYzCeV8
鼠屋栗太,13800,126511,930,3446,https://www.youtube.com/watch?v=j-5AQb3nxaI
三毛,12600,512216,5831,11608,https://www.youtube.com/watch?v=5w-bTaO1Kv4
水野魚娜,12200,477425,3495,5007,https://www.youtube.com/watch?v=MiVvLQMHpw0
諳石,11200,2620277,292,599,https://www.youtube.com/watch?v=f3q9CkhefvA
平平子,11200,144858,4769,8689,https://www.youtube.com/watch?v=DTa5I0_zKIY
一介,10800,744424,324,354,https://www.youtube.com/watch?v=QMJM5X2qSOM
夏玥白夜,10700,162986,0,0,
十五號,9000,115427,4527,20732,https://www.youtube.com/watch?v=oKBlaZAbjB4
星見遙,8660,243079,1146,1857,https://www.youtube.com/watch?v=fyr8Mil20eg
蕾兒,7800,154754,1856,2783,https://www.youtube.com/watch?v=kBqyA5J-z2M
榎川幸,7290,194678,2113,2601,https://www.youtube.com/watch?v=ynl1y6BETGU
秋月イノリ,7000,156548,881,1706,https://www.youtube.com/watch?v=UBPosbqDLKg
風絮,6440,38406,196,558,https://www.youtube.com/watch?v=-yjtEMENlRY
須多夜花,5770,74742,4628,12500,https://www.youtube.com/watch?v=1qifa3GwBUY
米亞,5730,189873,1844,6041,https://www.youtube.com/watch?v=Y-2cWk-wOOs
TSMATCH火柴,5660,124201,684,1011,https://www.youtube.com/watch?v=XYcgPRVYNjQ
魔法!,5550,1740968,205,409,https://www.youtube.com/watch?v=kT3yzG6NN3E
姬宮優花,5410,92345,508,955,https://www.youtube.com/watch?v=CmGFLqA3p4c
いくせん,5320,331284,299,346,https://www.youtube.com/watch?v=YYxHHn6Lnlc
夏日葵,5280,293730,308,770,https://www.youtube.com/watch?v=E9knqDq5bG8
邱可,5230,51021,1051,2838,https://www.youtube.com/watch?v=ktGw__P6ZOw
LMPAPER,4790,414571,131,197,https://www.youtube.com/watch?v=y3iK2cyXuIQ
瀰婭,4720,184705,442,1328,https://www.youtube.com/watch?v=MFhTssWx-2s
723,4640,358793,139,227,https://www.youtube.com/watch?v=FMDDlPt0XsM
狛井葵,4360,152338,1090,2435,https://www.youtube.com/watch?v=J6crFn-eAwg
夏莎莎,4300,32052,1413,2536,https://www.youtube.com/watch?v=yY3oXq20UKo
祈霓,4190,37873,889,2818,https://www.youtube.com/watch?v=_UVYABIairY
綾賢ラピス,4170,47714,427,914,https://www.youtube.com/watch?v=OTgSecy5Mcw
綾瑞香,4170,124370,423,1645,https://www.youtube.com/watch?v=Ej9qyn19oZs
希靈,4150,45279,1291,7054,https://www.youtube.com/watch?v=PG9LMIDbvKY
Lumina,4130,146859,242,641,https://www.youtube.com/watch?v=hc_-S0n4qok
紗夏,3930,70297,0,0,
楠橋詩耶,3510,93639,385,561,https://www.youtube.com/watch?v=N3k6eRi68I8
蝦拉拉,3490,107468,716,918,https://www.youtube.com/watch?v=g4uLn8x9nZo
祈菈‧貝希毛絲,3460,312616,987,4133,https://www.youtube.com/watch?v=EeG4CIJUGQI
小林あいす,3450,86561,1411,1872,https://www.youtube.com/watch?v=Iqko4xVNmPk
黒田翔隼,3390,63989,629,4961,https://www.youtube.com/watch?v=m6lAY5jCdtQ
罷工,3140,78164,153,2434,https://www.youtube.com/watch?v=JV2MaD4YqqU
狐媚娘‧達亞,3060,52771,557,7538,https://www.youtube.com/watch?v=Jlu55-FPoWw
Joyce昕,3040,299999,126,214,https://www.youtube.com/watch?v=tndrV_gOauM
明石巴,3030,15759,240,240,https://www.youtube.com/watch?v=qSo8NsGSeWA
観空部,3010,142994,386,798,https://www.youtube.com/watch?v=FfFvxmfckeo
米良アイル,2830,45122,504,10093,https://www.youtube.com/watch?v=KcVXowOb3_E
櫻野露,2790,72193,407,664,https://www.youtube.com/watch?v=EKn-Y4QrOME
南琳,2540,19445,136,468,https://www.youtube.com/watch?v=DYI24RLRkcw
卡滋可可,2540,96021,238,411,https://www.youtube.com/watch?v=Ac-j4M21ZNg
星形KARAS,2490,374378,179,361,https://www.youtube.com/watch?v=KTXNetTAkz0
奶茶,2440,4482,96,135,https://www.youtube.com/watch?v=5EdIdMpWpMU
萬夜尋,2430,21210,0,0,
撇嘴耳包前滾翻,2390,132175,434,668,https://www.youtube.com/watch?v=RSkJXzyJPqs
艾黎,2380,24684,434,1256,https://www.youtube.com/watch?v=MLwNpFXpWXs
小森,2350,18456,1000,3015,https://www.youtube.com/watch?v=mHKoXmqu5Dg
砂糖,2330,372363,0,0,
櫻坂くりこ,2270,95652,235,576,https://www.youtube.com/watch?v=8r5sKsdytdA
仙貝兔兔,2250,134420,453,1997,https://www.youtube.com/watch?v=BJllOTyOOtU
Shaya,2240,92796,299,823,https://www.youtube.com/watch?v=m3SufooOxtU
ウイル,2230,53998,548,1153,https://www.youtube.com/watch?v=hPcGaZaaUfg
