Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,810000,254416765,26389,94934,https://www.youtube.com/watch?v=CagScdEfLRk
杏仁ミル,318000,18258565,47899,122995,https://www.youtube.com/watch?v=iCNnpjC4XLE
高雄林小姐,104000,27502531,4844,10235,https://www.youtube.com/watch?v=aPw3GxseLU8
鳥羽樂奈,47800,2604506,9866,44820,https://www.youtube.com/watch?v=56hoe7Dn5CM
香草奈若,43100,3597530,20974,116554,https://www.youtube.com/watch?v=cB_F5yiR0o0
璐洛洛,42600,3844916,3927,36013,https://www.youtube.com/watch?v=fKLojfMxmPY
虎妮,34900,1107523,2242,5384,https://www.youtube.com/watch?v=ew9vDejzCfc
悠白,33300,861528,4728,10689,https://www.youtube.com/watch?v=ejGH1BC1l98
兔姬,28400,929654,5251,6991,https://www.youtube.com/watch?v=tG12m1QgOTM
虛擬熊頭,26500,288561,11793,46847,https://www.youtube.com/watch?v=gGEpLAatY1Q
Asa Ifrit,25200,840066,5347,9461,https://www.youtube.com/watch?v=worGj9FJSE0
喵太,22300,553254,2082,3542,https://www.youtube.com/watch?v=nczLpp4FyzY
空,19400,1216568,818,2153,https://www.youtube.com/watch?v=DQGn2FNLBfQ
Naya,18600,4654604,1096,2010,https://www.youtube.com/watch?v=bbiX_GG-1Pk
灰名,14600,316202,4288,58679,https://www.youtube.com/watch?v=QjfeAUpMp04
藤乃熊,14400,56222,337,4545,https://www.youtube.com/watch?v=jWqywYzCeV8
如月ルミィ,14000,331402,6680,14395,https://www.youtube.com/watch?v=VjepVw3EUHs
鼠屋栗太,13700,120343,915,3334,https://www.youtube.com/watch?v=j-5AQb3nxaI
三毛,12300,446755,5763,10835,https://www.youtube.com/watch?v=XIGRpHiHRn8
水野魚娜,12000,456118,3055,4928,https://www.youtube.com/watch?v=MiVvLQMHpw0
諳石,11100,2607259,314,531,https://www.youtube.com/watch?v=f3q9CkhefvA
平平子,10700,127612,4704,8491,https://www.youtube.com/watch?v=DTa5I0_zKIY
十五號,8570,95704,4564,19864,https://www.youtube.com/watch?v=oKBlaZAbjB4
星見遙,8350,228172,1162,1817,https://www.youtube.com/watch?v=fyr8Mil20eg
蕾兒,7760,148721,1953,2757,https://www.youtube.com/watch?v=kBqyA5J-z2M
榎川幸,7180,190601,2052,2816,https://www.youtube.com/watch?v=wdY7UwJK1ag
秋月イノリ,6930,151065,867,1667,https://www.youtube.com/watch?v=UBPosbqDLKg
風絮,6440,37280,198,543,https://www.youtube.com/watch?v=-yjtEMENlRY
TSMATCH火柴,5600,120225,694,1139,https://www.youtube.com/watch?v=oogJ4-y1XeY
米亞,5590,178248,1964,6637,https://www.youtube.com/watch?v=1ulsVTIFPw4
魔法!,5550,1737078,335,733,https://www.youtube.com/watch?v=KTId2MKKsuE
姬宮優花,5360,90839,627,900,https://www.youtube.com/watch?v=DGq_DfnOaW8
いくせん,5310,329067,306,333,https://www.youtube.com/watch?v=YYxHHn6Lnlc
夏日葵,5240,292134,318,1356,https://www.youtube.com/watch?v=mKRg2BRx7oM
邱可,5200,48143,1153,3115,https://www.youtube.com/watch?v=OjTyNWVr4dU
須多夜花,4870,55648,4669,11538,https://www.youtube.com/watch?v=1qifa3GwBUY
LMPAPER,4790,413963,89,169,https://www.youtube.com/watch?v=y3iK2cyXuIQ
723,4640,357031,170,293,https://www.youtube.com/watch?v=8uiorXuZhsU
綾賢ラピス,4150,45235,523,921,https://www.youtube.com/watch?v=RWYBy3ILpwQ
Lumina,4130,146275,235,612,https://www.youtube.com/watch?v=hc_-S0n4qok
綾瑞香,4080,107083,402,4573,https://www.youtube.com/watch?v=OrsVQrySyE0
夏莎莎,4000,28702,1473,6101,https://www.youtube.com/watch?v=QM2JsaYln8o
祈霓,3940,34733,939,2752,https://www.youtube.com/watch?v=_UVYABIairY
希靈,3920,38687,1475,6883,https://www.youtube.com/watch?v=PG9LMIDbvKY
蝦拉拉,3490,106453,831,887,https://www.youtube.com/watch?v=Ldr5LhTs4u0
楠橋詩耶,3470,93022,369,811,https://www.youtube.com/watch?v=r-vY2Sv42yY
瀰婭,3440,176894,374,764,https://www.youtube.com/watch?v=UYk5GCCb77E
祈菈‧貝希毛絲,3230,301553,769,2977,https://www.youtube.com/watch?v=EeG4CIJUGQI
罷工,3120,75161,159,667,https://www.youtube.com/watch?v=KQSEMlRttWU
Joyce昕,3040,301521,159,218,https://www.youtube.com/watch?v=CtUukRocWLo
