Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,810000,255122852,33644,103338,https://www.youtube.com/watch?v=CagScdEfLRk
杏仁ミル,318000,18363008,20984,128489,https://www.youtube.com/watch?v=iCNnpjC4XLE
高雄林小姐,104000,27568618,4728,9232,https://www.youtube.com/watch?v=BE12OcNDvGY
鳥羽樂奈,48400,2774439,8397,47426,https://www.youtube.com/watch?v=56hoe7Dn5CM
香草奈若,44000,3767875,20046,72100,https://www.youtube.com/watch?v=ikXnox47fKw
璐洛洛,43000,3951786,3819,14845,https://www.youtube.com/watch?v=6Nqk5QcuJRs
虎妮,35000,1086692,1858,5430,https://www.youtube.com/watch?v=ew9vDejzCfc
悠白,33800,893300,5530,10987,https://www.youtube.com/watch?v=ejGH1BC1l98
兔姬,28600,950602,5021,7555,https://www.youtube.com/watch?v=tG12m1QgOTM
虛擬熊頭,28400,392456,10747,18490,https://www.youtube.com/watch?v=WEudqJNM_FA
Asa Ifrit,25700,866586,4675,10637,https://www.youtube.com/watch?v=worGj9FJSE0
喵太,22400,561332,3276,4345,https://www.youtube.com/watch?v=nczLpp4FyzY
空,19500,1228486,870,4558,https://www.youtube.com/watch?v=-97qMHPnUdE
Naya,18600,4660126,1144,2054,https://www.youtube.com/watch?v=bbiX_GG-1Pk
灰名,17600,429232,5685,76227,https://www.youtube.com/watch?v=QjfeAUpMp04
藤乃熊,14100,62046,453,5653,https://www.youtube.com/watch?v=jWqywYzCeV8
鼠屋栗太,13900,129697,936,3473,https://www.youtube.com/watch?v=j-5AQb3nxaI
三毛,12900,532340,4703,11567,https://www.youtube.com/watch?v=XIGRpHiHRn8
水野魚娜,12500,495806,3486,6928,https://www.youtube.com/watch?v=U1H0QZ8iE38
平平子,11900,149924,4001,8800,https://www.youtube.com/watch?v=DTa5I0_zKIY
諳石,11200,2623043,261,623,https://www.youtube.com/watch?v=f3q9CkhefvA
十五號,9640,126394,4636,21064,https://www.youtube.com/watch?v=oKBlaZAbjB4
星見遙,8890,248227,1148,1872,https://www.youtube.com/watch?v=fyr8Mil20eg
蕾兒,7830,156197,1734,2785,https://www.youtube.com/watch?v=kBqyA5J-z2M
風絮,6440,38674,186,560,https://www.youtube.com/watch?v=-yjtEMENlRY
須多夜花,6240,84633,3507,12894,https://www.youtube.com/watch?v=1qifa3GwBUY
TSMATCH火柴,5670,124469,698,1012,https://www.youtube.com/watch?v=XYcgPRVYNjQ
魔法!,5550,1742076,205,410,https://www.youtube.com/watch?v=kT3yzG6NN3E
姬宮優花,5430,92774,511,969,https://www.youtube.com/watch?v=CmGFLqA3p4c
いくせん,5330,332391,201,351,https://www.youtube.com/watch?v=YYxHHn6Lnlc
夏日葵,5310,294202,296,774,https://www.youtube.com/watch?v=E9knqDq5bG8
邱可,5230,51353,919,1962,https://www.youtube.com/watch?v=2Ws6SuMBg9A
瀰婭,4840,186250,507,1357,https://www.youtube.com/watch?v=MFhTssWx-2s
LMPAPER,4790,414734,135,200,https://www.youtube.com/watch?v=y3iK2cyXuIQ
夏莎莎,4510,34773,1341,2596,https://www.youtube.com/watch?v=IxIONNW-6FA
祈霓,4370,39536,950,2856,https://www.youtube.com/watch?v=_UVYABIairY
希靈,4360,48101,1308,7183,https://www.youtube.com/watch?v=PG9LMIDbvKY
綾瑞香,4280,137924,410,682,https://www.youtube.com/watch?v=B9uHZNegTsQ
綾賢ラピス,4180,48140,436,916,https://www.youtube.com/watch?v=OTgSecy5Mcw
Lumina,4130,147126,240,649,https://www.youtube.com/watch?v=hc_-S0n4qok
祈菈‧貝希毛絲,4010,316017,1038,4816,https://www.youtube.com/watch?v=EeG4CIJUGQI
楠橋詩耶,3520,94122,387,561,https://www.youtube.com/watch?v=N3k6eRi68I8
蝦拉拉,3510,108353,629,928,https://www.youtube.com/watch?v=g4uLn8x9nZo
罷工,3140,78307,154,2463,https://www.youtube.com/watch?v=JV2MaD4YqqU
狐媚娘‧達亞,3070,53259,561,7551,https://www.youtube.com/watch?v=Jlu55-FPoWw
撇嘴耳包前滾翻,2420,132363,466,683,https://www.youtube.com/watch?v=RSkJXzyJPqs
天堂,2380,35979,2494,8119,https://www.youtube.com/watch?v=Z9tD0EmJuGQ
小森,2370,20136,730,3040,https://www.youtube.com/watch?v=mHKoXmqu5Dg
布魯斯,2170,22050,3155,7533,https://www.youtube.com/watch?v=2zpBetbVcr0
醬油Mochi,0,107492,1393,3667,https://www.youtube.com/watch?v=vTigzRTdhfU
