Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,810000,255255546,34811,104153,https://www.youtube.com/watch?v=CagScdEfLRk
杏仁ミル,318000,18376688,21314,128719,https://www.youtube.com/watch?v=iCNnpjC4XLE
高雄林小姐,104000,27576680,4808,9233,https://www.youtube.com/watch?v=BE12OcNDvGY
鳥羽樂奈,48500,2784268,8405,47580,https://www.youtube.com/watch?v=56hoe7Dn5CM
香草奈若,44000,3800175,20391,63103,https://www.youtube.com/watch?v=IeBzeEZvJYM
璐洛洛,43000,3960250,3432,14903,https://www.youtube.com/watch?v=6Nqk5QcuJRs
虎妮,35000,1090173,1870,5433,https://www.youtube.com/watch?v=ew9vDejzCfc
悠白,33800,894175,5567,11000,https://www.youtube.com/watch?v=ejGH1BC1l98
兔姬,28600,954071,5178,7592,https://www.youtube.com/watch?v=tG12m1QgOTM
虛擬熊頭,28600,400841,11484,18624,https://www.youtube.com/watch?v=WEudqJNM_FA
Asa Ifrit,25700,868518,4115,10699,https://www.youtube.com/watch?v=worGj9FJSE0
喵太,22400,562121,3295,4371,https://www.youtube.com/watch?v=nczLpp4FyzY
空,19500,1229146,885,4581,https://www.youtube.com/watch?v=-97qMHPnUdE
Naya,18600,4660635,1154,2058,https://www.youtube.com/watch?v=bbiX_GG-1Pk
灰名,17900,442301,5728,77998,https://www.youtube.com/watch?v=QjfeAUpMp04
藤乃熊,14100,62293,455,5679,https://www.youtube.com/watch?v=jWqywYzCeV8
鼠屋栗太,13800,130619,958,3488,https://www.youtube.com/watch?v=j-5AQb3nxaI
三毛,13000,536407,4845,11618,https://www.youtube.com/watch?v=XIGRpHiHRn8
水野魚娜,12700,506388,3461,6933,https://www.youtube.com/watch?v=U1H0QZ8iE38
平平子,12000,155839,4101,8869,https://www.youtube.com/watch?v=DTa5I0_zKIY
諳石,11200,2624510,267,629,https://www.youtube.com/watch?v=f3q9CkhefvA
十五號,9810,128857,4626,11418,https://www.youtube.com/watch?v=m5gpfxqyY8w
星見遙,8970,250423,1148,1878,https://www.youtube.com/watch?v=fyr8Mil20eg
蕾兒,7830,157621,1741,2787,https://www.youtube.com/watch?v=kBqyA5J-z2M
風絮,6440,38766,186,561,https://www.youtube.com/watch?v=-yjtEMENlRY
須多夜花,6290,86866,3573,12978,https://www.youtube.com/watch?v=1qifa3GwBUY
TSMATCH火柴,5680,124543,700,1013,https://www.youtube.com/watch?v=XYcgPRVYNjQ
魔法!,5550,1742628,205,410,https://www.youtube.com/watch?v=kT3yzG6NN3E
姬宮優花,5440,92845,512,972,https://www.youtube.com/watch?v=CmGFLqA3p4c
いくせん,5330,333227,207,351,https://www.youtube.com/watch?v=YYxHHn6Lnlc
夏日葵,5320,294350,296,774,https://www.youtube.com/watch?v=E9knqDq5bG8
邱可,5230,52044,919,1964,https://www.youtube.com/watch?v=2Ws6SuMBg9A
瀰婭,4860,187226,520,1359,https://www.youtube.com/watch?v=MFhTssWx-2s
LMPAPER,4790,414787,137,202,https://www.youtube.com/watch?v=y3iK2cyXuIQ
夏莎莎,4520,35068,1344,2663,https://www.youtube.com/watch?v=IxIONNW-6FA
希靈,4410,48927,1295,7207,https://www.youtube.com/watch?v=PG9LMIDbvKY
