Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,810000,254712973,24222,99480,https://www.youtube.com/watch?v=CagScdEfLRk
杏仁ミル,318000,18303989,50187,125841,https://www.youtube.com/watch?v=iCNnpjC4XLE
高雄林小姐,104000,27529211,4717,10238,https://www.youtube.com/watch?v=aPw3GxseLU8
鳥羽樂奈,48000,2677663,10052,46217,https://www.youtube.com/watch?v=56hoe7Dn5CM
香草奈若,43400,3582748,21526,90586,https://www.youtube.com/watch?v=DJp6yFFAgN4
璐洛洛,42800,3898244,3954,36582,https://www.youtube.com/watch?v=fKLojfMxmPY
虎妮,34900,1112173,2315,5410,https://www.youtube.com/watch?v=ew9vDejzCfc
悠白,33500,877517,5162,10838,https://www.youtube.com/watch?v=ejGH1BC1l98
兔姬,28400,934784,5018,7334,https://www.youtube.com/watch?v=tG12m1QgOTM
虛擬熊頭,27300,334586,11633,47938,https://www.youtube.com/watch?v=gGEpLAatY1Q
Asa Ifrit,25300,852636,4029,10305,https://www.youtube.com/watch?v=worGj9FJSE0
喵太,22300,556770,3098,4089,https://www.youtube.com/watch?v=nczLpp4FyzY
空,19400,1221872,885,4197,https://www.youtube.com/watch?v=-97qMHPnUdE
Naya,18600,4656323,1111,2033,https://www.youtube.com/watch?v=bbiX_GG-1Pk
灰名,15600,352005,5019,65148,https://www.youtube.com/watch?v=QjfeAUpMp04
如月ルミィ,14400,351827,6711,15272,https://www.youtube.com/watch?v=VjepVw3EUHs
藤乃熊,14000,58275,366,5132,https://www.youtube.com/watch?v=jWqywYzCeV8
鼠屋栗太,13800,124202,932,3414,https://www.youtube.com/watch?v=j-5AQb3nxaI
三毛,12500,481580,5914,11404,https://www.youtube.com/watch?v=5w-bTaO1Kv4
水野魚娜,12100,461855,3342,4980,https://www.youtube.com/watch?v=MiVvLQMHpw0
諳石,11100,2613902,293,580,https://www.youtube.com/watch?v=f3q9CkhefvA
平平子,10900,139004,4280,8625,https://www.youtube.com/watch?v=DTa5I0_zKIY
十五號,8810,107508,4630,20509,https://www.youtube.com/watch?v=oKBlaZAbjB4
星見遙,8520,235096,1155,1837,https://www.youtube.com/watch?v=fyr8Mil20eg
蕾兒,7790,153825,1886,2775,https://www.youtube.com/watch?v=kBqyA5J-z2M
榎川幸,7230,191578,2114,2823,https://www.youtube.com/watch?v=wdY7UwJK1ag
秋月イノリ,6970,153066,879,1695,https://www.youtube.com/watch?v=UBPosbqDLKg
風絮,6440,37932,199,550,https://www.youtube.com/watch?v=-yjtEMENlRY
TSMATCH火柴,5640,121442,688,1150,https://www.youtube.com/watch?v=oogJ4-y1XeY
米亞,5640,184208,2004,5897,https://www.youtube.com/watch?v=Y-2cWk-wOOs
魔法!,5550,1738972,224,683,https://www.youtube.com/watch?v=2p8oE4nWDMQ
姬宮優花,5390,91604,576,935,https://www.youtube.com/watch?v=CmGFLqA3p4c
いくせん,5310,330594,283,343,https://www.youtube.com/watch?v=YYxHHn6Lnlc
夏日葵,5240,292513,326,759,https://www.youtube.com/watch?v=E9knqDq5bG8
邱可,5230,50698,1064,2837,https://www.youtube.com/watch?v=ktGw__P6ZOw
須多夜花,5160,69168,4759,12064,https://www.youtube.com/watch?v=1qifa3GwBUY
LMPAPER,4790,414269,114,185,https://www.youtube.com/watch?v=y3iK2cyXuIQ
723,4640,357857,157,220,https://www.youtube.com/watch?v=g7E0qePE7JU
綾賢ラピス,4160,47178,431,903,https://www.youtube.com/watch?v=OTgSecy5Mcw
Lumina,4130,146473,236,625,https://www.youtube.com/watch?v=hc_-S0n4qok
綾瑞香,4120,117225,406,4808,https://www.youtube.com/watch?v=OrsVQrySyE0
夏莎莎,4060,29470,1426,2831,https://www.youtube.com/watch?v=SoWfQs6RnEg
祈霓,3970,36295,886,2793,https://www.youtube.com/watch?v=_UVYABIairY
希靈,3950,41611,1355,6984,https://www.youtube.com/watch?v=PG9LMIDbvKY
楠橋詩耶,3500,93102,384,811,https://www.youtube.com/watch?v=r-vY2Sv42yY
蝦拉拉,3490,106799,843,895,https://www.youtube.com/watch?v=Ldr5LhTs4u0
祈菈‧貝希毛絲,3390,308246,930,3913,https://www.youtube.com/watch?v=EeG4CIJUGQI
撇嘴耳包前滾翻,2390,131849,651,651,https://www.youtube.com/watch?v=RSkJXzyJPqs
小森,2340,18274,991,2959,https://www.youtube.com/watch?v=mHKoXmqu5Dg
醬油Mochi,0,100962,1537,3628,https://www.youtube.com/watch?v=vTigzRTdhfU
