Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,810000,254326992,23354,94534,https://www.youtube.com/watch?v=CagScdEfLRk
杏仁ミル,318000,18236051,47707,122292,https://www.youtube.com/watch?v=iCNnpjC4XLE
高雄林小姐,104000,27496117,4829,10235,https://www.youtube.com/watch?v=aPw3GxseLU8
鳥羽樂奈,47800,2593825,9901,44563,https://www.youtube.com/watch?v=56hoe7Dn5CM
香草奈若,43100,3554789,21615,115827,https://www.youtube.com/watch?v=cB_F5yiR0o0
璐洛洛,42600,3832391,3908,35812,https://www.youtube.com/watch?v=fKLojfMxmPY
虎妮,34900,1105510,2278,5377,https://www.youtube.com/watch?v=ew9vDejzCfc
悠白,33300,857913,4728,10644,https://www.youtube.com/watch?v=ejGH1BC1l98
兔姬,28400,928335,5248,6918,https://www.youtube.com/watch?v=tG12m1QgOTM
虛擬熊頭,26400,277038,12233,46707,https://www.youtube.com/watch?v=gGEpLAatY1Q
Asa Ifrit,25200,838121,5343,9248,https://www.youtube.com/watch?v=worGj9FJSE0
喵太,22300,552033,2077,3473,https://www.youtube.com/watch?v=nczLpp4FyzY
空,19400,1215517,848,2156,https://www.youtube.com/watch?v=DQGn2FNLBfQ
Naya,18600,4654050,997,1999,https://www.youtube.com/watch?v=bbiX_GG-1Pk
灰名,14600,307177,3824,57771,https://www.youtube.com/watch?v=QjfeAUpMp04
藤乃熊,14000,55819,338,4338,https://www.youtube.com/watch?v=jWqywYzCeV8
如月ルミィ,14000,328742,6647,14135,https://www.youtube.com/watch?v=VjepVw3EUHs
鼠屋栗太,13700,118763,920,3309,https://www.youtube.com/watch?v=j-5AQb3nxaI
三毛,12300,442117,5818,10781,https://www.youtube.com/watch?v=XIGRpHiHRn8
水野魚娜,12000,453764,3054,4918,https://www.youtube.com/watch?v=MiVvLQMHpw0
諳石,11100,2605733,306,523,https://www.youtube.com/watch?v=f3q9CkhefvA
平平子,10700,126999,4662,8478,https://www.youtube.com/watch?v=DTa5I0_zKIY
十五號,8520,94375,4551,19678,https://www.youtube.com/watch?v=oKBlaZAbjB4
星見遙,8340,225889,1216,1811,https://www.youtube.com/watch?v=fyr8Mil20eg
蕾兒,7760,148435,1950,2755,https://www.youtube.com/watch?v=kBqyA5J-z2M
榎川幸,7180,190217,2037,2811,https://www.youtube.com/watch?v=wdY7UwJK1ag
秋月イノリ,6930,150823,865,1663,https://www.youtube.com/watch?v=UBPosbqDLKg
風絮,6440,37128,206,542,https://www.youtube.com/watch?v=-yjtEMENlRY
TSMATCH火柴,5600,120084,699,1138,https://www.youtube.com/watch?v=oogJ4-y1XeY
米亞,5590,175455,1987,6559,https://www.youtube.com/watch?v=1ulsVTIFPw4
魔法!,5550,1736576,334,731,https://www.youtube.com/watch?v=KTId2MKKsuE
姬宮優花,5350,90678,623,899,https://www.youtube.com/watch?v=DGq_DfnOaW8
いくせん,5310,328682,302,328,https://www.youtube.com/watch?v=YYxHHn6Lnlc
夏日葵,5240,291666,319,1353,https://www.youtube.com/watch?v=mKRg2BRx7oM
邱可,5200,47964,1058,3114,https://www.youtube.com/watch?v=OjTyNWVr4dU
須多夜花,4910,49557,4508,11366,https://www.youtube.com/watch?v=1qifa3GwBUY
LMPAPER,4790,413906,88,167,https://www.youtube.com/watch?v=VSoVd70U28w
723,4640,356661,163,292,https://www.youtube.com/watch?v=8uiorXuZhsU
綾賢ラピス,4150,44952,519,920,https://www.youtube.com/watch?v=RWYBy3ILpwQ
Lumina,4130,146194,235,609,https://www.youtube.com/watch?v=hc_-S0n4qok
綾瑞香,4090,104113,412,4514,https://www.youtube.com/watch?v=OrsVQrySyE0
夏莎莎,4000,28306,1473,6096,https://www.youtube.com/watch?v=QM2JsaYln8o
祈霓,3940,34424,1023,2752,https://www.youtube.com/watch?v=zc6I5LPoQ24
希靈,3930,37361,1550,6852,https://www.youtube.com/watch?v=PG9LMIDbvKY
蝦拉拉,3490,107354,828,887,https://www.youtube.com/watch?v=Ldr5LhTs4u0
楠橋詩耶,3470,92975,368,808,https://www.youtube.com/watch?v=r-vY2Sv42yY
瀰婭,3430,176398,371,757,https://www.youtube.com/watch?v=UYk5GCCb77E
祈菈‧貝希毛絲,3210,299000,751,2623,https://www.youtube.com/watch?v=EeG4CIJUGQI
罷工,3120,75114,159,666,https://www.youtube.com/watch?v=KQSEMlRttWU
Joyce昕,3040,301478,159,217,https://www.youtube.com/watch?v=CtUukRocWLo
