Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,810000,253648308,21656,139983,https://www.youtube.com/watch?v=X4ul5iQNmt4
杏仁ミル,317000,18054025,41108,100995,https://www.youtube.com/watch?v=iCNnpjC4XLE
高雄林小姐,104000,27438127,4802,10220,https://www.youtube.com/watch?v=aPw3GxseLU8
紅月,88100,93587,0,0,
鳥羽樂奈,47200,2451861,9723,40326,https://www.youtube.com/watch?v=56hoe7Dn5CM
璐洛洛,42100,3744660,6124,40038,https://www.youtube.com/watch?v=VV4mCRruDQE
香草奈若,40800,3242561,21518,145610,https://www.youtube.com/watch?v=KkmDmsruADg
虎妮,34900,1093649,2221,4938,https://www.youtube.com/watch?v=ew9vDejzCfc
悠白,32800,829015,5313,10045,https://www.youtube.com/watch?v=C6PJgS0HqIo
兔姬,28100,905599,5043,10118,https://www.youtube.com/watch?v=Xa0KuVZ8R4c
Asa Ifrit,24800,799783,3937,10430,https://www.youtube.com/watch?v=CzgeEcgpkKo
虛擬熊頭,24500,193143,10539,43990,https://www.youtube.com/watch?v=gGEpLAatY1Q
喵太,22100,539823,1730,1885,https://www.youtube.com/watch?v=NmNBO6QRZOA
空,19300,1207059,860,3930,https://www.youtube.com/watch?v=YG9YTUDP_X0
Naya,18600,4649754,790,3484,https://www.youtube.com/watch?v=O2xpwGdBMRE
鼠屋栗太,13600,110969,977,2929,https://www.youtube.com/watch?v=UsEvOYoe1zM
如月ルミィ,13200,289992,6292,11342,https://www.youtube.com/watch?v=cT0Qo0VtEK0
灰名,13000,246419,2522,46697,https://www.youtube.com/watch?v=QjfeAUpMp04
藤乃熊,12500,45852,267,718,https://www.youtube.com/watch?v=oeYv9WviCzk
三毛,11900,383925,5967,209563,https://www.youtube.com/watch?v=6w_OBgAqGx0
水野魚娜,11600,420226,2932,6160,https://www.youtube.com/watch?v=NGhoNQlEQrY
諳石,11100,2594588,320,1074,https://www.youtube.com/watch?v=J7PxKMJnjfE
一介,10700,738234,0,0,
夏玥白夜,10700,162450,0,0,
平平子,10200,114638,4154,7804,https://www.youtube.com/watch?v=DTa5I0_zKIY
星見遙,7930,208212,1187,2241,https://www.youtube.com/watch?v=8PgyZki1zuo
十五號,7910,76533,4333,18436,https://www.youtube.com/watch?v=oKBlaZAbjB4
蕾兒,7560,140610,1882,2717,https://www.youtube.com/watch?v=kBqyA5J-z2M
風絮,6420,36130,211,498,https://www.youtube.com/watch?v=-yjtEMENlRY
魔法!,5540,1732787,321,705,https://www.youtube.com/watch?v=KTId2MKKsuE
TSMATCH火柴,5540,117743,692,1712,https://www.youtube.com/watch?v=gG_PLQKUHzQ
いくせん,5280,326219,378,610,https://www.youtube.com/watch?v=vYS_MuNBehc
姬宮優花,5260,88187,739,890,https://www.youtube.com/watch?v=DGq_DfnOaW8
夏日葵,5200,290045,388,1325,https://www.youtube.com/watch?v=mKRg2BRx7oM
邱可,5080,44262,959,4829,https://www.youtube.com/watch?v=WOTJy-LDPqs
LMPAPER,4780,413416,94,150,https://www.youtube.com/watch?v=Qk2YH94MVmk
綾賢ラピス,4130,44695,618,992,https://www.youtube.com/watch?v=yFq-6ZQHaU8
Lumina,4120,145403,229,581,https://www.youtube.com/watch?v=hc_-S0n4qok
綾瑞香,3980,88537,791,4034,https://www.youtube.com/watch?v=OrsVQrySyE0
夏莎莎,3900,26474,1972,6018,https://www.youtube.com/watch?v=QM2JsaYln8o
祈霓,3860,31853,1134,2668,https://www.youtube.com/watch?v=_UVYABIairY
