Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,810000,253919581,22323,140412,https://www.youtube.com/watch?v=X4ul5iQNmt4
杏仁ミル,317000,18149921,45994,114708,https://www.youtube.com/watch?v=iCNnpjC4XLE
高雄林小姐,104000,27457945,4802,10226,https://www.youtube.com/watch?v=aPw3GxseLU8
紅月,88100,93837,0,0,
鳥羽樂奈,47500,2524302,10081,42325,https://www.youtube.com/watch?v=56hoe7Dn5CM
璐洛洛,42400,3772799,5718,40309,https://www.youtube.com/watch?v=VV4mCRruDQE
香草奈若,42300,3371762,21978,146711,https://www.youtube.com/watch?v=KkmDmsruADg
虎妮,34900,1098819,2315,5314,https://www.youtube.com/watch?v=ew9vDejzCfc
悠白,33000,836253,4867,10088,https://www.youtube.com/watch?v=C6PJgS0HqIo
兔姬,28200,910564,5234,6554,https://www.youtube.com/watch?v=xk_pzNGd6UQ
虛擬熊頭,25500,206203,11185,45359,https://www.youtube.com/watch?v=gGEpLAatY1Q
Asa Ifrit,24900,815382,3962,8857,https://www.youtube.com/watch?v=amABzXG3UkY
喵太,22200,544918,1972,2591,https://www.youtube.com/watch?v=nczLpp4FyzY
空,19300,1209764,867,1962,https://www.youtube.com/watch?v=DQGn2FNLBfQ
Naya,18600,4651362,902,3487,https://www.youtube.com/watch?v=O2xpwGdBMRE
鼠屋栗太,13700,113842,972,3053,https://www.youtube.com/watch?v=j-5AQb3nxaI
灰名,13600,264812,3344,51682,https://www.youtube.com/watch?v=QjfeAUpMp04
如月ルミィ,13600,308381,6401,12309,https://www.youtube.com/watch?v=VjepVw3EUHs
藤乃熊,13400,46457,330,771,https://www.youtube.com/watch?v=oeYv9WviCzk
三毛,12000,388930,6474,210242,https://www.youtube.com/watch?v=6w_OBgAqGx0
水野魚娜,11800,434503,3201,6205,https://www.youtube.com/watch?v=NGhoNQlEQrY
諳石,11100,2598682,331,1127,https://www.youtube.com/watch?v=J7PxKMJnjfE
一介,10800,739164,0,0,
夏玥白夜,10700,162566,0,0,
平平子,10500,116878,4178,8118,https://www.youtube.com/watch?v=DTa5I0_zKIY
十五號,8200,80941,4533,19128,https://www.youtube.com/watch?v=oKBlaZAbjB4
星見遙,8090,214892,1179,2244,https://www.youtube.com/watch?v=8PgyZki1zuo
蕾兒,7690,145388,1920,2733,https://www.youtube.com/watch?v=kBqyA5J-z2M
風絮,6430,36793,211,530,https://www.youtube.com/watch?v=-yjtEMENlRY
TSMATCH火柴,5570,118758,694,1714,https://www.youtube.com/watch?v=gG_PLQKUHzQ
魔法!,5540,1734317,324,715,https://www.youtube.com/watch?v=KTId2MKKsuE
いくせん,5290,327231,351,628,https://www.youtube.com/watch?v=vYS_MuNBehc
姬宮優花,5270,89356,755,893,https://www.youtube.com/watch?v=DGq_DfnOaW8
夏日葵,5210,290562,391,1330,https://www.youtube.com/watch?v=mKRg2BRx7oM
邱可,5140,45594,1002,4858,https://www.youtube.com/watch?v=WOTJy-LDPqs
LMPAPER,4780,413579,109,153,https://www.youtube.com/watch?v=VSoVd70U28w
綾賢ラピス,4140,44798,454,917,https://www.youtube.com/watch?v=RWYBy3ILpwQ
Lumina,4130,145627,233,590,https://www.youtube.com/watch?v=hc_-S0n4qok
綾瑞香,4030,94107,713,4252,https://www.youtube.com/watch?v=OrsVQrySyE0
夏莎莎,3950,26842,1999,6054,https://www.youtube.com/watch?v=QM2JsaYln8o
祈霓,3900,32436,1143,2696,https://www.youtube.com/watch?v=_UVYABIairY
須多夜花,3800,29953,3837,9916,https://www.youtube.com/watch?v=1qifa3GwBUY
希靈,3690,31463,1306,6554,https://www.youtube.com/watch?v=PG9LMIDbvKY
蝦拉拉,3470,106052,759,932,https://www.youtube.com/watch?v=MXrx3t-TPxw
楠橋詩耶,3430,93250,353,799,https://www.youtube.com/watch?v=r-vY2Sv42yY
瀰婭,3320,174444,356,651,https://www.youtube.com/watch?v=8ZLosnFd4oU
Joyce昕,3040,302912,165,215,https://www.youtube.com/watch?v=CtUukRocWLo
明石巴,3030,15652,198,201,https://www.youtube.com/watch?v=s7jUfsNuo6Q
