Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,810000,254712973,25259,99096,https://www.youtube.com/watch?v=CagScdEfLRk
杏仁ミル,318000,18303989,50104,125476,https://www.youtube.com/watch?v=iCNnpjC4XLE
高雄林小姐,104000,27529211,4846,10238,https://www.youtube.com/watch?v=aPw3GxseLU8
鳥羽樂奈,47900,2677663,10119,46091,https://www.youtube.com/watch?v=56hoe7Dn5CM
香草奈若,43400,3582748,21489,90428,https://www.youtube.com/watch?v=DJp6yFFAgN4
璐洛洛,42800,3898244,3951,36514,https://www.youtube.com/watch?v=fKLojfMxmPY
虎妮,34900,1112173,2298,5405,https://www.youtube.com/watch?v=ew9vDejzCfc
悠白,33400,877517,5071,10824,https://www.youtube.com/watch?v=ejGH1BC1l98
兔姬,28400,934784,5015,7288,https://www.youtube.com/watch?v=tG12m1QgOTM
虛擬熊頭,27200,334586,11573,47833,https://www.youtube.com/watch?v=gGEpLAatY1Q
Asa Ifrit,25300,852636,4025,10244,https://www.youtube.com/watch?v=worGj9FJSE0
喵太,22300,556770,3065,4044,https://www.youtube.com/watch?v=nczLpp4FyzY
空,19400,1221872,912,4153,https://www.youtube.com/watch?v=-97qMHPnUdE
Naya,18600,4656323,1109,2031,https://www.youtube.com/watch?v=bbiX_GG-1Pk
灰名,15400,352005,4659,64264,https://www.youtube.com/watch?v=QjfeAUpMp04
如月ルミィ,14300,351827,6686,15094,https://www.youtube.com/watch?v=VjepVw3EUHs
藤乃熊,14000,58275,364,5034,https://www.youtube.com/watch?v=jWqywYzCeV8
鼠屋栗太,13800,124202,927,3405,https://www.youtube.com/watch?v=j-5AQb3nxaI
三毛,12500,481580,6010,11309,https://www.youtube.com/watch?v=5w-bTaO1Kv4
水野魚娜,12100,461855,3389,4975,https://www.youtube.com/watch?v=MiVvLQMHpw0
諳石,11100,2613902,301,575,https://www.youtube.com/watch?v=f3q9CkhefvA
平平子,10900,139004,4452,8601,https://www.youtube.com/watch?v=DTa5I0_zKIY
十五號,8790,107508,4624,20460,https://www.youtube.com/watch?v=oKBlaZAbjB4
星見遙,8480,235096,1139,1834,https://www.youtube.com/watch?v=fyr8Mil20eg
蕾兒,7790,153825,1849,2775,https://www.youtube.com/watch?v=kBqyA5J-z2M
榎川幸,7220,191578,2096,2821,https://www.youtube.com/watch?v=wdY7UwJK1ag
秋月イノリ,6970,153066,883,1690,https://www.youtube.com/watch?v=UBPosbqDLKg
風絮,6440,37932,199,550,https://www.youtube.com/watch?v=-yjtEMENlRY
TSMATCH火柴,5630,121442,695,1150,https://www.youtube.com/watch?v=oogJ4-y1XeY
米亞,5620,184208,1997,5840,https://www.youtube.com/watch?v=Y-2cWk-wOOs
魔法!,5550,1738972,243,679,https://www.youtube.com/watch?v=2p8oE4nWDMQ
姬宮優花,5380,91604,573,931,https://www.youtube.com/watch?v=CmGFLqA3p4c
いくせん,5310,330594,278,343,https://www.youtube.com/watch?v=YYxHHn6Lnlc
夏日葵,5240,292513,322,757,https://www.youtube.com/watch?v=E9knqDq5bG8
邱可,5230,50698,1188,3151,https://www.youtube.com/watch?v=OjTyNWVr4dU
須多夜花,5120,69168,4924,12003,https://www.youtube.com/watch?v=1qifa3GwBUY
LMPAPER,4790,414269,110,183,https://www.youtube.com/watch?v=y3iK2cyXuIQ
723,4640,357857,157,218,https://www.youtube.com/watch?v=g7E0qePE7JU
綾賢ラピス,4160,47178,429,903,https://www.youtube.com/watch?v=OTgSecy5Mcw
Lumina,4130,146473,238,622,https://www.youtube.com/watch?v=hc_-S0n4qok
綾瑞香,4110,117225,406,4774,https://www.youtube.com/watch?v=OrsVQrySyE0
夏莎莎,4060,29470,1425,2831,https://www.youtube.com/watch?v=SoWfQs6RnEg
祈霓,3960,36295,878,2789,https://www.youtube.com/watch?v=_UVYABIairY
希靈,3940,41611,1352,6974,https://www.youtube.com/watch?v=PG9LMIDbvKY
蝦拉拉,3490,106799,842,894,https://www.youtube.com/watch?v=Ldr5LhTs4u0
楠橋詩耶,3490,93102,382,811,https://www.youtube.com/watch?v=r-vY2Sv42yY
祈菈‧貝希毛絲,3380,308246,911,3829,https://www.youtube.com/watch?v=EeG4CIJUGQI
撇嘴耳包前滾翻,2390,131849,648,648,https://www.youtube.com/watch?v=RSkJXzyJPqs
小森,2340,18274,990,2942,https://www.youtube.com/watch?v=mHKoXmqu5Dg
醬油Mochi,0,100962,1534,7294,https://www.youtube.com/watch?v=CG0vTOBXILg
