Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,810000,253648308,20954,139881,https://www.youtube.com/watch?v=X4ul5iQNmt4
杏仁ミル,317000,18054025,42997,93190,https://www.youtube.com/watch?v=iCNnpjC4XLE
高雄林小姐,104000,27438127,4801,10220,https://www.youtube.com/watch?v=aPw3GxseLU8
紅月,88100,93587,0,0,
鳥羽樂奈,47200,2451861,9613,39512,https://www.youtube.com/watch?v=56hoe7Dn5CM
璐洛洛,42100,3744660,5908,39963,https://www.youtube.com/watch?v=VV4mCRruDQE
香草奈若,40800,3242561,21524,145309,https://www.youtube.com/watch?v=KkmDmsruADg
虎妮,34900,1093649,2340,4887,https://www.youtube.com/watch?v=ew9vDejzCfc
悠白,32800,829015,5371,10035,https://www.youtube.com/watch?v=C6PJgS0HqIo
兔姬,28100,905599,5040,10099,https://www.youtube.com/watch?v=Xa0KuVZ8R4c
Asa Ifrit,24800,799783,3935,10407,https://www.youtube.com/watch?v=CzgeEcgpkKo
虛擬熊頭,24200,193143,10140,43605,https://www.youtube.com/watch?v=gGEpLAatY1Q
喵太,22100,539823,1698,1865,https://www.youtube.com/watch?v=NmNBO6QRZOA
空,19200,1207059,850,3930,https://www.youtube.com/watch?v=YG9YTUDP_X0
Naya,18600,4649754,776,3483,https://www.youtube.com/watch?v=O2xpwGdBMRE
鼠屋栗太,13600,110969,975,2910,https://www.youtube.com/watch?v=UsEvOYoe1zM
如月ルミィ,13100,289992,6217,11295,https://www.youtube.com/watch?v=cT0Qo0VtEK0
灰名,12900,246419,2481,45401,https://www.youtube.com/watch?v=QjfeAUpMp04
藤乃熊,12400,45852,271,728,https://www.youtube.com/watch?v=oeYv9WviCzk
三毛,11900,383925,5459,209396,https://www.youtube.com/watch?v=6w_OBgAqGx0
水野魚娜,11500,420226,2932,6149,https://www.youtube.com/watch?v=NGhoNQlEQrY
諳石,11100,2594588,318,1053,https://www.youtube.com/watch?v=J7PxKMJnjfE
一介,10700,738234,0,0,
夏玥白夜,10700,162450,0,0,
平平子,10200,114638,4145,7774,https://www.youtube.com/watch?v=DTa5I0_zKIY
星見遙,7880,208212,1187,2239,https://www.youtube.com/watch?v=8PgyZki1zuo
十五號,7780,76533,4273,18148,https://www.youtube.com/watch?v=oKBlaZAbjB4
