Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,811000,256105934,40997,109134,https://www.youtube.com/watch?v=xEdIqLLcJU4
杏仁ミル,319000,18575641,27940,131420,https://www.youtube.com/watch?v=iCNnpjC4XLE
高雄林小姐,104000,27647246,4345,9245,https://www.youtube.com/watch?v=BE12OcNDvGY
鳥羽樂奈,49900,2994900,8312,26216,https://www.youtube.com/watch?v=8WSsA8iu1pE
香草奈若,45600,4114569,17620,52975,https://www.youtube.com/watch?v=FJvPw15zPOc
璐洛洛,44500,4154893,3971,40676,https://www.youtube.com/watch?v=uCmwqXj9Jic
虎妮,35200,1108300,2042,7623,https://www.youtube.com/watch?v=pYmZ7I8jkwM
悠白,34500,909219,5835,11198,https://www.youtube.com/watch?v=ejGH1BC1l98
虛擬熊頭,31700,525807,11596,31822,https://www.youtube.com/watch?v=kdpMXHeO-u4
兔姬,29100,977014,5110,7980,https://www.youtube.com/watch?v=tG12m1QgOTM
Asa Ifrit,26600,911201,5591,11566,https://www.youtube.com/watch?v=worGj9FJSE0
喵太,22400,567753,4723,4723,https://www.youtube.com/watch?v=nczLpp4FyzY
灰名,21400,576290,6224,56829,https://www.youtube.com/watch?v=NgZdIk4QG5w
空,20800,1264487,846,11837,https://www.youtube.com/watch?v=DuJwYt9mNco
Naya,18600,4673450,1334,5078,https://www.youtube.com/watch?v=Uz7aTAyp2-4
藤乃熊,16200,65646,480,6191,https://www.youtube.com/watch?v=jWqywYzCeV8
三毛,14400,620223,5349,13115,https://www.youtube.com/watch?v=YctgSgYk7cY
鼠屋栗太,14300,143146,891,3634,https://www.youtube.com/watch?v=j-5AQb3nxaI
水野魚娜,14200,580492,4150,7778,https://www.youtube.com/watch?v=U1H0QZ8iE38
平平子,13600,192260,4477,8363,https://www.youtube.com/watch?v=zEHJINkdhSA
十五號,11300,179625,4415,12499,https://www.youtube.com/watch?v=DL0OJ5Z4ItA
諳石,11200,2636399,285,756,https://www.youtube.com/watch?v=_TqfYSGte84
星見遙,9710,272915,1086,2914,https://www.youtube.com/watch?v=xnJVAa1GUJk
須多夜花,8200,108887,2463,14238,https://www.youtube.com/watch?v=1qifa3GwBUY
蕾兒,7950,166358,1403,2477,https://www.youtube.com/watch?v=P6qvf8zT9fE
風絮,6450,39595,188,565,https://www.youtube.com/watch?v=-yjtEMENlRY
TSMATCH火柴,5790,129936,510,905,https://www.youtube.com/watch?v=zoYWJwJeonU
夏日葵,5600,305189,309,8469,https://www.youtube.com/watch?v=ch_qIhqWfVw
魔法!,5570,1749225,306,451,https://www.youtube.com/watch?v=kT3yzG6NN3E
姬宮優花,5490,94975,450,1017,https://www.youtube.com/watch?v=CmGFLqA3p4c
いくせん,5400,339205,223,750,https://www.youtube.com/watch?v=57YNeYFEepY
邱可,5270,55384,709,1840,https://www.youtube.com/watch?v=I0rBWVEc7CU
祈菈‧貝希毛絲,5230,343789,1647,6054,https://www.youtube.com/watch?v=EeG4CIJUGQI
瀰婭,5070,191375,460,1389,https://www.youtube.com/watch?v=MFhTssWx-2s
希靈,4810,61173,1338,2840,https://www.youtube.com/watch?v=-1RzMgDh7Hw
LMPAPER,4800,415325,159,266,https://www.youtube.com/watch?v=aj-upnSdv5U
綾瑞香,4790,187784,463,1411,https://www.youtube.com/watch?v=B9uHZNegTsQ
夏莎莎,4690,37630,1077,3138,https://www.youtube.com/watch?v=IxIONNW-6FA
祈霓,4580,44392,923,1481,https://www.youtube.com/watch?v=6ThtBDi_Y6Q
綾賢ラピス,4210,49831,338,865,https://www.youtube.com/watch?v=iHfpTz8VLI0
Lumina,4130,148245,203,246,https://www.youtube.com/watch?v=JxpOvk0sHsc
蝦拉拉,3710,113071,890,1219,https://www.youtube.com/watch?v=x98X5yK1Ohg
楠橋詩耶,3620,96034,249,438,https://www.youtube.com/watch?v=KsPmaCb0AI8
秋月莉莉卡,3270,29696,890,5177,https://www.youtube.com/watch?v=z9mKyEh68NQ
罷工,3150,79024,164,2504,https://www.youtube.com/watch?v=JV2MaD4YqqU
狐媚娘‧達亞,3140,57833,514,2887,https://www.youtube.com/watch?v=bdBav-0sJtI
明石巴,3070,16111,270,295,https://www.youtube.com/watch?v=qSo8NsGSeWA
観空部,3060,144938,342,598,https://www.youtube.com/watch?v=F_PWv99QRQU
天堂,3060,58701,1982,8978,https://www.youtube.com/watch?v=Z9tD0EmJuGQ
Joyce昕,3040,300653,142,172,https://www.youtube.com/watch?v=VC31rbnr8gY
櫻野露,2990,78091,432,746,https://www.youtube.com/watch?v=xNZhjYYRT8A
艾黎,2970,30388,385,1470,https://www.youtube.com/watch?v=MLwNpFXpWXs
南琳,2600,21715,164,657,https://www.youtube.com/watch?v=DYI24RLRkcw
布魯斯,2550,29320,1831,8121,https://www.youtube.com/watch?v=2zpBetbVcr0
小森,2410,21122,532,3053,https://www.youtube.com/watch?v=mHKoXmqu5Dg
希莉亞,1890,87029,2060,4020,https://www.youtube.com/watch?v=qlcRS8JVRJ4
嗚夫沃夫,1690,44513,1315,4368,https://www.youtube.com/watch?v=hEAGT872CME
麻子マコ,1380,5754,1878,2866,https://www.youtube.com/watch?v=qSrWUJmPOjo
醬油Mochi,0,120392,1301,3625,https://www.youtube.com/watch?v=ZS-QOmiS0DE
