Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,811000,256358406,41276,113962,https://www.youtube.com/watch?v=xEdIqLLcJU4
杏仁ミル,319000,18603786,27858,131874,https://www.youtube.com/watch?v=iCNnpjC4XLE
高雄林小姐,104000,27666507,4423,9246,https://www.youtube.com/watch?v=BE12OcNDvGY
鳥羽樂奈,50200,3059501,8200,24815,https://www.youtube.com/watch?v=bmQOA44dbNE
香草奈若,46200,4193990,16930,53920,https://www.youtube.com/watch?v=FJvPw15zPOc
璐洛洛,44900,4215239,3819,43635,https://www.youtube.com/watch?v=uCmwqXj9Jic
虎妮,35200,1113630,1984,7719,https://www.youtube.com/watch?v=pYmZ7I8jkwM
悠白,34800,914432,5831,6967,https://www.youtube.com/watch?v=fjoMGF3DOwk
虛擬熊頭,32200,572558,11948,32658,https://www.youtube.com/watch?v=kdpMXHeO-u4
兔姬,29300,985391,5599,8014,https://www.youtube.com/watch?v=tG12m1QgOTM
Asa Ifrit,26800,926206,5273,11711,https://www.youtube.com/watch?v=worGj9FJSE0
喵太,22500,569290,4784,4784,https://www.youtube.com/watch?v=nczLpp4FyzY
灰名,22200,613976,6212,32045,https://www.youtube.com/watch?v=M1C9p9kmVLk
空,21000,1270226,882,11860,https://www.youtube.com/watch?v=DuJwYt9mNco
Naya,18600,4678651,1253,5228,https://www.youtube.com/watch?v=Uz7aTAyp2-4
藤乃熊,16600,66496,517,6249,https://www.youtube.com/watch?v=jWqywYzCeV8
三毛,14800,645296,5375,13650,https://www.youtube.com/watch?v=YctgSgYk7cY
水野魚娜,14400,594156,4189,8214,https://www.youtube.com/watch?v=uZU_Yf4kqHY
鼠屋栗太,14300,147302,816,3657,https://www.youtube.com/watch?v=j-5AQb3nxaI
平平子,14100,195411,4539,8502,https://www.youtube.com/watch?v=zEHJINkdhSA
十五號,11600,187054,4608,12726,https://www.youtube.com/watch?v=DL0OJ5Z4ItA
諳石,11200,2639915,263,772,https://www.youtube.com/watch?v=_TqfYSGte84
星見遙,9790,276545,1086,2960,https://www.youtube.com/watch?v=xnJVAa1GUJk
須多夜花,9010,117998,2482,14490,https://www.youtube.com/watch?v=1qifa3GwBUY
蕾兒,8010,167737,1380,2485,https://www.youtube.com/watch?v=P6qvf8zT9fE
風絮,6460,39825,167,567,https://www.youtube.com/watch?v=-yjtEMENlRY
TSMATCH火柴,5810,130964,542,915,https://www.youtube.com/watch?v=zoYWJwJeonU
祈菈‧貝希毛絲,5660,352728,1790,6200,https://www.youtube.com/watch?v=EeG4CIJUGQI
夏日葵,5640,306824,314,8595,https://www.youtube.com/watch?v=ch_qIhqWfVw
魔法!,5570,1751130,355,416,https://www.youtube.com/watch?v=P1NBHihxhW8
姬宮優花,5550,96042,460,1021,https://www.youtube.com/watch?v=CmGFLqA3p4c
いくせん,5410,340443,221,765,https://www.youtube.com/watch?v=57YNeYFEepY
邱可,5320,56738,727,1849,https://www.youtube.com/watch?v=I0rBWVEc7CU
瀰婭,5230,192226,492,1394,https://www.youtube.com/watch?v=MFhTssWx-2s
希靈,4960,66661,1332,2905,https://www.youtube.com/watch?v=-1RzMgDh7Hw
綾瑞香,4840,200345,556,1496,https://www.youtube.com/watch?v=B9uHZNegTsQ
LMPAPER,4810,415472,178,279,https://www.youtube.com/watch?v=aj-upnSdv5U
夏莎莎,4770,39280,814,3181,https://www.youtube.com/watch?v=IxIONNW-6FA
祈霓,4630,45346,894,1545,https://www.youtube.com/watch?v=6ThtBDi_Y6Q
綾賢ラピス,4240,50717,295,867,https://www.youtube.com/watch?v=iHfpTz8VLI0
Lumina,4140,148553,192,215,https://www.youtube.com/watch?v=17Ex_KG3NAA
蝦拉拉,3750,113980,980,1409,https://www.youtube.com/watch?v=Yzsb1RHAEvg
楠橋詩耶,3680,96539,255,440,https://www.youtube.com/watch?v=KsPmaCb0AI8
秋月莉莉卡,3360,31214,896,5226,https://www.youtube.com/watch?v=z9mKyEh68NQ
卡滋可可,3220,101999,353,1366,https://www.youtube.com/watch?v=6J4iZxXTk_0
罷工,3160,79172,169,2508,https://www.youtube.com/watch?v=JV2MaD4YqqU
狐媚娘‧達亞,3160,58993,500,2888,https://www.youtube.com/watch?v=bdBav-0sJtI
天堂,3140,60376,2099,9048,https://www.youtube.com/watch?v=Z9tD0EmJuGQ
明石巴,3080,16158,261,299,https://www.youtube.com/watch?v=qSo8NsGSeWA
観空部,3070,145887,345,593,https://www.youtube.com/watch?v=F_PWv99QRQU
Joyce昕,3030,301089,148,224,https://www.youtube.com/watch?v=0t04dqWLy3Y
艾黎,3030,31172,328,1015,https://www.youtube.com/watch?v=isDU4y9SOGc
櫻野露,3010,78793,450,749,https://www.youtube.com/watch?v=xNZhjYYRT8A
南琳,2630,21924,154,676,https://www.youtube.com/watch?v=DYI24RLRkcw
布魯斯,2600,30895,1193,8175,https://www.youtube.com/watch?v=2zpBetbVcr0
希莉亞,2080,87678,2060,4025,https://www.youtube.com/watch?v=qlcRS8JVRJ4
嗚夫沃夫,1810,47997,1322,4477,https://www.youtube.com/watch?v=hEAGT872CME
麻子マコ,1450,6034,1571,2929,https://www.youtube.com/watch?v=qSrWUJmPOjo
醬油Mochi,0,125551,1236,2478,https://www.youtube.com/watch?v=V-lzUIp7W3o
