Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,810000,254416765,25703,95409,https://www.youtube.com/watch?v=CagScdEfLRk
杏仁ミル,318000,18258565,44717,123227,https://www.youtube.com/watch?v=iCNnpjC4XLE
高雄林小姐,104000,27502531,4831,10235,https://www.youtube.com/watch?v=aPw3GxseLU8
鳥羽樂奈,47800,2604506,9869,45010,https://www.youtube.com/watch?v=56hoe7Dn5CM
香草奈若,43100,3597530,21032,116770,https://www.youtube.com/watch?v=cB_F5yiR0o0
璐洛洛,42600,3844916,3930,36077,https://www.youtube.com/watch?v=fKLojfMxmPY
虎妮,34900,1107523,2165,5387,https://www.youtube.com/watch?v=ew9vDejzCfc
悠白,33300,861528,4729,10712,https://www.youtube.com/watch?v=ejGH1BC1l98
兔姬,28400,929654,5254,7024,https://www.youtube.com/watch?v=tG12m1QgOTM
虛擬熊頭,26600,288561,11333,46928,https://www.youtube.com/watch?v=gGEpLAatY1Q
Asa Ifrit,25200,840066,5161,9548,https://www.youtube.com/watch?v=worGj9FJSE0
喵太,22300,553254,2089,3587,https://www.youtube.com/watch?v=nczLpp4FyzY
空,19400,1216568,883,2977,https://www.youtube.com/watch?v=-97qMHPnUdE
Naya,18600,4654604,1097,2010,https://www.youtube.com/watch?v=bbiX_GG-1Pk
灰名,14700,316202,4147,59284,https://www.youtube.com/watch?v=QjfeAUpMp04
藤乃熊,14400,56222,337,4569,https://www.youtube.com/watch?v=jWqywYzCeV8
如月ルミィ,14000,331402,6616,14459,https://www.youtube.com/watch?v=VjepVw3EUHs
鼠屋栗太,13800,120343,920,3347,https://www.youtube.com/watch?v=j-5AQb3nxaI
三毛,12300,446755,5853,10857,https://www.youtube.com/watch?v=XIGRpHiHRn8
水野魚娜,12000,456118,3057,4930,https://www.youtube.com/watch?v=MiVvLQMHpw0
諳石,11100,2607259,317,536,https://www.youtube.com/watch?v=f3q9CkhefvA
平平子,10700,127612,4711,8502,https://www.youtube.com/watch?v=DTa5I0_zKIY
十五號,8610,95704,4571,19940,https://www.youtube.com/watch?v=oKBlaZAbjB4
星見遙,8370,228172,1164,1818,https://www.youtube.com/watch?v=fyr8Mil20eg
蕾兒,7770,148721,1953,2760,https://www.youtube.com/watch?v=kBqyA5J-z2M
榎川幸,7190,190601,2053,2817,https://www.youtube.com/watch?v=wdY7UwJK1ag
秋月イノリ,6930,151065,873,1667,https://www.youtube.com/watch?v=UBPosbqDLKg
風絮,6440,37280,206,543,https://www.youtube.com/watch?v=-yjtEMENlRY
TSMATCH火柴,5600,120225,695,1140,https://www.youtube.com/watch?v=oogJ4-y1XeY
米亞,5600,178248,1876,6655,https://www.youtube.com/watch?v=1ulsVTIFPw4
魔法!,5540,1737078,336,735,https://www.youtube.com/watch?v=KTId2MKKsuE
姬宮優花,5360,90839,630,900,https://www.youtube.com/watch?v=DGq_DfnOaW8
いくせん,5310,329067,306,333,https://www.youtube.com/watch?v=YYxHHn6Lnlc
夏日葵,5240,292134,301,747,https://www.youtube.com/watch?v=E9knqDq5bG8
邱可,5200,48143,1155,3116,https://www.youtube.com/watch?v=OjTyNWVr4dU
須多夜花,4890,55648,4594,11584,https://www.youtube.com/watch?v=1qifa3GwBUY
LMPAPER,4790,413963,90,171,https://www.youtube.com/watch?v=y3iK2cyXuIQ
723,4640,357031,149,211,https://www.youtube.com/watch?v=g7E0qePE7JU
綾賢ラピス,4150,45235,635,921,https://www.youtube.com/watch?v=RWYBy3ILpwQ
Lumina,4130,146275,235,613,https://www.youtube.com/watch?v=hc_-S0n4qok
綾瑞香,4090,107083,404,4594,https://www.youtube.com/watch?v=OrsVQrySyE0
夏莎莎,4020,28702,1475,6107,https://www.youtube.com/watch?v=QM2JsaYln8o
祈霓,3950,34733,939,2758,https://www.youtube.com/watch?v=_UVYABIairY
希靈,3920,38687,1478,6891,https://www.youtube.com/watch?v=PG9LMIDbvKY
蝦拉拉,3490,106453,832,887,https://www.youtube.com/watch?v=Ldr5LhTs4u0
楠橋詩耶,3470,93022,369,810,https://www.youtube.com/watch?v=r-vY2Sv42yY
瀰婭,3440,176894,377,769,https://www.youtube.com/watch?v=UYk5GCCb77E
祈菈‧貝希毛絲,3250,301553,769,3095,https://www.youtube.com/watch?v=EeG4CIJUGQI
罷工,3120,75161,159,669,https://www.youtube.com/watch?v=KQSEMlRttWU
Joyce昕,3040,301521,166,218,https://www.youtube.com/watch?v=CtUukRocWLo
