Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,810000,255393453,37850,105166,https://www.youtube.com/watch?v=CagScdEfLRk
杏仁ミル,318000,18398676,23099,129107,https://www.youtube.com/watch?v=iCNnpjC4XLE
高雄林小姐,104000,27587836,4732,9237,https://www.youtube.com/watch?v=BE12OcNDvGY
鳥羽樂奈,48600,2810902,8380,47797,https://www.youtube.com/watch?v=56hoe7Dn5CM
香草奈若,44200,3831246,19778,63868,https://www.youtube.com/watch?v=IeBzeEZvJYM
璐洛洛,43100,3979566,3850,14971,https://www.youtube.com/watch?v=6Nqk5QcuJRs
虎妮,35000,1091360,1935,5435,https://www.youtube.com/watch?v=ew9vDejzCfc
悠白,33900,898810,5414,11028,https://www.youtube.com/watch?v=ejGH1BC1l98
虛擬熊頭,28900,428646,12271,18868,https://www.youtube.com/watch?v=WEudqJNM_FA
兔姬,28700,959705,5089,7653,https://www.youtube.com/watch?v=tG12m1QgOTM
Asa Ifrit,25800,878703,4155,10824,https://www.youtube.com/watch?v=worGj9FJSE0
喵太,22400,562991,3319,4403,https://www.youtube.com/watch?v=nczLpp4FyzY
空,19600,1235688,887,6232,https://www.youtube.com/watch?v=DuJwYt9mNco
Naya,18600,4661311,1163,2059,https://www.youtube.com/watch?v=bbiX_GG-1Pk
灰名,18100,459651,5772,80449,https://www.youtube.com/watch?v=QjfeAUpMp04
藤乃熊,14100,62309,468,5718,https://www.youtube.com/watch?v=jWqywYzCeV8
鼠屋栗太,13900,132271,960,3511,https://www.youtube.com/watch?v=j-5AQb3nxaI
三毛,13200,543874,5198,11730,https://www.youtube.com/watch?v=XIGRpHiHRn8
水野魚娜,12800,511211,3507,6825,https://www.youtube.com/watch?v=U1H0QZ8iE38
平平子,12200,166957,4222,8926,https://www.youtube.com/watch?v=DTa5I0_zKIY
諳石,11200,2625964,262,631,https://www.youtube.com/watch?v=f3q9CkhefvA
十五號,10000,132123,4641,11597,https://www.youtube.com/watch?v=m5gpfxqyY8w
星見遙,9060,252912,1156,1882,https://www.youtube.com/watch?v=fyr8Mil20eg
蕾兒,7890,161067,1711,2789,https://www.youtube.com/watch?v=kBqyA5J-z2M
須多夜花,6600,88313,3677,13129,https://www.youtube.com/watch?v=1qifa3GwBUY
風絮,6440,38951,186,561,https://www.youtube.com/watch?v=-yjtEMENlRY
TSMATCH火柴,5680,124673,700,1014,https://www.youtube.com/watch?v=XYcgPRVYNjQ
魔法!,5550,1743303,205,411,https://www.youtube.com/watch?v=kT3yzG6NN3E
姬宮優花,5440,92926,513,974,https://www.youtube.com/watch?v=CmGFLqA3p4c
いくせん,5340,333824,209,352,https://www.youtube.com/watch?v=YYxHHn6Lnlc
夏日葵,5330,294543,296,774,https://www.youtube.com/watch?v=E9knqDq5bG8
邱可,5240,52856,881,1968,https://www.youtube.com/watch?v=2Ws6SuMBg9A
瀰婭,4910,188164,514,1368,https://www.youtube.com/watch?v=MFhTssWx-2s
LMPAPER,4790,414874,138,205,https://www.youtube.com/watch?v=y3iK2cyXuIQ
夏莎莎,4550,35326,1346,2760,https://www.youtube.com/watch?v=IxIONNW-6FA
希靈,4490,51555,1392,7243,https://www.youtube.com/watch?v=PG9LMIDbvKY
祈霓,4430,40221,933,1654,https://www.youtube.com/watch?v=HYojt0vu2Vk
綾瑞香,4370,146999,414,808,https://www.youtube.com/watch?v=B9uHZNegTsQ
祈菈‧貝希毛絲,4340,325136,1243,5418,https://www.youtube.com/watch?v=EeG4CIJUGQI
綾賢ラピス,4180,48748,434,918,https://www.youtube.com/watch?v=OTgSecy5Mcw
Lumina,4120,147264,218,246,https://www.youtube.com/watch?v=X2p3Br4oD00
楠橋詩耶,3530,94221,396,566,https://www.youtube.com/watch?v=5jCCvCHuH7k
蝦拉拉,3520,109562,697,1004,https://www.youtube.com/watch?v=x98X5yK1Ohg
罷工,3150,78560,151,2474,https://www.youtube.com/watch?v=JV2MaD4YqqU
狐媚娘‧達亞,3080,54276,575,7555,https://www.youtube.com/watch?v=Jlu55-FPoWw
天堂,2590,43756,2769,8416,https://www.youtube.com/watch?v=Z9tD0EmJuGQ
撇嘴耳包前滾翻,2440,132716,508,706,https://www.youtube.com/watch?v=RSkJXzyJPqs
小森,2380,20378,734,3044,https://www.youtube.com/watch?v=mHKoXmqu5Dg
布魯斯,2230,25312,2700,7657,https://www.youtube.com/watch?v=2zpBetbVcr0
醬油Mochi,0,110473,1388,3675,https://www.youtube.com/watch?v=vTigzRTdhfU
