Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,810000,255533487,39001,84853,https://www.youtube.com/watch?v=wM69R1fw2gQ
杏仁ミル,318000,18434827,26398,129816,https://www.youtube.com/watch?v=iCNnpjC4XLE
高雄林小姐,104000,27602486,4752,9239,https://www.youtube.com/watch?v=BE12OcNDvGY
鳥羽樂奈,48800,2833013,8388,48293,https://www.youtube.com/watch?v=56hoe7Dn5CM
香草奈若,44400,3893864,18155,33532,https://www.youtube.com/watch?v=FJvPw15zPOc
璐洛洛,43500,4019893,3873,21554,https://www.youtube.com/watch?v=uCmwqXj9Jic
虎妮,35000,1094409,1991,5445,https://www.youtube.com/watch?v=ew9vDejzCfc
悠白,34000,901339,5449,11070,https://www.youtube.com/watch?v=ejGH1BC1l98
虛擬熊頭,29500,448308,12891,24293,https://www.youtube.com/watch?v=kdpMXHeO-u4
兔姬,28800,965001,5054,7764,https://www.youtube.com/watch?v=tG12m1QgOTM
Asa Ifrit,26100,890998,5311,11049,https://www.youtube.com/watch?v=worGj9FJSE0
喵太,22400,564158,4480,4480,https://www.youtube.com/watch?v=nczLpp4FyzY
空,19900,1237189,869,6303,https://www.youtube.com/watch?v=DuJwYt9mNco
灰名,18700,475818,5834,84611,https://www.youtube.com/watch?v=QjfeAUpMp04
Naya,18600,4662189,1177,2060,https://www.youtube.com/watch?v=bbiX_GG-1Pk
藤乃熊,15100,63271,467,5827,https://www.youtube.com/watch?v=jWqywYzCeV8
鼠屋栗太,13900,134434,929,3531,https://www.youtube.com/watch?v=j-5AQb3nxaI
三毛,13500,559780,5428,12164,https://www.youtube.com/watch?v=XIGRpHiHRn8
水野魚娜,13300,532709,3591,7406,https://www.youtube.com/watch?v=U1H0QZ8iE38
平平子,12600,175302,4422,9027,https://www.youtube.com/watch?v=DTa5I0_zKIY
諳石,11200,2628588,272,641,https://www.youtube.com/watch?v=f3q9CkhefvA
十五號,10400,139590,4266,11824,https://www.youtube.com/watch?v=m5gpfxqyY8w
星見遙,9220,257511,1154,1840,https://www.youtube.com/watch?v=xV5OqExZUx4
蕾兒,7900,161736,1558,2792,https://www.youtube.com/watch?v=kBqyA5J-z2M
須多夜花,6850,94440,3505,13394,https://www.youtube.com/watch?v=1qifa3GwBUY
風絮,6450,39091,185,562,https://www.youtube.com/watch?v=-yjtEMENlRY
TSMATCH火柴,5710,126132,644,845,https://www.youtube.com/watch?v=zo6_gcxc2Ug
魔法!,5560,1744610,228,425,https://www.youtube.com/watch?v=kT3yzG6NN3E
夏日葵,5510,301425,322,6580,https://www.youtube.com/watch?v=ch_qIhqWfVw
姬宮優花,5460,93307,518,984,https://www.youtube.com/watch?v=CmGFLqA3p4c
いくせん,5350,335402,212,354,https://www.youtube.com/watch?v=YYxHHn6Lnlc
邱可,5240,52993,843,1973,https://www.youtube.com/watch?v=2Ws6SuMBg9A
瀰婭,4940,188821,503,1371,https://www.youtube.com/watch?v=MFhTssWx-2s
LMPAPER,4800,414986,95,211,https://www.youtube.com/watch?v=y3iK2cyXuIQ
夏莎莎,4580,36214,1267,2897,https://www.youtube.com/watch?v=IxIONNW-6FA
希靈,4550,54062,1323,7291,https://www.youtube.com/watch?v=PG9LMIDbvKY
祈菈‧貝希毛絲,4500,328720,1285,5649,https://www.youtube.com/watch?v=EeG4CIJUGQI
祈霓,4460,41231,913,1663,https://www.youtube.com/watch?v=HYojt0vu2Vk
綾瑞香,4450,160696,426,945,https://www.youtube.com/watch?v=B9uHZNegTsQ
綾賢ラピス,4180,49059,433,918,https://www.youtube.com/watch?v=OTgSecy5Mcw
Lumina,4120,147560,199,248,https://www.youtube.com/watch?v=X2p3Br4oD00
蝦拉拉,3550,110555,677,1158,https://www.youtube.com/watch?v=x98X5yK1Ohg
楠橋詩耶,3540,94840,381,567,https://www.youtube.com/watch?v=5jCCvCHuH7k
罷工,3150,78671,151,2477,https://www.youtube.com/watch?v=JV2MaD4YqqU
狐媚娘‧達亞,3090,54462,582,7562,https://www.youtube.com/watch?v=Jlu55-FPoWw
明石巴,3040,15786,258,258,https://www.youtube.com/watch?v=qSo8NsGSeWA
観空部,3040,143883,343,803,https://www.youtube.com/watch?v=FfFvxmfckeo
Joyce昕,3030,300270,147,214,https://www.youtube.com/watch?v=tndrV_gOauM
櫻野露,2880,74912,415,667,https://www.youtube.com/watch?v=X6qdnUHxELk
天堂,2720,47786,2688,8606,https://www.youtube.com/watch?v=Z9tD0EmJuGQ
南琳,2560,20580,143,578,https://www.youtube.com/watch?v=DYI24RLRkcw
卡滋可可,2550,96749,288,358,https://www.youtube.com/watch?v=5QwNs53UYEE
星形KARAS,2510,375134,149,384,https://www.youtube.com/watch?v=KTXNetTAkz0
撇嘴耳包前滾翻,2500,133083,387,387,https://www.youtube.com/watch?v=b_4VL4UG2tM
艾黎,2430,26598,380,1331,https://www.youtube.com/watch?v=MLwNpFXpWXs
小森,2380,20459,736,3041,https://www.youtube.com/watch?v=mHKoXmqu5Dg
砂糖,2330,372483,0,0,
布魯斯,2300,26962,2221,7801,https://www.youtube.com/watch?v=2zpBetbVcr0
仙貝兔兔,2290,141627,432,2030,https://www.youtube.com/watch?v=BJllOTyOOtU
櫻坂くりこ,2270,96422,235,576,https://www.youtube.com/watch?v=8r5sKsdytdA
醬油Mochi,0,112008,1293,3691,https://www.youtube.com/watch?v=vTigzRTdhfU
