Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,810000,254246717,23602,93253,https://www.youtube.com/watch?v=CagScdEfLRk
杏仁ミル,318000,18222246,45851,120569,https://www.youtube.com/watch?v=iCNnpjC4XLE
高雄林小姐,104000,27487770,4832,10234,https://www.youtube.com/watch?v=aPw3GxseLU8
鳥羽樂奈,47700,2575144,10128,43913,https://www.youtube.com/watch?v=56hoe7Dn5CM
香草奈若,42900,3515605,21685,147750,https://www.youtube.com/watch?v=KkmDmsruADg
璐洛洛,42500,3821166,5480,40627,https://www.youtube.com/watch?v=VV4mCRruDQE
虎妮,34900,1103539,2237,5362,https://www.youtube.com/watch?v=ew9vDejzCfc
悠白,33200,846152,4905,10470,https://www.youtube.com/watch?v=ejGH1BC1l98
兔姬,28400,923953,5759,6698,https://www.youtube.com/watch?v=tG12m1QgOTM
虛擬熊頭,26200,252975,12651,46374,https://www.youtube.com/watch?v=gGEpLAatY1Q
Asa Ifrit,25100,834942,5533,8926,https://www.youtube.com/watch?v=amABzXG3UkY
喵太,22200,550701,2050,3212,https://www.youtube.com/watch?v=nczLpp4FyzY
空,19300,1213875,877,2111,https://www.youtube.com/watch?v=DQGn2FNLBfQ
Naya,18600,4653492,884,1995,https://www.youtube.com/watch?v=bbiX_GG-1Pk
灰名,14300,298179,3484,55859,https://www.youtube.com/watch?v=QjfeAUpMp04
藤乃熊,14000,55484,338,4141,https://www.youtube.com/watch?v=jWqywYzCeV8
如月ルミィ,13900,324077,6644,13657,https://www.youtube.com/watch?v=VjepVw3EUHs
鼠屋栗太,13700,117690,937,3231,https://www.youtube.com/watch?v=j-5AQb3nxaI
三毛,12200,428442,5771,20362,https://www.youtube.com/watch?v=-Wt12uuMlTc
水野魚娜,12000,449312,3249,4895,https://www.youtube.com/watch?v=MiVvLQMHpw0
諳石,11100,2604210,307,493,https://www.youtube.com/watch?v=f3q9CkhefvA
平平子,10600,125690,4546,8443,https://www.youtube.com/watch?v=DTa5I0_zKIY
十五號,8380,91857,4572,19516,https://www.youtube.com/watch?v=oKBlaZAbjB4
星見遙,8270,223776,1249,1890,https://www.youtube.com/watch?v=EY_IaSM4I2c
蕾兒,7740,148026,1939,2751,https://www.youtube.com/watch?v=kBqyA5J-z2M
秋月イノリ,6900,149897,870,1650,https://www.youtube.com/watch?v=UBPosbqDLKg
風絮,6440,37083,205,540,https://www.youtube.com/watch?v=-yjtEMENlRY
TSMATCH火柴,5590,119924,696,1135,https://www.youtube.com/watch?v=oogJ4-y1XeY
魔法!,5550,1736122,328,723,https://www.youtube.com/watch?v=KTId2MKKsuE
米亞,5550,171003,1693,6462,https://www.youtube.com/watch?v=1ulsVTIFPw4
いくせん,5300,328398,293,323,https://www.youtube.com/watch?v=YYxHHn6Lnlc
姬宮優花,5290,90526,609,897,https://www.youtube.com/watch?v=DGq_DfnOaW8
夏日葵,5230,291439,394,1339,https://www.youtube.com/watch?v=mKRg2BRx7oM
邱可,5170,47654,1043,3109,https://www.youtube.com/watch?v=OjTyNWVr4dU
LMPAPER,4790,413849,86,165,https://www.youtube.com/watch?v=VSoVd70U28w
723,4650,356086,155,290,https://www.youtube.com/watch?v=8uiorXuZhsU
須多夜花,4570,45094,4343,10973,https://www.youtube.com/watch?v=1qifa3GwBUY
綾賢ラピス,4150,44916,403,919,https://www.youtube.com/watch?v=RWYBy3ILpwQ
Lumina,4130,146046,230,603,https://www.youtube.com/watch?v=hc_-S0n4qok
綾瑞香,4070,101435,598,4436,https://www.youtube.com/watch?v=OrsVQrySyE0
夏莎莎,3980,28173,1741,6083,https://www.youtube.com/watch?v=QM2JsaYln8o
祈霓,3930,33763,1128,2721,https://www.youtube.com/watch?v=_UVYABIairY
希靈,3880,36552,1604,6790,https://www.youtube.com/watch?v=PG9LMIDbvKY
蝦拉拉,3480,107283,826,881,https://www.youtube.com/watch?v=Ldr5LhTs4u0
楠橋詩耶,3460,92936,365,801,https://www.youtube.com/watch?v=r-vY2Sv42yY
瀰婭,3370,176157,378,725,https://www.youtube.com/watch?v=UYk5GCCb77E
罷工,3120,75027,159,679,https://www.youtube.com/watch?v=KQSEMlRttWU
祈菈‧貝希毛絲,3100,296884,671,2042,https://www.youtube.com/watch?v=aGbpYiunm_8
Joyce昕,3040,301436,152,217,https://www.youtube.com/watch?v=CtUukRocWLo
Salty Ian,1160,49908,179,399,https://www.youtube.com/watch?v=yZ0JjzYzHBk
