Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,810000,255014703,28712,101703,https://www.youtube.com/watch?v=CagScdEfLRk
杏仁ミル,318000,18340445,24958,127968,https://www.youtube.com/watch?v=iCNnpjC4XLE
高雄林小姐,104000,27561192,4784,9225,https://www.youtube.com/watch?v=BE12OcNDvGY
紅月,88000,94790,0,0,
鳥羽樂奈,48200,2758733,9268,47042,https://www.youtube.com/watch?v=56hoe7Dn5CM
香草奈若,43800,3736979,19644,71896,https://www.youtube.com/watch?v=ikXnox47fKw
璐洛洛,42900,3944450,3490,14718,https://www.youtube.com/watch?v=DB600KZ9b3g
虎妮,34900,1082339,1912,5428,https://www.youtube.com/watch?v=ew9vDejzCfc
悠白,33700,892252,5338,10960,https://www.youtube.com/watch?v=ejGH1BC1l98
兔姬,28500,944794,5334,7518,https://www.youtube.com/watch?v=tG12m1QgOTM
虛擬熊頭,28000,375919,11823,18623,https://www.youtube.com/watch?v=4AIqDLiiPP0
Asa Ifrit,25400,864153,4645,10501,https://www.youtube.com/watch?v=worGj9FJSE0
喵太,22300,560616,3224,4271,https://www.youtube.com/watch?v=nczLpp4FyzY
空,19500,1226554,864,4515,https://www.youtube.com/watch?v=-97qMHPnUdE
Naya,18600,4658438,1037,2045,https://www.youtube.com/watch?v=bbiX_GG-1Pk
灰名,16800,404786,4809,72570,https://www.youtube.com/watch?v=QjfeAUpMp04
如月ルミィ,15400,377593,6864,16610,https://www.youtube.com/watch?v=VjepVw3EUHs
藤乃熊,14100,61519,420,5571,https://www.youtube.com/watch?v=jWqywYzCeV8
鼠屋栗太,13800,128164,933,3452,https://www.youtube.com/watch?v=j-5AQb3nxaI
三毛,12700,521377,5113,11467,https://www.youtube.com/watch?v=5w-bTaO1Kv4
水野魚娜,12300,487715,3479,5014,https://www.youtube.com/watch?v=MiVvLQMHpw0
平平子,11400,145658,4363,8722,https://www.youtube.com/watch?v=DTa5I0_zKIY
諳石,11200,2621610,283,614,https://www.youtube.com/watch?v=f3q9CkhefvA
一介,10800,744855,343,364,https://www.youtube.com/watch?v=QMJM5X2qSOM
夏玥白夜,10700,163029,0,0,
十五號,9120,118357,4565,20837,https://www.youtube.com/watch?v=oKBlaZAbjB4
星見遙,8760,245802,1150,1868,https://www.youtube.com/watch?v=fyr8Mil20eg
蕾兒,7800,155205,1859,2783,https://www.youtube.com/watch?v=kBqyA5J-z2M
榎川幸,7330,195120,2121,2611,https://www.youtube.com/watch?v=ynl1y6BETGU
秋月イノリ,7020,156643,874,1711,https://www.youtube.com/watch?v=UBPosbqDLKg
風絮,6440,38529,195,560,https://www.youtube.com/watch?v=-yjtEMENlRY
須多夜花,6000,79914,4132,12714,https://www.youtube.com/watch?v=1qifa3GwBUY
米亞,5830,193585,2062,6174,https://www.youtube.com/watch?v=Y-2cWk-wOOs
TSMATCH火柴,5670,124372,695,1011,https://www.youtube.com/watch?v=XYcgPRVYNjQ
魔法!,5550,1741537,205,409,https://www.youtube.com/watch?v=kT3yzG6NN3E
姬宮優花,5420,92708,506,962,https://www.youtube.com/watch?v=CmGFLqA3p4c
いくせん,5320,331835,300,351,https://www.youtube.com/watch?v=YYxHHn6Lnlc
夏日葵,5290,294076,296,772,https://www.youtube.com/watch?v=E9knqDq5bG8
邱可,5230,51252,975,1951,https://www.youtube.com/watch?v=2Ws6SuMBg9A
LMPAPER,4790,414687,135,200,https://www.youtube.com/watch?v=y3iK2cyXuIQ
瀰婭,4780,185968,470,1340,https://www.youtube.com/watch?v=MFhTssWx-2s
723,4640,359610,117,232,https://www.youtube.com/watch?v=g7E0qePE7JU
夏莎莎,4450,34165,1335,2306,https://www.youtube.com/watch?v=IxIONNW-6FA
狛井葵,4430,153481,1030,2443,https://www.youtube.com/watch?v=J6crFn-eAwg
祈霓,4320,38508,975,2843,https://www.youtube.com/watch?v=_UVYABIairY
希靈,4260,45981,1325,7116,https://www.youtube.com/watch?v=PG9LMIDbvKY
綾瑞香,4230,132581,430,1673,https://www.youtube.com/watch?v=Ej9qyn19oZs
綾賢ラピス,4170,48103,434,915,https://www.youtube.com/watch?v=OTgSecy5Mcw
Lumina,4130,147054,240,645,https://www.youtube.com/watch?v=hc_-S0n4qok
紗夏,3940,70348,0,0,
小林あいす,3560,88981,1242,2205,https://www.youtube.com/watch?v=Q6LWIrsgRgM
楠橋詩耶,3520,94112,387,561,https://www.youtube.com/watch?v=N3k6eRi68I8
祈菈‧貝希毛絲,3510,313933,971,4202,https://www.youtube.com/watch?v=EeG4CIJUGQI
蝦拉拉,3490,108144,623,927,https://www.youtube.com/watch?v=g4uLn8x9nZo
黒田翔隼,3390,64833,754,4978,https://www.youtube.com/watch?v=m6lAY5jCdtQ
罷工,3140,78254,153,2459,https://www.youtube.com/watch?v=JV2MaD4YqqU
狐媚娘‧達亞,3060,52878,565,7546,https://www.youtube.com/watch?v=Jlu55-FPoWw
Joyce昕,3040,300033,127,214,https://www.youtube.com/watch?v=tndrV_gOauM
明石巴,3030,15765,242,242,https://www.youtube.com/watch?v=qSo8NsGSeWA
観空部,3010,143145,342,800,https://www.youtube.com/watch?v=FfFvxmfckeo
米良アイル,2840,55750,486,658,https://www.youtube.com/watch?v=wy71khRMS9k
櫻野露,2800,72260,408,668,https://www.youtube.com/watch?v=EKn-Y4QrOME
南琳,2540,19653,136,477,https://www.youtube.com/watch?v=DYI24RLRkcw
卡滋可可,2540,96201,238,411,https://www.youtube.com/watch?v=Ac-j4M21ZNg
星形KARAS,2490,374453,176,367,https://www.youtube.com/watch?v=KTXNetTAkz0
萬夜尋,2430,21232,0,0,
艾黎,2400,24854,398,1288,https://www.youtube.com/watch?v=MLwNpFXpWXs
撇嘴耳包前滾翻,2390,132315,444,673,https://www.youtube.com/watch?v=RSkJXzyJPqs
小森,2360,19112,924,3036,https://www.youtube.com/watch?v=mHKoXmqu5Dg
天堂,2330,33940,2672,8032,https://www.youtube.com/watch?v=Z9tD0EmJuGQ
砂糖,2330,372396,0,0,
櫻坂くりこ,2270,95626,236,576,https://www.youtube.com/watch?v=8r5sKsdytdA
仙貝兔兔,2270,135408,437,2013,https://www.youtube.com/watch?v=BJllOTyOOtU
Shaya,2250,93184,314,846,https://www.youtube.com/watch?v=m3SufooOxtU
ウイル,2240,54332,550,1160,https://www.youtube.com/watch?v=hPcGaZaaUfg
蘭希,2210,306746,389,738,https://www.youtube.com/watch?v=lKC6Gul-5To
藤本莉子,2190,29864,134,1272,https://www.youtube.com/watch?v=ye1gxryIq0M
布魯斯,2090,21815,3269,7458,https://www.youtube.com/watch?v=2zpBetbVcr0
水屋砂糖,2080,63710,1746,1765,https://www.youtube.com/watch?v=NUd7zgop8aA
墨子,2070,62788,114,195,https://www.youtube.com/watch?v=igNXBm4T6_8
鬼塚魅華,2040,10529,406,1983,https://www.youtube.com/watch?v=jFOBsP4-dLI
羽蔚陌攸,2030,31549,65,86,https://www.youtube.com/watch?v=X9Qh2sDaJVU
