Name,SubscriberCount,ViewCount,MedianViewCount,HighestViewCount,HighestViewedVideoURL
鬼鬼,810000,253648308,21558,139895,https://www.youtube.com/watch?v=X4ul5iQNmt4
杏仁ミル,317000,18054025,43045,96106,https://www.youtube.com/watch?v=iCNnpjC4XLE
高雄林小姐,104000,27438127,4802,10220,https://www.youtube.com/watch?v=aPw3GxseLU8
紅月,88100,93587,0,0,
鳥羽樂奈,47200,2451861,9649,39684,https://www.youtube.com/watch?v=56hoe7Dn5CM
璐洛洛,42100,3744660,6208,39982,https://www.youtube.com/watch?v=VV4mCRruDQE
香草奈若,40800,3242561,21525,145369,https://www.youtube.com/watch?v=KkmDmsruADg
虎妮,34900,1093649,2343,4897,https://www.youtube.com/watch?v=ew9vDejzCfc
悠白,32800,829015,5457,10036,https://www.youtube.com/watch?v=C6PJgS0HqIo
兔姬,28100,905599,5041,10103,https://www.youtube.com/watch?v=Xa0KuVZ8R4c
Asa Ifrit,24800,799783,3935,10414,https://www.youtube.com/watch?v=CzgeEcgpkKo
虛擬熊頭,24300,193143,10228,43709,https://www.youtube.com/watch?v=gGEpLAatY1Q
喵太,22100,539823,1705,1870,https://www.youtube.com/watch?v=NmNBO6QRZOA
空,19200,1207059,854,3930,https://www.youtube.com/watch?v=YG9YTUDP_X0
Naya,18600,4649754,780,3484,https://www.youtube.com/watch?v=O2xpwGdBMRE
鼠屋栗太,13600,110969,975,2913,https://www.youtube.com/watch?v=UsEvOYoe1zM
如月ルミィ,13100,289992,6221,11308,https://www.youtube.com/watch?v=cT0Qo0VtEK0
灰名,12900,246419,2511,45752,https://www.youtube.com/watch?v=QjfeAUpMp04
藤乃熊,12500,45852,269,728,https://www.youtube.com/watch?v=oeYv9WviCzk
三毛,11900,383925,5790,209434,https://www.youtube.com/watch?v=6w_OBgAqGx0
水野魚娜,11500,420226,2936,6156,https://www.youtube.com/watch?v=NGhoNQlEQrY
諳石,11100,2594588,317,1061,https://www.youtube.com/watch?v=J7PxKMJnjfE
一介,10700,738234,0,0,
夏玥白夜,10700,162450,0,0,
平平子,10200,114638,4146,7779,https://www.youtube.com/watch?v=DTa5I0_zKIY
星見遙,7890,208212,1187,2239,https://www.youtube.com/watch?v=8PgyZki1zuo
十五號,7820,76533,4295,18239,https://www.youtube.com/watch?v=oKBlaZAbjB4
蕾兒,7540,140610,1875,2706,https://www.youtube.com/watch?v=kBqyA5J-z2M
風絮,6420,36130,212,502,https://www.youtube.com/watch?v=-yjtEMENlRY
魔法!,5540,1732787,331,697,https://www.youtube.com/watch?v=KTId2MKKsuE
TSMATCH火柴,5520,117743,691,1712,https://www.youtube.com/watch?v=gG_PLQKUHzQ
いくせん,5280,326219,378,609,https://www.youtube.com/watch?v=vYS_MuNBehc
姬宮優花,5250,88187,736,889,https://www.youtube.com/watch?v=DGq_DfnOaW8
夏日葵,5190,290045,439,1324,https://www.youtube.com/watch?v=mKRg2BRx7oM
邱可,5070,44262,957,4823,https://www.youtube.com/watch?v=WOTJy-LDPqs
LMPAPER,4780,413416,91,150,https://www.youtube.com/watch?v=Qk2YH94MVmk
綾賢ラピス,4130,44695,666,991,https://www.youtube.com/watch?v=yFq-6ZQHaU8
Lumina,4120,145403,228,580,https://www.youtube.com/watch?v=hc_-S0n4qok
綾瑞香,3970,88537,790,3988,https://www.youtube.com/watch?v=OrsVQrySyE0
夏莎莎,3900,26474,1968,6010,https://www.youtube.com/watch?v=QM2JsaYln8o
祈霓,3850,31853,1131,2662,https://www.youtube.com/watch?v=_UVYABIairY
蝦拉拉,3450,104914,744,864,https://www.youtube.com/watch?v=Ldr5LhTs4u0
楠橋詩耶,3380,92638,354,795,https://www.youtube.com/watch?v=r-vY2Sv42yY
瀰婭,3210,172699,344,529,https://www.youtube.com/watch?v=vvRqDq_jnKc
Joyce昕,3030,302485,162,215,https://www.youtube.com/watch?v=CtUukRocWLo
明石巴,3030,15454,185,199,https://www.youtube.com/watch?v=s7jUfsNuo6Q
観空部,2980,139619,575,763,https://www.youtube.com/watch?v=FfFvxmfckeo
祈菈‧貝希毛絲,2860,293448,805,1232,https://www.youtube.com/watch?v=aGbpYiunm_8
希靈,2850,21615,1016,5581,https://www.youtube.com/watch?v=PG9LMIDbvKY
櫻野露,2650,68646,389,987,https://www.youtube.com/watch?v=BK_zYxszMwo
