VTuber ID,View Count,Title,Publish Time,URL,Thumbnail URL
d837e8fda137492c9d77882b98ff863a,450781,今年想當個正常的Vtuber卻… #台v #vtuber #真理果,2026-01-16T09:30:17Z,https://www.youtube.com/watch?v=S4ZGFyXqr2o,https://i.ytimg.com/vi/S4ZGFyXqr2o/mqdefault.jpg
5efb403f9a174bfd82d04d528a121042,438018,Vtuber一個月賺多少#shorts,2025-12-26T12:00:42Z,https://www.youtube.com/watch?v=L14sQab1_x4,https://i.ytimg.com/vi/L14sQab1_x4/mqdefault.jpg
0641a9c8b9a94994aaa33e0c86fef75b,434694,道歉大會！聖誕節庫庫沒開台是不是偷捉⋯？  #vtuber #shorts #台V #vtuberclip #vtuber中文 #kuromu #kuromulive #搞笑 #短片,2026-01-05T09:30:01Z,https://www.youtube.com/watch?v=13YjIYEu1Lo,https://i.ytimg.com/vi/13YjIYEu1Lo/mqdefault.jpg
5efb403f9a174bfd82d04d528a121042,397481,欸這可以講喔？#shorts,2026-01-09T12:00:18Z,https://www.youtube.com/watch?v=6INBOb2zJVA,https://i.ytimg.com/vi/6INBOb2zJVA/mqdefault.jpg
5535c9524eb046c38e172ebfa06b302f,365242,不用換電腦，用 GeForce NOW 就有 GeForce RTX 4080？干安捏😳,2026-01-12T12:30:15Z,https://www.youtube.com/watch?v=9SuZJX7B-zM,https://i.ytimg.com/vi/9SuZJX7B-zM/mqdefault.jpg
d837e8fda137492c9d77882b98ff863a,335665,看短片的人越來越多了？！ #台v #vtuber #真理果,2026-01-08T09:30:26Z,https://www.youtube.com/watch?v=hEBqnTBkQzM,https://i.ytimg.com/vi/hEBqnTBkQzM/mqdefault.jpg
182da09d8d454f37a52ec546cbb35e39,327359,你能在十秒內找出五個麥麥嗎😎,2026-01-22T09:06:56Z,https://www.youtube.com/watch?v=_Qe6p2A-WNE,https://i.ytimg.com/vi/_Qe6p2A-WNE/mqdefault.jpg
d837e8fda137492c9d77882b98ff863a,308059,現在Vtuber的觀眾都這麼敏感嗎？ #台v #vtuber #真理果,2026-01-05T09:30:15Z,https://www.youtube.com/watch?v=Kjz4srUKok0,https://i.ytimg.com/vi/Kjz4srUKok0/mqdefault.jpg
d837e8fda137492c9d77882b98ff863a,283271,Vtuber被催婚的日常 #真理果 #台v #vtuber,2025-12-25T09:30:01Z,https://www.youtube.com/watch?v=27tZfvBt-dA,https://i.ytimg.com/vi/27tZfvBt-dA/mqdefault.jpg
6929e06cd9ed49739cadaa35115847c7,280146,【恐怖箱大混亂】差點就要集體畢業！？😱 𓂃🌥️｜雲隙光．kumosuki,2026-01-10T10:01:13Z,https://www.youtube.com/watch?v=gNav8bG6BNg,https://i.ytimg.com/vi/gNav8bG6BNg/mqdefault.jpg
78c188fcd01a4ba382fb153ec86a7367,279231,【Shorts】諧音狐梗【靈嶺不夜狐】,2026-01-16T09:00:35Z,https://www.youtube.com/watch?v=He_YV0vQZ4w,https://i.ytimg.com/vi/He_YV0vQZ4w/mqdefault.jpg
182da09d8d454f37a52ec546cbb35e39,278079,我把阿神幹掉了:D,2026-01-04T08:30:24Z,https://www.youtube.com/watch?v=cGs9xSPFusE,https://i.ytimg.com/vi/cGs9xSPFusE/mqdefault.jpg
d837e8fda137492c9d77882b98ff863a,270297,這頻道不能沒有這幾個人？！ #台v #vtuber #真理果,2026-01-10T09:30:26Z,https://www.youtube.com/watch?v=ltVLht5uWvA,https://i.ytimg.com/vi/ltVLht5uWvA/mqdefault.jpg
5efb403f9a174bfd82d04d528a121042,268352,Vtuber私下都會吃藥? #shorts,2025-12-25T12:01:12Z,https://www.youtube.com/watch?v=ZBueD4pex6o,https://i.ytimg.com/vi/ZBueD4pex6o/mqdefault.jpg
5efb403f9a174bfd82d04d528a121042,260350,Vtuber澄清已婚的謠言#shorts,2026-01-16T12:01:41Z,https://www.youtube.com/watch?v=rpY6w5VACfE,https://i.ytimg.com/vi/rpY6w5VACfE/mqdefault.jpg
3d46fb16bc2c48fb8f12a647cf5ec702,255736,【Shorts】Move your thumb to the beat【犬神幽乃詩】,2026-01-17T09:01:25Z,https://www.youtube.com/watch?v=zwR9cINOei8,https://i.ytimg.com/vi/zwR9cINOei8/mqdefault.jpg
d837e8fda137492c9d77882b98ff863a,237418,Vtuber媽媽期待女兒畢業？！ #真理果 #台v #vtuber,2025-12-27T09:30:40Z,https://www.youtube.com/watch?v=y3P-PFvUOUs,https://i.ytimg.com/vi/y3P-PFvUOUs/mqdefault.jpg
15c9a54b946a40c38c07ea2f9efddfa5,236433,倒數兩天就是子午跨年演唱會啦！12／31 21:00 Mizuki Channel見！ #vtuber #shorts,2025-12-29T10:45:01Z,https://www.youtube.com/watch?v=BfjI_zbWd0c,https://i.ytimg.com/vi/BfjI_zbWd0c/mqdefault.jpg
2f0a0ee6478c45ae8af28953b4c370be,214618,下から撮ると大体ブスでも…？！不行 要當全方位美少女😠 #描いてみた #vtuber #台灣vtuber #anime,2026-01-02T15:36:21Z,https://www.youtube.com/watch?v=Dra4iFro0EA,https://i.ytimg.com/vi/Dra4iFro0EA/mqdefault.jpg
5efb403f9a174bfd82d04d528a121042,207176,Vtuber年齡被觀眾推算出來#shorts,2026-01-04T12:01:38Z,https://www.youtube.com/watch?v=qWJV3Whhh7E,https://i.ytimg.com/vi/qWJV3Whhh7E/mqdefault.jpg
182da09d8d454f37a52ec546cbb35e39,206845,一起睡覺都不揪 😠,2026-01-11T09:01:15Z,https://www.youtube.com/watch?v=pJ0Gr2nX0i8,https://i.ytimg.com/vi/pJ0Gr2nX0i8/mqdefault.jpg
d837e8fda137492c9d77882b98ff863a,202355,Vtuber公開真實年齡？！ #台v #vtuber #真理果,2026-01-22T09:30:12Z,https://www.youtube.com/watch?v=JHuIaqre-Yo,https://i.ytimg.com/vi/JHuIaqre-Yo/mqdefault.jpg
c65e7caaf81a43249d5132b9fe312b24,196860,I got Eigo Jouzu'd by our Uber driver,2026-01-04T03:31:00Z,https://www.youtube.com/watch?v=vA-KPRjeat4,https://i.ytimg.com/vi/vA-KPRjeat4/mqdefault.jpg
182da09d8d454f37a52ec546cbb35e39,185403,有人會去漫展約會嗎？,2025-12-25T14:00:57Z,https://www.youtube.com/watch?v=XmZ_T_gj2Zg,https://i.ytimg.com/vi/XmZ_T_gj2Zg/mqdefault.jpg
1c5619a4ece046dd8ba68ed343489ca3,183529,【中國冷知識🥵】中國人大多討厭日本人，但迫害弄S最多卻是中共...結果不討厭中共🤣可悲不敢抵抗習近平/毛澤東❗❗,2026-01-14T10:40:36Z,https://www.youtube.com/watch?v=WGgWIkE9NT4,https://i.ytimg.com/vi/WGgWIkE9NT4/mqdefault.jpg
5efb403f9a174bfd82d04d528a121042,177632,Vtuber被觀眾質問是不是在裝新人#shorts,2026-01-08T12:45:04Z,https://www.youtube.com/watch?v=8yjz5A3DMA0,https://i.ytimg.com/vi/8yjz5A3DMA0/mqdefault.jpg
e63fe9e27be44403b222fb0319c027b6,168647,1/18 19:00新衣裝發表 祝我明天生日快樂 | !訂閱 !魔儲 !布丁,2026-01-18T07:08:34Z,https://www.twitch.tv/videos/2673234996,https://static-cdn.jtvnw.net/cf_vods/d3vd9lfkzbru3h/dd6c2e1a70c810f14560_hitomiohlala_315414342259_1768720108//thumb/thumb2-%{width}x%{height}.jpg
28e0e0a574fe4deca3d5ded0aa5d64ef,167290,Poison（Hazbin Hotel） / 莫爾Belmoru 【Cover】 #hazbinhotel #新人vtuber,2025-12-27T04:00:03Z,https://www.youtube.com/watch?v=2mZ2Mm-9MFg,https://i.ytimg.com/vi/2mZ2Mm-9MFg/mqdefault.jpg
02f5258d29b046bc9f597c9baac014bf,163094,想和你記錄所有的美好...❤️ / 珮蕾pele,2026-01-16T12:01:22Z,https://www.youtube.com/watch?v=gqiZDjfmwDg,https://i.ytimg.com/vi/gqiZDjfmwDg/mqdefault.jpg
15c9a54b946a40c38c07ea2f9efddfa5,159514,【煌Kirali】真理果是屎魔 #vtuber #shorts,2026-01-19T10:00:43Z,https://www.youtube.com/watch?v=OqdMG4_r02M,https://i.ytimg.com/vi/OqdMG4_r02M/mqdefault.jpg
fd6a0236861940389e15ef85b16c6069,159123,⁺˳✿ ₊ 1231 ᥫ᭡ˊ˗  2026跨年倒數🍥今天跟去年一樣跟朋友們桌遊跨年( ˶ˊᵕˋ)੭♡  !ytsong,2025-12-31T13:23:49Z,https://www.twitch.tv/videos/2657565690,https://static-cdn.jtvnw.net/cf_vods/d3vd9lfkzbru3h/64a08a04c06342944849_hennie2001_315281796849_1767187421//thumb/thumb0-%{width}x%{height}.jpg
