V5##VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Total Median View Count,YouTube Recent Total Popularity,YouTube Recent Total Highest View Count,YouTube Recent Total Highest Viewed URL,YouTube Recent Livestream Median View Count,YouTube Recent Livestream Popularity,YouTube Recent Livestream Highest View Count,YouTube Recent Livestream Highest Viewed URL,YouTube Recent Video Median View Count,YouTube Recent Video Popularity,YouTube Recent Video Highest View Count,YouTube Recent Video Highest Viewed URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed URL
1c5619a4ece046dd8ba68ed343489ca3,542000,128162263,62482,9071,190623,https://www.youtube.com/watch?v=WGgWIkE9NT4,3357,2789,4606,https://www.youtube.com/watch?v=oDTEl-pKORQ,104739,17980,190623,https://www.youtube.com/watch?v=WGgWIkE9NT4,32746,0,0,0,
f6a4e7aa8d0c4e5cb39d199845ec4d02,448000,63303405,18469,4381,82978,https://www.youtube.com/watch?v=jPt7Jw5zJFg,6304,2099,19905,https://www.youtube.com/watch?v=LYapp6S17Q8,21804,8612,82978,https://www.youtube.com/watch?v=jPt7Jw5zJFg,122018,24010,7790,40808,https://www.twitch.tv/videos/2680567709
664e1b310cf343b78623f99b31e40fae,395000,56624623,0,0,0,,0,0,0,,0,0,0,,17113,0,0,0,
5535c9524eb046c38e172ebfa06b302f,394000,125575506,14512,6145,522415,https://www.youtube.com/watch?v=9SuZJX7B-zM,10485,5029,112987,https://www.youtube.com/watch?v=XNeRQvyBGK8,17495,8473,522415,https://www.youtube.com/watch?v=9SuZJX7B-zM,73883,1673,738,4722,https://www.twitch.tv/videos/2681686311
d837e8fda137492c9d77882b98ff863a,314000,132935303,94913,25339,539076,https://www.youtube.com/watch?v=S4ZGFyXqr2o,11308,6821,18245,https://www.youtube.com/watch?v=yjBs-dknC3U,145149,77183,539076,https://www.youtube.com/watch?v=S4ZGFyXqr2o,48106,12069,3296,15630,https://www.twitch.tv/videos/2670557935
182da09d8d454f37a52ec546cbb35e39,298000,55328121,25761,10956,487066,https://www.youtube.com/watch?v=_Qe6p2A-WNE,6780,2932,27221,https://www.youtube.com/watch?v=wdcye-U0hw8,47815,18289,487066,https://www.youtube.com/watch?v=_Qe6p2A-WNE,4536,0,0,0,
897400f2658a483286ca6acc927006ca,230000,35376350,2048,1053,5235,https://www.youtube.com/watch?v=zZbyWKk2Gos,1012,587,3392,https://www.youtube.com/watch?v=S-UQPjpypzM,3384,1791,5235,https://www.youtube.com/watch?v=zZbyWKk2Gos,10445,0,0,0,
4b6b055ada4d4f0ab63b7ad02a3fa3ef,226000,18730001,1451,557,35736,https://www.youtube.com/watch?v=kpKeoOyASaY,1451,557,35736,https://www.youtube.com/watch?v=kpKeoOyASaY,0,0,0,,56109,1119,669,3545,https://www.twitch.tv/videos/2664411235
abd64c9a64e04fb1b23faa2480c1c106,222000,79506278,6629,2561,67627,https://www.youtube.com/watch?v=QELkoHbJ4hI,1307,747,13738,https://www.youtube.com/watch?v=ayE4bTBFLNs,10218,4346,67627,https://www.youtube.com/watch?v=QELkoHbJ4hI,2287,37,29,67,https://www.twitch.tv/videos/2674289889
a9f6574e98f34b20a05269134930fb50,222000,9653875,4964,1502,7213,https://www.youtube.com/watch?v=O_uSe6pJkb0,4964,1502,7213,https://www.youtube.com/watch?v=O_uSe6pJkb0,0,0,0,,0,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,218000,61614900,12304,2941,71907,https://www.youtube.com/watch?v=YKDjrTcqNGc,5441,2514,68637,https://www.youtube.com/watch?v=5O8KCftHSww,28834,3460,71907,https://www.youtube.com/watch?v=YKDjrTcqNGc,55605,3613,1483,4938,https://www.twitch.tv/videos/2678754593
c04f006e69e04000a68cd0c41f888eb2,204000,13396565,5946,4225,14278,https://www.youtube.com/watch?v=RH-DWb81hug,5571,3613,11108,https://www.youtube.com/watch?v=tDuN3xduKaE,14278,8563,14278,https://www.youtube.com/watch?v=RH-DWb81hug,0,0,0,0,
312fdd3c5e6d4aefa73fd3860ecc5613,191000,33200333,15911,5713,44644,https://www.youtube.com/watch?v=p2xb5Yb1vak,16713,6347,21330,https://www.youtube.com/watch?v=tDbnURspz3s,11587,5713,44644,https://www.youtube.com/watch?v=p2xb5Yb1vak,18141,9854,6846,19051,https://www.twitch.tv/videos/2678766238
265a18972d244affae35711cfd1f9931,180000,20227194,6899,3778,20384,https://www.youtube.com/watch?v=6V126ZrusQI,4607,1867,9944,https://www.youtube.com/watch?v=1RzUsjR6VlQ,8607,4644,20384,https://www.youtube.com/watch?v=6V126ZrusQI,18037,2236,1035,4923,https://www.twitch.tv/videos/2673243547
c65e7caaf81a43249d5132b9fe312b24,178000,13823485,17258,8739,198459,https://www.youtube.com/watch?v=vA-KPRjeat4,15409,5503,39573,https://www.youtube.com/watch?v=o-B0ZDXysco,35485,21878,198459,https://www.youtube.com/watch?v=vA-KPRjeat4,0,0,0,0,
e93bd1102e214cbaa71cc5b2e4a53595,177000,33436209,16377,7865,78701,https://www.youtube.com/watch?v=fG0h0LWszxI,12985,7678,19061,https://www.youtube.com/watch?v=UjtHvuEqN18,26755,12002,78701,https://www.youtube.com/watch?v=fG0h0LWszxI,85997,28737,9333,45790,https://www.twitch.tv/videos/2657525365
f110fd69b66941bab04de9ada563c6ac,152000,17788178,2902,1179,22110,https://www.youtube.com/watch?v=uyShdM1g8UI,2568,1141,22110,https://www.youtube.com/watch?v=uyShdM1g8UI,4454,1371,11452,https://www.youtube.com/watch?v=7L1Ky6chgRk,12152,2889,986,5701,https://www.twitch.tv/videos/2660592492
bafb134fd2f849898d6242d1f5f683cc,144000,23696884,5170,2572,29034,https://www.youtube.com/watch?v=f9LJlrSReL4,4213,2069,15725,https://www.youtube.com/watch?v=eMMEKTAmXUQ,23890,9045,29034,https://www.youtube.com/watch?v=f9LJlrSReL4,44556,25453,9078,25453,https://www.twitch.tv/videos/2665838432
3f4650e05ceb41008bd16869780b7af1,141000,60104423,31550,9512,143689,https://www.youtube.com/watch?v=RTGW6sAO1OI,4062,1599,6383,https://www.youtube.com/watch?v=8njgbPBIM7Q,62588,17342,143689,https://www.youtube.com/watch?v=RTGW6sAO1OI,0,0,0,0,
0641a9c8b9a94994aaa33e0c86fef75b,135000,30363785,19039,6014,447366,https://www.youtube.com/watch?v=13YjIYEu1Lo,3134,1599,5691,https://www.youtube.com/watch?v=I_hNl52ROyo,26319,12120,447366,https://www.youtube.com/watch?v=13YjIYEu1Lo,7904,254,141,583,https://www.twitch.tv/videos/2680098831
6dc75ab227e34c928598bde8f2d324bf,132000,33988298,14374,5161,134583,https://www.youtube.com/watch?v=vMiVjepDWdI,6748,3434,14374,https://www.youtube.com/watch?v=oq7l4a206WU,55501,27815,134583,https://www.youtube.com/watch?v=vMiVjepDWdI,0,0,0,0,
fa5a7cdc259543259af42bb23f1e4041,132000,30592051,4662,3282,106389,https://www.youtube.com/watch?v=6_7x7oTjBVI,2871,1466,4973,https://www.youtube.com/watch?v=K3BozTBEIXw,39879,10674,106389,https://www.youtube.com/watch?v=6_7x7oTjBVI,0,0,0,0,
a3ce195c0069494c99849d0b1a10a7fd,131000,15947363,3473,1936,23043,https://www.youtube.com/watch?v=G_r0T8w_Hpg,2401,935,23043,https://www.youtube.com/watch?v=G_r0T8w_Hpg,4533,2438,18158,https://www.youtube.com/watch?v=9aistDvOUdU,27331,7234,2659,10279,https://www.twitch.tv/videos/2666807125
58abad4aa8de49efb785367503dfd92c,130000,17096616,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,
b41844198887422fb52cb928a272cbc8,125000,47715014,1148,556,2289,https://www.youtube.com/watch?v=Wfwa0qKZeBk,1071,343,1226,https://www.youtube.com/watch?v=Bgp2TIBmxYY,2289,2145,2289,https://www.youtube.com/watch?v=Wfwa0qKZeBk,0,0,0,0,
494d2c5daf9f4a8a8e4538687e6be14c,122000,5872210,1662,1105,38859,https://www.youtube.com/watch?v=_F8R79hL3Vc,1386,433,1662,https://www.youtube.com/watch?v=DiCjyV1Qzyw,31808,4902,38859,https://www.youtube.com/watch?v=_F8R79hL3Vc,0,0,0,0,
e78cffa246c24a1c88031151cad8c385,118000,10179217,2275,1061,21006,https://www.youtube.com/watch?v=qJF5QHGom30,1291,718,3776,https://www.youtube.com/watch?v=ZmTV-sEvaeU,7786,3195,21006,https://www.youtube.com/watch?v=qJF5QHGom30,3123,1619,1356,1619,https://www.twitch.tv/videos/2678727116
f1b5f88144e14bd188e17b2f98303713,118000,4827472,5124,1371,6440,https://www.youtube.com/watch?v=KXQv7MAji0U,5124,1371,6440,https://www.youtube.com/watch?v=KXQv7MAji0U,0,0,0,,0,0,0,0,
ab4f892ca62e4043b6287bdfe50b145d,116000,20259802,4536,2059,62252,https://www.youtube.com/watch?v=LIZp6nEju14,3216,1660,48328,https://www.youtube.com/watch?v=95220Cha6x8,7479,4312,62252,https://www.youtube.com/watch?v=LIZp6nEju14,1488,184,109,184,https://www.twitch.tv/videos/2672192332
a9b855767b2d432c9f263e3427ff33a6,111000,15295180,7744,2678,44063,https://www.youtube.com/watch?v=LoMg1zo83RQ,4447,2072,9350,https://www.youtube.com/watch?v=nULiTAtjs70,12663,9378,44063,https://www.youtube.com/watch?v=LoMg1zo83RQ,0,0,0,0,
b4a1791208fd4d85b7b08ee2bad0c236,109000,16035107,9280,3361,60145,https://www.youtube.com/watch?v=8008RMRtkK4,3509,1149,9280,https://www.youtube.com/watch?v=tOn6jUkcmWk,15399,6406,60145,https://www.youtube.com/watch?v=8008RMRtkK4,0,0,0,0,
04d2ff1dde6b4bb68503a734274f4b7e,107000,8630674,6607,1560,23087,https://www.youtube.com/watch?v=ENISQiVV84A,2782,1508,23087,https://www.youtube.com/watch?v=ENISQiVV84A,7395,4201,10848,https://www.youtube.com/watch?v=MTo0vwOi74I,0,0,0,0,
9cec24b011ee45648eb404066c997f49,106000,17963673,6487,2794,27852,https://www.youtube.com/watch?v=eQKrcjkj1C4,6239,2335,10305,https://www.youtube.com/watch?v=RGmGFr2XVBI,10608,7616,27852,https://www.youtube.com/watch?v=eQKrcjkj1C4,37631,8843,4082,20291,https://www.twitch.tv/videos/2657536872
c0c033c9c8014562b58a7124b6b22fb0,106000,1425200,599,334,10422,https://www.youtube.com/watch?v=RnEtwbuZ7To,599,381,10422,https://www.youtube.com/watch?v=RnEtwbuZ7To,786,236,1616,https://www.youtube.com/watch?v=RwhImcy0UzE,0,0,0,0,
23ec5ecfb8c14ea893576783f1790643,105000,5936589,1301,608,9155,https://www.youtube.com/watch?v=JGeVQk01tAA,1181,589,3152,https://www.youtube.com/watch?v=Tig-fDobyqs,6807,931,9155,https://www.youtube.com/watch?v=JGeVQk01tAA,1614,0,0,0,
b126053a1356460ebf85a874a6a55aca,104000,42350489,2809,1200,8257,https://www.youtube.com/watch?v=2OVU42KoxpU,2852,1290,5598,https://www.youtube.com/watch?v=oixm5GJynG0,2251,653,8257,https://www.youtube.com/watch?v=2OVU42KoxpU,0,0,0,0,
98e3a5838fec4a6caa936ae35485de23,101000,8042312,1747,983,9787,https://www.youtube.com/watch?v=KYbVdAHPd80,1738,816,2528,https://www.youtube.com/watch?v=9aPfbIJDWME,7384,2735,9787,https://www.youtube.com/watch?v=KYbVdAHPd80,0,0,0,0,
5f12df329c6144e1a6c596f4fbcb9e81,101000,9525189,5710,2851,31493,https://www.youtube.com/watch?v=2o8BMy3x3wg,4215,2159,7306,https://www.youtube.com/watch?v=Uh1lHOkdLiY,16780,9545,31493,https://www.youtube.com/watch?v=2o8BMy3x3wg,0,0,0,0,
