VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Thumbnail URL,Twitch Follower Count,Twitch Thumbnail URL
007847e77d894f199e1272cf81e02730,,,,679,https://static-cdn.jtvnw.net/jtv_user_pictures/162c2793-8b84-41f1-881f-99f3faedfb87-profile_image-300x300.png
00a208caab334f6daf286ebb92cfd9da,878,12606,https://yt3.ggpht.com/cEra58IE3yd6sMC3eBgDBMBH_pdihWKyWjUMWLDrZFfMF9h-i515_rUeXX24gsXQlG0COCxSng=s88-c-k-c0x00ffffff-no-rj,355,https://static-cdn.jtvnw.net/jtv_user_pictures/b89b33de-3072-47ca-affd-b691ad1048a0-profile_image-300x300.png
00c158176a504c9bb865b32276e79eb1,5790,139074,https://yt3.ggpht.com/6eJU2rqy1vNsEWek0P5nnD8fZHGzUV9H4QZbG0lp6SCVoWwuhHYLAQqFaD3E9_SLPlnNmnXOpA=s88-c-k-c0x00ffffff-no-rj,,
00d9cb7b0bcd451999f4fd33dd84be6c,886,64525,https://yt3.ggpht.com/HyG93C0iaHwBfK6hhFQZRfWSE_SVk1fWdORVqrBPmejIYPvQVv9AJ8GQG32m4k_ORHgjODDY=s88-c-k-c0x00ffffff-no-rj,3605,https://static-cdn.jtvnw.net/jtv_user_pictures/d31c0ddd-fb9f-4c09-aa39-4faa0e049f51-profile_image-300x300.png
00ddd14a74df4e2488319ea2ce25770c,402,170,https://yt3.ggpht.com/b0a4QhYKp_1F2lMJNlCEYdpiP2jr7yAChLkEcwp8UXz0uT-gVMce13qrJVrsS8iGdhWraYXgmiQ=s88-c-k-c0x00ffffff-no-rj,1281,https://static-cdn.jtvnw.net/jtv_user_pictures/9cd80579-6520-4400-9f70-ea120a5fc9dc-profile_image-300x300.jpeg
00de1290ff0a4edda4db0385a6ba3300,668,20686,https://yt3.ggpht.com/PEqo0VFxk0C2x0UFcMaSuyapL33NMFHzXiq8bTa3pI2DjT7HzGpfTzHglIDO9ir4e6bZ4TX6nSs=s88-c-k-c0x00ffffff-no-rj,1545,https://static-cdn.jtvnw.net/jtv_user_pictures/5b0934ff-5b77-4bbc-bfee-42aa00cff148-profile_image-300x300.png
00ff650864404d0c9ce155ff4a82d804,2640,18334,https://yt3.ggpht.com/zkTcQFGwpwFSJnzT0BS9advs2Bt5SVrlvh5D2vN2FzAfaw7rLpA9D_1mUicBluCO500Ks6DsSu4=s88-c-k-c0x00ffffff-no-rj,,
012a92dc9c224aa6986c10e635428a7f,330,91810,https://yt3.ggpht.com/HebWQGzQRiYWb1jNLvXNL5lvm1J8u2rpbf5lK_eu8pSfSgFc92dEs-Kafnk_ylkDBxy4vGiH=s88-c-k-c0x00ffffff-no-rj,,
0134d1ae91784122b79954c2c8571aef,168,0,https://yt3.ggpht.com/ytc/AIdro_mW--X7loq8P1S0dLwA4UzXV_CfFfiVGcT3qJjfjwGQd5ZFxL6ST75KAaaOyU1H_96SMOgQog=s88-c-k-c0x00ffffff-no-rj,400,https://static-cdn.jtvnw.net/jtv_user_pictures/aca493b2-d93c-4526-9d05-8ac2a5a82e77-profile_image-300x300.png
0158495d5a2542a98181c2ddd21b90af,5730,0,https://yt3.ggpht.com/ZN2fhsPUFtOJadxGHmiHYP50a1Zu15UM7Mm6W4cDIeiYywIg-9GEnPZ_6zBwl_SXgBk87HV3Lso=s88-c-k-c0x00ffffff-no-rj,,
