VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Thumbnail URL,Twitch Follower Count,Twitch Thumbnail URL
007847e77d894f199e1272cf81e02730,,,,682,https://static-cdn.jtvnw.net/jtv_user_pictures/162c2793-8b84-41f1-881f-99f3faedfb87-profile_image-300x300.png
00a208caab334f6daf286ebb92cfd9da,851,11533,https://yt3.ggpht.com/DoYjDrFCFOglRo7vflpPSYlpikrqVclqI1VWauws19EzpmZGd0Xmk_RsrHjlzUygmjmquKRc=s88-c-k-c0x00ffffff-no-rj,350,https://static-cdn.jtvnw.net/jtv_user_pictures/b89b33de-3072-47ca-affd-b691ad1048a0-profile_image-300x300.png
00c158176a504c9bb865b32276e79eb1,4630,123577,https://yt3.ggpht.com/6eJU2rqy1vNsEWek0P5nnD8fZHGzUV9H4QZbG0lp6SCVoWwuhHYLAQqFaD3E9_SLPlnNmnXOpA=s88-c-k-c0x00ffffff-no-rj,,
00d9cb7b0bcd451999f4fd33dd84be6c,779,57182,https://yt3.ggpht.com/6lXYC0Zyi7a-na2QGKzfFPaNSIS6yV4NiodbnqKajdg32UImLB5H1YjocbonnmO63Tz3wG1L=s88-c-k-c0x00ffffff-no-rj,3473,https://static-cdn.jtvnw.net/jtv_user_pictures/d31c0ddd-fb9f-4c09-aa39-4faa0e049f51-profile_image-300x300.png
00ddd14a74df4e2488319ea2ce25770c,400,163,https://yt3.ggpht.com/UVQVt37EpRBevp63KgOfb1dAGEdzfRki-5i-4plfg8P_5GVjoX2eSUGt_gSUwH4ZDSVoc1Oa5w=s88-c-k-c0x00ffffff-no-rj,1237,https://static-cdn.jtvnw.net/jtv_user_pictures/9cd80579-6520-4400-9f70-ea120a5fc9dc-profile_image-300x300.jpeg
00de1290ff0a4edda4db0385a6ba3300,650,19770,https://yt3.ggpht.com/PEqo0VFxk0C2x0UFcMaSuyapL33NMFHzXiq8bTa3pI2DjT7HzGpfTzHglIDO9ir4e6bZ4TX6nSs=s88-c-k-c0x00ffffff-no-rj,1521,https://static-cdn.jtvnw.net/jtv_user_pictures/5b0934ff-5b77-4bbc-bfee-42aa00cff148-profile_image-300x300.png
00ff650864404d0c9ce155ff4a82d804,2650,17855,https://yt3.ggpht.com/xQMP6ntBMMPzLNSNGVkKNtiJCwX_rE9rSuP0iUxaktOwY12TFkXNbuErWl04XpQiPigH_wNrFiM=s88-c-k-c0x00ffffff-no-rj,,
0134d1ae91784122b79954c2c8571aef,169,0,https://yt3.ggpht.com/ytc/AIdro_mW--X7loq8P1S0dLwA4UzXV_CfFfiVGcT3qJjfjwGQd5ZFxL6ST75KAaaOyU1H_96SMOgQog=s88-c-k-c0x00ffffff-no-rj,400,https://static-cdn.jtvnw.net/jtv_user_pictures/aca493b2-d93c-4526-9d05-8ac2a5a82e77-profile_image-300x300.png
0158495d5a2542a98181c2ddd21b90af,5760,0,https://yt3.ggpht.com/lzT4u3Ovljb9j3M5lsw2GtxzTHbYMtd453soBVvQmCbbbrrL6WJO2B2AnddbmNXySmhp1paWSA=s88-c-k-c0x00ffffff-no-rj,,
018244f1ad404c9eaa4ddf747c3bafa0,1380,160013,https://yt3.ggpht.com/tibgizQvfA2n09VQA3UAx8m_t1NvsfWKuJ426hk0bjaDixQSloVXpOb0cVDukezF_-1v5XwI3Q=s88-c-k-c0x00ffffff-no-rj,,
01871d8239314affaf7032899ce6502f,1160,281576,https://yt3.ggpht.com/FfZb22b87lqtbAT2IvbOeVOvWoxOWmI3yR4u7REPdcUiGZVVlhG7PNW9ddX6zOwsankPQKND=s88-c-k-c0x00ffffff-no-rj,,
01b2da717593416db6963527a17e2787,,,,44,https://static-cdn.jtvnw.net/jtv_user_pictures/7ed53c8c-8253-4112-a0d9-7e0ade5e9487-profile_image-300x300.png
01ba034aab854ec680fe6f1ddc7008e2,2350,100850,https://yt3.ggpht.com/pfxorsLjoWpy27OPzxrAbQ9IYq4ur7wMFhjVWPGNYjxa7jtkDMPvavz9rRTV0tD1h99KNBO_mQ=s88-c-k-c0x00ffffff-no-rj,,
01bebf0363a94b16b2313053c90a1c8a,3640,59986,https://yt3.ggpht.com/Qm69fa0UqWgVm49b0cQm8yJZA0LNW9pC_U20HyHtvtSECxmta0J5rOqg7OcrlNu6QfFyz_uC=s88-c-k-c0x00ffffff-no-rj,374,https://static-cdn.jtvnw.net/jtv_user_pictures/e560abda-00e5-44a4-b58a-d6cd7f332a0b-profile_image-300x300.png
01d150623c984f3d8d7de4b1859afadd,513,10173,https://yt3.ggpht.com/d6uLyR42PIr00qdJVVZQ0is5lgyA5QOoXhVeKe602GyE1gHKHGIFOddxNREzM7Y_pDml-hqUSw=s88-c-k-c0x00ffffff-no-rj,,
01edfa8163ad42cd85f56ef4dce2609e,2400,55745,https://yt3.ggpht.com/z7U7x_Oq93VxvAkaj8-Pn2lh1vLJNSzrYbZvjtUxsM-Uvrab5DRrCDJsKJ2stvsYaTpYIxkwHHA=s88-c-k-c0x00ffffff-no-rj,,
01f26342ae4e419280bcfd6ec6e86db1,76800,5601238,https://yt3.ggpht.com/JHKYRo-pBny7dXibnSRn5dknKrlKnTFCGHH_hyWem7HZuU9mQ8PUhd76MWjEcP7qBTh5L1kkiA=s88-c-k-c0x00ffffff-no-rj,4580,https://static-cdn.jtvnw.net/jtv_user_pictures/f2551089-cd7c-4a8d-910e-bf25584cdc51-profile_image-300x300.png
01fc7842da284adaad67d3774a4b2a6c,902,12961,https://yt3.ggpht.com/vt726lHHWfa4sqDF3UTvtJpGIZysrHqkaKMcasRWXVJpQPYST4CwJwWuIj1kQQosz6LX-dBsrUY=s88-c-k-c0x00ffffff-no-rj,,
02168475e7ca4234b57d53f495bf3bbc,2420,134433,https://yt3.ggpht.com/ahG4f3y6fU714dTAK8gTHaUpyVi6Qq8JIHiEYoqF0Pf_f-RoRffPz7y1oPwqBx0oDlT3TWx5NA=s88-c-k-c0x00ffffff-no-rj,,
021e4f709f1a4c56b8cd200c476db3e7,974,21474,https://yt3.ggpht.com/i-obLglWh3_Ve03pZhrU--tMKO3OIJssWxlqlJGLlmrt6WE1Wqi3MAIAVwGnf_Ybzph2Auwk=s88-c-k-c0x00ffffff-no-rj,,
021eaf7cecfa4416b759fcc310f7b15a,28,0,https://yt3.ggpht.com/pcUnmXiKiYu_3dhvhuyamUepx4I8AfYlqJY-HTDrNQO3cmrwqfbbndMbsR5MSZgPca-8FpcaGg=s88-c-k-c0x00ffffff-no-rj,19,https://static-cdn.jtvnw.net/jtv_user_pictures/2d117867-6d19-4f6c-82f8-8f201f10a1b4-profile_image-300x300.png
