V5##VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Total Median View Count,YouTube Recent Total Popularity,YouTube Recent Total Highest View Count,YouTube Recent Total Highest Viewed URL,YouTube Recent Livestream Median View Count,YouTube Recent Livestream Popularity,YouTube Recent Livestream Highest View Count,YouTube Recent Livestream Highest Viewed URL,YouTube Recent Video Median View Count,YouTube Recent Video Popularity,YouTube Recent Video Highest View Count,YouTube Recent Video Highest Viewed URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed URL
1c5619a4ece046dd8ba68ed343489ca3,516000,107412411,4584,2161,50724,https://www.youtube.com/watch?v=8bLIF4fg80c,4145,1985,7474,https://www.youtube.com/watch?v=WyzCG2Ey2IQ,17250,3017,50724,https://www.youtube.com/watch?v=8bLIF4fg80c,31750,0,0,0,
f6a4e7aa8d0c4e5cb39d199845ec4d02,455000,52911985,12066,4457,68162,https://www.youtube.com/watch?v=SUsIzHEDTQE,9821,2577,40011,https://www.youtube.com/watch?v=QKOa7Qlzq3s,12576,5209,68162,https://www.youtube.com/watch?v=SUsIzHEDTQE,112138,42269,16832,88682,https://www.twitch.tv/videos/2300647125
664e1b310cf343b78623f99b31e40fae,396000,58920246,1651,788,11231,https://www.youtube.com/watch?v=H5sN9pnPelU,1713,661,11231,https://www.youtube.com/watch?v=H5sN9pnPelU,1057,915,1057,https://www.youtube.com/watch?v=pntqzuxXvBI,17234,0,0,0,
5535c9524eb046c38e172ebfa06b302f,360000,97047426,10879,3728,72365,https://www.youtube.com/watch?v=fyVJzYsIex8,14211,7036,72365,https://www.youtube.com/watch?v=fyVJzYsIex8,6457,2484,34801,https://www.youtube.com/watch?v=oUUyMX0ngsY,70988,2699,1078,7295,https://www.twitch.tv/videos/2302380996
4b6b055ada4d4f0ab63b7ad02a3fa3ef,227000,17387491,2134,1321,4623,https://www.youtube.com/watch?v=qc_Rl9YyRAM,2180,1328,4623,https://www.youtube.com/watch?v=qc_Rl9YyRAM,2030,1015,2104,https://www.youtube.com/watch?v=CQ00K0G6WLA,55704,1214,413,2091,https://www.twitch.tv/videos/2312993805
a9f6574e98f34b20a05269134930fb50,223000,8942328,5259,3014,10807,https://www.youtube.com/watch?v=F0_zPOzqR6g,5259,3014,10807,https://www.youtube.com/watch?v=F0_zPOzqR6g,0,0,0,,0,0,0,0,
897400f2658a483286ca6acc927006ca,223000,32835514,2158,896,9102,https://www.youtube.com/watch?v=lrOFasgkfsw,1952,761,5966,https://www.youtube.com/watch?v=akECjdBqqWw,2301,1349,9102,https://www.youtube.com/watch?v=lrOFasgkfsw,9995,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,207000,45468292,10334,2286,38272,https://www.youtube.com/watch?v=sxpvDT5BdZQ,10334,1438,16672,https://www.youtube.com/watch?v=Hm-UIjLO2uY,9284,2598,38272,https://www.youtube.com/watch?v=sxpvDT5BdZQ,51713,6371,326,8037,https://www.twitch.tv/videos/2303195484
abd64c9a64e04fb1b23faa2480c1c106,197000,0,2383,1119,213375,https://www.youtube.com/watch?v=I5h-qKQAuYo,1456,922,4135,https://www.youtube.com/watch?v=gKS9HCFcum0,50379,18290,213375,https://www.youtube.com/watch?v=I5h-qKQAuYo,2039,119,71,204,https://www.twitch.tv/videos/2316548458
312fdd3c5e6d4aefa73fd3860ecc5613,185000,25113999,10259,4989,211931,https://www.youtube.com/watch?v=LvARztlutgk,12662,4380,19677,https://www.youtube.com/watch?v=BM8fOxTb2gs,9701,6055,211931,https://www.youtube.com/watch?v=LvARztlutgk,13524,0,0,0,
265a18972d244affae35711cfd1f9931,169000,16759706,3450,1555,25452,https://www.youtube.com/watch?v=4-2u_F9_AS4,3420,2018,25452,https://www.youtube.com/watch?v=4-2u_F9_AS4,3748,643,16764,https://www.youtube.com/watch?v=8Q8uZ-aw1EI,10159,1166,890,1915,https://www.twitch.tv/videos/2321444268
e93bd1102e214cbaa71cc5b2e4a53595,161000,23401988,14664,7695,42588,https://www.youtube.com/watch?v=Ouea6LFw5iY,13650,6491,28790,https://www.youtube.com/watch?v=qxKmgycpIbk,24595,13382,42588,https://www.youtube.com/watch?v=Ouea6LFw5iY,71269,16689,9493,40092,https://www.twitch.tv/videos/2317214744
21428cae24af4607bffe25cb2746daa6,146000,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,
c04f006e69e04000a68cd0c41f888eb2,144000,9574350,8984,5057,25904,https://www.youtube.com/watch?v=6Z_oAf2B-7Y,8874,4836,12812,https://www.youtube.com/watch?v=VVvogSxcv14,11690,6605,25904,https://www.youtube.com/watch?v=6Z_oAf2B-7Y,0,0,0,0,
d837e8fda137492c9d77882b98ff863a,141000,31225204,41644,10576,178720,https://www.youtube.com/watch?v=GQhYOUgD6H8,9765,5463,21746,https://www.youtube.com/watch?v=QO7B6_d8hJ0,70856,29319,178720,https://www.youtube.com/watch?v=GQhYOUgD6H8,5151,0,0,0,
f110fd69b66941bab04de9ada563c6ac,141000,13461615,5007,2150,38230,https://www.youtube.com/watch?v=_TPjyCG3oM8,5787,1431,38230,https://www.youtube.com/watch?v=_TPjyCG3oM8,3372,2191,14960,https://www.youtube.com/watch?v=fWvW36vPo14,5470,0,0,0,
bafb134fd2f849898d6242d1f5f683cc,134000,17460123,6410,2955,25842,https://www.youtube.com/watch?v=kpQGIbuzk_Y,6410,2881,12386,https://www.youtube.com/watch?v=ok_dsKx5uZU,6874,4038,25842,https://www.youtube.com/watch?v=kpQGIbuzk_Y,35032,51,50,51,https://www.twitch.tv/videos/2324721360
