Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,356000,23736739,23599,68766,https://www.youtube.com/watch?v=3dQWFpkhS-M,18464,7873,7873,https://www.twitch.tv/videos/1132176411
高雄林小姐,103000,28723220,3707,6329,https://www.youtube.com/watch?v=3B_cru_TVYI,0,0,0,
璐洛洛,81700,9220343,13654,78704,https://www.youtube.com/watch?v=cCFaJNNWh_I,8513,1640,5919,https://www.twitch.tv/videos/1135839062
浠Mizuki,66300,1782361,35526,150802,https://www.youtube.com/watch?v=rRldTVnbglw,0,0,0,
鳥羽樂奈,52400,3928488,2528,8227,https://www.youtube.com/watch?v=sHdYbRqlBXA,1239,0,0,
露恰露恰,50800,1140831,9698,20885,https://www.youtube.com/watch?v=tjmpyLyigdc,0,0,0,
香草奈若,50400,6154714,3298,10077,https://www.youtube.com/watch?v=cQZAcMu7qzw,0,0,0,
灰名,50300,2498488,7541,41724,https://www.youtube.com/watch?v=BTREnqvp590,0,0,0,
悠白,49900,2074702,6268,18665,https://www.youtube.com/watch?v=qYSSU3SjQ3I,0,0,0,
十五號,44300,1399794,9562,37625,https://www.youtube.com/watch?v=QEQntL4Bb14,0,0,0,
平平子,43800,1199101,7907,17101,https://www.youtube.com/watch?v=QfbnNIuN2ps,0,0,0,
泰多貝亞,42300,1807199,8078,13994,https://www.youtube.com/watch?v=zfw8bBLmjSI,0,0,0,
Asa Ifrit,39100,1965473,5520,15235,https://www.youtube.com/watch?v=3HDoySQXgBs,0,0,0,
虎妮,38600,1356291,1940,4748,https://www.youtube.com/watch?v=r0GSKgqMtDE,21,0,0,
兔姬,37100,1370601,3443,5219,https://www.youtube.com/watch?v=Pn3LqKlidoE,0,0,0,
貝莉莓Vtype,34600,1898732,10683,31525,https://www.youtube.com/watch?v=z6n-dFJotpA,0,0,0,
喵太,25200,736307,1766,2001,https://www.youtube.com/watch?v=FV-ENZpMmmc,5200,1045,1189,https://www.twitch.tv/videos/1139718460
醬油Joyu,24800,272493,766,1341,https://www.youtube.com/watch?v=_Gyzveha7Zc,0,0,0,
歐貝爾,24500,671589,7993,17110,https://www.youtube.com/watch?v=GQHXB_WcgJw,0,0,0,
迷子羽根,24500,107368,1181,2754,https://www.youtube.com/watch?v=Gg21akZ5VRY,0,0,0,
三毛,23400,1396333,6909,36999,https://www.youtube.com/watch?v=-LIMnwL_oMw,0,0,0,
空,22400,1612215,833,18803,https://www.youtube.com/watch?v=-xU_r5RTLHw,0,0,0,
語風薯薯與愛紗公主,22300,11257778,3242,6884,https://www.youtube.com/watch?v=SJ2672gJr-U,0,0,0,
須多夜花,22200,814172,2304,4799,https://www.youtube.com/watch?v=YrZKgR-uE_k,0,0,0,
Naya,19400,5067147,5385,7341,https://www.youtube.com/watch?v=zG3AtilIPFQ,3255,201,201,https://www.twitch.tv/videos/1129947989
祈菈‧貝希毛絲,19400,951388,3064,7145,https://www.youtube.com/watch?v=OhT_6SZj5CI,0,0,0,
藤乃熊,19000,112369,156,2075,https://www.youtube.com/watch?v=KLWmK4S6bSg,0,0,0,
鼠屋栗太,17700,406831,1190,3730,https://www.youtube.com/watch?v=RQECbe2nxZM,0,0,0,
Yu,17400,4273235,1982,22551,https://www.youtube.com/watch?v=HnPrtWgz3dg,0,0,0,
希靈,14200,350894,1741,6851,https://www.youtube.com/watch?v=C3gsIxGkMvY,0,0,0,
銀鈴‧希爾貝露,12700,312642,1121,6458,https://www.youtube.com/watch?v=rsFP3SdGD3Q,0,0,0,
諳石,12300,2856871,603,1875,https://www.youtube.com/watch?v=hiw-yeeD2hI,1390,16,38,https://www.twitch.tv/videos/1132082545
蕾兒,12300,365536,1850,2852,https://www.youtube.com/watch?v=7zfalcNNG0k,0,0,0,
星見遙,11500,417200,627,4206,https://www.youtube.com/watch?v=NqDk7iVy2Zs,0,0,0,
蘆棠布奈,11400,291142,2340,4692,https://www.youtube.com/watch?v=JMwkbI9a24M,0,0,0,
諾櫻,11200,428857,2633,7585,https://www.youtube.com/watch?v=mqW4UFRg55E,0,0,0,
巴蘭利維坦,9920,311214,3430,9712,https://www.youtube.com/watch?v=G1aINjD_TGU,0,0,0,
塔芭絲可,9850,446922,1556,9647,https://www.youtube.com/watch?v=i2Jt1YIG_6Q,0,0,0,
弦戶帝丹,8790,230358,2239,4632,https://www.youtube.com/watch?v=js0NNc-k_YI,0,0,0,
風絮,8310,114529,1039,4211,https://www.youtube.com/watch?v=kdVRhSxeIYA,0,0,0,
鴨鴨伊比,8280,242719,973,2564,https://www.youtube.com/watch?v=h3cGy6fc4BE,0,0,0,
神草甘蔗子,7700,1816943,85,174,https://www.youtube.com/watch?v=0UJ2JlgmolU,0,0,0,
瀰婭,7610,280107,735,1851,https://www.youtube.com/watch?v=SO2HqzoVQxI,143,0,0,
邱可,7530,125918,732,1261,https://www.youtube.com/watch?v=Ac1leNkTaOE,0,0,0,
蔡宜蓁,7450,143020,578,2175,https://www.youtube.com/watch?v=2D9tfdxYDY8,0,0,0,
Aoi Hinamori,7420,150185,1747,3082,https://www.youtube.com/watch?v=TOuaYqPbP2U,0,0,0,
TSMATCH火柴,7270,223583,686,1239,https://www.youtube.com/watch?v=4-Xn3bnWu9w,0,0,0,
洛可洛斯特,7040,232523,1438,2480,https://www.youtube.com/watch?v=txqnXzcLfyc,0,0,0,
嗚夫沃夫,6910,382105,1845,3982,https://www.youtube.com/watch?v=FqreTfJYavs,0,0,0,
蝦拉拉,6780,188956,1240,1867,https://www.youtube.com/watch?v=K9xAIGZBoLQ,1902,447,447,https://www.twitch.tv/videos/1131916095
