Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,355000,23510205,25345,58599,https://www.youtube.com/watch?v=kbVVuEoJ8aI,18362,7411,7411,https://www.twitch.tv/videos/1132176411
高雄林小姐,103000,28686052,3774,6325,https://www.youtube.com/watch?v=3B_cru_TVYI,0,0,0,
璐洛洛,79100,8856245,12364,78402,https://www.youtube.com/watch?v=cCFaJNNWh_I,8143,1006,9916,https://www.twitch.tv/videos/1124011252
浠Mizuki,59700,1521870,44995,137204,https://www.youtube.com/watch?v=rRldTVnbglw,0,0,0,
鳥羽樂奈,52500,3904613,3001,8207,https://www.youtube.com/watch?v=sHdYbRqlBXA,1242,0,0,
香草奈若,50300,6126696,3559,10267,https://www.youtube.com/watch?v=moYstUsbXsI,0,0,0,
露恰露恰,50100,1119662,10214,20526,https://www.youtube.com/watch?v=tjmpyLyigdc,0,0,0,
灰名,49700,2422574,6791,37697,https://www.youtube.com/watch?v=BTREnqvp590,0,0,0,
悠白,49600,2049249,5932,48349,https://www.youtube.com/watch?v=bEqvkwGsYWw,0,0,0,
十五號,43700,1351919,11239,33455,https://www.youtube.com/watch?v=QEQntL4Bb14,0,0,0,
平平子,43400,1155086,8841,17011,https://www.youtube.com/watch?v=QfbnNIuN2ps,0,0,0,
泰多貝亞,42300,1790329,8109,12711,https://www.youtube.com/watch?v=zfw8bBLmjSI,0,0,0,
Asa Ifrit,39000,1925105,6034,15039,https://www.youtube.com/watch?v=3HDoySQXgBs,0,0,0,
虎妮,38500,1348690,2013,4293,https://www.youtube.com/watch?v=r0GSKgqMtDE,21,0,0,
兔姬,37000,1360977,3537,7770,https://www.youtube.com/watch?v=e3g7L1A19rE,0,0,0,
貝莉莓Vtype,33400,1825688,10984,85110,https://www.youtube.com/watch?v=TOIiNgHDK94,0,0,0,
喵太,25100,730961,4646,7467,https://www.youtube.com/watch?v=OvLk4xZ4R7M,5137,1099,1099,https://www.twitch.tv/videos/1123022667
醬油Joyu,24800,266146,756,1038,https://www.youtube.com/watch?v=rCAvD4z3Tqg,0,0,0,
迷子羽根,24500,100592,1165,2692,https://www.youtube.com/watch?v=Gg21akZ5VRY,0,0,0,
歐貝爾,24200,647558,7742,16078,https://www.youtube.com/watch?v=GQHXB_WcgJw,0,0,0,
三毛,23400,1376508,7316,36837,https://www.youtube.com/watch?v=-LIMnwL_oMw,0,0,0,
語風薯薯與愛紗公主,22300,11230268,3582,6930,https://www.youtube.com/watch?v=c7xhXcFeTso,0,0,0,
空,22300,1580356,753,6423,https://www.youtube.com/watch?v=kjwscexVj3M,0,0,0,
須多夜花,22100,800121,2338,4783,https://www.youtube.com/watch?v=YrZKgR-uE_k,0,0,0,
Naya,19400,5061918,5171,7274,https://www.youtube.com/watch?v=zG3AtilIPFQ,3253,123,231,https://www.twitch.tv/videos/1121959093
祈菈‧貝希毛絲,19100,928489,3092,29048,https://www.youtube.com/watch?v=7C_8RB1upiA,0,0,0,
藤乃熊,18900,101931,190,2061,https://www.youtube.com/watch?v=KLWmK4S6bSg,0,0,0,
鼠屋栗太,17700,401756,1337,3702,https://www.youtube.com/watch?v=RQECbe2nxZM,0,0,0,
Yu,17100,4201510,3224,19536,https://www.youtube.com/watch?v=HnPrtWgz3dg,0,0,0,
希靈,13900,336741,2097,6316,https://www.youtube.com/watch?v=C3gsIxGkMvY,0,0,0,
銀鈴‧希爾貝露,12400,296579,1395,6448,https://www.youtube.com/watch?v=rsFP3SdGD3Q,0,0,0,
諳石,12300,2850167,564,1823,https://www.youtube.com/watch?v=hiw-yeeD2hI,1390,27,37,https://www.twitch.tv/videos/1124005245
蕾兒,12200,349483,2043,3201,https://www.youtube.com/watch?v=0DRqPjvwoAE,0,0,0,
星見遙,11500,413039,811,4062,https://www.youtube.com/watch?v=NqDk7iVy2Zs,0,0,0,
蘆棠布奈,11300,282611,2021,4513,https://www.youtube.com/watch?v=JMwkbI9a24M,0,0,0,
諾櫻,11100,416229,2936,7563,https://www.youtube.com/watch?v=mqW4UFRg55E,0,0,0,
巴蘭利維坦,9820,302249,3863,9654,https://www.youtube.com/watch?v=G1aINjD_TGU,0,0,0,
塔芭絲可,9680,429709,1733,9562,https://www.youtube.com/watch?v=i2Jt1YIG_6Q,0,0,0,
弦戶帝丹,8720,225504,2731,5562,https://www.youtube.com/watch?v=3-RxDRg98Bs,0,0,0,
風絮,8290,111220,947,4186,https://www.youtube.com/watch?v=kdVRhSxeIYA,0,0,0,
鴨鴨伊比,8230,237909,989,2145,https://www.youtube.com/watch?v=3172ECMUfAk,0,0,0,
神草甘蔗子,7710,1816363,73,121,https://www.youtube.com/watch?v=0UaiDnTqYx8,0,0,0,
邱可,7520,124469,1021,1286,https://www.youtube.com/watch?v=q0CT8eGkgwc,0,0,0,
瀰婭,7520,275413,765,1841,https://www.youtube.com/watch?v=SO2HqzoVQxI,133,0,0,
蔡宜蓁,7420,140657,2154,2323,https://www.youtube.com/watch?v=c5m2UQvBUd4,0,0,0,
TSMATCH火柴,7250,221366,695,1230,https://www.youtube.com/watch?v=4-Xn3bnWu9w,0,0,0,
洛可洛斯特,6880,226376,1428,2461,https://www.youtube.com/watch?v=txqnXzcLfyc,0,0,0,
嗚夫沃夫,6840,369010,1866,3895,https://www.youtube.com/watch?v=FqreTfJYavs,0,0,0,
Aoi Hinamori,6830,134110,1898,3010,https://www.youtube.com/watch?v=TOuaYqPbP2U,0,0,0,
蝦拉拉,6670,184387,1329,2617,https://www.youtube.com/watch?v=8U07xcYgqGU,1896,340,340,https://www.twitch.tv/videos/1131916095
