Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,360000,24218526,23469,47566,https://www.youtube.com/watch?v=3pkhzIQ82mE,18641,0,0,
高雄林小姐,102000,28824871,3603,6598,https://www.youtube.com/watch?v=GIlmoWkeC7E,0,0,0,
璐洛洛,85900,9927782,13441,114752,https://www.youtube.com/watch?v=glSWHWrqFq0,8900,1852,4180,https://www.twitch.tv/videos/1146499073
浠Mizuki,74200,2404322,29309,160764,https://www.youtube.com/watch?v=rRldTVnbglw,0,0,0,
李李鈴蘭,59400,1299262,54783,147942,https://www.youtube.com/watch?v=RkfzhWcSX2I,0,0,0,
鳥羽樂奈,52300,3979668,2206,4230,https://www.youtube.com/watch?v=rPPo-eBJC3A,1233,225,225,https://www.twitch.tv/videos/1155639195
露恰露恰,52000,1227983,7589,18677,https://www.youtube.com/watch?v=vP4EgmT8CU8,0,0,0,
灰名,51700,2672912,7055,27439,https://www.youtube.com/watch?v=w3p3fI7fkdQ,0,0,0,
悠白,51200,2135624,5311,11944,https://www.youtube.com/watch?v=XLNYGFH_Fj0,0,0,0,
香草奈若,50300,6235101,2715,6525,https://www.youtube.com/watch?v=kIIkZFhwc6U,0,0,0,
十五號,45400,1517540,8388,19428,https://www.youtube.com/watch?v=8SiGCKVE3zs,0,0,0,
平平子,44300,1257941,6283,14722,https://www.youtube.com/watch?v=bKtncqmbr2o,0,0,0,
泰多貝亞,42200,1893866,5927,14500,https://www.youtube.com/watch?v=zfw8bBLmjSI,0,0,0,
Asa Ifrit,39300,2028285,5328,9851,https://www.youtube.com/watch?v=OX0mSiBmlMY,0,0,0,
虎妮,38900,1378293,1603,4181,https://www.youtube.com/watch?v=LiqkgDg-8H8,21,0,0,
兔姬,37500,1397439,3126,7570,https://www.youtube.com/watch?v=lWyo_XS-fT0,0,0,0,
貝莉莓Vtype,35700,2018290,10322,35063,https://www.youtube.com/watch?v=wyLElv9nmfQ,0,0,0,
喵太,25400,757437,2376,3227,https://www.youtube.com/watch?v=MRgWSS_C0AU,5291,1551,1563,https://www.twitch.tv/videos/1154074413
歐貝爾,25100,723887,4690,17951,https://www.youtube.com/watch?v=GQHXB_WcgJw,0,0,0,
醬油Joyu,24900,284023,728,1415,https://www.youtube.com/watch?v=_Gyzveha7Zc,0,0,0,
迷子羽根,24400,122174,1161,2284,https://www.youtube.com/watch?v=2LSuyNW2NX8,0,0,0,
三毛,23500,1456743,3044,11312,https://www.youtube.com/watch?v=Wdrnfrgi700,0,0,0,
空,22500,1638125,825,22911,https://www.youtube.com/watch?v=-xU_r5RTLHw,0,0,0,
須多夜花,22500,851419,2045,5136,https://www.youtube.com/watch?v=z7VIAL0VulI,0,0,0,
語風薯薯與愛紗公主,22300,11327145,1767,6094,https://www.youtube.com/watch?v=tVEX_1wj-3k,0,0,0,
祈菈‧貝希毛絲,19800,1002703,3297,8807,https://www.youtube.com/watch?v=gwEyL49QcIw,0,0,0,
Naya,19400,5113656,2243,8856,https://www.youtube.com/watch?v=wXQVIhP1DHA,3255,0,0,
藤乃熊,19000,115108,133,848,https://www.youtube.com/watch?v=yzHtKPZ-wwM,0,0,0,
Yu,17800,4421485,2384,23881,https://www.youtube.com/watch?v=HnPrtWgz3dg,0,0,0,
鼠屋栗太,17800,419432,892,1889,https://www.youtube.com/watch?v=AymaYjzn4Ws,0,0,0,
希靈,14800,388937,1768,7982,https://www.youtube.com/watch?v=j4lbSFCw_gw,0,0,0,
銀鈴‧希爾貝露,13200,338196,907,6246,https://www.youtube.com/watch?v=OPf_E9W9yWM,0,0,0,
蕾兒,12500,379835,1640,2618,https://www.youtube.com/watch?v=DY1-kAcayk0,0,0,0,
諳石,12400,2870951,547,1303,https://www.youtube.com/watch?v=dAyjMiAHpTA,1389,37,47,https://www.twitch.tv/videos/1152261596
星見遙,11600,423129,585,4310,https://www.youtube.com/watch?v=NqDk7iVy2Zs,0,0,0,
蘆棠布奈,11600,315117,2526,5315,https://www.youtube.com/watch?v=lbn1jnDPDLQ,0,0,0,
諾櫻,11500,454790,2152,6529,https://www.youtube.com/watch?v=uC5msDw5tLM,0,0,0,
瑪格麗特．溫特斯,10900,180519,5923,13243,https://www.youtube.com/watch?v=Ky4HY7yGThI,0,0,0,
塔芭絲可,10300,493302,1703,4481,https://www.youtube.com/watch?v=AYDR-cHVSRI,0,0,0,
巴蘭利維坦,10100,336257,2759,7946,https://www.youtube.com/watch?v=bTZiL4f-HW4,0,0,0,
Aoi Hinamori,9220,204088,1766,6291,https://www.youtube.com/watch?v=dR46gnaKCUU,0,0,0,
弦戶帝丹,9010,249637,2280,4030,https://www.youtube.com/watch?v=FWKnYljV3HY,0,0,0,
