Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
鬼鬼,857000,276509622,11237,39374,https://www.youtube.com/watch?v=GdMtany0t9E,0,0,0,
杏仁ミル,366000,25277098,10008,18427,https://www.youtube.com/watch?v=5epjFn4qCjw,20715,2553,4020,https://www.twitch.tv/videos/1199550540
梓凜,267000,20580001,852,1378,https://www.youtube.com/watch?v=Hw4YRCVDQSU,0,0,0,
床編故事,196000,22170134,78022,137059,https://www.youtube.com/watch?v=3UEA7mu_zfA,0,0,0,
懶貓子,147000,4574026,16944,32593,https://www.youtube.com/watch?v=bXSfszLv4sI,0,0,0,
李李鈴蘭,128000,5336531,41354,92168,https://www.youtube.com/watch?v=hyfqzgO60UY,0,0,0,
予樂,111000,14522098,8244,66716,https://www.youtube.com/watch?v=A4hLoADJEZ0,0,0,0,
高雄林小姐,103000,29208882,4072,8332,https://www.youtube.com/watch?v=9eouVB8VxmU,0,0,0,
璐洛洛,99000,12259095,8638,55019,https://www.youtube.com/watch?v=ocLLRpOgmxQ,10240,576,3347,https://www.twitch.tv/videos/1205234357
紅月,89600,373228,0,0,,0,0,0,
鬼鬼副頻道,88500,495857,0,0,,0,0,0,
浠Mizuki,86600,3887043,14445,33741,https://www.youtube.com/watch?v=0GXqb6Wh1hU,0,0,0,
悠白,54700,2391730,4835,21480,https://www.youtube.com/watch?v=2DmGIicU_Pc,0,0,0,
灰名,54000,2920353,3995,5871,https://www.youtube.com/watch?v=tcc0ezKsT4s,0,0,0,
露恰露恰,53800,1460789,5407,8511,https://www.youtube.com/watch?v=xelx9GXkA6U,0,0,0,
鳥羽樂奈,52200,4141423,1621,3413,https://www.youtube.com/watch?v=rkej2XXpNhA,1220,0,0,
香草奈若,50000,6460590,1930,6907,https://www.youtube.com/watch?v=9JkkW033VdQ,0,0,0,
