Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,350000,22714590,27697,55522,https://www.youtube.com/watch?v=kbVVuEoJ8aI,17668,0,0,
高雄林小姐,103000,28586690,4118,6253,https://www.youtube.com/watch?v=3B_cru_TVYI,0,0,0,
紅月,90300,349545,5102,11636,https://www.youtube.com/watch?v=lXIcMIHO4Vg,0,0,0,
璐洛洛,73000,7936830,16598,117647,https://www.youtube.com/watch?v=W391SQGIfFw,7181,1139,5820,https://www.twitch.tv/videos/1113899594
鳥羽樂奈,52800,3842011,3840,13528,https://www.youtube.com/watch?v=WPqSepgX66Y,1253,0,0,
香草奈若,49900,5987635,3705,10970,https://www.youtube.com/watch?v=dy251fbwK60,0,0,0,
悠白,48500,1931426,6547,45558,https://www.youtube.com/watch?v=bEqvkwGsYWw,0,0,0,
灰名,47100,2149484,8348,36157,https://www.youtube.com/watch?v=QOJWeDA1okU,0,0,0,
露恰露恰,44700,990690,9930,25951,https://www.youtube.com/watch?v=3UX1jEC75Zc,0,0,0,
泰多貝亞,42000,1673760,7143,14037,https://www.youtube.com/watch?v=db7KcgmWAWI,0,0,0,
平平子,40800,1060145,9167,16057,https://www.youtube.com/watch?v=AHyAp3FteZU,0,0,0,
十五號,39300,1122324,8839,20761,https://www.youtube.com/watch?v=4NrdEmLRkO8,0,0,0,
Asa Ifrit,38300,1809709,6655,16950,https://www.youtube.com/watch?v=O6n7m7r_ias,0,0,0,
虎妮,37900,1315857,2145,5594,https://www.youtube.com/watch?v=eZk_JZKwnOc,20,0,0,
兔姬,36300,1318189,4944,9267,https://www.youtube.com/watch?v=7xqbWquKoQk,0,0,0,
浠Mizuki,34400,951890,30769,38006,https://www.youtube.com/watch?v=oQs3W-iZCTw,0,0,0,
