VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
f6a4e7aa8d0c4e5cb39d199845ec4d02,355000,23441858,26906,58378,https://www.youtube.com/watch?v=kbVVuEoJ8aI,18307,6971,6971,https://www.twitch.tv/videos/1132176411
b126053a1356460ebf85a874a6a55aca,103000,28668102,3770,6320,https://www.youtube.com/watch?v=3B_cru_TVYI,0,0,0,
a795a6c9f70d4133907c1c0d2c4c0962,90200,357012,0,0,,0,0,0,
5535c9524eb046c38e172ebfa06b302f,78200,8681860,12327,78126,https://www.youtube.com/watch?v=cCFaJNNWh_I,8000,1029,9910,https://www.twitch.tv/videos/1124011252
512b64ec20174d018540516e9edf2b2f,52600,3891133,2989,8194,https://www.youtube.com/watch?v=sHdYbRqlBXA,1244,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,50400,1260695,25646,112015,https://www.youtube.com/watch?v=rRldTVnbglw,0,0,0,
0bf0ec441dc6489583f7218e02ab6a89,50300,6105959,3682,10221,https://www.youtube.com/watch?v=moYstUsbXsI,0,0,0,
a3ce195c0069494c99849d0b1a10a7fd,49400,2027612,5750,48187,https://www.youtube.com/watch?v=bEqvkwGsYWw,0,0,0,
98e3a5838fec4a6caa936ae35485de23,49400,1106222,12640,20322,https://www.youtube.com/watch?v=tjmpyLyigdc,0,0,0,
a0c39da35d0544e0ae94119c5255635b,49300,2359358,6761,35832,https://www.youtube.com/watch?v=BTREnqvp590,0,0,0,
e113ace92bbe445385bcc4635a9ca570,43200,1149411,8926,16942,https://www.youtube.com/watch?v=QfbnNIuN2ps,0,0,0,
01f26342ae4e419280bcfd6ec6e86db1,43200,1324256,10743,29684,https://www.youtube.com/watch?v=QEQntL4Bb14,0,0,0,
dee8efe8990e458c915e4f6a6a16b49f,42200,1765005,8172,13802,https://www.youtube.com/watch?v=NkMtRaPRD9Q,0,0,0,
c41044006a014ed28107f33221a7de98,38900,1915680,5980,18938,https://www.youtube.com/watch?v=O6n7m7r_ias,0,0,0,
5c4241def363418d9b7167d8369d0350,38400,1342665,2003,4083,https://www.youtube.com/watch?v=r0GSKgqMtDE,21,0,0,
494d2c5daf9f4a8a8e4538687e6be14c,36800,1355090,3878,7742,https://www.youtube.com/watch?v=e3g7L1A19rE,0,0,0,
a02bb0332f5942ec892c932d6a089014,32400,1767955,11174,84732,https://www.youtube.com/watch?v=TOIiNgHDK94,0,0,0,
d81d1032a43642eca36e82ba9a3c39c5,25100,727886,4536,7351,https://www.youtube.com/watch?v=OvLk4xZ4R7M,5114,1027,1027,https://www.twitch.tv/videos/1123022667
3afa3d15ff4a40de9b0950fa81a9ffc7,24800,263214,784,1240,https://www.youtube.com/watch?v=ZbumDV9vrS4,0,0,0,
22c8ee785f7446e5978bab336fda92cb,24500,98614,1163,2632,https://www.youtube.com/watch?v=Gg21akZ5VRY,0,0,0,
8a4988902b5640e6ae1829285307c636,23800,625201,6793,13490,https://www.youtube.com/watch?v=ffoAWZSc6ck,0,0,0,
5c7beefaa54444e3b0443d7abd93c1f7,23300,1371926,7179,36700,https://www.youtube.com/watch?v=-LIMnwL_oMw,0,0,0,
e73551cd98ec47388899522353fc89e3,22200,1573744,767,6401,https://www.youtube.com/watch?v=kjwscexVj3M,0,0,0,
b08047f2566246ac995e03a5db727cfe,22000,792994,2367,4772,https://www.youtube.com/watch?v=YrZKgR-uE_k,0,0,0,
7cd55e03d87c4c77843a437ec0703670,19400,5058164,5157,14240,https://www.youtube.com/watch?v=2YWHWs7cuss,3252,83,231,https://www.twitch.tv/videos/1121959093
6fb8c6dea7404638a9d78d4b0d84f64c,19000,912500,3014,25249,https://www.youtube.com/watch?v=7C_8RB1upiA,0,0,0,
bc0b8c437eda4361b2a10003013f49cf,18900,101039,206,2059,https://www.youtube.com/watch?v=KLWmK4S6bSg,0,0,0,
94082eb7d950471b934592394ad3e4c8,17700,396585,1213,3677,https://www.youtube.com/watch?v=RQECbe2nxZM,0,0,0,
be6c475c291d45a0a7349abdb70be20d,17000,4148516,5455,19593,https://www.youtube.com/watch?v=lqK1JlZXJig,0,0,0,
4b6655120fbd4431a8f7894cac4a4d49,13700,327500,2122,6073,https://www.youtube.com/watch?v=C3gsIxGkMvY,0,0,0,
77533b0fb2324e33bff67fbbf4daf13f,12300,2845828,466,1797,https://www.youtube.com/watch?v=hiw-yeeD2hI,1390,37,103,https://www.twitch.tv/videos/1119051452
3be86a2a9cb447f393d235132e157789,12100,344159,2170,3193,https://www.youtube.com/watch?v=0DRqPjvwoAE,0,0,0,
bed13deb3871443980e131a466519b54,12100,284473,1422,6434,https://www.youtube.com/watch?v=rsFP3SdGD3Q,0,0,0,
f7c8264349654390a5e39810dc012a38,11500,410832,744,3867,https://www.youtube.com/watch?v=NqDk7iVy2Zs,0,0,0,
b63a5ee44acf4498827a3fd984ab23e0,11300,279130,2001,5874,https://www.youtube.com/watch?v=9bsi6Ff2a-s,0,0,0,
f7c48554816643cdb8d343e6e9e6d313,11000,406459,2949,7551,https://www.youtube.com/watch?v=mqW4UFRg55E,0,0,0,
b165ca888a7d4f61b754ac53ca374f11,9780,299836,3789,9616,https://www.youtube.com/watch?v=G1aINjD_TGU,0,0,0,
265a18972d244affae35711cfd1f9931,9630,425541,1681,9500,https://www.youtube.com/watch?v=i2Jt1YIG_6Q,0,0,0,
9e485b7b44e34693ad25bd04be743dbc,8700,222066,3305,5539,https://www.youtube.com/watch?v=3-RxDRg98Bs,0,0,0,
c51f84b3ec9c4501a364a6a4982fa284,8280,108939,954,4165,https://www.youtube.com/watch?v=kdVRhSxeIYA,0,0,0,
6559d42f66684b8f80b4cd4589addd85,8200,235372,890,1928,https://www.youtube.com/watch?v=3172ECMUfAk,0,0,0,
00bdfa7c234a47b285152f675d6c650a,7710,1815938,72,115,https://www.youtube.com/watch?v=OBVZCTE64Cc,0,0,0,
543ddfe1d70d4a19920f6daa1959b3b4,7510,123425,1019,1285,https://www.youtube.com/watch?v=q0CT8eGkgwc,0,0,0,
3dda133703f64b019d7eea0c5cb55335,7430,272783,778,1836,https://www.youtube.com/watch?v=SO2HqzoVQxI,130,0,0,
0665fb3db61c43b5933f1de118625382,7350,137876,2101,2690,https://www.youtube.com/watch?v=66upP821fa8,0,0,0,
9ca368e73d514656ade48dc946f55956,7240,220733,703,1229,https://www.youtube.com/watch?v=4-Xn3bnWu9w,0,0,0,
ea4c1a67c2e445ad8028768616ceb659,6810,224140,1416,2445,https://www.youtube.com/watch?v=txqnXzcLfyc,0,0,0,
9e351b7cdabd45c49c64074bc7d947ce,6800,363881,1890,3808,https://www.youtube.com/watch?v=FqreTfJYavs,0,0,0,
f110fd69b66941bab04de9ada563c6ac,6640,125819,1893,2992,https://www.youtube.com/watch?v=TOuaYqPbP2U,0,0,0,
13a520e0a60c4aeea42f1c4d613e7e10,6600,158265,1438,2273,https://www.youtube.com/watch?v=oQz8JcCE518,482,1158,1158,https://www.twitch.tv/videos/1129959054
5ba11a0bf35147d499259ad5608a7de1,6600,182046,1264,2577,https://www.youtube.com/watch?v=8U07xcYgqGU,1890,524,659,https://www.twitch.tv/videos/1121004011
6a30fc9ee6f24d839198497406c63cc1,6550,440252,331,2212,https://www.youtube.com/watch?v=OKn75_6icr8,78,0,0,
78195639f2464c75a84f79d46120e28a,6380,134559,259,403,https://www.youtube.com/watch?v=xG762vvJrpM,430,0,0,
2a5b6a733ac54aba9490db8f504378d1,6350,183949,973,973,https://www.youtube.com/watch?v=pB9f7nhuTxw,1223,0,0,
f819220249044c7ca97126c828833c9b,6310,78135,327,671,https://www.youtube.com/watch?v=1AE1SLugwsc,0,0,0,
da4a58b114b94469a0a93f6b8ee7512d,6280,141790,749,4247,https://www.youtube.com/watch?v=ooAzISt-eC0,0,0,0,
410a9fff47f5491d98c47a4fa25ddf83,6090,84820,582,740,https://www.youtube.com/watch?v=LhUgYF_Y0yo,0,0,0,
41a8958a1a4a4cc8b404d04da033400e,5970,139655,278,743,https://www.youtube.com/watch?v=bq-eBtkS2sQ,270,0,0,
a20202f0e1b14feb90c5ec173fad0e93,5920,344662,207,266,https://www.youtube.com/watch?v=--gYLwLbXh8,0,0,0,
793e165182584e9aaee5dcc331abbb1e,5710,116972,814,1468,https://www.youtube.com/watch?v=xEfYyfXDKOk,0,0,0,
8267ea37c12a471a8a038f501832e099,5630,119445,756,3225,https://www.youtube.com/watch?v=hVXDbjU3_Eg,0,0,0,
67d6807619064938a78832b4106de5c0,5530,134589,1633,2787,https://www.youtube.com/watch?v=ulYxAMlEUD8,0,0,0,
31f17632340f4e7fbd0ced07193dd81b,5360,129247,872,12647,https://www.youtube.com/watch?v=zYT4B93l1nw,0,0,0,
abc7acc71b474ebebecfde51ad5f88e1,5280,139881,1300,7888,https://www.youtube.com/watch?v=i6MzDMrnw78,0,0,0,
80f41a215cbc487b99f9015de3b58cf0,5260,169844,1784,8184,https://www.youtube.com/watch?v=bFUnWu6hQuU,0,0,0,
51cd04cab0de47d4b2b5a156bbe2dfb0,5130,45549,470,2608,https://www.youtube.com/watch?v=rsP3K3xkJ3Q,0,0,0,
ed487e7b551f4f3b8124c6acc0966194,5080,245243,584,1954,https://www.youtube.com/watch?v=xR0Vd_EdLXU,0,0,0,
fe1146730c9147f98f2b01f45cf242fd,4850,106911,424,748,https://www.youtube.com/watch?v=FQlhHAlH2bw,0,0,0,
f9c9c29a9fb143539ade06564b99b233,4840,94698,854,1509,https://www.youtube.com/watch?v=ETRlp0mH5N0,0,0,0,
3cf8b7b95c244f0d9cba700f561c9737,4820,222690,342,10112,https://www.youtube.com/watch?v=OCQgg-gq4is,0,0,0,
658e63bebdca421ca934b0bf6aa2bcd8,4760,110111,884,2206,https://www.youtube.com/watch?v=5NyjVgHZBlQ,0,0,0,
a1470eec8f9349668adfbad2f25329b1,4490,123840,701,1308,https://www.youtube.com/watch?v=s1pxFCmQlgk,0,0,0,
7c00b7dc73a240dc84d68be389732a0c,4460,148347,467,796,https://www.youtube.com/watch?v=iyU1m-1uKds,0,0,0,
d5c19a6328af48ba88bf41b2dd757f14,4460,92012,1101,1477,https://www.youtube.com/watch?v=IUVVG9mZF60,0,0,0,
cb08464feb254db19b620331280e35e4,4450,128746,1099,1860,https://www.youtube.com/watch?v=LbGNCldOVSI,0,0,0,
e1e11ed8ecb24ab6ad7e1d4c4c39f563,4420,102297,521,1123,https://www.youtube.com/watch?v=hVtUf6iY7S8,0,0,0,
6603f7e70b684a07a3dac687460bacc5,4340,113792,227,614,https://www.youtube.com/watch?v=iu8YDKsJRHU,434,0,0,
b58761a33d75486f8aa0bf3f5bf07fe5,4190,143126,1246,2533,https://www.youtube.com/watch?v=mvvyt8gZkOQ,0,0,0,
cd42e06c40534d9eac7e30a434e47d43,4180,84100,1949,14893,https://www.youtube.com/watch?v=mKTRta733so,0,0,0,
effe96469a7348c786d01ccea8cf71cb,4120,75049,406,687,https://www.youtube.com/watch?v=JJCHnGrE1UU,0,0,0,
1c94e6e4d8cf4f8d9195385a9024275a,4020,81620,371,989,https://www.youtube.com/watch?v=JwMQZ6cp2qk,80,0,0,
99cc071a06b949bf8515609757fa9d7e,3690,123166,254,461,https://www.youtube.com/watch?v=rOSI_clYsNg,469,0,0,
427956ab929c4d36afca5ad8245aad8d,3610,109311,106,248,https://www.youtube.com/watch?v=OgbHRicH6Kg,0,0,0,
209a528363cd411886ec9e5d086ff1bc,3580,182705,346,603,https://www.youtube.com/watch?v=MNZfvrQZc7o,287,0,0,
16197a62aec94bcfa2e73220f291369b,3580,102092,657,3716,https://www.youtube.com/watch?v=_Gj4EG20bSw,0,0,0,
74213f36e573452ca8f9f1e0a72f8ee5,3390,47930,536,5188,https://www.youtube.com/watch?v=XJBd8Kgn_gw,0,0,0,
7e088cf828bf4e02ae65bb8a1f6a8b89,3300,83067,293,375,https://www.youtube.com/watch?v=NimOouddQ70,43,0,0,
b57162e62056494d85f1743abdbad648,3210,49820,345,724,https://www.youtube.com/watch?v=yuilan3eiOw,0,0,0,
0851296bdf4c4516b2506b8cce5151da,3200,398271,845,845,https://www.youtube.com/watch?v=pUr-jQoIHfE,0,0,0,
f3404208a69741c481201fffcdea3d9e,3040,48881,289,647,https://www.youtube.com/watch?v=feAJBFL8zNI,0,0,0,
6fe699b8a4df42c0a075e91367c30a3e,3030,313068,150,162,https://www.youtube.com/watch?v=RFMWIrwCWuo,525,0,0,
62f0f99b50d84bef91d06efdfe1c011e,3030,71469,1269,8294,https://www.youtube.com/watch?v=m8f950zA-Tw,0,0,0,
288f2fba52bf4d6b9e0ba66e03439837,2980,29517,152,232,https://www.youtube.com/watch?v=0cdGv7sU6AM,346,84,113,https://www.twitch.tv/videos/1130996346
1937fa889b474d339713d1117f435018,2930,193724,252,899,https://www.youtube.com/watch?v=MMwt5s06byg,558,61,242,https://www.twitch.tv/videos/1124844948
d5aa3e4d1b5e4346baaa0db456048bfa,2890,28408,243,367,https://www.youtube.com/watch?v=QduA4ioZZ9E,0,0,0,
e93734c51e5141419d44dc147f1c5420,2840,164385,220,7368,https://www.youtube.com/watch?v=385zLkB5TXM,0,0,0,
99d1a2e0c8c047d2ad998e02d4dd9621,2840,62770,896,1203,https://www.youtube.com/watch?v=ETBQ5HhFamQ,0,0,0,
626750f4e7a745619c171c44fb1efcc0,2840,163124,538,3205,https://www.youtube.com/watch?v=KYBPuBN0kUU,551,68,222,https://www.twitch.tv/videos/1130828052
961e233f32a24593a1628e7c79f43f12,2830,43393,528,798,https://www.youtube.com/watch?v=RmbzJukUyYs,0,0,0,
8d5345223f364c7d8cc7203ee0ffafd6,2810,144013,347,347,https://www.youtube.com/watch?v=oCafImhKXCg,0,0,0,
d8008bc6129d49d4bebfe530c4d02751,2790,39027,519,862,https://www.youtube.com/watch?v=OBcl1GHx5Og,0,0,0,
ea62d2e6bc854e7a81b01a2362be310f,2780,136998,1108,3595,https://www.youtube.com/watch?v=ObeDLv6beT4,199,0,0,
1b63d89e0b1a4b579de6d99e25eaff8f,2740,89969,605,1200,https://www.youtube.com/watch?v=yXK9B1XFh_I,6,0,0,
ccc1420185ad46d49d40b6b774db9b11,2690,49880,285,1963,https://www.youtube.com/watch?v=JYo2XrgLdR0,0,0,0,
61dcd0f9c508433c824c0ba221d325e0,2670,6970,392,3096,https://www.youtube.com/watch?v=uOOsHiKTsAU,0,0,0,
c163cb7f683c453fa8a994ebbb09ede8,2520,66565,1579,3234,https://www.youtube.com/watch?v=3SR8_wpGhmE,0,0,0,
3c16d0b797bf49c3a4a6c043802ee2ec,2510,49925,648,2544,https://www.youtube.com/watch?v=m6eNAUx8QEQ,0,0,0,
3727892a417b429aa063c7300e132966,2480,118990,158,287,https://www.youtube.com/watch?v=V7--knpggpg,0,0,0,
2a28e77671ae43d7bccec54e7e956dd9,2440,48919,597,4946,https://www.youtube.com/watch?v=UVh1yZCyaTc,0,0,0,
c9ece3513c804b3db003cd8fca683857,2410,60964,741,3137,https://www.youtube.com/watch?v=ZCjUsUOTb7Q,0,0,0,
247215e876d24dae9932464b75fc577c,2370,63722,548,694,https://www.youtube.com/watch?v=Pq2ZkMYHGog,0,0,0,
c66b9a1fe8bf44e388e9452285e5421e,2370,49767,597,15973,https://www.youtube.com/watch?v=aVX0dS4x53M,0,0,0,
557a590ea9764e8c99e72415d1837d52,2360,59484,309,539,https://www.youtube.com/watch?v=SnYiumbO8os,0,0,0,
