Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
鬼鬼,857000,271554805,29130,88503,https://www.youtube.com/watch?v=VXXZQSkVMbw,0,0,0,
杏仁ミル,352000,23080113,26140,57448,https://www.youtube.com/watch?v=kbVVuEoJ8aI,17841,0,0,
梓凜,270000,20487233,1738,19116,https://www.youtube.com/watch?v=eVClN_TDXOY,0,0,0,
床編故事,180000,18988638,72444,131155,https://www.youtube.com/watch?v=pWXtg5nGN0k,0,0,0,
懶貓子,122000,2048560,118345,300957,https://www.youtube.com/watch?v=7MUzOjbVjb4,0,0,0,
予樂,107000,13390961,7576,23886,https://www.youtube.com/watch?v=enwj66alGMk,0,0,0,
高雄林小姐,103000,28622852,4126,6308,https://www.youtube.com/watch?v=3B_cru_TVYI,0,0,0,
紅月,90200,353000,4404,12161,https://www.youtube.com/watch?v=lXIcMIHO4Vg,0,0,0,
鬼鬼副頻道,89100,481738,4620,5443,https://www.youtube.com/watch?v=5k5gZgAv_i4,0,0,0,
璐洛洛,75600,8176190,20292,123643,https://www.youtube.com/watch?v=W391SQGIfFw,7722,2623,9763,https://www.twitch.tv/videos/1124011252
鳥羽樂奈,52800,3866265,3524,13828,https://www.youtube.com/watch?v=WPqSepgX66Y,1251,0,0,
香草奈若,50100,6024956,3634,11080,https://www.youtube.com/watch?v=dy251fbwK60,0,0,0,
悠白,48900,1984410,5994,47506,https://www.youtube.com/watch?v=bEqvkwGsYWw,0,0,0,
灰名,48000,2240138,8021,36406,https://www.youtube.com/watch?v=QOJWeDA1okU,0,0,0,
露恰露恰,46800,1032429,10113,26657,https://www.youtube.com/watch?v=3UX1jEC75Zc,0,0,0,
泰多貝亞,42100,1719769,7856,14178,https://www.youtube.com/watch?v=db7KcgmWAWI,0,0,0,
平平子,41600,1087174,9091,16473,https://www.youtube.com/watch?v=QfbnNIuN2ps,0,0,0,
十五號,40400,1177320,9493,22310,https://www.youtube.com/watch?v=4NrdEmLRkO8,0,0,0,
說書客,38800,3021193,2755,4025,https://www.youtube.com/watch?v=_GaSth_dX_c,0,0,0,
Asa Ifrit,38600,1866221,6264,18180,https://www.youtube.com/watch?v=O6n7m7r_ias,0,0,0,
虎妮,38100,1329116,2233,6545,https://www.youtube.com/watch?v=eZk_JZKwnOc,20,0,0,
兔姬,36500,1332709,4446,7668,https://www.youtube.com/watch?v=e3g7L1A19rE,0,0,0,
浠Mizuki,36400,1028164,18404,18404,https://www.youtube.com/watch?v=eLLLO1W1tWQ,0,0,0,
貝莉莓Vtype,30000,1643766,20931,146609,https://www.youtube.com/watch?v=GJT48bDrYBA,0,0,0,
喵太,24900,717881,7409,8122,https://www.youtube.com/watch?v=En_EkKr0KoY,5020,1352,1677,https://www.twitch.tv/videos/1110807949
醬油Joyu,24700,254329,808,1419,https://www.youtube.com/watch?v=O7__V0SLwas,0,0,0,
迷子羽根,24500,88653,1324,2301,https://www.youtube.com/watch?v=Hgqs0nDh3Iw,0,0,0,
如月ルミィ,23100,868673,3488,6611,https://www.youtube.com/watch?v=kY3XVQwQi9E,0,0,0,
三毛,22800,1340190,6089,35970,https://www.youtube.com/watch?v=-LIMnwL_oMw,0,0,0,
歐貝爾,22400,568548,6368,12374,https://www.youtube.com/watch?v=ffoAWZSc6ck,0,0,0,
空,22200,1597837,683,3896,https://www.youtube.com/watch?v=01ZO1wwlO5M,0,0,0,
須多夜花,21800,769675,2907,6340,https://www.youtube.com/watch?v=SSDzdZlFbh8,0,0,0,
Naya,19400,5045609,4902,14015,https://www.youtube.com/watch?v=2YWHWs7cuss,3248,461,834,https://www.twitch.tv/videos/1114938629
藤乃熊,18900,91117,264,1847,https://www.youtube.com/watch?v=KLWmK4S6bSg,0,0,0,
祈菈‧貝希毛絲,18300,858070,3671,10400,https://www.youtube.com/watch?v=7C_8RB1upiA,0,0,0,
鼠屋栗太,17500,381506,1363,2399,https://www.youtube.com/watch?v=2uIkt3fXeX8,0,0,0,
Yu,16500,4037330,5554,19557,https://www.youtube.com/watch?v=8sjGrPoJLkc,0,0,0,
米亞,15300,619014,2291,3984,https://www.youtube.com/watch?v=_3BGMPiNCGU,0,0,0,
希靈,12900,299840,1985,5362,https://www.youtube.com/watch?v=EYUFlWNl6NE,0,0,0,
諳石,12300,2833531,467,1642,https://www.youtube.com/watch?v=hiw-yeeD2hI,1388,19,71,https://www.twitch.tv/videos/1119051452
蕾兒,12000,334902,2471,7263,https://www.youtube.com/watch?v=9e3UXuvCzu8,0,0,0,
星見遙,11400,403830,693,1206,https://www.youtube.com/watch?v=ahVUjw_ZRE8,0,0,0,
蘆棠布奈,11400,267817,2048,5686,https://www.youtube.com/watch?v=9bsi6Ff2a-s,0,0,0,
一介,11100,789892,0,0,,0,0,0,
諾櫻,10800,376235,3832,7491,https://www.youtube.com/watch?v=mqW4UFRg55E,0,0,0,
銀鈴‧希爾貝露,10500,248712,1381,7036,https://www.youtube.com/watch?v=5EifML2gkSQ,0,0,0,
夏玥白夜,10400,167665,0,0,,0,0,0,
MK妹,9600,281628,2481,3254,https://www.youtube.com/watch?v=WEd7dbG6xUI,0,0,0,
巴蘭利維坦,9490,269143,3734,9325,https://www.youtube.com/watch?v=G1aINjD_TGU,0,0,0,
秋月イノリ,9350,245256,895,1809,https://www.youtube.com/watch?v=5DgwvnwBE2w,0,0,0,
塔芭絲可,9330,383108,1705,8629,https://www.youtube.com/watch?v=i2Jt1YIG_6Q,0,0,0,
弦戶帝丹,8520,207513,3310,5486,https://www.youtube.com/watch?v=3-RxDRg98Bs,0,0,0,
榎川幸,8330,249725,878,2070,https://www.youtube.com/watch?v=ls5Kg94AH_Q,0,0,0,
小林あいす,8330,267427,1337,5652,https://www.youtube.com/watch?v=YaZuWrFoQ7k,0,0,0,
鴨鴨伊比,8060,229064,977,1848,https://www.youtube.com/watch?v=4uWMpEjaHZY,0,0,0,
風絮,7840,96895,605,2780,https://www.youtube.com/watch?v=5PEJfGYSJq4,0,0,0,
神草甘蔗子,7710,1815149,58,113,https://www.youtube.com/watch?v=o7JN54orBpA,0,0,0,
邱可,7480,119007,1183,2872,https://www.youtube.com/watch?v=zkeE4Eq9amQ,0,0,0,
蔡宜蓁,7330,136062,2209,5146,https://www.youtube.com/watch?v=Eb-Qc10ZDto,0,0,0,
瀰婭,7210,267554,823,1820,https://www.youtube.com/watch?v=SO2HqzoVQxI,127,0,0,
TSMATCH火柴,7170,214612,667,1053,https://www.youtube.com/watch?v=5iI7O9Vj-3Y,0,0,0,
小咖,6860,1266735,3988,32030,https://www.youtube.com/watch?v=S2asmMdJoM0,0,0,0,
洛可洛斯特,6670,215407,1345,2273,https://www.youtube.com/watch?v=txqnXzcLfyc,0,0,0,
嗚夫沃夫,6610,342636,2009,4284,https://www.youtube.com/watch?v=Jx3gNrXVEus,0,0,0,
いくせん,6530,432894,360,1783,https://www.youtube.com/watch?v=OKn75_6icr8,77,0,0,
牧野白,6520,147372,1690,3441,https://www.youtube.com/watch?v=8rucPm656PY,340,0,0,
姬宮優花,6360,132671,246,355,https://www.youtube.com/watch?v=eUTxqaRAkio,429,0,0,
吉姆,6330,183611,1172,3524,https://www.youtube.com/watch?v=8j1bHGWjGr4,1177,146,177,https://www.twitch.tv/videos/1122898341
夏莎莎,6300,77139,520,1893,https://www.youtube.com/watch?v=TUbaVmeCBgo,0,0,0,
蝦拉拉,6300,174227,1466,2405,https://www.youtube.com/watch?v=8U07xcYgqGU,1866,516,522,https://www.twitch.tv/videos/1121004011
海姬依莉亞,6180,135397,798,4234,https://www.youtube.com/watch?v=ooAzISt-eC0,0,0,0,
祈霓,6070,83953,566,611,https://www.youtube.com/watch?v=7VSGxW-Jroo,0,0,0,
綾瑞香,5960,137882,355,555,https://www.youtube.com/watch?v=bq-eBtkS2sQ,266,0,0,
夏日葵,5870,343503,225,344,https://www.youtube.com/watch?v=t03L6tgepqg,0,0,0,
魔法!,5700,1838391,0,0,,2273,0,0,
麻子マコ,5580,110119,862,5302,https://www.youtube.com/watch?v=2FVflUHZMBw,0,0,0,
萊菈‧希格娜斯,5530,112383,793,3183,https://www.youtube.com/watch?v=hVXDbjU3_Eg,0,0,0,
