Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,350000,22741756,27302,56139,https://www.youtube.com/watch?v=kbVVuEoJ8aI,17725,0,0,
高雄林小姐,103000,28593075,4118,6279,https://www.youtube.com/watch?v=3B_cru_TVYI,0,0,0,
紅月,90300,349815,5129,11749,https://www.youtube.com/watch?v=lXIcMIHO4Vg,0,0,0,
璐洛洛,73600,7972977,18966,119097,https://www.youtube.com/watch?v=W391SQGIfFw,7342,1140,5826,https://www.twitch.tv/videos/1113899594
鳥羽樂奈,52800,3845632,3813,13609,https://www.youtube.com/watch?v=WPqSepgX66Y,1252,0,0,
香草奈若,49900,5991643,3629,10992,https://www.youtube.com/watch?v=dy251fbwK60,0,0,0,
悠白,48600,1942954,6554,46160,https://www.youtube.com/watch?v=bEqvkwGsYWw,0,0,0,
灰名,47300,2153990,8604,36219,https://www.youtube.com/watch?v=QOJWeDA1okU,0,0,0,
露恰露恰,44900,1000408,9803,26082,https://www.youtube.com/watch?v=3UX1jEC75Zc,0,0,0,
泰多貝亞,42000,1682796,7305,14062,https://www.youtube.com/watch?v=db7KcgmWAWI,0,0,0,
平平子,41100,1064556,9273,16126,https://www.youtube.com/watch?v=AHyAp3FteZU,0,0,0,
十五號,39500,1129194,8243,21175,https://www.youtube.com/watch?v=4NrdEmLRkO8,0,0,0,
Asa Ifrit,38300,1813399,6601,17115,https://www.youtube.com/watch?v=O6n7m7r_ias,0,0,0,
虎妮,38000,1316194,2094,5800,https://www.youtube.com/watch?v=eZk_JZKwnOc,20,0,0,
兔姬,36300,1319831,4948,9276,https://www.youtube.com/watch?v=7xqbWquKoQk,0,0,0,
浠Mizuki,35100,965439,16505,16505,https://www.youtube.com/watch?v=eLLLO1W1tWQ,0,0,0,
貝莉莓Vtype,29100,1577410,59847,143740,https://www.youtube.com/watch?v=GJT48bDrYBA,0,0,0,
喵太,24900,711275,6858,7549,https://www.youtube.com/watch?v=En_EkKr0KoY,4990,1333,1659,https://www.twitch.tv/videos/1110807949
醬油Joyu,24600,250811,908,1654,https://www.youtube.com/watch?v=852nfs_vnww,0,0,0,
迷子羽根,24600,82494,1374,2841,https://www.youtube.com/watch?v=MMcyI0MoUdI,0,0,0,
三毛,22400,1290318,5839,35030,https://www.youtube.com/watch?v=-LIMnwL_oMw,0,0,0,
空,22200,1604513,690,3888,https://www.youtube.com/watch?v=01ZO1wwlO5M,0,0,0,
歐貝爾,21800,542035,6103,10468,https://www.youtube.com/watch?v=JSUFSk1KqL0,0,0,0,
須多夜花,21700,760527,3835,8192,https://www.youtube.com/watch?v=U2YHl85FnKw,0,0,0,
Naya,19400,5035862,4042,13894,https://www.youtube.com/watch?v=2YWHWs7cuss,3249,429,828,https://www.twitch.tv/videos/1114938629
藤乃熊,19000,89893,314,1297,https://www.youtube.com/watch?v=Fn2RsjCA7Z0,0,0,0,
祈菈‧貝希毛絲,18000,829724,3948,8856,https://www.youtube.com/watch?v=F69jN2kEsWs,0,0,0,
鼠屋栗太,17500,373809,1361,2389,https://www.youtube.com/watch?v=2uIkt3fXeX8,0,0,0,
Yu,16100,3932634,5220,22022,https://www.youtube.com/watch?v=wrwYxcg_GFo,0,0,0,
諳石,12300,2824809,453,1434,https://www.youtube.com/watch?v=hiw-yeeD2hI,1387,44,96,https://www.twitch.tv/videos/1109879185
蕾兒,11900,330161,2383,7228,https://www.youtube.com/watch?v=9e3UXuvCzu8,0,0,0,
希靈,11900,280332,2065,4949,https://www.youtube.com/watch?v=EYUFlWNl6NE,0,0,0,
星見遙,11400,399111,761,1091,https://www.youtube.com/watch?v=kqmMChxfvps,0,0,0,
蘆棠布奈,11300,265059,3402,5545,https://www.youtube.com/watch?v=9bsi6Ff2a-s,0,0,0,
諾櫻,10500,353210,3893,7376,https://www.youtube.com/watch?v=mqW4UFRg55E,0,0,0,
銀鈴‧希爾貝露,9660,221015,1429,6998,https://www.youtube.com/watch?v=5EifML2gkSQ,0,0,0,
巴蘭利維坦,9270,260562,3723,8991,https://www.youtube.com/watch?v=G1aINjD_TGU,0,0,0,
塔芭絲可,9010,363846,1847,5127,https://www.youtube.com/watch?v=SzrUhwHpKkA,0,0,0,
弦戶帝丹,8400,200778,3290,7421,https://www.youtube.com/watch?v=6bxWWnuy7Ag,0,0,0,
鴨鴨伊比,8020,226099,952,2573,https://www.youtube.com/watch?v=Hx16IocEixQ,0,0,0,
神草甘蔗子,7720,1814632,97,160,https://www.youtube.com/watch?v=gnCKouYfaf4,0,0,0,
風絮,7600,87622,455,1888,https://www.youtube.com/watch?v=rwt1o8OPBT0,0,0,0,
邱可,7450,116574,1175,2868,https://www.youtube.com/watch?v=zkeE4Eq9amQ,0,0,0,
蔡宜蓁,7340,134024,2410,6920,https://www.youtube.com/watch?v=UnnzU2Z9ZFA,0,0,0,
瀰婭,7130,262488,849,1805,https://www.youtube.com/watch?v=SO2HqzoVQxI,124,0,0,
