Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,355000,23474880,26953,58448,https://www.youtube.com/watch?v=kbVVuEoJ8aI,18332,7196,7196,https://www.twitch.tv/videos/1132176411
高雄林小姐,103000,28674914,3849,6323,https://www.youtube.com/watch?v=3B_cru_TVYI,0,0,0,
紅月,90200,357207,0,0,,0,0,0,
璐洛洛,78600,8731835,13833,78227,https://www.youtube.com/watch?v=cCFaJNNWh_I,8117,1319,9913,https://www.twitch.tv/videos/1124011252
浠Mizuki,53800,1354381,29033,123728,https://www.youtube.com/watch?v=rRldTVnbglw,0,0,0,
鳥羽樂奈,52500,3895221,2991,8202,https://www.youtube.com/watch?v=sHdYbRqlBXA,1243,0,0,
香草奈若,50300,6109739,3669,10238,https://www.youtube.com/watch?v=moYstUsbXsI,0,0,0,
露恰露恰,49600,1108626,12703,20399,https://www.youtube.com/watch?v=tjmpyLyigdc,0,0,0,
悠白,49500,2034038,5759,48234,https://www.youtube.com/watch?v=bEqvkwGsYWw,0,0,0,
灰名,49400,2370745,6437,36458,https://www.youtube.com/watch?v=BTREnqvp590,0,0,0,
十五號,43400,1329770,10875,31290,https://www.youtube.com/watch?v=QEQntL4Bb14,0,0,0,
平平子,43200,1151087,8783,16965,https://www.youtube.com/watch?v=QfbnNIuN2ps,0,0,0,
泰多貝亞,42200,1770767,8175,13821,https://www.youtube.com/watch?v=NkMtRaPRD9Q,0,0,0,
Asa Ifrit,38900,1919877,5974,18992,https://www.youtube.com/watch?v=O6n7m7r_ias,0,0,0,
虎妮,38400,1343181,2007,4145,https://www.youtube.com/watch?v=r0GSKgqMtDE,21,0,0,
兔姬,36900,1357454,3506,7751,https://www.youtube.com/watch?v=e3g7L1A19rE,0,0,0,
貝莉莓Vtype,32700,1776068,11780,84829,https://www.youtube.com/watch?v=TOIiNgHDK94,0,0,0,
喵太,25100,728353,4579,7397,https://www.youtube.com/watch?v=OvLk4xZ4R7M,5122,1068,1068,https://www.twitch.tv/videos/1123022667
醬油Joyu,24800,263676,772,1048,https://www.youtube.com/watch?v=WMXY47Yy6RI,0,0,0,
迷子羽根,24500,99304,1162,2658,https://www.youtube.com/watch?v=Gg21akZ5VRY,0,0,0,
歐貝爾,24100,639858,7260,14520,https://www.youtube.com/watch?v=GQHXB_WcgJw,0,0,0,
三毛,23400,1372820,7226,36741,https://www.youtube.com/watch?v=-LIMnwL_oMw,0,0,0,
空,22200,1574293,775,6406,https://www.youtube.com/watch?v=kjwscexVj3M,0,0,0,
須多夜花,22100,796856,2405,4779,https://www.youtube.com/watch?v=YrZKgR-uE_k,0,0,0,
Naya,19400,5058595,5196,14260,https://www.youtube.com/watch?v=2YWHWs7cuss,3253,100,231,https://www.twitch.tv/videos/1121959093
祈菈‧貝希毛絲,19000,917783,3032,26495,https://www.youtube.com/watch?v=7C_8RB1upiA,0,0,0,
藤乃熊,18900,101306,222,2059,https://www.youtube.com/watch?v=KLWmK4S6bSg,0,0,0,
鼠屋栗太,17700,398039,1336,3684,https://www.youtube.com/watch?v=RQECbe2nxZM,0,0,0,
Yu,17100,4161148,4251,17602,https://www.youtube.com/watch?v=X9v8uqKN8JI,0,0,0,
希靈,13800,330350,2153,6165,https://www.youtube.com/watch?v=C3gsIxGkMvY,0,0,0,
諳石,12300,2847082,483,1804,https://www.youtube.com/watch?v=hiw-yeeD2hI,1390,25,37,https://www.twitch.tv/videos/1124005245
銀鈴‧希爾貝露,12200,286876,1438,6437,https://www.youtube.com/watch?v=rsFP3SdGD3Q,0,0,0,
蕾兒,12100,345870,2106,3199,https://www.youtube.com/watch?v=0DRqPjvwoAE,0,0,0,
星見遙,11500,411764,800,3949,https://www.youtube.com/watch?v=NqDk7iVy2Zs,0,0,0,
蘆棠布奈,11300,279330,2010,5891,https://www.youtube.com/watch?v=9bsi6Ff2a-s,0,0,0,
諾櫻,11100,409725,2851,7555,https://www.youtube.com/watch?v=mqW4UFRg55E,0,0,0,
巴蘭利維坦,9790,300392,3799,9627,https://www.youtube.com/watch?v=G1aINjD_TGU,0,0,0,
塔芭絲可,9630,425690,1687,9529,https://www.youtube.com/watch?v=i2Jt1YIG_6Q,0,0,0,
弦戶帝丹,8700,222405,2971,5540,https://www.youtube.com/watch?v=3-RxDRg98Bs,0,0,0,
風絮,8280,109146,996,4176,https://www.youtube.com/watch?v=kdVRhSxeIYA,0,0,0,
鴨鴨伊比,8220,236933,961,2086,https://www.youtube.com/watch?v=3172ECMUfAk,0,0,0,
神草甘蔗子,7710,1816023,82,115,https://www.youtube.com/watch?v=OBVZCTE64Cc,0,0,0,
邱可,7510,123788,1020,1285,https://www.youtube.com/watch?v=q0CT8eGkgwc,0,0,0,
瀰婭,7500,273506,781,1837,https://www.youtube.com/watch?v=SO2HqzoVQxI,130,0,0,
蔡宜蓁,7410,138350,2045,2234,https://www.youtube.com/watch?v=c5m2UQvBUd4,0,0,0,
TSMATCH火柴,7250,220792,703,1229,https://www.youtube.com/watch?v=4-Xn3bnWu9w,0,0,0,
洛可洛斯特,6860,224468,1418,2451,https://www.youtube.com/watch?v=txqnXzcLfyc,0,0,0,
嗚夫沃夫,6820,366459,1902,3855,https://www.youtube.com/watch?v=FqreTfJYavs,0,0,0,
Aoi Hinamori,6720,129100,1951,2997,https://www.youtube.com/watch?v=TOuaYqPbP2U,0,0,0,
蝦拉拉,6630,182338,1291,2591,https://www.youtube.com/watch?v=8U07xcYgqGU,1894,525,669,https://www.twitch.tv/videos/1121004011
