Display Name,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
杏仁ミル,345000,21988163,28210,78457,https://www.youtube.com/watch?v=SSCiVONhUkQ,17317,5473,10893,https://www.twitch.tv/videos/1096517099
高雄林小姐,103000,28503839,4473,7832,https://www.youtube.com/watch?v=-DhMFgKMEEI,0,0,0,
紅月,90200,340878,5024,10557,https://www.youtube.com/watch?v=lXIcMIHO4Vg,0,0,0,
璐洛洛,67400,7275815,15723,97085,https://www.youtube.com/watch?v=PLGm5EBdlCI,6743,1042,4551,https://www.twitch.tv/videos/1093398255
鳥羽樂奈,52800,3790386,3790,12331,https://www.youtube.com/watch?v=WPqSepgX66Y,1257,0,0,
香草奈若,49400,5870219,3945,11527,https://www.youtube.com/watch?v=-XcNChQXFck,0,0,0,
悠白,47200,1817674,6552,25501,https://www.youtube.com/watch?v=x_HX0hCuzpI,0,0,0,
灰名,45900,1982766,9736,35625,https://www.youtube.com/watch?v=QOJWeDA1okU,0,0,0,
露恰露恰,43500,956057,10235,24406,https://www.youtube.com/watch?v=3UX1jEC75Zc,0,0,0,
泰多貝亞,41500,1576492,7943,19998,https://www.youtube.com/watch?v=KR_44NFeKbs,0,0,0,
平平子,39200,960639,10649,14218,https://www.youtube.com/watch?v=AHyAp3FteZU,0,0,0,
Asa Ifrit,37700,1721153,7806,17176,https://www.youtube.com/watch?v=V9fbzKGRpO0,0,0,0,
虎妮,37500,1293219,2105,6133,https://www.youtube.com/watch?v=Ov7266UxFWA,20,0,0,
十五號,37000,1024257,11498,20622,https://www.youtube.com/watch?v=7Joh0Tp168M,0,0,0,
兔姬,35100,1267769,5314,9092,https://www.youtube.com/watch?v=7xqbWquKoQk,0,0,0,
浠Mizuki,31400,839415,26879,51201,https://www.youtube.com/watch?v=CbZjxMM14yA,0,0,0,
迷子羽根,24700,66293,1342,2673,https://www.youtube.com/watch?v=MMcyI0MoUdI,0,0,0,
喵太,24700,687925,4033,4935,https://www.youtube.com/watch?v=En_EkKr0KoY,4819,1556,1871,https://www.twitch.tv/videos/1096655843
醬油Joyu,24400,236045,1025,1588,https://www.youtube.com/watch?v=852nfs_vnww,0,0,0,
空,22100,1553678,872,39571,https://www.youtube.com/watch?v=bs9UAn88-ws,0,0,0,
須多夜花,21200,719142,5059,35945,https://www.youtube.com/watch?v=S0cDx8sl6Kc,0,0,0,
三毛,20100,1147993,5221,12383,https://www.youtube.com/watch?v=yHbwaBnmZRA,0,0,0,
歐貝爾,20100,456723,6297,15374,https://www.youtube.com/watch?v=q4_35EW_d3k,0,0,0,
Naya,19100,4956194,3081,12842,https://www.youtube.com/watch?v=2YWHWs7cuss,3219,123,246,https://www.twitch.tv/videos/1105707436
藤乃熊,19000,87524,309,361,https://www.youtube.com/watch?v=i4lXAdnyE8w,0,0,0,
鼠屋栗太,17300,350475,1545,2634,https://www.youtube.com/watch?v=9_stJeAKqc4,0,0,0,
祈菈‧貝希毛絲,17100,803491,5450,14596,https://www.youtube.com/watch?v=RhhN1wx9QE8,0,0,0,
貝莉莓Vtype,15800,692378,18304,96950,https://www.youtube.com/watch?v=huGQKLzCOJk,0,0,0,
Yu,14900,3644514,2335,21117,https://www.youtube.com/watch?v=wrwYxcg_GFo,0,0,0,
諳石,12200,2806077,604,1292,https://www.youtube.com/watch?v=7Bzh7AeCxmE,1387,34,34,https://www.twitch.tv/videos/1096612911
蕾兒,11400,308640,2591,7083,https://www.youtube.com/watch?v=9e3UXuvCzu8,0,0,0,
星見遙,11300,388932,791,2121,https://www.youtube.com/watch?v=Q7ZyrmBjkoU,0,0,0,
蘆棠布奈,11300,254609,3398,8222,https://www.youtube.com/watch?v=euXjtbbw5XQ,0,0,0,
希靈,10400,235650,1992,5804,https://www.youtube.com/watch?v=7JmpIsAYM84,0,0,0,
巴蘭利維坦,8900,231610,4595,9777,https://www.youtube.com/watch?v=rmRTkygF8tc,0,0,0,
諾櫻,8820,265464,2753,5632,https://www.youtube.com/watch?v=IED3-ynrnzA,0,0,0,
塔芭絲可,8430,306706,1694,3705,https://www.youtube.com/watch?v=P87hhDBauXQ,0,0,0,
弦戶帝丹,8120,180095,4629,8857,https://www.youtube.com/watch?v=Yg4h0kRa5Hg,0,0,0,
鴨鴨伊比,7850,215097,1134,2637,https://www.youtube.com/watch?v=YI0NAhQRSgU,0,0,0,
神草甘蔗子,7730,1813602,152,159,https://www.youtube.com/watch?v=LM5J2RVof9U,0,0,0,
邱可,7290,109507,1214,2835,https://www.youtube.com/watch?v=zkeE4Eq9amQ,0,0,0,
蔡宜蓁,7260,126590,5395,8041,https://www.youtube.com/watch?v=NOGumJr2P7k,0,0,0,
風絮,7160,80694,355,994,https://www.youtube.com/watch?v=WmhP8DkFzQ0,0,0,0,
TSMATCH火柴,7010,204378,736,3345,https://www.youtube.com/watch?v=ZFxGKK_qsOw,0,0,0,
瀰婭,6770,251454,919,1421,https://www.youtube.com/watch?v=Vra66jZv6OI,120,0,0,
洛可洛斯特,6360,191869,1421,3091,https://www.youtube.com/watch?v=hajk6Ny88mM,0,0,0,
嗚夫沃夫,6340,300043,2366,8165,https://www.youtube.com/watch?v=Q3PQFGXMTIM,0,0,0,
姬宮優花,6320,129733,327,599,https://www.youtube.com/watch?v=RaHaWMr95fA,431,0,0,
夏莎莎,6270,74087,666,1770,https://www.youtube.com/watch?v=TUbaVmeCBgo,0,0,0,
吉姆,6230,176006,1307,3381,https://www.youtube.com/watch?v=8j1bHGWjGr4,1157,258,421,https://www.twitch.tv/videos/1101826519
