VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Median View Count,YouTube Recent Highest View Count,YouTube Recent Highest Viewed Video URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Highest View Count,Twitch Recent Highest Viewed Video URL
f6a4e7aa8d0c4e5cb39d199845ec4d02,349000,22563234,28396,54066,https://www.youtube.com/watch?v=kbVVuEoJ8aI,17614,0,0,
b126053a1356460ebf85a874a6a55aca,103000,28567555,4198,6112,https://www.youtube.com/watch?v=CA1Nsfl1Fhw,0,0,0,
a795a6c9f70d4133907c1c0d2c4c0962,90300,347713,4638,11452,https://www.youtube.com/watch?v=lXIcMIHO4Vg,0,0,0,
5535c9524eb046c38e172ebfa06b302f,72000,7808937,16783,114115,https://www.youtube.com/watch?v=W391SQGIfFw,7153,964,5812,https://www.twitch.tv/videos/1113899594
512b64ec20174d018540516e9edf2b2f,52800,3820454,3861,13379,https://www.youtube.com/watch?v=WPqSepgX66Y,1252,0,0,
0bf0ec441dc6489583f7218e02ab6a89,49800,5961624,3826,10891,https://www.youtube.com/watch?v=dy251fbwK60,0,0,0,
a3ce195c0069494c99849d0b1a10a7fd,48200,1913225,7052,44014,https://www.youtube.com/watch?v=bEqvkwGsYWw,0,0,0,
a0c39da35d0544e0ae94119c5255635b,46800,2093185,7291,36028,https://www.youtube.com/watch?v=QOJWeDA1okU,0,0,0,
98e3a5838fec4a6caa936ae35485de23,44300,977612,9862,25683,https://www.youtube.com/watch?v=3UX1jEC75Zc,0,0,0,
dee8efe8990e458c915e4f6a6a16b49f,41900,1644295,7349,13935,https://www.youtube.com/watch?v=db7KcgmWAWI,0,0,0,
e113ace92bbe445385bcc4635a9ca570,40200,1029986,9447,15887,https://www.youtube.com/watch?v=AHyAp3FteZU,0,0,0,
01f26342ae4e419280bcfd6ec6e86db1,38700,1100299,11228,20399,https://www.youtube.com/watch?v=-Fr4qTGf3Ps,0,0,0,
c41044006a014ed28107f33221a7de98,38100,1779330,6882,16640,https://www.youtube.com/watch?v=O6n7m7r_ias,0,0,0,
5c4241def363418d9b7167d8369d0350,37900,1312723,2139,5154,https://www.youtube.com/watch?v=eZk_JZKwnOc,20,0,0,
494d2c5daf9f4a8a8e4538687e6be14c,36200,1303571,4947,9243,https://www.youtube.com/watch?v=7xqbWquKoQk,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,32100,911263,16405,34743,https://www.youtube.com/watch?v=oQs3W-iZCTw,0,0,0,
a02bb0332f5942ec892c932d6a089014,27900,1481600,68568,197446,https://www.youtube.com/watch?v=huGQKLzCOJk,0,0,0,
d81d1032a43642eca36e82ba9a3c39c5,24800,707561,6297,6940,https://www.youtube.com/watch?v=En_EkKr0KoY,4946,1327,1646,https://www.twitch.tv/videos/1110807949
22c8ee785f7446e5978bab336fda92cb,24600,78690,1366,2800,https://www.youtube.com/watch?v=MMcyI0MoUdI,0,0,0,
3afa3d15ff4a40de9b0950fa81a9ffc7,24500,246917,936,1634,https://www.youtube.com/watch?v=852nfs_vnww,0,0,0,
e73551cd98ec47388899522353fc89e3,22200,1597852,825,58872,https://www.youtube.com/watch?v=bs9UAn88-ws,0,0,0,
5c7beefaa54444e3b0443d7abd93c1f7,21700,1250185,5315,32111,https://www.youtube.com/watch?v=-LIMnwL_oMw,0,0,0,
b08047f2566246ac995e03a5db727cfe,21500,745925,4140,8162,https://www.youtube.com/watch?v=U2YHl85FnKw,0,0,0,
8a4988902b5640e6ae1829285307c636,20900,511052,5914,15611,https://www.youtube.com/watch?v=q4_35EW_d3k,0,0,0,
7cd55e03d87c4c77843a437ec0703670,19300,5026958,3948,13751,https://www.youtube.com/watch?v=2YWHWs7cuss,3252,429,793,https://www.twitch.tv/videos/1114938629
bc0b8c437eda4361b2a10003013f49cf,19100,89299,330,1182,https://www.youtube.com/watch?v=Fn2RsjCA7Z0,0,0,0,
6fb8c6dea7404638a9d78d4b0d84f64c,17500,825059,4126,8813,https://www.youtube.com/watch?v=F69jN2kEsWs,0,0,0,
94082eb7d950471b934592394ad3e4c8,17500,367381,1480,2352,https://www.youtube.com/watch?v=2uIkt3fXeX8,0,0,0,
be6c475c291d45a0a7349abdb70be20d,15900,3873368,5244,21696,https://www.youtube.com/watch?v=wrwYxcg_GFo,0,0,0,
77533b0fb2324e33bff67fbbf4daf13f,12200,2819919,481,1141,https://www.youtube.com/watch?v=cCJ0ygC0lw0,1390,93,93,https://www.twitch.tv/videos/1109879185
3be86a2a9cb447f393d235132e157789,11800,324661,2567,7534,https://www.youtube.com/watch?v=W9xiniyF2Zk,0,0,0,
f7c8264349654390a5e39810dc012a38,11300,396845,771,1290,https://www.youtube.com/watch?v=6mEjzRg5voA,0,0,0,
b63a5ee44acf4498827a3fd984ab23e0,11300,261005,3477,8420,https://www.youtube.com/watch?v=euXjtbbw5XQ,0,0,0,
4b6655120fbd4431a8f7894cac4a4d49,10900,265215,1904,6221,https://www.youtube.com/watch?v=31dR-YkB7uM,0,0,0,
f7c48554816643cdb8d343e6e9e6d313,10200,322964,3795,6854,https://www.youtube.com/watch?v=JLPwdaNvBl4,0,0,0,
b165ca888a7d4f61b754ac53ca374f11,9170,244663,4253,9971,https://www.youtube.com/watch?v=rmRTkygF8tc,0,0,0,
265a18972d244affae35711cfd1f9931,8910,340032,2122,5092,https://www.youtube.com/watch?v=SzrUhwHpKkA,0,0,0,
